rank,sn,hanzi,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
99,4,部,bù,,,量,用于书籍、影片等,一部小说｜两部故事片
99,5,部,bù,,,量,用于机器或车辆,一部机器｜两部卡车
99,6,部,bù,,,名,某些机关的名称或机关中按业务划分的单位,教育部｜编辑部｜部颁标准｜部优产品
99,7,部,bù,,,名,指军队中连以上的领导机关,连部｜司令部
102,1,之,zhī,,,动,到某处去；往,不知君所之｜此身漂泊竟何之
102,2,之,zhī,,,代,〈文〉用在名词前，起指示作用，相当于“这”或“那”,之子于归
102,3,之,zhī,,,代,代替人或事（只作宾语）,取面代之｜置之不理
102,4,之,zhī,,,助,用在定语和中心词之间，构成偏正短语，表示领属或修饰关系,赤子之心｜大旱之年
102,5,之,zhī,,,助,用在主谓短语的主语和谓语之间，使它变成偏正短语,影响之深远出乎预料｜速度之快
102,6,之,zhī,,,助,与后面的单音节语素结合，构成名词或名词性短语,之后｜之类
102,7,之,zhī,,,代,指代作用有所虚化，无具体所指,久而久之｜我年纪最大，你次之，他最小
104,1,全,quán,,,形,完整；齐备；不缺少任何一部分,人都到全了｜十全十美｜齐全
104,2,全,quán,,,动,使完整无缺或不受损害；顾全,两全其美｜苟全性命
104,3,全,quán,,,形,整个的；全体的,全世界｜全民｜全神贯注
104,4,全,quán,,,副,表示所指范围内没有例外，相当于“都”,种的树全活了｜把旧书全翻了出来
104,5,全,quán,,,副,表示程度上百分之百，相当于“完全” “全然”,全新的衬衫｜全不顾个人安危
104,6,全,quán,,,名,姓,
113,1,只,zhǐ,,,副,用来限定范围，表示除此以外没有别的，相当于“仅仅”,找到了一本书｜教室里只有一个人｜只他一个人在家
113,2,只,zhī,,,形,单个的；极少的,只身｜只字不提
113,3,只,zhī,,,量,用于动物（多指飞禽走兽）,一只鸟｜两只老虎
113,4,只,zhī,,,量,用于某些成对的东西中的一个,一只手套
113,5,只,zhī,,,量,用于船或某些器物,两只船
119,1,将,jiàng,,,动,〈文〉统率；带领,不善将兵，而善将将
119,2,将,jiàng,,,名,高级军官；泛指军官,损兵折将｜将士
119,3,将,jiàng,,,名,军衔名，在元帅之下，校官之上,上将｜将官
119,4,将,qiāng,,,动,〈文〉请；希望,将子无怒｜《将进酒》
119,5,将,jiāng,,,动,〈文〉搀扶；扶助,出郭相扶将｜将助
119,6,将,jiāng,,,动,〈文〉奉；奉养,
119,7,将,jiāng,,,动,保养,将息｜将养
119,8,将,jiāng,,,动,〈文〉带着,挈妇将雏（领着妻子，带着孩子）
119,9,将,jiāng,,,动,〈文〉持；拿,将文房四宝来
119,10,将,jiāng,,,介,拿；用,将功折罪｜将心比心
119,11,将,jiāng,,,介,把,将他请来｜将皮包放在桌子上
119,12,将,jiāng,,,动,下象棋时攻击对方的“将”或“帅”,没走几步就让人将死了｜将他一军
119,13,将,jiāng,,,动,用言语刺激或为难（对方）,我提了个问题，将他将住了｜他用话将我
119,14,将,jiāng,,,名,姓,
119,15,将,jiāng,,,副,表示动作或情况不久就要发生,飞机将起飞｜天色将晚
119,16,将,jiāng,,,副,表示对未来的判断,随着经济的发展，人民生活水平将不断提高
119,17,将,jiāng,,,副,表示接近一定数量，相当于“刚刚”,工资将够过日子
119,18,将,jiāng,,,副,又；且（叠用）,将信将疑
119,19,将,jiāng,,,助,用在动词和趋向补语之间（多见于近代汉语）,赶将进去｜捆将起来
146,1,回,huí,,,动,曲折环绕；旋转,峰回路转｜巡回｜迂回｜回旋｜回形针
146,2,回,huí,,,动,掉转,回过头去｜回身｜回马枪
146,3,回,huí,,,动,返回,回到祖国｜春回大地｜撤回｜回升
146,4,回,huí,,,动,回答；报答,给他回一封信｜回敬｜回赠
146,5,回,huí,,,动,谢绝（邀请、来访）；辞掉（雇工、工作等）,把要见我的人都给回了｜孩子大了，把保姆回了吧｜回绝
146,6,回,huí,,,量,用于动作行为，相当于“次”,去过两回｜看了好几回
146,7,回,huí,,,量,用于事情，相当于“件”或“种”,那是两回事｜没拿它当回事
146,8,回,huí,,,量,说书的一个段落、章回小说的一章叫一回,且听下回分解｜《三国演义》第五回。
146,9,回,huí,,,动,绕开；避开,回避
146,10,回,huí,,,名,指回族,回民
146,11,回,huí,,,名,姓,
160,1,老,lǎo,,,形,年龄大（跟“少” “幼”相对）,老奶奶｜人老心不老
160,2,老,lǎo,,,名,年龄大的人,敬老院｜尊老爱幼
160,3,老,lǎo,,,名,对年龄大的人的尊称,谢老｜董老
160,4,老,lǎo,,,形,老练；富有经验的,老手｜老于世故
160,5,老,lǎo,,,形,历时长久的（跟“新”相对）,这种酒牌子很老｜老朋友
160,6,老,lǎo,,,形,陈旧的；过时的,这衣服样式太老｜老脑筋
160,7,老,lǎo,,,形,原来的,老地方｜老毛病
160,8,老,lǎo,,,形,（某些颜色）重、深,老黄｜老蓝布
160,9,老,lǎo,,,形,（蔬菜）长得时间过久而不好吃（跟“嫩”相对）,老黄瓜｜豆角长老了
160,10,老,lǎo,,,形,（食物）加工超过适当的火候,肉炒老了，咬不动｜鸡蛋羹蒸得太老
160,11,老,lǎo,,,形,（某些高分子化合物变得）黏软或硬脆,塑料老化｜防老剂
160,12,老,lǎo,,,副,老是；一直,这屋子老不住人，有股霉味儿｜他对人老那么客气。
160,13,老,lǎo,,,副,表示经常,他做作业老问人｜老来这里玩
160,14,老,lǎo,,,词的前缀,加在某些动植物名称前面,老虎｜老鹰｜老玉米
160,15,老,lǎo,,,词的前缀,加在姓氏前面（复姓不加）,老李
160,16,老,lǎo,,,词的前缀,加在“大、二、三……十”前面，表示排行,老大｜老三
160,17,老,lǎo,,,副,表示程度深，相当于“很”,岁数不老小了｜这条街老长老长的｜老早
160,18,老,lǎo,,,动,〈口〉婉词，指老人死亡,他奶奶前几天老了。
160,19,老,lǎo,,,形,〈口〉排行最末的,老儿子｜老舅｜老叔
160,20,老,lǎo,,,名,姓,
164,1,名,míng,,,名,名字,她名叫春兰｜签名｜书名｜地名｜名单
164,2,名,míng,,,动,〈文〉命名；取名,名余曰正则兮，字余曰灵均。
164,3,名,míng,,,动,说出；叫出名字,莫名其妙｜不可名状｜无以名之
164,4,名,míng,,,动,名字叫,她姓张名春兰
164,5,名,míng,,,名,名义,名正言顺｜师出无名｜有名无实
164,6,名,míng,,,动,〈文〉占有,不名一钱｜一文不名
164,7,名,míng,,,名,声誉,赫赫有名｜不求名利｜出名｜著名
164,8,名,míng,,,形,有名的；众所周知的,名人｜名画｜名校｜名曲
164,9,名,míng,,,量,用于有某种身份的人,两名代表｜招收职工20名
164,10,名,míng,,,量,用来表示名次,第一名｜头一名
172,1,场,chǎng,,,名,有专门用途的比较开阔的地方或建筑,广场｜运动场｜飞机场｜市场｜会场
172,2,场,chǎng,,,名,指某个特定的地点或范围,当场｜现场｜官场
172,3,场,chǎng,,,名,特指演出的舞台和比赛的场地,出场｜登场
172,4,场,chǎng,,,名,指表演或比赛的全过程,开场｜终场
172,5,场,chǎng,,,量,用于文娱体育活动,一场电影｜一场比赛
172,6,场,chǎng,,,量,用于戏剧中较小的段落,第一幕第二场
172,7,场,chǎng,,,名,有一定规模的生产单位,农场｜养猪场｜场址
172,8,场,chǎng,,,名,物理学指物质相互作用的范围。它是物质存在的一种基本形态，如磁场、引力场等,
172,9,场,chǎng,,,名,姓,
172,10,场,cháng,,,名,用于晒粮和脱粒的平坦的空地,场上堆满了稻谷｜打场
172,11,场,cháng,,,名,某些地区指集市,赶场
172,12,场,cháng,,,量,用于一件事情的过程，相当于“阵”,一场大雨｜白高兴了一场｜痛哭了一场
181,1,头,tóu,,,名,人体或动物身体上长着口、鼻、眼、耳等器官的部分,头顶｜头破血流｜猪头
181,2,头,tóu,,,名,头发；发式,把头剃光了｜梳头｜寸头
181,3,头,tóu,,,名,首领；为首的,谁是你们的头儿?｜工头｜头羊
181,4,头,tóu,,,名,物体的顶端或末端,山头｜火柴头｜地头
181,5,头,tóu,,,名,事物的起点或终点,从头说起｜没头没尾｜一年到头
181,6,头,tóu,,,形,用在“年”或“天”前面，表示起始的或某一时点以前的,头年｜头天｜头两天（昨天和前天，或起始的两天）。
181,7,头,tóu,,,介,〈口〉引进动作行为的时间，相当于“在……之前” “临近”,头进考场，又把书翻了翻｜每天头七点就到
181,8,头,tóu,,,数,第一,头班车｜头版头条｜头奖
181,9,头,tóu,,,形,用在数量结构前面，表示次序在前的,头两节车厢｜头几排
181,10,头,tóu,,,名,方面,工作、学习两头都要抓紧｜分头寻找
181,11,头,tóu,,,名,某些东西的残存部分,粉笔头｜布头｜烟头
181,12,头,tóu,,,量,用于牛、驴等牲畜,一头牛｜五头猪
181,13,头,tóu,,,量,用于形状像头的东西,两头蒜｜一头洋葱
181,14,头,tou,,,词的后缀,加在一般的名词性成分后面,石头｜木头｜苗头
181,15,头,tou,,,词的后缀,加在表方位的名词性成分后面,上头｜前头｜外头
181,16,头,tou,,,词的后缀,加在动词性成分后面，构成抽象名词，多表示有做这个动作的价值,念头｜盼头｜吃头
181,17,头,tou,,,词的后缀,加在形容词性成分后面，构成名词，多表示抽象事物,尝到了苦头｜说话没个准头
184,1,相,xiāng,,,副,表示动作和情况是双方或多方共同的，相当于“互相”,相亲相爱｜相同｜相逢
184,2,相,xiāng,,,副,表示一个接着一个,一脉相传
184,3,相,xiāng,,,副,表示动作是一方对另一方的,相信｜相劝｜实不相瞒
184,4,相,xiāng,,,名,姓,
184,5,相,xiàng,,,动,察看,人不可貌相｜相机行事｜相马
184,6,相,xiàng,,,名,容貌；人的外表,聪明相｜长（zhǎng）相｜相貌
184,7,相,xiàng,,,名,泛指事物的外观,月相｜星相
184,8,相,xiàng,,,名,姿势；样子,站相｜睡相
184,9,相,xiàng,,,名,物理学上指：a. 具有相同成分及相同物理、化学性质的均匀物质部分，各相之间有明显可分的界面。如水有液相、固相、气相，金刚石和石墨是碳的两种相。b. 交流电路中的一个组成部分。如三相交流发电机有三个绕组，每一绕组称为一个相。,
184,10,相,xiāng,,,动,亲自察看（是否合意）,那姑娘他没相中（zhòng）｜相亲
184,11,相,xiàng,,,动,辅佐；帮助,吉人自有天相
184,12,相,xiàng,,,名,古代辅佐帝王的最高官员,宰相｜丞相
184,13,相,xiàng,,,名,用来称某些国家中央政府一级的官员,外相｜首相
184,14,相,xiàng,,,名,旧指协助主人接待来宾的人,傧相
193,1,特,tè,,,形,〈文〉单个的；单独,特舟（单只的船）
193,2,特,tè,,,形,不同于一般的,特色｜特权｜特产｜奇特
193,3,特,tè,,,副,特地,特来你处查询｜特作如下规定
193,4,特,tè,,,副,〈口〉特别②,特冷｜特早｜实力特强
193,5,特,tè,,,名,指特务（tèwu）,匪特｜敌特
193,6,特,tè,,,副,〈文〉只；仅,此特匹夫之勇耳
193,7,特,tè,,,量,特克斯等计量单位的简称,
202,1,该,gāi,,,动,用来充当谓语,论技术，该老李排第一｜过了年，该十岁了
202,2,该,gāi,,,动,应当是,论技术，该老李排第一｜过了年，该十岁了
202,3,该,gāi,,,动,应轮到,下面该你发言了
202,4,该,gāi,,,动,表示应当如此，毫不委屈,该!谁让你不听话｜活该
202,5,该,gāi,,,动,用来修饰谓语,
202,6,该,gāi,,,动,表示理应如此；应当,我该走了｜该死
202,7,该,gāi,,,动,估计情况应当如此（在感叹句中兼有加强语气的作用）,他今年该大学毕业了吧?｜这里种上树，该有多美!
202,8,该,gāi,,,动,欠,手工钱先该着吧｜这笔账该了一年了
202,9,该,gāi,,,代,指示上面说过的人或事物，相当于“此” “这个”等,该人多次来访｜该厂连年亏损
205,1,太,tài,,,形,大；高,太空｜太学
205,2,太,tài,,,形,身份最高的；辈分更高的,太子｜太医｜太老师（老师的父亲或父亲的老师）｜太夫人（旧时对别人母亲的尊称）
205,3,太,tài,,,形,极久远的,太古｜太初
205,4,太,tài,,,副,表示程度最高（多用于赞叹）,这本书太好了｜太感谢你了
205,5,太,tài,,,副,表示程度过头（多用于不如意的事情）,地方太小｜太相信自己了
205,6,太,tài,,,副,用在否定副词“不”后，减弱否定程度，含委婉语气,不太好｜这样做不太合适吧
205,7,太,tài,,,名,姓,
219,1,门,mén,,,名,建筑物或车、船、飞机等的出入口；也指安装在出入口可以开关的门扇,在院墙上开个门｜车门｜防盗门
219,2,门,mén,,,名,器物上某些可以打开和关闭的部分,冰箱的门坏了｜柜门儿
219,3,门,mén,,,名,起开关作用或像门的东西,闸门｜球门
219,4,门,mén,,,名,特指人身体的孔窍,肛门｜贲门
219,5,门,mén,,,名,家族或家庭,门风｜寒门
219,6,门,mén,,,名,学术、思想或宗教上的派别,佛门｜会道门｜旁门左道
219,7,门,mén,,,名,特指老师或师傅的门庭,同门弟子｜门生｜门徒
219,8,门,mén,,,名,泛指一般事物的类别,分门别类｜五花八门｜专门
219,9,门,mén,,,名,生物学分类范畴的第二级。门以上是界，门以下是纲、目、科、属、种,脊索动物门｜被子植物门
219,10,门,mén,,,量,用于功课、科学技术等,三门课程｜一门科学
219,11,门,mén,,,量,用于亲戚、婚事等,一门亲戚｜这门亲事
219,12,门,mén,,,量,用于火炮,一门迫击炮
219,13,门,mén,,,名,途径；诀窍,不摸门儿｜门路｜窍门儿
219,14,门,mén,,,名,借指引起公众关注的丑闻,虐囚门｜黑金门
219,15,门,mén,,,名,姓,
249,1,气,qì,,,名,气体的统称,氧气｜废气｜水蒸气
249,2,气,qì,,,名,特指空气,大气层｜气流｜给自行车打气
249,3,气,qì,,,名,指阴晴冷暖等自然现象,气象｜气候
249,4,气,qì,,,名,气息①,跑得上气不接下气｜喘气｜咽气
249,5,气,qì,,,名,气味,香气｜腥气
249,6,气,qì,,,名,中国哲学概念，主观唯心主义用来指人的主观精神，朴素唯物主义用来指形成宇宙万物的最基本的物质实体,
249,7,气,qì,,,名,精神状态；气势,一鼓作气｜气冲霄汉｜气概
249,8,气,qì,,,动,生气；发怒,气哭了｜气愤｜气恼
249,9,气,qì,,,动,使生气,故意气我｜真气人
249,10,气,qì,,,名,恼怒的情绪,怒气冲冲｜动气｜消消气
249,11,气,qì,,,名,指人的作风和习气,官气｜书生气｜傲气
249,12,气,qì,,,名,中医术语,
249,13,气,qì,,,名,指人体内运行变化的、能使各种器官正常发挥机能的精微物质,元气｜气血
249,14,气,qì,,,名,指某种病象,湿气｜肝气
249,15,气,qì,,,名,姓,
266,1,口,kǒu,,,名,人和动物吃东西的器官，有的也是发声器官的一部分,病从口入｜漱口｜口试｜口技。通称嘴
266,2,口,kǒu,,,名,指人对饮食味道的感觉和喜好,香甜可口｜口重｜口轻
266,3,口,kǒu,,,名,指话语,口才｜口气｜口音
266,4,口,kǒu,,,名,指人口（多指一个家庭内部的）,五口之家｜户口
266,5,口,kǒu,,,名,容器与外界相通的部位,瓶子口｜碗口
266,6,口,kǒu,,,名,泛指一般器物与外界相通的部位,窗口｜枪口｜口径
266,7,口,kǒu,,,名,出入通过的地方,门口｜出口｜入海口
266,8,口,kǒu,,,名,特指长城的关口,古北口｜西口｜口外
266,9,口,kǒu,,,名,特指港口,出口产品｜进口｜转口
266,10,口,kǒu,,,名,专业方向；行业系统,对口分配｜文教口
266,11,口,kǒu,,,名,（人体或物体表面）破裂张开的地方,手上剐了个口儿｜裂口｜决口
266,12,口,kǒu,,,名,刀、剪等利器的刃,剪子还没开口｜刀口
266,13,口,kǒu,,,名,指骡、马等的年龄（它们的年龄可以从牙齿的多少和磨损的程度看出来）,这匹马口还轻｜七岁口
266,14,口,kǒu,,,量,用于人或某些牲口,三口人｜两口猪
266,15,口,kǒu,,,量,用于某些有口或有刃的器物,一口井｜一口铡刀
266,16,口,kǒu,,,量,用于跟口有关的动作或事物,吸了一口气｜三口两口吃了一个大馒头。
266,17,口,kǒu,,,名,姓,
277,1,论,lún,,,名,指《论语》,熟读论孟（孟指《孟子》）｜上论｜下论
277,2,论,lùn,,,动,讨论研究；分析、说明事理,议论｜辩论｜论文
277,3,论,lùn,,,动,（按某种标准）衡量；评定,迟到15分钟以上按旷课论｜论功行赏｜论处（chǔ）｜论罪
277,4,论,lùn,,,介,表示以某种单位为准（与量词组合），相当于“按” “按照”,论斤卖｜论钟点儿收费
277,5,论,lùn,,,介,表示就某个方面来谈，相当于“从……方面来说” “就……来说”,论下棋，他数第一｜论吃苦，我比他强。
277,6,论,lùn,,,动,谈论；看待,相提并论｜一概而论
277,7,论,lùn,,,名,言论或文章（多指分析说明事理或判断是非等方面的）,宏论｜谬论｜公论｜舆论｜长篇大论
277,8,论,lùn,,,名,主张；学说；观点,立论｜相对论｜人性论
277,9,论,lùn,,,名,以议论为主的文体（多用于书名或篇名）,《过秦论》｜《实践论》
287,1,克,kè,,,动,〈文〉能够,克勤克俭｜不克前往
287,2,克,kè,,,名,姓,
287,3,克,kè,,,动,战胜；攻取,克敌制胜｜攻无不克｜克复
287,4,克,kè,,,动,制服；抑制,柔能克刚｜克己奉公｜克制｜克服
287,5,克,kè,,,动,消化（食物）,克化不 动 ｜这药是克食的
287,6,克,kè,,,动,削减,克扣
287,7,克,kè,,,动,〈文〉限定；约定,克日完稿｜克期发兵
287,8,克,kè,,,量,质量法定计量单位，1克等于0.001千克，合0.02市两,
287,9,克,kè,,,量,藏族地区的计量单位,
287,10,克,kè,,,量,容积单位，多是量谷物用，各地大小不一，1克重量约合25—28市斤,
287,11,克,kè,,,量,地积单位，以播种1克种子的土地为1克土地，约合1市亩,
297,1,条,tiáo,,,名,植物细长的枝,柳条｜藤条｜枝条
297,2,条,tiáo,,,名,泛指细长的东西,面条｜封条｜金条｜纸条儿
297,3,条,tiáo,,,形,细长形的,条石｜条幅｜条凳
297,4,条,tiáo,,,量,用于细长的东西,两条腿｜一条河｜一条绳子
297,5,条,tiáo,,,量,用于由一定的数量合成的某些条状物,一条烟｜一条肥皂
297,6,条,tiáo,,,量,用于与人体有关的东西,一条心｜两条人命
297,7,条,tiáo,,,名,指纸条,留个条｜便条｜收条
297,8,条,tiáo,,,名,条理,有条不紊｜井井有条
297,9,条,tiáo,,,形,按条理分项的,条目｜条令
297,10,条,tiáo,,,名,分条说明的文字,律条｜戒条｜信条
297,11,条,tiáo,,,量,用于分项的东西,两条意见｜三条新闻
319,1,张,zhāng,,,动,拉开弓弦（跟“弛”相对）,剑拔弩张
319,2,张,zhāng,,,动,紧绷,一张一弛，文武之道｜紧张
319,3,张,zhāng,,,动,打开；展开,张开翅膀｜张牙舞爪｜纲举目张
319,4,张,zhāng,,,动,扩大；夸大,虚张声势｜扩张｜夸张
319,5,张,zhāng,,,形,放纵；放肆,嚣张｜乖张
319,6,张,zhāng,,,动,陈设；布置,大张筵席｜张灯结彩｜张贴
319,7,张,zhāng,,,动,（商店等）开业,开张｜新张｜关张
319,8,张,zhāng,,,量,用于可以张开和闭拢的东西,一张弓｜三张嘴
319,9,张,zhāng,,,量,用于带有平面的东西,一张纸｜两张烙饼｜三张桌子
319,10,张,zhāng,,,名,星宿名，二十八宿之一,
319,11,张,zhāng,,,动,看；望,张望｜东张西望
319,12,张,zhāng,,,名,姓,
327,1,住,zhù,,,动,〈文〉（人）站住；停留,
327,2,住,zhù,,,动,暂时留宿或长期定居,在旅店住了一夜｜住宅
327,3,住,zhù,,,动,停息；止住,雨住了｜不住地哆嗦
327,4,住,zhù,,,动,用在动词后面作补语,
327,5,住,zhù,,,动,表示停顿或静止,车停住了｜被问住了
327,6,住,zhù,,,动,表示稳当或牢固,站不住了｜记不住
327,7,住,zhù,,,动,跟“得”或“不”连用，表示能力够得上或够不上,守得住｜保不住了
327,8,住,zhù,,,名,姓,
341,1,何,hé,,,代,表示疑问。代人或事物，相当于“什么”,何人｜何事｜何故｜为何
341,2,何,hé,,,代,表示疑问。代处所，相当于“哪里”,何去何从｜公理何在｜何往
341,3,何,hé,,,代,表示疑问。代原因，相当于“为什么”或“怎么”,夫子何哂（shěn）由也（您为什么讥笑子路呢）?｜何至于此?
341,4,何,hé,,,副,〈文〉强调程度深，相当于“多么”,秦王扫六合，虎视何雄哉!｜何其愚也!
341,5,何,hé,,,名,姓,
355,1,跟,gēn,,,名,脚或鞋袜的后部,脚跟｜高跟鞋儿
355,2,跟,gēn,,,动,紧随在后面向同一方向行动,我在你后面跟着｜你走得太快，我跟不上。
355,3,跟,gēn,,,动,指女子嫁人,闺女跟了他，当娘的也就放心了。
355,4,跟,gēn,,,介,引进同动作有关的对象，相当于“同”,我跟你一块儿走｜跟坏人作斗争｜这个问题要跟大家商量。
355,5,跟,gēn,,,介,引进比较的对象,跟去年比，今年夏天热多了｜他爬山就跟走平地一样。
355,6,跟,gēn,,,连,连接名词或代词，表示并列关系，相当于“和”,老王跟老张都喜欢下棋。
406,1,根,gēn,,,名,高等植物茎干下部长在土里的部分，主要功能是把植物固定在土地上，吸收土壤里的水分和养料，有的还能储藏养料,移栽时不要伤了根｜树根
406,2,根,gēn,,,名,事物的本源,刨根问底｜祸根｜根源
406,3,根,gēn,,,名,作为依据的事物,存根
406,4,根,gēn,,,副,从根本上；彻底地,根治｜根除
406,5,根,gēn,,,名,比喻子孙后代,这孩子可是老王家的一条根哪!
406,6,根,gēn,,,名,数学名词,
406,7,根,gēn,,,名,方根,根号
406,8,根,gēn,,,名,一元方程的解,
406,9,根,gēn,,,名,化学上一般指带负电荷的原子团,
406,10,根,gēn,,,名,物体的下部或同其他东西连着的部分,城墙根儿｜耳根｜根基
406,11,根,gēn,,,量,用于草木或条状的东西,一根草｜两根筷子
426,1,周,zhōu,,,动,环绕；循环,周旋｜周期性｜周而复始
426,2,周,zhōu,,,形,全面；普遍,周身发热｜周游｜众所周知
426,3,周,zhōu,,,形,完备；完善,考虑不周｜周密｜周详
426,4,周,zhōu,,,名,圈子；环绕中心的外沿部分,圆周｜周围｜周遭
426,5,周,zhōu,,,量,用于动作环绕的圈数,绕场一周｜转体三周半
426,6,周,zhōu,,,名,星期,上周｜实习两周｜周末｜周日
426,7,周,zhōu,,,动,接济,周济
426,8,周,zhōu,,,名,朝代名,
426,9,周,zhōu,,,名,姓,
445,1,拿,ná,,,动,用手握住或抓取,手里拿着书｜把箱子拿走
445,2,拿,ná,,,动,捕捉；强取,捉拿｜把敌人的据点拿下来
445,3,拿,ná,,,动,〈口〉挟制；故意使人为难,拿他一把
445,4,拿,ná,,,动,装出或做出（某种姿态、样子）,你要拿出当哥哥的样子来
445,5,拿,ná,,,动,取得,拿了4枚金牌｜拿名次
445,6,拿,ná,,,动,掌握,拿权｜拿事
445,7,拿,ná,,,介,引进所凭借的工具、材料等，相当于“用”,拿脚踢｜拿大话吓唬人
445,8,拿,ná,,,介,引进所处置的对象，相当于“把” “对”,别拿我当傻瓜｜真拿他没办法
465,1,支,zhī,,,名,从总体中分出的部分,分支｜支流
465,2,支,zhī,,,动,分出；分散,支离破碎
465,3,支,zhī,,,动,分派；打发,把孩子都支出去了｜支使
465,4,支,zhī,,,动,付出或领取（款项）,从财务科支一点儿钱｜支出｜预支
465,5,支,zhī,,,名,指地支,干支纪年
465,6,支,zhī,,,量,用于杆状的东西,一支笔｜一支蜡烛
465,7,支,zhī,,,量,用于队伍等,一支管弦乐队｜三支小分队
465,8,支,zhī,,,量,用于歌曲或乐曲,一支歌｜两支曲子
465,9,支,zhī,,,量,纱线粗细程度的计算单位，用单位重量的长度来表示，如1克重的纱线长100米就叫100支，纱线越细，支数越多,
465,10,支,zhī,,,量,跟“光”组合，用于电灯的光度,"1支蜡烛的光度叫1支光，相当于1瓦,40支光（40瓦）的灯泡。"
465,11,支,zhī,,,动,架起,把蚊帐支起来｜支点
465,12,支,zhī,,,动,支持,体力不支｜乐不可支
465,13,支,zhī,,,动,支援,支农｜支边
465,14,支,zhī,,,动,向上竖起或向外伸,支着耳朵听
465,15,支,zhī,,,名,姓,
488,1,即,jí,,,动,接近,若即若离｜可望而不可即
488,2,即,jí,,,动,到；开始从事,即位
488,3,即,jí,,,介,引进动作行为靠近的处所、环境等，相当于“就着”,即席演说｜即兴赋诗
488,4,即,jí,,,名,目前，最靠近说话的时间,成功在即
488,5,即,jí,,,副,相当于“就” “便”,
488,6,即,jí,,,副,表示前一件事发生了，后一件事紧接着发生,一触即溃
488,7,即,jí,,,副,表示在某种条件下就会产生某种结果,招之即来
488,8,即,jí,,,副,表示加强肯定的语气,问题的严重性即在于此。
488,9,即,jí,,,动,表示肯定的判断，相当于“就是”,鲁迅即周树人｜非此即彼
488,10,即,jí,,,连,〈文〉连接分句，表示假设兼让步，相当于“即使”,
488,11,即,jí,,,名,姓,
521,1,青,qīng,,,形,形容颜色,青天｜青筋暴露
521,2,青,qīng,,,形,蔚蓝或深蓝,青天｜青筋暴露
521,3,青,qīng,,,形,绿,青草｜青苗
521,4,青,qīng,,,形,黑,青布｜青丝
521,5,青,qīng,,,名,青色的东西,踏青｜放青
521,6,青,qīng,,,形,比喻年龄不大,青年
521,7,青,qīng,,,名,指青年,老中青三结合
521,8,青,qīng,,,名,姓,
549,1,段,duàn,,,动,〈文〉截断；分开,
549,2,段,duàn,,,量,用于条状物分成的若干部分,绳子剪成三段｜两段木头
549,3,段,duàn,,,量,用于时间或空间的一定距离,一段时间｜一段路程
549,4,段,duàn,,,量,用于具有连续性特点的事物的一部分,一段文章｜两段京戏
549,5,段,duàn,,,名,具有连续性特点的事物划分成的部分,段落｜阶段｜地段
549,6,段,duàn,,,名,某些部门下面分设的机构,工段｜机务段
549,7,段,duàn,,,名,指段位,九段棋手
549,8,段,duàn,,,名,姓,
565,1,料,liào,,,动,〈文〉量；估计数量,
565,2,料,liào,,,动,预料,没料到你会来｜料事如神
565,3,料,liào,,,动,处理；照看,料理｜照料
565,4,料,liào,,,名,材料①,不缺人，只缺料｜偷工减料｜木料｜备料｜原料
565,5,料,liào,,,名,具有某种特定用途的物品,饮料｜调料｜饲料｜肥料｜燃料｜电料｜颜料
565,6,料,liào,,,名,材料②③,史料｜笑料
565,7,料,liào,,,名,一种类似玻璃的半透明物，可以加工成为仿珠玉的手工艺品,料器｜料货
565,8,料,liào,,,量,中医配制丸药时，处方规定的剂量的全份为1料,按处方配几料丸药。
565,9,料,liào,,,名,材料④,他不是教书的料｜这孩子是块唱戏的料。
599,1,班,bān,,,动,〈文〉分；分开,
599,2,班,bān,,,名,旧指按行业区分出来的人群；后来专指戏曲团体,戏班｜徽班｜班主
599,3,班,bān,,,量,用于人群,这班小青年干劲真足。
599,4,班,bān,,,量,用于定时运行的交通工具,到上海的飞机每天有两班｜头班车
599,5,班,bān,,,名,为了便于学习或工作而分成的单位,我们班有40名同学｜进修班｜班级｜装卸班
599,6,班,bān,,,名,工作按时间分成的段落,早班｜晚班｜三班倒｜加班加点
599,7,班,bān,,,名,一定时间内在岗位上从事的工作,上班｜交班｜值班
599,8,班,bān,,,形,定时开行的（交通工具）,班车｜班机
599,9,班,bān,,,名,军队的编制单位，在排以下,三排一班｜雷锋班
599,10,班,bān,,,名,姓,
599,11,班,bān,,,动,〈文〉撤回（军队）,班师回朝
627,1,层,céng,,,动,〈文〉重叠,层峦叠嶂
627,2,层,céng,,,名,重叠起来的东西,高层建筑｜云层｜大气层
627,3,层,céng,,,名,重叠起来的东西中的一部分；层次,表层｜基层｜阶层｜对流层
627,4,层,céng,,,量,用于重叠的东西,三层楼｜千层饼
627,5,层,céng,,,量,用于可以分步骤、分项的事物,这段话分为三层意思｜打消了一层顾虑
627,6,层,céng,,,量,用于覆盖在物体表面的东西,剥去一层皮｜桌子上落了一层土。
627,7,层,céng,,,名,姓,
638,1,股,gǔ,,,名,〈文〉大腿，从胯到膝盖的部分,头悬梁，锥刺股｜股肱
638,2,股,gǔ,,,名,某些机关、企业、团体中的一个部门，一般比科小,人事股｜总务股
638,3,股,gǔ,,,名,组成线、绳等的一部分,四股的粗毛线
638,4,股,gǔ,,,量,用于成条的东西,一股线｜两股道
