rank,sn,hanzi,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
2822,3,蔚,wèi,,,形,云气弥漫,云蒸霞蔚
2822,4,蔚,yù,,,名,蔚县，地名，在河北,
2823,1,譬,pì,,,动,打比方；比喻,譬喻｜譬如
2823,2,譬,pì,,,名,用作比方或比喻的事物,设譬｜取譬
2824,1,躬,gōng,,,名,身体,鞠躬
2824,2,躬,gōng,,,副,〈文〉表示动作行为是由施事者自己发出的，相当于“亲自”,事必躬亲｜躬行
2824,3,躬,gōng,,,动,身子向前弯曲,躬身作揖
2825,1,憋,biē,,,动,抑制住；极力忍住,憋足了劲｜憋着一肚子的话
2825,2,憋,biē,,,形,呼吸不畅；心情不畅,屋子不通风，让人憋得慌｜憋气
2826,2,泌,mì,,,动,液体由细孔排出,分泌｜泌尿
2827,1,绅,shēn,,,名,古代士大夫束在衣服外面的大带子,缙绅
2827,2,绅,shēn,,,名,绅士,乡绅｜豪绅｜土豪劣绅
2828,1,聋,lóng,,,形,听觉丧失或非常迟钝,耳朵完全聋了｜耳朵有点聋｜耳聋眼花
2829,1,菇,gū,,,名,蘑菇,香菇｜冬菇
2830,1,炕,kàng,,,动,烤干,快把湿衣服炕干
2830,2,炕,kàng,,,名,我国北方农村睡觉用的土台，用土坯等砌成，内有烟道，可以烧火取暖,炕上铺着苇席｜热炕头儿
2831,1,巍,wēi,,,形,〈文〉高大,巍然｜巍峨｜巍巍
2832,1,褐,hè,,,名,〈文〉用兽毛或粗麻制成的衣服,无衣无褐｜裋（shù）褐
2832,2,褐,hè,,,形,形容颜色像棕毛一样,褐色｜褐藻
2833,1,怯,qiè,,,形,胆小；懦弱,胆怯｜怯懦｜怯弱｜怯生生
2833,2,怯,qiè,,,动,感到胆怯,怯场｜怯阵
2833,3,怯,qiè,,,形,〈口〉土气；俗气,这种颜色有点儿怯。
2833,4,怯,qiè,,,形,某些北京人贬称北京以外的北方方音,他说话怎么那么怯，听起来怪别扭的。
2834,1,寝,qǐn,,,动,睡觉,寝室｜寝具
2834,2,寝,qǐn,,,名,古代指君王的宫室；泛指居室、卧室,路寝（古代天子、诸侯宫室的正厅）｜寿终正寝
2834,3,寝,qǐn,,,名,帝王陵墓上的正殿,陵寝
2834,4,寝,qǐn,,,动,〈文〉止息；平息,事寝｜寝兵
2835,1,苟,gǒu,,,形,苟且①,一丝不苟
2835,2,苟,gǒu,,,副,表示行为随便、不慎重,不敢苟同｜不苟言笑
2835,3,苟,gǒu,,,副,苟且③,苟全性命｜苟延残喘｜苟安
2835,5,苟,gǒu,,,连,〈文〉连接分句，表示假设关系，相当于“假如”、“如果”,苟富贵，无相忘
2836,1,陡,dǒu,,,形,坡度大,山坡很陡｜陡峭｜陡立
2836,2,陡,dǒu,,,副,表示动作或情况发生得急而且出人意料，相当于“突然”,风云陡变
2837,1,濒,bīn,,,动,紧靠（水边）,濒河｜东濒渤海
2837,2,濒,bīn,,,动,临近（某种境地）,濒危
2838,1,掷,zhì,,,动,抛；扔,掷手榴弹｜孤注一掷｜掷地有声｜投掷｜弃掷
2839,1,菱,líng,,,名,一年生草本植物，生长在池沼中，水上叶片略呈三角形，开白色或淡红色花。果实也叫菱，外面包裹着带角或无角的硬壳，可以食用或制作淀粉。通称菱角,
2840,1,卦,guà,,,名,古代占卜的符号，以阳爻（一）、阴爻（--）相配，每卦三爻，共组成八个单卦，八卦互相搭配，又演为六十四卦,八卦｜卦辞
2840,2,卦,guà,,,名,泛指其他预测吉凶的行为,用骨牌打了一卦
2841,1,窥,kuī,,,动,从孔隙或隐蔽处察看,管中窥豹｜偷窥
2842,1,盏,zhǎn,,,名,小而浅的杯子,推杯换盏｜酒盏｜把盏
2842,2,盏,zhǎn,,,名,杯状器皿,灯盏
2842,3,盏,zhǎn,,,,量用于灯,两盏灯
2843,1,琢,zhuó,,,动,加工玉石,玉不琢，不成器｜精雕细琢｜琢磨
2843,2,琢,zuó,琢磨,zuómo,动,反复思考,琢磨了很久还没弄明白｜这个问题还得再琢磨琢磨。
2844,1,刃,rèn,,,名,刀剑等的锋利部分,这把刀卷刃了｜剑两面都有刃｜迎刃而解｜刀刃
2844,2,刃,rèn,,,名,指刀剑等,手持利刃｜白刃战
2844,3,刃,rèn,,,动,〈文〉用刀杀,手刃国贼
2845,1,颊,jiá,,,名,人的面部两侧从眼到下颌的部分,面颊
2846,1,凿,záo,,,名,凿子,斧凿
2846,2,凿,záo,,,动,打孔,用凿子凿个眼儿｜凿冰
2846,3,凿,záo,,,动,挖,凿井｜开凿运河
2846,4,凿,záo,,,名,〈文〉用凿子凿出的孔穴；卯眼,方枘圆凿
2846,5,凿,záo,,,形,明确；真实,确凿｜言之凿凿
2847,1,贮,zhù,,,动,储藏；储存,贮粮｜贮藏
2848,1,瞻,zhān,,,动,向上或向前看,高瞻远瞩｜瞻前顾后｜瞻仰｜观瞻
2849,1,叨,dāo,,,,见下。叨叨，叨唠，叨念。,
2849,2,叨,dáo,,,动〈口〉,小声叨叨。,你们俩在那儿叨咕什么呢?
2849,3,叨,tāo,,,动,客套话，指承受（别人的好处）。,叨光｜叨教｜叨扰
2850,1,赎,shú,,,动,用财物换回人身自由或抵押品,把房子赎回来｜赎当（dàng）｜赎身｜赎金
2850,2,赎,shú,,,动,用钱财或功绩抵消（罪过）,立功赎罪
2851,1,赁,lìn,,,动,租用；出租,这辆车是赁的｜赁出两间房
2852,1,瓣,bàn,,,名,植物的花冠、种子、果实或鳞茎上可以分开的小片或小块,花瓣儿｜豆瓣儿｜橘子瓣儿｜蒜瓣儿
2852,2,瓣,bàn,,,量,用于物体破碎后分成的小片或小块儿,碗摔成好几瓣儿
2852,3,瓣,bàn,,,名,指瓣膜,二尖瓣
2852,4,瓣,bàn,,,量,用于花瓣、橘子、蒜等自然分成的小片或小块儿,一瓣儿橘子｜两瓣儿蒜
2853,1,渝,yú,,,动,（态度、感情等）改变,忠贞不渝｜始终不渝
2853,2,渝,yú,,,名,重庆的别称,成渝铁路
2854,1,韧,rèn,,,形,柔软结实，不易断裂（跟“脆”相对）,柔韧｜坚韧｜韧带｜韧性
2855,1,擎,qíng,,,动,举；向上托住,众擎易举｜擎天柱
2856,2,拂,fú,,,动,拂拭,拂尘
2856,3,拂,fú,,,动,轻轻擦过,春风拂面
2856,4,拂,fú,,,动,接近,拂晓
2856,5,拂,fú,,,动,甩动,拂袖而去
2856,6,拂,fú,,,动,违背；违反,拂逆｜拂意
2857,1,簿,bù,,,名,簿子,笔记簿｜练习簿｜账簿
2858,1,琐,suǒ,,,形,零碎；细小,琐事｜琐碎｜繁琐
2858,2,琐,suǒ,,,形,卑微,猥琐
2859,1,滔,tāo,,,动,大水漫流,洪水滔天
2860,1,缕,lǚ,,,名,线,千丝万缕｜金缕玉衣
2860,2,缕,lǚ,,,副,一条一条地；详详细细地,条分缕析｜缕述｜缕陈
2860,3,缕,lǚ,,,量,用于细长而轻柔的东西,一缕丝线｜几缕青烟｜一缕白云
2861,1,胚,pēi,,,名,发育初期的生物幼体，由受精卵或未受精的卵发育而成,胚胎｜胚芽
2862,2,椎,zhuī,,,名,椎骨,颈椎｜腰椎｜脊椎
2863,1,炬,jù,,,名,火把,火炬｜目光如炬
2863,2,炬,jù,,,名,蜡烛,蜡炬
2863,3,炬,jù,,,动,焚烧,付之一炬
2865,1,寇,kòu,,,名,入侵者；盗匪,敌寇｜贼寇
2865,2,寇,kòu,,,动,外敌入侵,入寇｜寇边
2866,1,慷,kāng,,,,见下。 慷慨 慷慨陈词 慷慨激昂 慷慨解囊 慷他人之慨,
2867,1,筛,shāi,,,名,筛子,过筛
2867,2,筛,shāi,,,动,用筛子分离（细小的颗粒物）,把米筛干净｜筛糠｜筛沙子
2867,3,筛,shāi,,,动,倒酒，倒茶（多见于近代汉语）,筛一碗酒来
2867,4,筛,shāi,,,动,使（酒）热（多见于近代汉语）,在火盆上筛酒
2867,5,筛,shāi,,,动,〈口〉敲（锣）,筛锣
2868,1,拣,jiǎn,,,动,挑选；选择,专拣重活干｜挑肥拣瘦｜挑拣
2869,1,襟,jīn,,,名,对开的上衣、袍子的胸前或后背的部分,大襟｜对襟｜开襟｜前后襟
2869,2,襟,jīn,,,名,指胸怀；抱负,胸襟｜襟怀
2869,3,襟,jīn,,,名,指连襟，姊妹的丈夫间的互称,襟兄｜襟弟
2870,1,沮,jù,,,形,〈文〉潮湿,沮泽
2870,2,沮,jū,,,名,沮水，水名，在湖北。与漳水汇合为沮漳河，流入长江,
2870,3,沮,jǔ,,,动,〈文〉阻止,沮遏
2870,4,沮,jǔ,,,形,颓丧,沮丧
2871,1,茵,yīn,,,名,垫子；褥子,绿草如茵｜茵席
2872,1,嵌,qiàn,,,动,把东西镶进较大东西的凹陷处,戒指上嵌着一颗绿宝石｜镶嵌｜嵌入
2873,1,禹,yǔ,,,名,人名，夏朝的开国君主。传说因治理洪水有功，接受舜禅位，立国为夏,
2874,1,骆,luò,,,名,〈文〉黑鬃的白马,
2875,1,蝴,hú,,,,见下。 蝴蝶 蝴蝶斑 蝴蝶花 蝴蝶结 蝴蝶装,
2876,1,咏,yǒng,,,动,声调抑扬地诵读；歌唱,吟咏｜歌咏｜咏叹
2876,2,咏,yǒng,,,动,用诗词的形式描述或赞颂,咏怀｜咏史｜咏梅
2877,1,蛛,zhū,,,名,指蜘蛛,蛛网｜蛛丝马迹
2878,1,剔,tī,,,动,（把肉从骨头上）刮下来,把排骨上的肉剔干净。
2878,2,剔,tī,,,动,（从缝隙或孔洞里）往外挑（tiǎo）,剔牙缝｜剔指甲
2878,3,剔,tī,,,动,（从群体中把不好的）挑（tiāo）拣出去,把残次品剔出来｜剔除
2879,1,蝎,xiē,,,名,蝎子,蛇蝎心肠
2880,1,暇,xiá,,,形,（时间）空闲,闲暇｜暇日
2880,2,暇,xiá,,,名,空闲无事的时间,无暇顾及
2881,1,弧,hú,,,名,〈文〉木弓；泛指弓,
2881,2,弧,hú,,,名,圆周或曲线（如抛物线）上的任意一段,圆弧｜弧线
2882,1,眯,mí,,,动,灰沙等细小的东西进入眼睛，使眼睛暂时不能睁开或看不清东西,灰尘眯了眼
2882,2,眯,mī,,,动,眯缝,眼睛眯成一条缝儿
2882,3,眯,mī,,,动,〈口〉短时间地睡,在沙发上眯了一会儿
2883,1,啪,pā,,,拟声,模拟枪声、掌声、撞击声等,啪，远处传来一声枪响｜啪的一声，杯子掉在地上了
2884,1,袱,fú,,,名,用来包裹东西的布单,包袱
2885,1,熄,xī,,,动,熄灭（灯、火）,熄灯｜熄火
2886,1,矫,jiáo,矫情,jiáoqing,,强（qiǎng）词夺理,这人好（hào）矫情。
2886,2,矫,jiǎo,,,动,使弯曲的东西变直；纠正,矫枉过正｜矫治｜矫形
2886,3,矫,jiǎo,,,动,抑制本性；做作,矫饰｜矫情｜矫揉造作
2886,4,矫,jiǎo,,,动,〈文〉假托；诈称,矫诏｜矫命
2886,6,矫,jiǎo,,,形,强；勇敢,矫健｜矫捷
2887,1,倚,yǐ,,,动,倚靠,倚马可待｜倚着栏杆
2887,2,倚,yǐ,,,动,依仗；凭着,倚势欺人｜倚老卖老
2887,3,倚,yǐ,,,形,偏斜,不偏不倚
2888,1,雌,cí,,,区别,动植物中能产生卵细胞的（跟“雄”相对）,雌蜂｜雌蕊｜雌性
2888,2,雌,cí,,,形,〈文〉比喻柔弱,知其雄，守其雌
2889,1,撇,piē,,,动,丢下不管；抛弃,撇下儿女｜早把这事撇在脑后了。
2889,2,撇,piē,,,动,取出液体表面漂浮的东西,撇沫子
2889,3,撇,piē,,,动,从液体表面轻轻地舀,不要捞稠的，撇点儿稀汤就行。
2889,4,撇,piē,,,动,〈口〉生硬地模仿某种腔调,撇京腔
2889,5,撇,piě,,,名,汉字的笔画，向左斜下，形状是“丿”,
2889,6,撇,piě,,,量,用于像撇的东西,留着两撇胡子
2889,7,撇,piě,,,动,平着向前扔,把瓦片儿撇到河里。
2889,8,撇,piě,,,动,向外倾斜,这孩子走路，两脚老向外撇着。
2889,9,撇,piě,,,动,下唇向前伸，嘴角向下倾斜，表示轻视、不高兴等情绪,他一边听着，一边撇嘴｜嘴一撇就哭了起来。
2890,1,梢,shāo,,,名,树枝的末端,树梢｜柳梢｜梢头
2890,2,梢,shāo,,,名,长条形东西较细的一头,眉梢｜辫梢
2891,1,淌,tǎng,,,动,向下流,淌眼泪｜淌汗｜淌血｜流淌
2892,1,讳,huì,,,动,因忌讳或有顾虑而不敢说或不便说,讳疾忌医｜直言不讳｜隐讳｜忌讳
2892,2,讳,huì,,,名,需要忌讳的事物,不想这一下犯了他的讳了。
2892,3,讳,huì,,,名,旧指已故帝王或尊长的名字,名讳｜避圣讳
2893,1,勺,sháo,,,名,舀东西的用具，有柄，一般为空心半球形,用勺舀水｜汤勺｜炒勺｜马勺
2893,2,勺,sháo,,,名,像勺的半球形物体,后脑勺
2893,3,勺,sháo,,,量,市勺,
2894,1,吩,fēn,吩咐,fēnfù,动,用言语指派或命令；嘱咐,妈妈吩咐他去买酱油｜有什么事您尽管吩咐。
2895,1,茎,jīng,,,名,植物体的主干部分，上部一般生有叶、花和果实，下部和根连接。茎能输送和贮存水分、养料，并有支持枝、叶、花、果实生长的作用。有直立茎、缠绕茎、攀缘茎、匍匐茎等不同类型,
2895,2,茎,jīng,,,名,像茎的东西,阴茎｜刀茎（刀把儿）
2895,3,茎,jīng,,,量,〈文〉用于细长条形的东西,数茎白发（fà）。
2896,1,钾,jiǎ,,,名,金属元素，符号K。银白色，质软，化学性质极活泼，在空气中易氧化，遇水能起火燃烧，引起爆炸。钾对动植物生长发育作用很大，其化合物在工农业中用途广泛。,
2897,1,诡,guǐ,,,形,狡诈；虚伪,诡诈｜诡计｜诡辩
2897,2,诡,guǐ,,,形,怪异；奇特,诡怪｜诡异
2898,1,镶,xiāng,,,动,把东西嵌进去或在物体的外围加边,胸针上镶着宝石｜袖口镶着花边
2899,1,庐,lú,,,名,简陋的小屋,茅庐｜草庐｜庐舍
2899,2,庐,lú,,,名,指庐州（旧府名，府治在今安徽合肥）,庐剧
2900,1,猩,xīng,,,名,猩猩,猩红
2901,1,诫,jiè,,,动,规劝；警告,告诫｜规诫｜训诫
2902,1,卒,cù,,,副,突然,脑卒中（zhòng）（病名，中风）。
2902,2,卒,zú,,,名,士兵,一兵一卒｜士卒｜小卒
2902,3,卒,zú,,,名,旧指差役,走卒｜狱卒
2902,5,卒,zú,,,动,〈文〉终了；完毕,卒岁｜卒业
2902,6,卒,zú,,,动,死亡,卒于1925年｜生卒年月
2902,7,卒,zú,,,副,〈文〉表示事情经过发展变化，最终出现了某种结果，相当于“终于”、“最终”,卒并六国而成帝业。
2903,1,吏,lì,,,名,古代官员的通称,贪官污吏｜官吏
2903,2,吏,lì,,,名,特指官府中的小官或差役,胥吏｜刀笔吏
2904,1,沼,zhǎo,,,名,水池,池沼｜沼泽
2905,1,溯,sù,,,动,〈文〉逆流而上,溯江而上
2905,2,溯,sù,,,动,从现在向过去推求；回想,上溯｜追溯｜回溯
2906,1,秧,yāng,,,名,稻苗；泛指植物的幼苗,插秧｜秧田｜育秧｜树秧｜茄子秧
2906,2,秧,yāng,,,名,指某些植物的茎或植株,翻白薯秧｜西红柿快拉（lā）秧了。
2906,3,秧,yāng,,,名,指某些初生的饲养动物,鱼秧｜猪秧
2907,1,拎,līn,,,动,用手提（东西）,拎着一包东西｜拎不动
2908,1,棘,jí,,,名,酸枣树,
2908,2,棘,jí,,,名,泛指有刺的草木,荆棘丛生｜披荆斩棘
2908,3,棘,jí,,,动,草木刺人；刺,棘手
2909,1,痰,tán,,,名,由肺泡、支气管和气管里分泌出来的黏液。某些疾病患者的痰里含有病菌，可以传播疾病,
2910,1,蔑,miè,,,形,小；轻微,蔑视｜轻蔑
2910,2,蔑,miè,,,动,造谣毁坏别人的名誉,诬蔑
2911,1,菩,pú,,,,见下。 菩萨 菩提 菩提树,
2912,1,橄,gǎn,,,,见下。 橄榄 橄榄绿 橄榄帽 橄榄球 橄榄色 橄榄油 橄榄枝,
2913,1,秤,chèng,,,名,称（chēng）物体重量的衡器,一杆秤｜秤平斗满｜电子秤｜过秤
2914,1,裳,cháng,,,名,〈文〉古人穿的下衣，形状像现在的裙子，男女都可以穿,绿衣黄裳（衣：上衣）
2915,1,苔,tāi,,,名,舌苔,
2915,2,苔,tái,,,名,苔藓植物。根、茎、叶之间的区别不明显。有绿、青、紫等色，一般生长在阴暗潮湿的地方,
2916,1,絮,xù,,,名,古代指粗丝绵,
2916,2,絮,xù,,,名,像絮一样轻柔的、容易飞扬的东西,柳絮｜芦絮
2916,3,絮,xù,,,名,弹制好的棉花胎,棉絮
2916,4,絮,xù,,,动,在衣、被等物的里子和面子之间铺入丝绵或棉花等,棉袄里的棉花没絮匀｜絮棉裤
2916,5,絮,xù,,,形,（言语）啰唆，重复,絮叨｜絮烦
2917,1,滤,lǜ,,,动,使液体或气体通过沙子、纱布、木炭等以除去杂质,用箅子滤药｜过滤｜滤纸｜滤尘
2918,1,朦,méng,朦胧,ménglóng,形,月光不明,
2919,1,尧,yáo,,,名,传说中的上古帝王名,
2920,1,熔,róng,,,动,固态物质吸热到一定程度最终由固态变为液态,熔点｜熔炉｜熔铸
2921,1,疚,jiù,,,动,由于自己的过失而产生不安或惭愧的心情,内疚｜负疚
2922,1,绞,jiǎo,,,动,把两根以上的线、绳、铁丝等拧在一起,绞船缆
2922,2,绞,jiǎo,,,动,拧；扭紧,
2922,3,绞,jiǎo,,,动,（用绳索）勒死,绞杀｜绞刑
2922,4,绞,jiǎo,,,动,绳索的一端系在轮子上，另一端系在某个物体上，转动轮子，使物体移动,绞辘轳打水｜绞车
2922,5,绞,jiǎo,,,动,纠缠,几件事绞在一起
2922,6,绞,jiǎo,,,量,用于纱、毛线等,一绞纱
2923,1,腥,xīng,,,名,古代指生肉；现在指鱼、肉等食物,荤腥｜好久没沾腥了
2923,2,腥,xīng,,,名,生鱼虾等发出的气味,做鱼放料酒可以去腥。
2923,3,腥,xīng,,,形,有腥气的,这鱼做得有点儿腥｜腥臭
2924,1,枉,wǎng,,,形,弯曲；不正,矫枉过正
2924,2,枉,wǎng,,,动,使歪曲不正,贪赃枉法
2924,3,枉,wǎng,,,形,冤屈,冤枉｜枉屈
2924,4,枉,wǎng,,,副,空；白白地,枉费心机
2925,1,橙,chéng,,,名,常绿小乔木，叶子椭圆形；果实叫橙子，圆形，红黄色，汁多，味道酸甜，是常见的水果,
2925,2,橙,chéng,,,形,形容颜色红中带黄,赤橙黄绿青蓝紫
2926,1,涝,lào,,,形,雨水过多，淹了庄稼（跟“旱”相对）,庄稼涝了｜旱涝保收
2926,2,涝,lào,,,名,田地里积存的雨水,排涝
2928,1,眷,juàn,,,动,关心；挂念,眷顾｜眷恋｜眷念
2928,2,眷,juàn,,,名,亲属,眷属｜家眷｜亲眷
2929,1,缀,zhuì,,,动,用线缝合,在衣服的破口儿上缀几针｜缀扣子｜补缀
2929,2,缀,zhuì,,,动,联结；组合,缀玉连珠（比喻写得好的诗文）｜连缀｜缀合
2929,3,缀,zhuì,,,名,指词缀,前缀｜后缀
2930,1,橱,chú,,,名,放衣服或其他物品的家具，正面有门,书橱｜橱柜｜壁橱｜五斗橱
2931,1,揪,jiū,,,动,紧紧抓住；抓住并用力拉,
2932,1,哉,zāi,,,助,〈文〉表示感叹的语气,善哉!｜难矣哉!｜呜呼哀哉!
2933,1,吱,zhī,,,拟声,模拟物体摩擦、鸟虫鸣叫等的声音,压得床板吱吱响｜知了吱吱地叫着
2933,2,吱,zī,,,拟声,模拟老鼠等小动物的叫声,老鼠吱吱地叫
2933,3,吱,zī,,,动,〈口〉发出声音,叫了他半天，他一声也不吱｜吱声
2934,1,崎,qí,,,形,倾斜；高低不平,
2935,1,赂,lù,,,动,〈文〉赠送财物,
2935,2,赂,lù,,,动,用财物买通别人,贿赂
2935,3,赂,lù,,,名,〈文〉财物；赠送的财物,货赂
2936,2,揣,chuāi,,,动,放在穿着的衣服里,怀里揣着录取通知书｜把信往口袋儿里一揣
2936,3,揣,chuǎi,,,动,估量；推测,揣测｜揣摩｜不揣冒昧
2937,1,棠,táng,,,名,树名，有赤棠、白棠二种。白棠,
2938,1,跋,bá,,,动,在山上行走,跋山涉水
2938,2,跋,bá,,,名,文体名称，指写在书籍、文章的后面或字画、金石拓片等的边上，说明写作经过或加以评价、考释的短文,书前有序，书后有跋｜序跋｜题跋
2939,1,怠,dài,,,形,（对人）冷淡；不恭敬,怠慢
2939,2,怠,dài,,,形,松懈；懒惰,懈怠｜怠工
2940,1,蝇,yíng,,,名,昆虫，种类很多，有舍蝇、金蝇、绿蝇、麻蝇等。我国最常见的是舍蝇，密生短毛，灰黑色，口器适于舐吸，复眼大，触角短而有芒，仅有一对前翅，能传播多种疾病。通称苍蝇,
2941,1,胧,lóng,,,形,似明不明,朦胧｜胧明
2942,1,浊,zhuó,,,形,液体有杂质、不透明（跟“清”相对）,污泥浊水｜浊酒
2942,2,浊,zhuó,,,形,〈文〉（社会）混乱，不清明,浊世
2942,3,浊,zhuó,,,形,（声音）低而粗,嗓音粗浊
2943,2,钮,niǔ,,,名,器物上起开关、转动或调节作用的部件,电钮｜旋钮｜按钮
2944,1,乍,zhà,,,副,表示情况发生得迅速而出人意料，相当于“忽然”,乍冷乍热
2944,2,乍,zhà,,,副,表示动作、行为或情况发生在不久前，相当于“刚刚”、“起初”,新来乍到｜乍暖还寒
2944,3,乍,zhà,,,动,（毛发）竖起,吓得寒毛都乍起来了｜乍着头发
2945,1,鳞,lín,,,名,鱼类、爬行动物和少数哺乳动物身体表面的角质或骨质薄片状组织，具有保护身体的作用。可分为盾鳞、硬鳞和骨鳞,
2945,2,鳞,lín,,,形,形状像鳞片的,鳞波｜鳞茎｜遍体鳞伤
2947,1,庇,bì,,,动,遮蔽；掩护,庇护｜包庇
2948,1,揍,zòu,,,动,打（人）,把他揍了一顿｜挨揍
2948,2,揍,zòu,,,动,〈口〉打破；摔碎,把花瓶给揍了
2949,1,歼,jiān,,,动,消灭；灭绝,一举全歼来犯之敌｜围歼｜歼灭
2950,1,啃,kěn,,,动,从较硬的东西上一点儿一点儿地用力往下咬。,啃老玉米｜啃窝头｜老鼠把柜子啃了个洞｜啃书本
2951,1,憎,zēng,,,动,厌恶；痛恨,面目可憎｜爱憎分明
2952,1,矗,chù,,,形,直而高,高楼矗立
2953,1,剿,chāo,,,动,抄袭①②,剿说｜剿袭
2953,2,剿,jiǎo,,,动,讨伐；消灭,剿匪｜剿灭｜围剿｜追剿
2954,1,榴,liú,,,名,石榴,五月榴花红似火
2955,1,矢,shǐ,,,名,箭,无的（dì）放矢｜流矢｜弓矢
2955,2,矢,shǐ,,,动,发誓,矢志不渝｜矢口否认｜矢忠（宣誓效忠）。
2956,1,笋,sǔn,,,名,竹的嫩芽，可以食用,竹笋｜冬笋
2956,2,笋,sǔn,,,形,嫩的；幼小的,笋鸡｜笋鸭
2957,1,拽,zhuāi,,,动,〈口〉用力扔,把球拽过去｜别乱拽砖头
2957,2,拽,zhuài,,,动,拉；拖,拽住衣服不放｜生拉硬拽
2958,1,嗽,sòu,,,动,咳嗽,干嗽了一阵子｜嗽嗽嗓子
2959,2,蜀,shǔ,,,名,指蜀汉，三国之一，公元221—263年，刘备所建，在今四川一带,
2959,3,蜀,shǔ,,,名,四川的别称,蜀锦｜蜀绣
2960,1,闺,guī,,,名,内室；特指闺房,深闺｜闺秀
2961,1,嗜,shì,,,动,喜爱；爱好,嗜学｜嗜好文学
2961,2,嗜,shì,,,动,贪求；热衷,嗜血｜嗜酒｜嗜赌
2962,1,拧,nìng,,,形,〈口〉倔强,拧脾气｜拧劲儿
2962,2,拧,nǐng,,,动,把物体控制住并用力使向确定方向旋转,拧螺丝｜水龙头没拧紧
2962,3,拧,nǐng,,,动,颠倒；走了样,把“事半功倍”说成“事倍功半”，满拧!
2962,4,拧,nǐng,,,动,别扭；对立,两人合不到一块儿，越说越拧。
2962,5,拧,níng,,,动,用手握住物体的两头，分别向相反的方向旋转,把湿衣服拧干｜拧掉萝卜缨子
2962,6,拧,níng,,,动,用手指夹住皮肉使劲转动,在他脸上拧了一把。
2963,1,鞠,jū,,,名,古代一种革制的用来习武或游戏的实心球,蹴鞠（蹴：踢）｜蹋鞠（蹋：踢）
2963,3,鞠,jū,,,动,〈文〉生育；抚养,鞠育｜鞠养
2963,4,鞠,jū,,,动,弯曲,鞠躬
2964,1,淳,chún,,,形,质朴；敦厚,淳朴｜淳厚
2965,1,拙,zhuō,,,形,笨；不灵巧,手拙｜笨嘴拙舌｜拙劣
2965,2,拙,zhuō,,,形,谦词，用于有关自己的事物,拙作｜拙著｜拙见
2966,1,皂,zào,,,形,黑①,皂衣｜皂靴｜不分青红皂白
2966,2,皂,zào,,,名,旧时指衙门里当差的人。因多穿黑色的衣服，故称,皂隶
2966,3,皂,zào,,,名,皂荚,
2966,4,皂,zào,,,名,肥皂,香皂｜药皂
2967,1,臀,tún,,,名,人体背面腰部下方大腿上方的隆起部位；也指哺乳动物后肢上端与腰连接的部位。俗称屁股,
2968,1,虏,lǔ,,,动,俘获,虏获｜俘虏敌兵多人
2968,2,虏,lǔ,,,名,交战时捉住的敌人,抓俘虏
2968,3,虏,lǔ,,,名,〈文〉对敌人的蔑称,强虏入寇
2968,4,虏,lǔ,,,名,古代对北方民族的蔑称,鞑虏
2969,1,卉,huì,,,名,草（多指观赏性的）的统称,花卉｜奇花异卉
2970,1,膛,táng,,,名,胸与背之间的体腔，里面有心、肺等器官,开膛破肚｜胸膛
2970,2,膛,táng,,,名,某些器物中空的部分,子弹上膛｜炉膛
2971,1,窍,qiào,,,名,〈文〉洞；穴,凿石为窍
2971,2,窍,qiào,,,名,指人体器官的孔,鬼迷心窍（古人认为心脏有窍）。
2971,3,窍,qiào,,,名,比喻事情的关键或要害,窍门｜诀窍
2972,1,痘,dòu,,,名,人畜都能感染的一种接触性传染病。人感染后先发高烧，全身出现红色丘疹，继而变成脓疱，十天左右结痂。痂脱落后形成凹陷的疤痕,
2972,2,痘,dòu,,,名,指痘苗,种痘可以预防天花。
2973,1,狸,lí,狸猫,límāo,名,豹猫,
2974,1,蕉,jiāo,,,名,芭蕉、香蕉等芭蕉科植物的统称；也指某些叶子像芭蕉叶的植物，如美人蕉,
2975,1,摹,mó,,,动,照着现成的样子写或画；模仿,临摹｜摹写｜描摹
2976,1,骏,jùn,,,名,良马,骏马
2977,1,疤,bā,,,名,伤口或疮口愈合后留下的痕迹,脸上有块疤｜伤疤
2977,2,疤,bā,,,名,器物上像疤的痕迹,脸盆上有块疤
2978,1,磕,kē,,,动,撞在硬的物体上；磕打,脑袋不小心磕到墙上｜磕破了皮｜磕烟袋
2979,1,渤,bó,,,名,渤海，我国内海，在山东半岛和辽东半岛之间,
2980,1,哺,bǔ,,,动,〈文〉（鸟）用嘴里含着的食物喂,乌鸦反哺
2980,2,哺,bǔ,,,动,泛指喂,哺乳｜哺育｜哺养
2980,3,哺,bǔ,,,名,〈文〉嘴里含着的食物,周公吐哺
2981,1,蚂,mǎ,,,,见下。,蚂蜂，蚂蟥，蚂蚁，蚂蚁搬泰山，蚂蚁啃骨头。
2981,2,蚂,mà,,,名〈口〉,蝗虫。,
2981,3,蚂,mā,,,名〈口〉,蜻蜓。,
2982,1,绷,bèng,,,动,裂,豆荚绷开了缝儿
2982,2,绷,bēng,,,动,拉紧；张紧,把弦绷得紧紧的｜裤子太瘦，绷在腿上不舒服
2982,3,绷,bēng,,,动,某些地区指勉强支撑,绷场面（勉强维持表面的排场）
2982,4,绷,bēng,,,动,（物体）因拉得过紧而猛然弹起,弹簧绷飞了｜绷簧
2982,5,绷,bēng,,,名,指绷子①,竹绷｜绷架
