rank,origin_sn,new_sn
8161,1,2
8161,2,1
8167,1,1
8167,2,2
8171,1,1
8171,2,2
8173,1,1
8173,2,2
8182,1,1
8182,2,2
8182,3,3
8189,2,1
8189,1,2
8191,1,2
8191,2,1
8192,1,1
8192,2,1
8195,1,2
8195,2,1
8201,1,1
8201,2,2
8204,2,1
8204,1,2
8204,2,1
8204,1,2
8209,1,1
8209,2,2
8217,1,1
8217,2,2
8218,1,2
8218,2,1
8220,1,1
8220,2,2
8221,1,1
8221,2,2
8227,1,1
8227,2,2
8227,1,1
8227,2,2
8228,1,2
8228,2,1
8236,1,1
8236,2,2
8239,1,1
8239,2,2
8239,3,3
8239,1,1
8239,2,2
8239,3,3
8243,1,2
8243,2,1
8244,1,1
8244,2,2
8244,3,3
8244,1,1
8244,2,2
8244,3,3
8247,1,2
8247,2,1
8250,1,2
8250,2,1
8255,2,1
8255,1,2
8256,1,2
8256,2,1
8257,1,1
8257,2,2
8257,1,1
8257,2,2
8267,1,1
8267,2,2
8267,1,1
8267,2,2
8268,1,1
8268,2,2
8272,1,2
8272,2,1
8273,1,1
8273,2,2
8278,1,1
8278,2,2
8282,1,1
8282,2,2
8288,1,2
8288,2,1
8291,1,1
8291,2,2
8293,1,1
8293,2,2
8299,1,1
8299,2,2
8301,1,1
8301,2,2
8303,1,2
8303,2,1
8303,3,4
8303,4,3
8311,1,1
8311,2,2
8312,1,1
8312,2,2
8314,2,1
8314,1,2
8314,3,3
8316,1,1
8316,2,2
8316,3,3
8321,1,1
8321,2,2
8338,1,2
8338,2,1
8350,1,2
8350,2,1
8355,1,1
8355,2,3
8355,3,2
8357,2,1
8357,1,2
8365,1,1
8365,2,2
8369,1,1
8369,2,2
8370,1,1
8370,2,2
8373,1,1
8373,2,2
8377,1,1
8377,2,2
8378,1,2
8378,2,3
8378,3,1
8380,1,2
8380,2,1
8381,1,1
8381,2,2
8384,2,1
8384,1,2
8387,1,2
8387,2,1
8387,3,3
8390,1,1
8390,2,2
8393,1,1
8393,2,2
8396,1,1
8396,2,2
8397,1,1
8397,2,2
8398,1,1
8398,2,2
8404,1,1
8404,2,2
8406,1,1
8406,3,2
8406,2,3
8410,2,1
8410,1,2
8415,1,1
8415,2,2
8421,1,3
8421,2,2
8421,3,1
1. **jǐhé,代,〈文〉多少** —— 文言用法，表示“多少”，如“青春几何？”
2. **jǐhé,名,几何学** —— 现代常用名词，指数学分支“几何学”
8426,1,2
8426,2,1
8429,1,2
8429,2,1
8432,1,2
8432,2,1
8435,1,1
8435,2,2
8443,1,2
8443,2,1
8445,1,1
8445,2,2
8446,1,2
8446,2,1
8446,3,3
8450,1,1
8450,2,2
8450,3,3
8458,1,1
8458,2,2
8463,2,1
8463,3,2
8463,1,3
8463,4,4
8463,2,1
8463,3,2
8463,1,3
8463,4,4
8470,1,2
8470,2,1
8475,3,1
8475,1,2
8475,2,3
8490,1,2
8490,2,3
8490,3,1
8490,4,4
8493,1,1
8493,2,2
8500,2,1
8500,1,2
8513,1,3
8513,2,1
8513,3,2
8522,1,1
8522,2,2
8522,3,3
8534,1,1
8534,2,2
8553,2,1
8553,1,2
8557,1,1
8557,2,2
8558,1,1
8558,2,2
8558,3,3
8562,1,1
8562,2,2
8563,1,2
8563,2,1
8566,1,1
8566,2,2
8571,1,1
8571,2,2
8575,1,1
8575,2,2
8584,1,1
8584,2,2
8585,1,2
8585,2,1
8588,1,2
8588,2,1
8590,1,1
8590,2,2
8593,1,3
8593,2,2
8593,3,1
8600,2,1
8600,1,2
8605,2,1
8605,1,2
8613,1,1
8613,2,2
8616,1,1
8616,2,2
8619,1,1
8619,2,2
8624,1,1
8624,2,2
8633,1,2
8633,2,1
8635,1,1
8635,2,2
8637,1,1
8637,2,2
8638,1,1
8638,2,2
8641,1,3
8641,2,1
8641,3,2
8641,4,4
8641,1,3
8641,2,1
8641,3,2
8641,4,4
8643,1,1
8643,2,2
### 输出CSV格式（id,origin_sn,new_sn）：
8644,1,1
8644,3,2
8644,2,3
8644,4,4
8650,1,1
8650,2,2
8664,1,2
8664,2,1
8666,1,2
8666,2,1
8670,2,1
8670,1,2
8672,1,1
8672,2,2
8679,1,1
8679,2,2
8679,3,3
8682,1,1
8682,2,2
8682,1,1
8682,2,2
8684,1,1
8684,2,2
8685,1,1
8685,2,2
8690,1,2
8690,2,1
8691,1,4
8691,2,1
8691,3,2
8691,4,3
8692,1,1
8692,2,2
8693,1,1
8693,2,2
8710,1,2
8710,2,1
8712,1,1
8712,2,2
8714,1,1
8714,2,2
8722,1,1
8722,2,2
8724,1,1
8724,2,2
- id=8725,zici=顾虑,"pinyin=gùlǜ, sn=1, pos=动 → 应为 new_sn=1"
- id=8725,zici=顾虑,"pinyin=gùlǜ, sn=2, pos=名 → 应为 new_sn=2"
8725,1,1
8725,2,2
8726,2,1
8726,1,2
8733,1,1
8733,2,2
8733,3,3
8733,4,4
8735,1,2
8735,2,1
8736,1,2
8736,2,1
8748,1,3
8748,2,2
8748,3,1
8748,4,4
8750,1,1
8750,2,2
8762,1,2
8762,2,1
8765,1,1
8765,2,2
8766,1,1
8766,2,2
8768,1,2
8768,2,1
8772,1,1
8772,2,3
8772,3,2
8774,1,2
8774,2,1
8782,1,2
8782,2,1
8783,1,2
8783,2,1
8797,1,1
8797,2,2
8799,1,1
8799,2,2
8803,1,1
8803,2,2
8805,1,1
8805,2,2
8808,1,1
8808,2,2
8811,1,2
8811,2,1
8819,1,1
8819,2,2
8822,1,1
8822,2,2
8823,1,2
8823,2,1
8832,1,1
8832,2,2
8833,1,1
8833,2,2
8834,1,1
8834,2,2
8837,1,1
8837,2,2
8850,1,2
8850,2,1
8851,1,1
8851,2,2
8853,1,1
8853,2,2
8854,1,1
8854,2,2
8858,1,1
8858,2,2
8858,1,1
8858,2,2
8860,1,2
8860,2,1
8861,1,2
8861,2,1
8861,3,3
8882,1,1
8882,2,2
8882,3,3
8883,1,1
8883,2,2
8903,1,1
8903,2,2
8905,1,1
8905,2,2
8917,1,1
8917,2,2
8918,1,1
8918,2,2
8922,1,1
8922,2,2
8926,1,2
8926,2,3
8926,3,1
8930,1,1
8930,2,2
8933,1,1
8933,2,2
8933,3,3
8935,1,1
8935,2,2
8938,1,2
8938,2,1
8943,1,1
8943,2,2
8944,1,1
8944,2,3
8944,3,2
8945,1,2
8945,2,1
8947,2,1
8947,1,2
- **sn=1,pos=动,定义：长距离跑步**，例句：“他每天早晨长跑5000米。”
- **sn=2,pos=名,"定义：长距离赛跑项目。包括男、女5000米、10,000米等**，例句为空"
8960,1,1
8960,2,2
8981,1,2
8981,2,1
8982,1,2
8982,2,1
8987,1,2
8987,2,1
8989,1,1
8989,2,2
8990,1,3
8990,2,2
8990,3,1
8993,1,3
8993,2,1
8993,3,2
8994,2,1
8994,3,2
8996,1,1
8996,2,2
9000,2,1
9000,1,2
9002,1,1
9002,2,2
9015,1,1
9015,2,2
9022,1,3
9022,2,2
9022,3,1
9023,1,1
9023,2,2
9025,1,2
9025,2,1
9032,1,2
9032,2,1
9036,1,2
9036,2,1
9037,1,1
9037,2,2
9045,1,1
9045,2,2
9049,1,3
9049,2,2
9049,3,1
9054,1,2
9054,2,1
9055,1,1
9055,2,2
9067,1,1
9067,2,2
9071,1,1
9071,2,2
9071,1,1
9071,2,2
9073,1,1
9073,2,2
9075,1,1
9075,2,2
9075,1,1
9075,2,2
9093,1,1
9093,2,2
9098,1,4
9098,2,3
9098,3,1
9098,4,2
9099,1,2
9099,2,1
9106,1,2
9106,2,1
9106,3,3
9120,1,1
9120,2,2
9120,1,1
9120,2,2
9122,1,2
9122,2,1
9122,3,3
9123,1,2
9123,2,1
9127,1,2
9127,2,1
9133,2,1
9133,1,2
9134,1,1
9134,2,2
9138,1,1
9138,2,2
9154,1,1
9154,2,2
9158,1,2
9158,2,1
9160,1,1
9160,2,2
9169,1,1
9169,2,2
9171,1,2
9171,2,1
9172,1,1
9172,2,2
9182,1,1
9182,2,2
9186,2,1
9186,1,2
9195,1,2
9195,2,1
9196,1,1
9196,2,2
9197,1,2
9197,2,1
9200,1,2
9200,2,1
9207,1,1
9207,2,2
9208,1,1
9208,2,2
9211,1,2
9211,2,1
9214,1,1
9214,2,2
9216,1,1
9216,2,2
9217,1,1
9217,2,2
9221,1,1
9221,2,2
9221,3,3
9221,4,4
9221,1,1
9221,2,2
9221,4,3
9221,3,4
9229,1,1
9229,2,2
9238,1,3
9238,2,2
9238,3,1
9239,1,1
9239,2,3
9239,3,2
9244,1,3
9244,2,1
9244,3,2
9248,1,3
9248,2,2
9248,3,1
9254,1,1
9254,2,2
9256,2,1
9256,1,2
9267,3,1
9267,2,2
9267,1,3
9273,1,1
9273,2,2
9274,1,2
9274,2,1
9284,1,1
9284,2,2
9286,1,1
9286,2,2
9288,1,2
9288,2,1
9290,1,1
9290,2,2
9295,1,1
9295,2,2
9296,1,1
9296,2,2
9299,1,2
9299,2,1
9302,1,1
9302,2,2
9305,2,1
9305,1,2
9307,2,1
9307,1,2
9309,1,1
9309,2,2
9314,1,3
9314,2,1
9314,3,2
9316,1,1
9316,2,2
9317,1,2
9317,2,3
9317,3,1
9322,1,1
9322,2,2
9322,3,3
9327,1,1
9327,2,2
9330,1,2
9330,2,1
9332,1,1
9332,2,2
9345,2,1
9345,1,2
9352,2,1
9352,1,2
9354,1,1
9354,2,2
9355,1,1
9355,2,2
9358,1,2
9358,2,1
9359,1,1
9359,2,2
9363,2,1
9363,1,2
9366,1,1
9366,2,2
9367,1,2
9367,2,1
9374,1,1
9374,2,2
9375,1,1
9375,2,2
9377,2,1
9377,1,2
9378,1,2
9378,2,1
9382,1,1
9382,2,2
9385,1,1
9385,2,2
9388,1,1
9388,2,2
9388,3,3
9391,1,1
9391,2,2
9394,1,3
9394,2,2
9394,3,1
9396,1,1
9396,2,2
9398,1,1
9398,2,2
9398,3,3
9401,1,2
9401,2,1
9411,1,1
9411,2,2
9413,2,1
9413,1,2
9438,1,1
9438,2,2
9440,1,2
9440,2,1
9445,1,1
9445,2,2
9450,1,2
9450,2,1
9452,1,1
9452,2,2
9457,1,1
9457,2,2
9470,1,2
9470,2,1
9472,1,1
9472,2,2
9490,1,2
9490,2,1
9500,1,1
9500,2,2
9503,1,1
9503,2,2
9507,1,2
9507,2,1
9511,1,1
9511,2,2
9511,3,3
9512,1,1
9512,2,2
9519,1,4
9519,2,3
9519,3,2
9519,4,1
9519,1,4
9519,2,3
9519,3,2
9519,4,1
9522,1,2
9522,2,1
9523,1,1
9523,2,2
9524,1,1
9524,2,2
9527,1,1
9527,2,2
9527,1,1
9527,2,2
9532,1,2
9532,2,1
9535,1,2
9535,2,1
9540,1,2
9540,2,1
9544,1,1
9544,2,2
9545,1,2
9545,2,1
9555,1,2
9555,2,1
9555,3,3
9561,1,1
9561,2,2
9564,2,1
9564,1,2
9568,1,1
9568,2,2
9568,1,1
9568,2,2
9571,1,3
9571,2,5
9571,3,4
9571,4,2
9571,5,1
1. **sn=1,pos=动,"definition=""比某一事情更困难""**"
2. **sn=2,pos=副,"definition=""难以""**"
9578,1,1
9578,2,2
9584,1,1
9584,2,2
9586,1,1
9586,2,2
9588,1,1
9588,2,2
9589,1,1
9589,2,2
9596,1,3
9596,2,2
9596,3,1
9607,1,4
9607,2,3
9607,3,2
9607,4,1
9622,1,1
9622,2,2
9625,1,1
9625,2,2
9630,1,1
9630,2,2
9631,1,1
9631,2,2
9632,1,1
9632,2,3
9632,3,2
9635,1,1
9635,2,2
9638,1,1
9638,2,2
9650,1,1
9650,2,2
9651,1,1
9651,2,2
9657,1,1
9657,2,2
9657,1,1
9657,2,2
9664,1,2
9664,2,1
9665,2,1
9665,1,2
9667,1,1
9667,2,2
9669,2,1
9669,1,2
9673,1,2
9673,2,1
9676,1,1
9676,2,2
9676,1,1
9676,2,2
9685,2,1
9685,1,2
9687,1,1
9687,2,2
9688,1,1
9688,2,2
9688,3,3
9691,1,1
9691,2,2
9692,2,1
9692,1,2
9694,1,2
9694,2,1
9700,1,1
9700,2,2
9703,1,1
9703,2,2
9705,1,1
9705,2,2
9705,1,1
9705,2,2
9707,1,1
9707,2,2
9720,1,1
9720,2,2
9749,1,1
9749,2,2
9757,1,1
9757,2,4
9757,3,2
9757,4,3
9758,1,1
9758,2,2
9775,1,1
9775,2,2
9775,3,3
9775,1,1
9775,2,2
9775,3,3
9783,1,1
9783,2,2
9784,1,1
9784,2,3
9784,3,2
9785,1,2
9785,2,1
9790,1,1
9790,2,2
9796,1,1
9796,2,3
9796,3,2
9800,1,1
9800,2,2
9801,1,3
9801,2,2
9801,3,1
9803,1,2
9803,2,1
9807,1,1
9807,2,2
9810,1,1
9810,2,2
9811,1,1
9811,2,2
9817,1,2
9817,2,1
9818,1,2
9818,2,1
9822,1,1
9822,2,2
9826,1,1
9826,2,2
9827,1,2
9827,2,1
9828,1,1
9828,2,2
9833,1,2
9833,2,1
9834,1,1
9834,2,2
9842,1,1
9842,2,2
9843,1,3
9843,2,2
9843,3,1
9844,1,2
9844,2,3
9844,3,1
9845,1,1
9845,2,2
9847,1,1
9847,2,2
9848,1,2
9848,2,1
9850,1,2
9850,2,1
9859,1,2
9859,2,1
9863,1,1
9863,2,2
9864,1,2
9864,2,1
9866,1,1
9866,2,2
9868,1,3
9868,2,2
9868,3,4
9868,4,1
9869,1,1
9869,2,2
9874,1,2
9874,2,1
9880,1,1
9880,3,2
9880,2,3
9880,1,1
9880,3,2
9880,2,3
9881,1,2
9881,2,1
9883,1,1
9883,2,2
9883,3,3
9888,1,1
9888,2,2
9888,3,3
9894,1,1
9894,2,2
9898,1,1
9898,2,2
9904,1,1
9904,2,2
9907,1,2
9907,2,1
9908,1,1
9908,2,2
9912,2,1
9912,1,2
9913,1,1
9913,2,2
9914,1,2
9914,2,1
9918,1,2
9918,2,1
9919,1,1
9919,2,2
9922,1,1
9922,2,2
9924,1,1
9924,2,2
9925,1,1
9925,2,2
9928,1,1
9928,2,2
9932,1,2
9932,2,3
9932,3,1
9933,1,1
9933,2,2
9933,3,3
9943,1,1
9943,2,2
9946,1,1
9946,2,2
9947,1,1
9947,2,2
9959,1,2
9959,2,1
9980,1,2
9980,2,1
9983,1,1
9983,2,2
9993,1,1
9993,2,2
