rank,origin_sn,new_sn
14039,1,1
14039,2,2
14048,1,1
14048,2,2
14055,1,1
14055,2,2
14057,1,2
14057,2,1
14063,1,1
14063,2,2
14078,1,2
14078,2,1
14079,1,1
14079,2,3
14079,3,2
14079,4,4
14080,1,2
14080,2,1
14104,1,1
14104,2,2
14106,1,1
14106,2,2
14114,1,1
14114,2,2
14119,1,1
14119,2,2
14121,1,1
14121,2,2
14124,1,1
14124,2,2
14125,1,1
14125,2,2
14126,1,2
14126,2,1
14127,1,2
14127,2,1
14138,1,1
14138,2,2
14139,1,1
14139,2,2
14140,1,1
14140,2,2
14151,1,1
14151,2,2
14152,1,2
14152,2,1
14154,1,1
14154,2,2
14155,2,1
14155,1,2
14156,1,1
14156,2,2
14160,1,1
14160,2,2
14161,1,2
14161,2,1
14175,1,1
14175,2,2
14175,3,3
14175,1,1
14175,2,2
14175,3,3
14184,1,1
14184,2,2
14190,1,1
14190,2,2
14196,1,3
14196,2,2
14196,3,1
14198,1,1
14198,2,2
14200,1,1
14200,2,2
14201,1,1
14201,2,2
14207,1,2
14207,2,1
14208,1,1
14208,2,2
14217,2,1
14217,1,2
14227,1,1
14227,2,2
14229,1,1
14229,2,2
14235,1,1
14235,2,2
14248,1,1
14248,2,2
14249,1,1
14249,2,2
14252,1,2
14252,2,3
14252,3,1
14255,2,1
14255,1,2
14260,1,1
14260,2,2
14260,3,3
14260,1,1
14260,2,2
14260,3,3
14271,1,1
14271,2,2
14295,1,2
14295,2,1
14302,1,1
14302,2,3
14302,3,2
14305,2,1
14305,3,2
14305,4,3
14305,1,4
14319,1,1
14319,2,2
14324,1,1
14324,2,2
14326,1,2
14326,2,1
14327,1,2
14327,2,1
14328,1,1
14328,2,2
14331,1,1
14331,2,2
14343,1,1
14343,2,2
14343,3,3
14349,1,1
14349,2,2
14353,1,1
14353,2,2
14359,1,1
14359,2,2
14364,1,1
14364,2,2
14369,1,1
14369,2,2
14374,1,1
14374,2,2
14378,1,2
14378,2,1
14380,1,2
14380,2,1
14387,1,1
14387,2,2
14393,1,2
14393,2,1
14393,2,1
14393,1,2
14398,1,1
14398,2,2
14402,1,3
14402,2,1
14402,3,2
14402,4,4
14403,1,2
14403,2,3
14403,3,1
14413,1,2
14413,2,1
14414,1,1
14414,2,2
14421,1,3
14421,2,1
14421,3,2
14421,1,3
14421,2,1
14421,3,2
14424,1,1
14424,2,2
14426,1,1
14426,2,2
14431,1,1
14431,2,2
14435,1,2
14435,2,1
14441,1,1
14441,2,2
14447,1,3
14447,2,2
14447,3,1
14455,1,2
14455,2,1
14457,1,2
14457,2,1
14459,1,2
14459,2,1
14466,1,1
14466,2,2
14467,1,1
14467,2,2
14468,1,1
14468,2,2
14472,1,1
14472,2,2
14477,1,1
14477,2,2
14481,1,2
14481,2,1
14486,1,1
14486,2,2
14487,2,1
14487,1,2
14506,1,1
14506,2,2
14507,1,4
14507,2,3
14507,3,2
14507,4,1
14515,1,1
14515,2,2
14518,1,1
14518,2,2
14520,1,1
14520,2,2
14526,1,1
14526,2,2
14527,1,1
14527,2,2
14536,1,1
14536,2,2
14537,1,1
14537,2,2
14538,1,1
14538,2,2
14541,2,1
14541,1,2
14552,1,1
14552,2,2
14562,1,1
14562,2,3
14562,3,2
14567,1,1
14567,2,2
14567,1,2
14567,2,1
14575,1,1
14575,2,2
14582,2,1
14582,1,2
14587,2,1
14587,1,2
14592,1,1
14592,2,2
14605,1,2
14605,2,1
14613,1,1
14613,2,2
14616,1,2
14616,2,1
14618,1,1
14618,2,2
14619,1,2
14619,2,1
14624,1,1
14624,2,2
14625,1,1
14625,2,2
14629,1,2
14629,2,1
14631,1,2
14631,2,1
14642,1,1
14642,2,2
14647,1,1
14647,2,3
14647,3,2
14652,1,2
14652,2,1
14655,1,2
14655,2,1
14656,1,2
14656,2,1
14671,1,1
14671,2,3
14671,3,2
14674,1,1
14674,2,2
14677,1,1
14677,2,2
14677,1,1
14677,2,2
14678,1,2
14678,2,1
14679,1,2
14679,2,1
14681,1,3
14681,2,2
14681,3,1
14686,1,1
14686,2,2
14691,1,1
14691,2,2
14694,1,1
14694,2,2
14708,1,1
14708,2,2
14710,1,1
14710,2,2
14715,2,1
14715,1,2
14721,1,2
14721,2,1
14723,1,2
14723,2,3
14723,3,1
14733,1,1
14733,2,2
14735,1,1
14735,2,2
14738,1,1
14738,2,2
14741,1,1
14741,3,2
14741,2,3
14742,1,1
14742,2,2
14751,1,1
14751,2,2
14751,1,1
14751,2,2
14752,1,1
14752,2,3
14752,3,2
14758,1,1
14758,2,2
14760,1,3
14760,2,1
14760,3,2
14761,2,1
14761,1,2
14773,1,1
14773,2,2
14775,1,1
14775,2,2
14777,2,1
14777,1,2
14794,2,1
14794,1,2
14798,1,1
14798,2,2
14799,1,1
14799,2,2
14803,1,1
14803,2,2
14807,1,1
14807,2,2
14815,1,2
14815,2,1
14820,1,2
14820,2,1
14823,3,1
14823,1,2
14823,2,3
14828,2,1
14828,1,2
14831,1,1
14831,2,2
14853,1,3
14853,2,1
14853,3,2
14856,1,1
14856,2,2
14861,1,1
14861,2,2
14861,3,3
14865,2,1
14865,1,2
14866,1,1
14866,2,2
14876,1,2
14876,2,1
14888,1,1
14888,2,2
14899,1,1
14899,2,2
14905,1,2
14905,2,1
14913,1,2
14913,2,1
14921,1,1
14921,2,2
14923,1,1
14923,2,2
14930,1,1
14930,2,2
14945,1,2
14945,2,1
14950,1,2
14950,2,1
14951,1,1
14951,2,2
14955,1,2
14955,2,3
14955,3,1
14967,1,1
14967,2,2
14967,3,3
14974,1,2
14974,2,1
14974,3,3
14979,1,1
14979,2,2
14990,1,1
14990,2,2
14992,1,1
14992,2,2
14997,1,2
14997,2,1
