rank,origin_sn,new_sn
13,19,10
13,20,11
130,1,1
130,4,2
130,3,3
130,10,4
130,7,5
130,6,6
130,2,7
130,8,8
130,9,9
130,5,10
130,11,11
1300,6,1
1300,2,2
1300,7,3
1300,4,4
1300,3,5
1300,1,6
1301,2,1
1301,1,2
1301,4,3
1301,3,4
1302,1,2
1302,2,1
1302,3,3
1303,1,2
1303,2,6
1303,3,5
1303,4,1
1303,5,3
1303,6,4
1303,7,7
1303,1,2
1303,2,6
1303,3,5
1303,4,1
1303,5,3
1303,6,4
1303,7,7
- **sn=1,动,“忧虑；担忧”**
- **sn=2,名,“灾祸；灾难”**
- **sn=3,名,“疾病；弊病”**
- **sn=4,动,“生病；害病”**
1304,1,3
1304,2,2
1304,3,4
1304,4,1
1305,1,1
1305,2,6
1305,3,5
1305,4,2
1305,5,3
1305,6,4
1307,1,1
1307,2,2
1307,3,3
1307,4,4
1308,4,1
1308,5,2
1308,6,3
1308,7,4
1308,8,5
1308,1,6
1308,2,7
1308,3,8
1309,1,1
1309,2,2
1309,3,3
1309,5,4
1309,4,5
131,1,1
131,2,3
131,3,5
131,4,4
131,5,2
131,6,6
1310,1,2
1310,2,1
1310,3,3
### 输出CSV格式（id,origin_sn,new_sn）：
1311,1,1
1311,5,2
1311,2,3
1311,4,4
1311,8,5
1311,3,6
1311,7,7
1311,6,8
1311,9,9
1311,10,10
1312,1,2
1312,2,1
### 输出排序结果（id,origin_sn,new_sn）：
1313,1,4
1313,2,1
1313,3,2
1313,4,3
1313,5,5
1314,1,2
1314,2,1
1314,3,3
1314,4,4
1315,1,5
1315,2,2
1315,3,1
1315,4,4
1315,5,3
1317,1,1
1317,2,2
1318,4,1
1318,3,2
1318,2,3
1318,1,4
1319,1,1
1319,2,2
132,1,1
132,5,2
132,3,3
132,6,4
132,4,5
132,7,6
132,2,7
132,1,1
132,5,2
132,3,3
132,6,4
132,4,5
132,7,6
132,2,7
1320,1,1
1320,2,2
1320,5,3
1320,3,4
1320,4,5
1322,1,5
1322,2,2
1322,3,1
1322,4,4
1322,5,3
1323,1,2
1323,2,1
1323,3,3
1324,3,1
1324,2,2
1324,5,3
1325,1,1
1325,2,2
1327,1,2
1327,2,1
1328,1,3
1328,2,4
1328,3,2
1328,4,1
1329,1,3
1329,2,1
1329,3,2
133,1,2
133,2,6
133,3,3
133,4,1
133,5,4
133,6,5
133,1,2
133,2,6
133,3,3
133,4,1
133,5,4
133,6,5
1330,1,3
1330,2,2
1330,3,1
1331,1,3
1331,2,1
1331,3,2
1332,2,1
1332,3,2
1332,1,3
1334,1,4
1334,2,3
1334,3,2
1334,4,1
1336,1,1
1336,3,2
1336,2,3
- `sn=1,形,"没有堵塞，可以穿通""`：如“洞箫”“洞穿”，是“洞”的本义之一，物理上的穿通，较常见。"
- `sn=3,名,"物体中穿通或深陷的部位；窟窿""`：如“耗子洞”“涵洞”“漏洞”，这是“洞”最常见、最直观的用法，日常使用频率最高。"
- `sn=2,形,"透彻；清晰""`：如“洞若观火”“洞察”，是抽象引申义，在书面语、成语中常见，但口语频率低于“窟窿”义。"
- `sn=4,数,"代替‘0’""`：如“洞拐”，是军事或特定场合的读音替代，使用场景非常有限，排最后。"
1337,1,2
1337,2,3
1337,3,1
1337,4,4
1338,1,2
1338,2,3
1338,3,1
1339,1,4
1339,2,1
1339,3,2
1339,4,3
1339,5,5
134,1,4
134,2,1
134,3,5
134,4,2
134,5,3
134,1,4
134,2,1
134,3,5
134,4,2
134,5,3
1340,1,3
1340,2,1
1340,3,4
1340,4,2
1340,5,5
1341,1,1
1341,2,2
1341,3,3
1342,1,3
1342,2,8
1342,3,1
1342,4,6
1342,5,7
1342,6,5
1342,7,2
1342,8,4
1343,1,1
1343,2,2
1343,3,3
1343,5,4
1344,2,1
1344,3,2
1344,4,3
1344,5,4
1344,6,5
1345,1,1
1345,2,3
1345,3,2
1345,4,4
1345,5,5
1347,1,4
1347,2,3
1347,3,2
1347,4,1
1347,5,5
1348,1,2
1348,2,1
1348,3,3
1348,4,4
1349,1,2
1349,2,3
1349,3,1
135,1,6
135,2,5
135,3,4
135,4,1
135,5,3
135,6,2
1350,1,1
1350,2,2
1350,3,3
1350,4,4
1352,1,1
1352,2,2
1352,3,3
1353,2,1
1353,4,2
1353,3,3
1353,5,4
1353,6,5
1353,1,6
1354,1,1
1354,2,2
1354,1,1
1354,2,2
1355,1,4
1355,2,1
1355,3,2
1355,4,3
1356,1,2
1356,2,4
1356,3,3
1356,4,1
1357,1,1
1357,3,2
1358,1,4
1358,2,2
1358,3,1
1358,4,3
1358,5,5
136,2,1
136,3,2
136,6,3
136,4,4
136,5,5
136,1,6
1360,1,2
1360,2,1
1360,3,3
1360,4,4
1360,1,2
1360,2,1
1360,3,3
1360,4,4
1361,1,1
1361,2,2
1363,1,4
1363,2,3
1363,3,2
1363,4,1
1. **suō,动,由大变小；收缩** → 原sn=2
2. **suō,动,没伸开或收回去** → 原sn=3
3. **suō,动,后退** → 原sn=4
4. **suō,动,节省；减少开支** → 原sn=5
5. **sù,名,砂仁类植物** → 原sn=1
1364,1,5
1364,2,1
1364,3,2
1364,4,3
1364,5,4
1365,8,1
1365,5,2
1365,1,3
1365,2,4
1365,4,5
1365,6,6
1365,3,7
1365,7,8
1366,2,4
1366,4,1
1366,5,2
1366,6,3
1367,1,1
1367,2,2
1367,5,3
1367,4,4
1367,6,5
1367,3,6
1368,1,1
1368,2,2
1368,4,3
1369,2,1
1369,1,2
137,3,1
137,2,2
137,6,3
137,4,4
137,5,5
137,1,6
1370,1,1
1370,2,3
1370,3,2
1370,4,4
注意：原数据中缺少 sn=4 的行，当前 sn 为 1,2,"3,5。"
1372,1,2
1372,2,1
1372,3,3
1372,5,4
1373,1,1
1373,2,2
1374,1,3
1374,2,2
1374,3,4
1374,4,1
1375,1,2
1375,2,1
1377,1,2
1377,2,3
1377,3,1
1378,1,2
1378,2,3
1378,3,4
1378,4,5
1378,5,1
1379,1,1
1379,2,2
1379,3,3
138,1,1
138,2,8
138,3,3
138,4,2
138,5,9
138,6,5
138,7,4
138,8,6
138,9,7
138,10,10
138,11,11
1380,1,2
1380,2,3
1380,3,1
1381,1,5
1381,2,6
1381,3,1
1381,4,2
1381,5,7
1381,6,3
1381,7,4
1381,8,8
1382,1,1
1382,3,2
1382,5,3
1382,4,4
1382,2,5
1383,1,2
1383,2,3
1383,3,1
1383,4,4
1383,5,5
1384,3,1
1384,2,2
1384,1,3
1386,2,1
1386,1,2
1388,1,1
1388,2,3
1388,3,2
1389,1,1
1389,2,2
139,7,1
139,8,2
139,9,3
139,6,4
139,4,5
139,5,6
139,10,7
139,11,8
139,1,9
139,13,10
139,3,11
139,2,12
139,12,13
139,7,1
139,8,2
139,9,3
139,6,4
139,4,5
139,5,6
139,10,7
139,11,8
139,1,9
139,13,10
139,3,11
139,2,12
139,12,13
1390,1,5
1390,2,4
1390,3,3
1390,4,1
1390,5,2
1391,1,4
1391,2,1
1391,3,2
1391,4,3
1391,5,5
1391,6,6
1391,7,7
1394,1,1
1394,2,2
1396,1,1
1396,2,2
1397,1,3
1397,2,2
1397,3,1
1398,1,1
1398,2,4
1398,3,2
1398,4,5
1398,5,3
1399,1,3
1399,2,2
1399,3,1
1399,4,4
14,1,11
14,2,12
14,3,2
14,4,1
14,5,6
14,6,4
14,7,5
14,8,3
14,9,10
14,10,7
14,11,8
14,12,9
140,1,1
140,7,2
140,6,3
140,2,4
140,3,5
140,4,6
140,5,7
140,1,1
140,7,2
140,6,3
140,2,4
140,3,5
140,4,6
140,5,7
1400,1,4
1400,2,3
1400,3,2
1400,4,1
1401,1,1
1401,2,2
1401,3,3
1401,4,4
1401,1,1
1401,2,2
1401,3,3
1401,4,4
1402,1,1
1402,2,2
1402,3,3
1404,1,2
1404,2,1
1404,3,3
1405,5,1
1405,1,2
1405,8,3
1405,6,4
1405,2,5
1405,3,6
1405,7,7
1405,4,8
1406,1,1
1406,2,2
1406,3,3
1. **zāng,形,不干净**（原sn=3）——最常用，日常高频词
2. **zāng,动,弄脏**（原sn=4）——由“不干净”引申而来，次常用
3. **zàng,名,内脏统称**（原sn=2）——医学或一般生物常识中常见
4. **zàng,名,中医五脏**（原sn=1）——专业性强，使用范围窄
1408,3,1
1408,4,2
1408,2,3
1408,1,4
1409,1,3
1409,2,1
1409,3,2
141,5,1
141,4,2
141,3,3
141,2,4
141,1,5
141,8,6
141,7,7
1410,1,3
1410,2,4
1410,3,2
1410,4,1
1411,1,1
1411,2,3
1411,3,2
1411,4,4
- id=1412,zici=杜,"pinyin=dù, sn=1 → 名词"
- id=1412,zici=杜,"pinyin=dù, sn=3 → 动词"
1412,3,1
1412,1,2
1414,1,3
1414,2,1
1414,3,2
1415,1,2
1415,2,1
1415,3,5
1415,4,3
1415,5,4
1416,1,1
1416,4,2
1416,2,3
1416,3,4
1416,5,5
1417,1,1
1417,2,3
1417,3,4
1417,4,2
1418,1,1
1418,2,2
1418,3,5
1418,4,3
1418,5,4
1418,6,6
1418,7,7
1419,1,2
1419,2,1
142,1,9
142,2,1
142,3,3
142,4,8
142,5,2
142,6,6
142,7,4
142,8,7
142,9,5
1420,1,1
1420,2,2
1420,1,1
1420,2,2
1421,2,1
1421,1,2
1421,3,3
1423,1,1
1423,5,2
1423,2,3
1423,6,4
1423,7,5
1423,3,6
1423,4,7
- id=1424,zici=颗,pinyin=kē
1424,1,2
1424,2,1
1425,1,5
1425,2,4
1425,3,3
1425,4,6
1425,5,1
1425,6,2
1425,1,5
1425,2,4
1425,3,3
1425,4,6
1425,5,1
1425,6,2
1426,1,2
1426,2,1
1426,3,3
1427,1,1
1427,2,2
1428,1,3
1428,2,1
1428,3,2
1428,4,4
1429,1,1
1429,2,2
143,1,1
143,3,2
143,2,3
143,4,4
143,5,5
1430,7,1
1430,5,2
1430,1,3
1430,2,4
1430,4,5
1430,3,6
1430,6,7
1430,7,1
1430,5,2
1430,1,3
1430,2,4
1430,4,5
1430,3,6
1430,6,7
1431,1,1
1431,2,2
1431,3,3
1432,1,3
1432,2,2
1432,3,1
1433,1,1
1433,2,2
1434,1,1
1434,3,2
1434,2,3
1435,3,1
1435,1,2
1435,5,3
1435,2,4
1435,6,5
1435,4,6
1435,3,1
1435,1,2
1435,5,3
1435,2,4
1435,6,5
1435,4,6
1437,1,1
1437,2,2
1437,3,3
1438,1,2
1438,2,1
1438,3,3
1438,4,4
1439,1,2
1439,2,3
1439,3,1
1439,4,4
1440,1,3
1440,2,1
1440,3,2
1441,1,1
1441,2,3
1441,3,2
1441,4,4
1442,3,2
1442,4,5
1442,5,8
1442,6,1
1442,7,6
1442,8,3
1442,9,4
1442,10,7
1442,1,9
1442,2,10
1443,3,1
1443,1,2
1443,2,3
1444,1,1
1444,2,2
1444,3,3
1444,6,4
1444,4,5
1447,3,1
1447,2,2
1447,1,3
1447,4,4
1448,1,1
1448,2,2
1448,3,3
1448,4,4
1449,1,2
1449,2,4
1449,3,1
1449,4,5
1449,5,3
145,1,1
145,2,3
145,3,4
145,4,2
145,6,6
145,7,8
145,8,5
145,9,7
145,10,9
1450,3,1
1450,4,2
1450,1,3
1451,1,1
1451,2,3
1451,3,7
1451,4,4
1451,5,5
1451,6,2
1451,7,6
1451,8,8
1451,10,9
1453,1,1
1453,3,2
1453,2,3
1454,1,3
1454,2,1
1454,3,2
1455,1,3
1455,2,7
1455,3,8
1455,4,5
1455,5,6
1455,6,2
1455,7,1
1455,8,9
1455,9,4
1456,1,1
1456,2,3
1456,3,2
1456,4,4
1457,1,1
1457,2,2
1458,1,4
1458,2,3
1458,3,1
1458,4,5
1458,5,2
1459,1,1
1459,2,2
146,1,5
146,2,2
146,3,1
146,4,3
146,5,6
146,6,4
146,7,8
146,8,9
146,9,7
146,10,10
1460,1,1
1460,2,2
1460,1,1
1460,2,2
1461,1,6
1461,2,1
1461,3,2
1461,4,7
1461,5,3
1461,6,4
1461,7,5
1461,8,8
1462,1,1
1462,2,2
1462,1,1
1462,2,2
1463,5,1
1463,1,2
1463,2,3
1463,3,4
1463,4,5
1463,5,1
1463,1,2
1463,2,3
1463,3,4
1463,4,5
1464,1,2
1464,2,1
1464,3,3
1465,1,1
1465,2,2
1466,3,1
1466,4,2
1466,1,3
1466,2,4
1467,1,1
1467,2,6
1467,3,3
1467,4,4
1467,5,5
1467,6,2
1467,7,7
1467,8,8
1467,9,9
1468,1,1
1468,2,2
1469,1,1
1469,2,3
1469,3,2
147,1,1
147,2,3
147,3,2
147,4,4
1470,1,3
1470,2,2
1470,3,1
1471,1,3
1471,2,1
1471,3,2
1472,1,1
1472,2,2
1472,3,3
1474,1,3
1474,2,2
1474,3,1
1474,4,4
1474,5,5
1474,1,3
1474,2,2
1474,3,1
1474,4,4
1474,5,5
1475,5,1
1475,6,2
1475,1,3
1475,2,4
1475,3,5
1477,1,2
1477,2,1
1478,1,1
1478,2,2
1479,2,1
1479,1,2
148,1,1
148,2,4
148,3,2
148,4,7
148,5,5
148,6,8
148,7,6
148,8,3
1480,1,6
1480,2,5
1480,3,3
1480,4,1
1480,5,4
1480,6,2
1482,7,1
1482,2,2
1482,4,3
1482,6,4
1482,5,5
1482,9,6
1482,8,7
1482,3,8
1482,1,9
1482,10,10
1483,1,5
1483,2,1
1483,3,3
1483,4,2
1483,5,4
1483,6,6
1484,1,5
1484,2,2
1484,3,1
1484,4,3
1484,5,4
1485,1,1
1485,6,2
1485,8,3
1485,3,4
1485,9,5
1485,4,6
1485,7,7
1485,2,8
1486,1,1
1486,4,2
1486,2,3
1486,3,4
1487,1,4
1487,2,2
1487,3,3
1487,4,1
1488,1,1
1488,2,2
1489,1,1
1489,2,2
1489,3,4
1489,4,3
1489,5,5
149,1,1
149,2,3
149,3,2
1491,1,1
1491,6,2
1491,2,3
1491,3,4
1491,7,5
1491,4,6
1492,2,1
1492,3,2
1492,1,3
1493,1,2
1493,2,1
1494,2,1
1494,5,2
1494,3,3
1494,4,4
1494,6,5
1494,1,6
1495,2,1
1495,3,2
1495,5,3
1495,4,4
1495,1,5
1496,1,2
1496,2,1
1496,3,5
1496,4,3
1496,5,4
1497,4,1
1497,1,2
1497,2,3
1497,3,4
1498,1,3
1498,2,2
1498,3,1
1499,5,1
1499,2,2
1499,3,3
1499,4,4
1499,1,5
15,1,1
15,3,2
15,10,3
15,6,4
15,2,5
15,4,6
15,7,7
15,8,8
15,9,9
15,11,10
15,5,11
15,15,12
15,13,13
15,14,14
150,8,1
150,3,2
150,4,3
150,6,4
150,9,5
150,5,6
150,7,7
150,11,8
150,2,9
150,1,10
1500,1,1
1500,3,2
1500,4,3
1500,2,4
1500,5,5
1501,1,1
1501,2,5
1501,3,3
1501,4,4
1501,5,2
1502,1,1
1502,2,2
1503,1,2
1503,2,4
1503,3,1
1503,4,3
1503,5,5
1504,1,2
1504,2,3
1504,3,1
1505,1,1
1505,2,2
1505,3,3
1505,4,4
1506,1,1
1506,3,2
1506,4,3
1506,2,4
1506,6,5
1507,1,1
1507,2,2
1507,3,3
1508,1,3
1508,2,1
1508,3,2
1509,1,2
1509,2,1
151,1,2
151,2,1
1510,1,1
1510,2,2
1512,1,1
1512,2,2
1512,3,3
1512,4,4
1513,1,5
1513,2,2
1513,3,4
1513,4,1
1513,5,3
1514,1,1
1514,2,3
1514,3,4
1514,4,7
1514,5,6
1514,6,2
1514,7,9
1514,8,5
1514,9,8
1514,1,1
1514,2,3
1514,3,4
1514,4,7
1514,5,6
1514,6,2
1514,7,9
1514,8,5
1514,9,8
1515,1,3
1515,2,1
1515,3,2
1515,1,3
1515,2,1
1515,3,2
1516,1,2
1516,2,1
1516,3,3
1517,1,1
1517,2,2
1517,1,1
1517,2,2
1518,4,1
1518,7,2
1518,5,3
1518,6,4
1518,1,5
1518,2,6
1519,1,2
1519,2,6
1519,3,1
1519,4,3
1519,5,5
1519,6,4
152,1,1
152,7,2
152,8,3
152,9,4
152,4,5
152,2,6
152,5,7
152,6,8
152,10,9
152,11,10
152,3,11
1520,1,3
1520,2,2
1520,3,5
1520,4,4
1520,5,1
1521,1,1
1521,2,2
1521,3,3
1522,1,1
1522,2,3
1522,3,2
1523,1,1
1523,2,2
1523,3,3
1523,4,4
1524,1,2
1524,2,1
1525,1,6
1525,2,4
1525,3,5
1525,4,7
1525,5,1
1525,6,3
1525,7,2
1526,1,2
1526,2,4
1526,3,3
1526,4,1
1527,1,3
1527,2,1
1527,3,2
1527,4,4
1528,1,1
1528,2,2
1529,1,1
1529,2,3
1529,3,2
153,1,1
153,2,5
153,3,6
153,4,3
153,5,10
153,6,8
153,7,9
153,8,11
153,9,2
153,10,4
153,11,7
1530,1,1
1530,2,2
1531,2,1
1531,1,2
1532,2,1
1532,4,2
1532,3,3
1532,6,4
1532,5,5
1532,1,6
1532,2,1
1532,4,2
1532,3,3
1532,6,4
1532,5,5
1532,1,6
1533,1,1
1533,3,2
1533,2,3
1534,1,2
1534,2,1
1535,1,1
1535,2,2
1535,3,3
1538,1,1
1538,2,2
154,10,1
154,2,2
154,11,3
154,3,4
154,4,5
154,9,6
154,8,7
154,6,8
154,7,9
154,5,10
154,12,11
154,13,12
154,14,13
154,15,14
154,16,15
154,1,16
154,10,1
154,2,2
154,11,3
154,3,4
154,4,5
154,9,6
154,8,7
154,6,8
154,7,9
154,5,10
154,12,11
154,13,12
154,14,13
154,15,14
154,16,15
154,1,16
1540,1,2
1540,2,1
1541,1,1
1541,2,4
1541,3,3
1541,4,2
1542,1,1
1542,2,2
1542,3,3
1542,4,4
1542,5,5
1542,6,6
1542,7,7
1542,8,8
1545,1,2
1545,2,1
1545,3,3
1545,4,4
1546,1,1
1546,2,2
1546,3,3
1546,5,4
1546,4,5
1546,6,6
1547,1,3
1547,2,2
1547,3,1
1548,1,1
1548,2,2
1549,1,1
1549,2,2
155,1,2
155,2,3
155,3,6
155,4,1
155,5,5
155,6,4
155,1,2
155,2,3
155,3,6
155,4,1
155,5,5
155,6,4
1550,1,2
1550,2,1
1550,3,3
1551,1,2
1551,2,7
1551,3,5
1551,4,4
1551,5,1
1551,6,6
1551,7,9
1551,8,8
1551,9,3
1552,2,1
1552,3,2
1552,1,3
1553,4,1
1553,3,2
1553,1,3
1553,5,4
1553,2,5
1556,1,2
1556,2,1
1556,3,3
1557,2,1
1557,1,2
1558,1,9
1558,2,3
1558,3,7
1558,4,8
1558,5,2
1558,6,1
1558,7,5
1558,8,6
1558,9,4
1559,1,1
1559,4,2
1559,2,3
1559,3,4
156,1,2
156,2,1
156,3,3
156,5,4
1560,1,1
1560,2,2
1560,3,3
1560,1,1
1560,2,2
1560,3,3
1561,1,1
1561,2,2
1561,1,1
1561,2,2
1562,1,2
1562,3,1
1563,1,1
1563,2,2
1564,1,1
1564,2,2
1566,1,1
1566,2,2
1567,1,1
1567,6,2
1567,2,3
1567,4,4
1567,3,5
1567,7,6
1567,8,7
1568,1,4
1568,2,2
1568,3,1
1568,4,3
1569,1,5
1569,2,4
1569,3,2
1569,4,1
1569,5,3
157,13,1
157,2,2
157,6,3
157,3,4
157,4,5
157,5,6
157,7,7
157,10,8
157,11,9
157,12,10
157,14,11
157,8,12
157,1,13
1570,2,1
1570,5,2
1570,4,3
1570,3,4
1570,6,5
1570,1,6
1571,1,1
1571,3,2
1571,2,3
1571,4,4
1571,5,5
1572,1,1
1572,2,2
1572,3,3
1572,4,5
1572,5,4
1574,1,1
1574,3,2
1574,2,3
1576,1,2
1576,2,3
1576,3,1
1577,1,1
1577,2,6
1577,3,2
1577,4,3
1577,5,5
1577,6,8
1577,7,4
1577,8,7
1577,9,9
1578,1,1
1578,2,2
1578,3,3
1579,1,1
1579,2,2
1579,1,1
1579,2,2
158,1,1
158,2,2
158,3,3
158,5,4
158,1,1
158,2,2
158,3,3
158,5,4
1580,1,3
1580,2,4
1580,3,5
1580,4,2
1580,5,1
1581,1,2
1581,2,1
1581,3,3
1581,4,4
1583,1,4
1583,2,6
1583,3,1
1583,4,5
1583,5,2
1583,6,3
1584,1,2
1584,2,3
1584,4,1
1. **hú,动,粘贴**（sn=5）——“糊信封”“糊窗户”是高频生活动词。
2. **hù,名,半流体食物**（sn=2）——“芝麻糊”“米糊”是常见食品名称。
3. **hú,动,糊口**（sn=4）——成语式用法，广泛用于表达“勉强维生”。
4. **hú,名,有黏性的东西**（sn=6）——“糨糊”“胶糊”等，与动作配套，较常见。
5. **hū,动,涂抹**（sn=1）——与“糊墙”相关，有一定使用频率，但略偏口语或方言。
6. **hú,名,〈文〉粥**（sn=3）——文言残留，现代几乎不用，仅见于古文或特定语境。
1585,5,1
1585,2,2
1585,4,3
1585,6,4
1585,1,5
1585,3,6
1586,1,1
1586,2,2
1587,1,1
1587,2,2
- id=1588,zici=董,pinyin=dǒng
1588,1,2
1588,2,1
1589,1,1
1589,2,2
1589,3,3
159,1,4
159,2,1
159,3,10
159,4,6
159,5,9
159,6,2
159,7,5
159,8,3
159,9,7
159,10,8
1590,1,1
1590,3,2
1590,2,3
1590,4,4
1590,7,5
1590,8,6
1590,6,7
1590,5,8
1590,10,9
1591,3,1
1591,1,2
1591,2,3
1591,4,4
1592,1,1
1592,2,2
1593,3,1
1593,2,2
1593,1,3
1596,1,2
1596,2,1
1597,2,1
1597,4,2
1597,3,3
1598,1,1
1598,2,4
1598,3,2
1598,4,3
1599,3,1
1599,1,2
1599,5,3
1599,2,4
1599,4,5
16,1,1
16,2,2
16,3,3
160,1,1
160,2,6
160,3,7
160,4,3
160,5,2
160,6,4
160,7,5
160,8,11
160,9,12
160,10,13
160,11,14
160,12,8
160,13,9
160,14,15
160,15,16
160,16,17
160,17,10
160,18,19
160,19,18
1600,1,1
1600,2,2
1600,3,3
- **sn=1,名,“圈（juàn）”**：如“亡羊补牢”，典故常见，但“牢”作“牲畜圈”在现代口语中较少直接使用，多见于成语。
- **sn=2,名,“监牢”**：如“坐牢”，非常常见于口语和书面语，是“牢”作为名词的核心义项之一。
- **sn=3,形,“坚固；结实”**：如“牢固”“钉牢”“牢记”，使用频率极高，尤其“牢记”“牢固”是高频词。
- **sn=4,形,“稳妥”**：如“办事不牢”“牢靠”，“牢靠”是常用词，但整体使用频率略低于“牢固”类。
1601,1,4
1601,2,2
1601,3,1
1601,4,3
1602,1,3
1602,2,1
1602,3,2
1603,1,4
1603,2,1
1603,3,2
1603,4,3
1605,4,1
1605,5,2
1605,3,3
1605,2,4
1606,1,4
1606,2,3
1606,3,2
1606,4,1
1606,5,5
1607,1,2
1607,2,1
1608,1,2
1608,2,1
1609,1,1
1609,5,2
1609,2,3
1609,3,4
1609,4,5
161,1,11
161,2,1
161,3,3
161,4,5
161,5,4
161,6,6
161,7,7
161,8,8
161,9,2
161,11,10
161,12,9
> ✅ 已按要求格式输出：`id`,`origin_sn`,`new_sn`，每一行对应原释义的序号及其新排序。
1611,1,1
1611,2,2
1613,1,3
1613,2,2
1613,3,1
1614,2,1
1614,1,2
1615,1,1
1615,3,2
1615,2,3
1616,1,2
1616,2,4
1616,3,3
1616,4,1
1616,1,2
1616,2,4
1616,3,3
1616,4,1
1617,1,2
1617,2,1
1619,1,1
1619,2,2
162,10,1
162,3,2
162,5,3
162,1,4
162,2,5
162,11,6
162,12,7
162,4,8
162,6,9
162,9,10
162,8,11
1620,1,5
1620,2,3
1620,3,1
1620,4,4
1620,5,2
1620,6,6
1622,1,1
1622,2,4
1622,3,3
1622,4,2
1623,1,1
1623,2,2
1624,4,1
1624,1,2
1624,2,3
1624,3,4
1624,5,5
1624,6,6
1624,7,7
1624,9,8
1626,1,1
1626,2,2
1627,2,1
1627,1,2
1628,1,4
1628,2,2
1628,3,3
1628,4,1
1629,1,2
1629,2,1
1629,3,3
1629,4,4
1629,1,2
1629,2,1
1629,3,3
1629,4,4
163,1,1
163,3,2
163,2,3
163,7,4
163,6,5
163,4,6
1630,1,1
1630,2,2
1631,1,1
1631,5,2
1631,2,3
1631,6,4
1631,3,5
1631,4,6
1632,1,1
1632,2,2
1633,1,2
1633,2,3
1633,3,1
1635,1,1
1635,2,2
1636,1,1
1636,2,2
1636,3,3
1636,4,4
1636,1,1
1636,2,2
1636,3,3
1636,4,4
1637,1,3
1637,2,1
1637,3,2
1639,1,3
1639,2,1
1639,3,2
164,1,1
164,2,9
164,3,4
164,4,5
164,5,8
164,6,10
164,7,3
164,8,2
164,9,6
164,10,7
1641,1,1
1641,2,3
1641,3,2
1641,4,4
1642,1,2
1642,2,1
1643,1,1
1643,2,2
1644,1,1
1644,2,2
1645,1,1
1645,2,3
1645,3,2
1646,1,1
1646,2,2
1647,1,1
1647,2,2
1647,3,3
### 最终输出 CSV（id,origin_sn,new_sn）：
1648,4,1
1648,2,2
1648,1,3
1648,3,4
1648,5,5
1648,9,6
1648,6,7
1648,8,8
1648,7,9
根据字词“炮”的拼音（bāo,páo,pào）、词性（动词、名词）以及各释义的常见程度，我们进行如下分析和排序：
1649,1,5
1649,2,6
1649,3,1
1649,4,4
1649,5,2
1649,6,3
165,1,4
165,2,3
165,3,2
165,4,1
1650,1,1
1650,2,3
1650,3,2
1650,4,4
1650,5,5
1651,2,5
1651,4,2
1651,5,4
1651,6,1
1651,7,3
1653,1,1
1653,2,3
1653,3,4
1653,4,2
1654,1,1
1654,2,2
1654,3,3
1654,4,4
1655,1,1
1655,2,2
1655,3,3
1656,1,2
1656,2,1
1657,1,1
1657,2,2
1658,1,1
1658,2,2
1659,1,1
1659,2,2
1659,5,3
1659,6,4
1659,3,5
1659,4,6
166,1,3
166,2,4
166,3,7
166,4,5
166,5,1
166,6,6
166,7,2
1660,1,1
1660,2,2
1661,1,1
1661,2,2
1662,4,1
1662,3,2
1662,2,3
1662,5,4
1662,1,5
1663,1,2
1663,2,1
1663,3,3
1664,1,3
1664,2,1
1664,3,2
1665,1,1
1665,3,2
1665,2,3
1665,4,4
1666,1,1
1666,2,2
1668,1,1
1668,2,2
1668,3,4
1668,4,3
- `chǐ` 读音下的释义按常见度排序：sn=3 → 1,sn=2 → 2,"sn=4 → 3, sn=5 → 4, sn=6 → 5"
1669,3,1
1669,2,2
1669,4,3
1669,5,4
1669,6,5
1669,1,6
167,2,1
167,3,2
167,4,3
1670,1,3
1670,2,4
1670,3,1
1670,4,2
1671,1,1
1671,2,2
| 1673 | 2 (hè,动,背扛) | 2 |
| 1673 | 3 (hè,动,承担) | 3 |
| 1673 | 5 (hè,名,电荷) | 4 |
| 1673 | 6 (hè,名,责任) | 5 |
| 1673 | 4 (hè,动,客套) | 6 |
1673,1,1
1673,2,2
1673,3,3
1673,5,4
1673,6,5
1673,4,6
1674,1,1
1674,2,2
1675,1,1
1675,2,2
1678,1,1
1678,2,2
1679,1,7
1679,2,3
1679,3,1
1679,4,4
1679,5,2
1679,6,6
1679,7,5
1679,9,8
168,1,1
168,2,2
168,3,3
168,4,4
1680,1,2
1680,2,1
1680,3,3
1680,1,2
1680,2,1
1680,3,3
1681,1,3
1681,2,2
1681,3,1
1682,1,1
1682,2,2
1. **tā,形,（情绪）安定** → 最常用，“心里踏实”高频表达
2. **tā,形,（态度）实在；不浮躁** → 次之，也是“踏实”的常见含义
3. **tà,动,用脚踩** → 本义，但现代使用受限
4. **tà,动,到实地（查看）** → 引申义，较专业，使用较少
1684,4,1
1684,3,2
1684,1,3
1684,2,4
1685,1,1
1685,2,2
1685,3,3
1686,1,1
1686,2,3
1686,4,4
1686,5,5
1686,6,2
1688,1,1
1688,2,2
1688,3,3
1688,1,1
1688,2,2
1688,3,3
1689,1,5
1689,2,3
1689,3,2
1689,4,1
1689,5,4
1689,1,5
1689,2,3
1689,3,2
1689,4,1
1689,5,4
169,1,5
169,2,1
169,3,2
169,4,4
169,5,3
1690,9,1
1690,1,2
1690,8,3
1690,5,4
1690,10,5
1690,2,6
