rank,origin_sn,new_sn
2725,2,2
2727,1,1
2727,2,2
2728,1,1
2728,2,2
2729,1,3
2729,2,1
2729,3,2
273,1,1
273,2,2
273,3,3
2731,1,2
2731,2,1
2731,3,3
2733,1,1
2733,2,2
274,1,1
274,2,2
2741,1,1
2741,2,2
2746,1,1
2746,2,2
2749,1,1
2749,2,2
2750,1,1
2750,2,2
2753,2,1
2753,1,2
2754,2,1
2754,1,2
2755,2,1
2755,1,2
2756,1,2
2756,2,1
2759,1,2
2759,2,1
2760,1,1
2760,2,2
- id=2761,zici=遭遇,"pinyin=zāoyù, sn=1, pos=动 → 动词用法"
- id=2761,zici=遭遇,"pinyin=zāoyù, sn=2, pos=名 → 名词用法"
2761,1,1
2761,2,2
2761,1,1
2761,2,2
2767,3,1
2767,1,2
2767,2,3
2769,1,1
2769,2,2
2770,1,1
2770,2,2
2771,1,1
2771,2,2
2774,1,1
2774,2,2
2775,1,1
2775,2,2
2778,1,1
2778,2,2
2778,1,1
2778,2,2
278,1,1
278,2,2
278,3,3
2782,1,5
2782,2,1
2782,3,2
2782,4,3
2782,5,4
2784,1,2
2784,2,1
2785,1,1
2785,2,2
279,1,1
279,2,2
2790,1,1
2790,2,2
2792,1,4
2792,2,2
2792,3,3
2792,4,1
2799,1,1
2799,2,2
280,1,3
280,2,2
280,3,1
280,3,1
280,2,2
280,1,3
2801,1,1
2801,2,2
2802,1,2
2802,2,1
2804,1,1
2804,2,2
2811,1,1
2811,2,2
2811,3,3
2812,1,2
2812,2,1
2813,1,1
2813,2,2
2814,1,1
2814,2,2
282,1,1
282,2,2
2824,1,2
2824,2,1
2832,1,1
2832,2,2
2832,3,4
2832,4,3
2837,1,1
2837,2,2
2838,1,3
2838,2,1
2838,3,2
2838,1,3
2838,2,1
2838,3,2
284,1,2
284,2,1
2840,1,1
2840,2,2
2840,3,3
2842,1,1
2842,2,2
2843,1,2
2843,2,1
2844,1,1
2844,2,2
2845,1,1
2845,2,2
2846,1,2
2846,2,1
2847,1,2
2847,2,1
2849,2,1
2849,1,2
285,1,1
285,2,2
2850,1,1
2850,4,2
2850,2,3
2850,3,4
2850,5,5
2851,1,1
2851,2,2
2852,1,2
2852,2,3
2852,3,1
2852,1,2
2852,2,3
2852,3,1
2853,1,1
2853,2,2
2859,1,1
2859,2,2
286,1,1
286,2,2
286,3,3
2868,1,1
2868,2,2
2872,1,1
2872,2,2
2875,1,1
2875,3,2
2875,2,3
2878,1,1
2878,2,2
2879,1,3
2879,2,1
2879,3,2
288,1,2
288,2,1
2880,1,1
2880,2,2
2885,1,1
2885,2,2
2888,1,1
2888,2,2
2888,1,1
2888,2,2
2889,1,1
2889,3,2
2889,2,3
2889,1,1
2889,3,2
2889,2,3
2890,1,1
2890,2,2
2898,1,1
2898,2,2
29,1,1
29,2,2
29,3,3
2908,1,1
2908,2,2
2915,1,1
2915,2,2
2917,1,2
2917,2,1
2918,1,1
2918,2,2
2918,3,3
2918,6,4
2918,5,5
2918,4,6
292,1,1
292,2,2
292,3,3
292,1,1
292,2,2
292,3,3
2921,1,2
2921,2,3
2921,3,1
2926,1,1
2926,2,2
293,1,3
293,2,1
293,3,2
2939,2,1
2939,1,2
2941,2,1
2941,1,2
2947,1,1
2947,2,2
2947,3,3
295,1,3
295,2,2
295,3,5
295,4,4
295,5,1
2953,1,1
2953,2,2
2956,2,1
2956,1,2
2957,1,1
2957,2,2
296,1,1
296,2,2
2964,1,4
2964,2,1
2964,3,2
2964,4,3
2964,1,4
2964,2,1
2964,3,2
2964,4,3
2965,1,3
2965,2,4
2965,3,2
2965,4,1
297,1,1
297,2,2
2970,1,2
2970,2,3
2970,3,1
2973,1,1
2973,2,2
2976,1,2
2976,2,1
2977,2,1
2977,1,2
2978,1,1
2978,2,2
2978,3,3
2979,1,2
2979,2,1
298,1,2
298,2,1
2985,1,1
2985,2,2
2986,1,2
2986,2,1
299,1,1
299,2,2
2993,1,2
2993,2,1
2999,1,2
2999,2,1
2999,3,3
3,1,6
3,2,5
3,3,1
3,4,4
3,5,2
3,6,3
3004,1,1
3004,2,2
3006,1,1
3006,2,2
3006,1,1
3006,2,2
3008,1,1
3008,2,3
3008,3,2
3008,1,1
3008,2,3
3008,3,2
301,1,1
301,2,2
301,3,3
3012,1,2
3012,2,1
3013,1,1
3013,3,2
3013,2,3
3014,1,1
3014,2,2
3014,3,3
3014,1,1
3014,2,2
3014,3,3
3018,1,1
3018,2,2
3020,1,2
3020,2,1
3023,1,1
3023,2,2
3026,1,1
3026,2,2
3027,1,5
3027,2,3
3027,3,2
3027,4,4
3027,5,1
3029,1,2
3029,2,1
3035,1,3
3035,2,1
3035,3,2
3036,1,1
3036,2,2
3037,1,1
3037,2,2
3038,1,2
3038,2,1
304,1,2
304,2,1
3043,1,2
3043,2,1
3045,1,2
3045,2,1
3048,1,1
3048,2,2
306,1,1
306,2,2
3062,1,1
3062,2,2
3065,1,1
3065,2,2
3068,1,1
3068,2,2
307,1,1
307,2,2
3077,2,1
3077,1,2
3078,1,1
3078,2,2
308,1,1
308,2,2
308,3,3
3080,1,1
3080,2,2
3082,3,1
3082,1,2
3082,2,3
3083,1,1
3083,2,2
3088,1,1
3088,2,3
3088,3,2
3089,1,1
3089,2,2
309,1,1
309,2,2
3091,1,2
3091,2,1
3094,2,1
3094,1,2
31,1,1
31,2,2
31,1,1
31,2,2
310,1,1
310,2,2
310,1,1
310,2,2
3101,1,1
3101,2,2
3105,1,1
3105,2,2
3107,1,1
3107,2,2
3109,1,1
3109,2,2
所以当前顺序 **sn=1,2,3** 实际上已经是从常用到较不常用的顺序。
311,1,1
311,2,2
311,3,3
3110,1,2
3110,2,1
3111,1,1
3111,2,2
3111,4,3
3111,5,4
3111,7,5
3111,3,6
3111,6,7
3111,1,1
3111,2,2
3111,4,3
3111,5,4
3111,7,5
3111,3,6
3111,6,7
3114,1,1
3114,2,2
3114,3,3
3114,4,4
3120,1,2
3120,2,1
3125,1,2
3125,2,1
313,1,2
313,2,1
3132,1,1
3132,2,2
3141,1,1
3141,2,2
3141,5,3
3141,3,4
3141,4,5
3143,1,1
3143,2,2
315,1,1
315,2,2
3150,1,1
3150,2,2
3150,3,4
3150,4,3
3155,1,2
3155,2,1
3158,1,1
3158,2,3
3158,3,2
316,1,1
316,2,2
316,3,3
3162,1,1
3162,2,2
3163,1,1
3163,2,2
1. **sn=1,形,"散漫""**"
2. **sn=2,形,"不拘束；不受限制""**"
3. **sn=3,动,"任由某人的方便""**"
4. **sn=4,连,"无论；不管""**"
3165,1,4
3165,2,2
3165,3,1
3165,4,3
3168,1,3
3168,2,1
3168,3,2
3176,1,1
3176,2,2
3177,1,1
3177,2,2
3178,1,2
3178,2,1
3179,1,2
3179,2,1
318,1,1
318,2,2
3182,1,1
3182,2,2
3182,3,3
3184,1,1
3184,2,2
3185,1,1
3185,2,2
3190,1,1
3190,2,2
3193,1,1
3193,2,2
3194,1,1
3194,2,2
320,1,1
320,2,3
320,3,2
3202,1,1
3202,2,2
3204,1,1
3204,2,2
3204,1,1
3204,2,2
3207,2,1
3207,1,2
3209,1,2
3209,2,1
3210,1,1
3210,2,2
3210,3,3
3212,4,1
3212,1,2
3212,5,3
3212,2,4
3212,3,5
3213,1,1
3213,2,2
3218,1,1
3218,2,2
322,1,2
322,2,1
3223,1,1
3223,2,2
323,1,2
323,2,1
3231,3,1
3231,1,2
3231,2,3
3238,1,2
3238,2,1
3238,3,3
3240,1,2
3240,2,1
3247,1,2
3247,2,1
3257,1,1
3257,2,2
3257,3,3
3257,4,4
3257,1,1
3257,2,2
3257,3,3
3257,4,4
3259,1,1
3259,2,2
3259,3,3
3269,1,1
3269,2,2
327,1,1
327,7,2
327,8,3
327,4,4
327,6,5
327,2,6
327,5,7
327,3,8
3271,1,1
3271,2,2
3272,1,2
3272,2,1
3275,1,2
3275,2,1
3276,2,1
3276,1,2
3277,1,1
3277,2,2
3279,1,2
3279,2,1
328,1,1
328,2,2
3281,1,1
3281,2,2
3283,1,1
3283,2,2
3285,2,1
3285,3,2
3285,1,3
3285,1,3
3285,2,1
3285,3,2
3285,1,3
3285,2,1
3285,3,2
3286,1,1
3286,2,2
329,1,2
329,2,1
3294,1,1
3294,2,2
3294,3,3
3296,2,1
3296,1,2
3298,1,2
3298,2,1
33,1,1
33,2,3
33,3,2
330,2,1
330,1,2
3300,1,1
3300,2,2
3301,1,1
3301,2,2
3302,1,1
3302,2,2
3308,1,1
3308,2,2
3311,1,1
3311,2,2
3315,1,1
3315,2,2
3319,1,2
3319,2,3
3319,3,1
332,1,3
332,2,1
332,3,2
3322,1,1
3322,2,2
3331,1,1
3331,2,2
3335,1,1
3335,2,2
334,1,3
334,2,2
334,3,1
3345,1,1
3345,2,2
3347,1,1
3347,3,2
3347,2,3
3347,1,1
3347,3,2
3347,2,3
3348,1,1
3348,2,2
3350,1,1
3350,2,2
3351,2,1
3351,3,2
3351,1,3
3357,1,1
3357,2,2
3358,1,2
3358,2,1
3359,1,1
3359,2,2
3360,3,1
3360,2,2
3360,1,3
3363,1,2
3363,2,1
3365,1,1
3365,2,2
3372,1,1
3372,2,2
3374,1,1
3374,2,2
3375,1,1
3375,2,2
3379,1,2
3379,2,1
338,1,1
338,2,2
3382,1,1
3382,2,2
3387,1,1
3387,2,3
3387,3,2
3388,2,1
3388,1,2
3393,1,2
3393,2,1
340,1,1
340,2,2
3402,1,1
3402,2,2
3402,3,3
3408,1,1
3408,2,2
3411,1,1
3411,2,2
3412,1,1
3412,2,2
3413,1,3
3413,2,1
3413,3,2
3419,1,1
3419,2,2
3419,1,1
3419,2,2
3425,1,2
3425,2,1
3427,1,1
3427,2,2
343,1,1
343,2,2
3431,1,1
3431,2,2
3433,1,2
3433,2,1
3438,2,1
3438,1,2
3439,1,1
3439,2,2
3441,1,1
3441,2,2
3442,1,1
3442,2,2
3451,1,1
3451,2,2
3454,1,1
3454,2,2
3454,3,3
3454,4,4
3459,1,1
3459,2,2
346,1,1
346,2,2
3462,2,1
3462,1,2
3465,1,1
3465,2,2
3468,1,1
3468,2,2
3470,1,1
3470,2,2
3470,3,3
3480,1,2
3480,2,1
3482,1,4
3482,2,1
3482,3,2
3482,4,3
3485,2,1
3485,1,2
3487,1,1
3487,2,2
3489,1,2
3489,2,1
349,1,1
349,2,2
3494,1,1
3494,2,2
35,2,1
35,3,2
35,4,3
35,5,4
35,1,5
3500,1,2
3500,2,1
3500,1,2
3500,2,1
3507,1,1
3507,2,2
3508,1,2
3508,2,1
351,1,4
351,2,1
351,3,2
351,4,3
3510,1,1
3510,2,2
3510,3,3
3511,1,1
3511,2,2
- id=3512,zici=大夫,"pinyin=dàfū, sn=1, pos=名, definition=古代官职..., origin_sn=1"
- id=3512,zici=大夫,"pinyin=dàifu, sn=2, pos=名, definition=医生, origin_sn=2"
3512,1,2
3512,2,1
3513,1,2
3513,2,1
3515,1,2
3515,2,1
352,1,1
352,2,2
3520,1,1
3520,2,2
3525,1,1
3525,2,2
353,1,2
353,2,1
353,3,3
3530,4,1
3530,2,2
3530,3,3
3530,1,4
3535,1,1
3535,2,2
3538,1,2
3538,2,1
3539,1,1
3539,2,2
354,1,1
354,2,2
3540,1,1
3540,2,2
3541,1,1
3541,2,2
3543,1,1
3543,2,2
3545,1,1
3545,2,2
3548,1,1
3548,2,2
3549,1,1
3549,2,2
3550,1,1
3550,2,2
3550,3,3
3552,1,1
3552,2,2
3561,1,1
3561,2,2
3565,1,3
3565,2,2
3565,3,1
3566,1,1
3566,2,2
357,4,1
357,2,2
357,1,3
357,3,4
3571,1,2
3571,2,3
3571,3,1
3574,1,1
3574,2,2
3575,2,1
3575,1,2
358,1,1
358,2,2
358,1,1
358,2,2
3584,1,2
3584,2,1
3587,1,1
3587,2,2
3590,1,1
3590,2,2
3593,1,1
3593,2,2
3596,3,1
3596,1,2
3596,2,3
3599,1,1
3599,2,2
3605,2,1
3605,1,2
3606,1,1
3606,2,2
361,1,4
361,2,3
361,3,1
361,4,2
361,1,4
361,2,3
361,3,1
361,4,2
3611,1,1
3611,2,2
3616,1,1
3616,2,2
3618,1,1
3618,2,2
3619,1,1
3619,2,2
但注意：我们要输出的是 `id,origin_sn,new_sn`，其中 `origin_sn` 是原始 `sn` 字段。
362,1,1
362,2,2
362,3,3
362,4,4
3623,1,1
3623,2,2
3626,1,1
3626,2,2
3626,3,3
3629,1,1
3629,2,3
3629,3,2
363,1,3
363,2,2
363,3,1
3631,1,3
3631,2,2
3631,3,1
3633,1,1
3633,2,2
3643,1,2
3643,2,3
3643,3,1
3644,1,2
3644,2,1
3645,1,2
3645,2,1
3647,1,1
3647,2,2
3650,2,1
3650,1,2
3651,2,1
3651,1,2
3658,1,1
3658,2,2
3658,1,1
3658,2,2
3661,1,1
3661,2,2
3663,1,2
3663,2,1
3665,1,2
3665,2,3
3665,3,1
3671,1,2
3671,2,1
3672,2,1
3672,1,2
3683,1,1
3683,2,2
3683,3,3
3691,1,1
3691,2,2
3691,3,3
3699,1,1
3699,2,2
370,1,3
370,2,2
370,3,1
3708,1,1
3708,2,2
3708,3,3
371,1,1
371,3,2
371,2,3
3711,1,1
3711,2,2
3713,1,2
3713,2,1
3717,1,1
3717,2,2
3719,1,1
3719,2,2
372,1,2
372,2,1
372,1,2
372,2,1
3723,1,1
3723,2,2
3724,2,1
3724,1,2
3724,3,3
3726,2,1
3726,1,2
3727,1,1
3727,2,2
3729,1,1
3729,2,2
373,1,2
373,2,1
3730,1,1
3730,2,2
3734,1,1
3734,2,2
3735,1,1
3735,2,2
3736,1,2
3736,2,1
3741,1,1
3741,2,2
3749,1,1
3749,2,2
3751,2,1
3751,1,2
3751,3,3
3754,1,1
3754,2,2
3755,1,1
3755,2,2
3762,1,1
3762,2,2
3762,3,3
3764,2,1
3764,1,2
3770,1,1
3770,2,2
3779,1,1
3779,2,2
378,1,1
378,2,2
3781,1,1
3781,2,2
3785,1,2
3785,2,1
3795,2,1
3795,1,2
3802,1,2
3802,2,1
3803,1,1
3803,2,2
3803,1,1
3803,2,2
3806,1,1
3806,2,2
381,1,3
381,2,1
381,3,2
3813,1,1
3813,2,2
3815,1,2
3815,2,1
3816,1,2
3816,2,1
3819,1,1
3819,2,2
3826,1,2
3826,2,1
3828,1,1
3828,2,2
3829,1,2
3829,2,1
3837,1,1
3837,2,2
384,1,2
384,2,1
3841,1,1
3841,2,2
3841,1,1
3841,2,2
3842,2,1
3842,3,2
3842,1,3
3842,2,1
3842,3,2
3842,1,3
3846,1,2
3846,2,1
3846,3,3
385,4,1
385,3,2
385,2,3
385,1,4
3859,1,1
3859,2,2
3860,1,1
3860,2,2
3861,1,2
3861,2,1
- id=3862,zici=导向,"pinyin=dǎoxiàng, sn=1, pos=动 → 动词释义"
- id=3862,zici=导向,"pinyin=dǎoxiàng, sn=2, pos=名 → 名词释义"
3862,1,2
3862,2,1
3864,2,1
3864,1,2
3865,1,1
3865,2,2
3867,1,1
3867,2,2
3871,1,1
3871,2,2
3873,1,2
3873,2,1
3875,1,3
3875,2,4
3875,3,1
3875,4,2
3877,1,2
3877,2,1
3878,1,2
3878,2,1
3879,1,1
3879,2,2
388,1,1
388,2,2
3880,1,2
3880,2,1
3882,1,1
3882,2,2
3885,2,1
3885,1,2
389,1,1
389,2,2
389,3,3
389,4,4
3899,1,1
3899,2,2
39,1,1
39,2,2
3901,1,1
3901,2,2
3902,1,1
3902,2,2
3907,1,1
3907,2,2
3907,3,3
391,1,1
391,2,2
391,4,3
391,3,4
392,1,1
392,2,2
3922,1,1
3922,2,2
3927,1,1
3927,3,2
3927,2,3
3929,1,1
3929,2,2
3929,3,3
3934,1,1
3934,2,2
3935,1,1
3935,2,2
3935,1,1
3935,2,2
3938,2,1
3938,1,2
394,1,1
394,2,2
3950,2,1
3950,1,2
3951,1,3
3951,2,2
3951,3,1
3953,4,1
3953,1,2
3953,2,3
3953,3,4
3954,1,1
3954,2,2
3955,1,2
3955,2,1
3955,3,3
3955,4,4
3956,2,1
3956,3,2
3956,1,3
3964,1,1
3964,2,2
3964,3,3
3964,4,4
3966,1,1
3966,2,2
3967,1,1
3967,2,2
3968,1,2
3968,2,1
3971,2,1
3971,1,2
3974,1,1
3974,2,2
3974,1,1
3974,2,2
3975,1,1
3975,2,2
3975,3,3
3976,1,3
3976,2,1
3976,3,2
3979,2,1
3979,1,2
398,1,1
398,2,2
398,3,3
399,1,2
399,2,1
3997,1,2
3997,2,1
3998,2,1
3998,1,2
4,1,1
4,2,4
4,3,2
4,4,3
40,1,1
40,2,2
4002,1,1
4002,2,2
4009,1,2
4009,2,1
4012,1,1
4012,2,2
4018,2,1
4018,1,2
4025,1,2
4025,2,1
4030,1,1
4030,2,2
4031,1,1
4031,2,2
4035,1,1
4035,2,2
4036,1,1
4036,2,2
404,1,2
404,2,1
404,3,3
4041,1,5
4041,2,1
4041,3,3
4041,4,4
4041,5,2
4041,1,5
4041,2,1
4041,3,3
4041,4,4
4041,5,2
4043,1,1
4043,2,2
4046,1,2
4046,2,1
4047,1,1
4047,2,2
4052,2,1
4052,1,2
4055,1,2
4055,2,1
4060,1,1
4060,2,2
4063,1,1
4063,2,2
4065,1,1
4065,2,2
4069,1,1
4069,2,2
4070,1,1
4070,2,2
4072,1,1
4072,2,2
4072,1,1
4072,2,2
4081,2,1
4081,1,2
4084,2,1
4084,1,2
4089,2,1
4089,1,2
409,1,1
409,2,2
4090,1,1
4090,2,2
4094,1,1
4094,2,2
4096,1,2
4096,2,3
4096,3,1
4105,1,1
4105,2,2
4106,1,3
4106,2,1
4106,3,2
4112,1,1
4112,2,2
4118,1,2
4118,2,1
4118,3,4
4118,4,3
4118,5,5
412,1,3
412,2,2
412,3,1
412,4,4
4122,1,1
4122,2,2
4125,1,1
4125,2,2
4129,1,1
4129,2,2
4130,1,3
4130,2,2
4130,3,1
4134,1,1
4134,2,2
4139,1,3
4139,2,1
4139,3,2
414,2,1
414,1,2
4144,1,1
4144,2,2
4144,1,1
4144,2,2
4149,1,1
4149,2,2
4154,1,1
4154,2,2
4154,1,1
4154,2,2
4157,1,2
4157,2,1
4159,1,1
4159,2,2
4160,2,1
4160,1,2
4161,1,1
4161,2,2
4164,1,1
4164,3,2
4164,2,3
4167,1,1
4167,2,2
417,2,1
417,1,2
4174,1,1
4174,2,2
4174,3,3
4176,1,2
4176,2,1
418,1,1
418,2,2
418,1,1
418,2,2
4181,1,3
4181,2,1
4181,3,2
4181,4,4
4182,1,3
4182,2,2
4182,3,1
4184,1,1
4184,2,2
419,1,1
419,2,2
4196,1,1
4196,2,2
4197,1,1
4197,2,2
4198,1,1
4198,2,2
42,1,2
42,2,1
42,3,3
42,4,4
4201,1,1
4201,2,2
4203,1,1
4203,2,2
4204,2,1
4204,1,2
4205,1,1
4205,2,2
4206,2,1
4206,1,2
4207,1,1
4207,2,2
421,2,1
421,1,2
421,3,3
4212,1,1
4212,2,2
4221,1,2
4221,2,1
4224,1,2
4224,2,1
4229,1,1
4229,3,2
4229,2,3
423,1,1
423,3,2
423,2,3
423,4,4
424,1,1
424,2,2
4248,1,1
4248,2,2
4250,1,1
4250,2,2
4250,3,3
4257,1,3
4257,2,1
4257,3,2
4261,1,1
4261,2,2
4263,1,1
4263,2,2
4263,1,1
4263,2,2
4271,2,1
4271,1,2
4272,1,2
4272,2,1
4275,1,1
4275,2,2
4276,1,2
4276,2,1
4279,1,1
4279,2,1
✅ 正确做法：**按原始顺序赋予新序号，因为无法区分优先级，且语义相同，故不改变相对顺序，但重新编号为1,2,...**
4279,1,1
4279,2,2
4279,1,1
4279,2,2
4279,1,1
4279,2,2
4280,1,1
4280,2,2
4281,1,1
4281,2,2
429,1,1
429,2,2
4290,1,1
4290,2,2
4290,3,3
4292,2,1
4292,1,2
43,1,2
43,2,3
43,3,1
430,1,1
430,2,2
4304,1,2
4304,2,1
4305,1,2
4305,2,1
4308,1,1
4308,2,2
431,1,1
431,3,2
431,2,3
4314,1,2
4314,2,1
432,1,1
432,2,3
432,3,2
432,4,4
4322,1,1
4322,2,2
4322,3,3
4322,1,1
4322,2,2
4322,3,3
4325,1,2
4325,2,1
4327,1,1
4327,2,3
4327,3,2
4328,1,1
4328,2,2
4330,1,1
4330,2,2
4330,1,1
4330,2,2
4336,1,1
4336,2,2
4336,1,1
4336,2,2
4349,1,1
4349,2,2
4350,1,1
4350,2,2
4350,3,3
> 注：本例中原始顺序（sn=1,2,3）已经符合常用程度排序，因此 new_sn 与原 sn 一致。
4351,1,1
4351,2,3
4351,3,2
4354,1,1
4354,2,2
4357,1,1
4357,2,2
4360,1,1
4360,3,2
4360,2,3
4366,1,1
4366,2,2
437,1,1
437,3,2
437,2,3
4376,1,3
4376,2,2
4376,3,1
438,1,3
438,2,1
438,3,2
4380,1,1
4380,2,2
4396,1,2
4396,2,1
44,1,1
44,2,2
440,1,1
440,2,2
4407,1,2
4407,2,1
4411,1,2
4411,2,1
4415,1,1
4415,2,2
4415,3,3
4418,1,1
4418,2,2
442,2,1
442,1,2
4420,1,1
4420,2,2
4424,1,1
4424,2,2
4425,1,2
4425,2,1
4426,1,1
4426,2,3
4426,3,2
4429,2,1
4429,1,2
443,1,1
443,2,2
443,3,3
4436,1,1
4436,2,2
4436,1,1
4436,2,2
4437,1,2
4437,2,1
4440,1,2
4440,2,1
4443,1,1
4443,2,2
4450,1,1
4450,2,2
4452,2,1
4452,1,2
4458,1,1
4458,2,2
4460,1,1
4460,2,2
4464,1,2
4464,2,1
4468,定时,"dìngshí,1,名,""一定的时间"",""生活起居要有定时。"
4468,定时,"dìngshí,2,动,""规定时间"",""一日三餐，定时定量｜定时作息"
4468,1,2
4468,2,1
4474,1,1
4474,2,3
4474,3,2
4475,1,1
4475,2,2
4475,3,3
4475,4,4
4476,1,1
4476,2,2
4478,1,1
4478,2,2
4481,1,1
4481,2,2
4481,1,1
4481,2,2
4486,1,1
4486,2,2
4490,1,2
4490,2,1
45,1,1
45,2,2
450,1,1
450,2,2
4501,1,1
4501,2,2
451,1,1
451,2,2
4512,1,1
4512,2,2
4515,1,1
4515,2,2
4515,1,1
4515,2,2
4518,1,1
4518,2,2
4521,1,1
4521,2,2
4524,1,1
4524,2,2
4526,1,1
4526,2,2
453,1,1
453,2,2
4530,1,1
4530,2,2
4531,1,1
4531,2,2
4532,1,1
4532,2,2
4533,1,2
4533,2,1
4534,1,1
4534,2,2
4537,1,1
4537,2,2
4537,1,1
4537,2,2
4539,1,1
4539,2,2
454,1,1
454,2,2
4540,1,1
4540,2,2
4545,1,1
4545,2,2
4546,1,1
4546,2,2
4546,3,3
4546,1,1
4546,2,2
4546,3,3
4547,2,1
4547,1,2
455,1,1
455,2,2
4554,1,1
4554,2,2
4555,1,1
4555,2,2
4557,1,2
4557,2,1
4559,1,1
4559,2,2
4562,1,1
4562,2,2
4565,1,2
4565,2,1
4574,1,1
4574,2,2
458,1,1
458,2,2
4581,1,2
4581,2,1
4587,1,1
4587,2,2
4594,1,2
4594,2,1
4595,1,1
4595,2,2
4596,1,1
4596,2,2
4597,1,1
4597,2,2
46,1,1
46,2,2
4600,1,2
4600,2,4
4600,3,3
4600,4,1
4606,1,1
4606,2,2
4606,5,3
4606,3,4
4606,4,5
4608,1,2
4608,2,1
4611,1,1
4611,2,2
4618,1,1
4618,2,2
4626,1,1
4626,2,3
4626,3,2
463,2,1
463,1,2
4630,1,1
4630,2,2
4633,1,2
4633,2,1
4636,1,1
4636,2,2
4647,1,1
4647,2,2
4651,1,3
4651,2,2
4651,3,1
4652,1,1
4652,2,2
4653,1,1
4653,2,2
4654,1,2
4654,2,1
4658,1,1
4658,2,2
4658,3,3
4660,1,1
4660,2,2
4662,1,2
4662,2,1
4663,1,3
4663,2,1
4663,3,2
4664,1,1
4664,2,2
4665,1,2
4665,2,1
4669,2,1
4669,1,2
4672,1,1
4672,2,2
4673,1,1
4673,2,2
4673,1,1
4673,2,2
4678,1,2
4678,2,1
4680,1,2
4680,2,1
4682,1,1
4682,2,2
4682,3,3
4682,5,4
4682,4,5
4686,1,1
4686,2,2
469,1,1
469,2,2
4690,2,1
4690,1,2
4691,1,1
4691,2,2
4698,1,1
4698,2,3
4698,3,2
4699,1,1
4699,2,2
47,2,1
47,1,2
4700,1,2
4700,2,1
4702,1,1
4702,2,2
4703,1,1
4703,2,2
4703,3,3
4706,1,2
4706,2,1
4706,3,3
471,1,2
471,2,1
`id,origin_sn,new_sn`
4710,1,1
4710,2,2
4711,1,1
4711,2,2
4712,1,1
4712,2,2
4713,1,1
4713,2,2
4714,1,4
4714,2,5
4714,3,1
4714,4,2
4714,5,3
4717,1,1
4717,2,2
4720,1,1
4720,2,2
4722,1,1
4722,2,2
4723,1,1
4723,2,2
473,1,2
473,2,1
4731,1,2
4731,2,1
4732,1,2
4732,2,3
4732,3,1
4733,1,1
4733,2,2
4736,1,1
4736,2,2
4736,1,1
4736,2,2
4739,1,2
4739,2,1
474,1,1
474,2,2
4745,1,1
4745,2,2
4748,1,1
4748,2,2
4748,3,3
4748,4,4
475,1,1
475,2,2
4751,1,1
4751,2,2
4756,1,1
4756,2,4
4756,3,2
4756,4,3
4757,1,1
4757,2,2
4766,1,1
4766,2,2
4768,1,1
4768,2,2
477,1,2
477,2,1
477,3,3
477,4,4
477,2,1
477,1,2
477,3,3
477,4,4
4774,1,1
4774,2,2
4782,1,2
4782,2,1
4784,1,1
4784,2,2
4788,1,1
4788,2,2
4788,1,1
4788,2,2
479,1,1
479,2,2
4790,1,1
4790,2,2
4795,2,1
4795,1,2
4797,1,2
4797,2,1
4803,1,1
4803,2,2
4804,1,1
4804,2,2
4804,3,3
4805,1,1
4805,2,2
4805,3,3
4805,4,4
4807,1,1
4807,2,2
4810,1,1
4810,2,2
4813,1,1
4813,2,2
4817,1,1
4817,2,2
4818,1,2
4818,2,1
4825,1,2
4825,2,1
4832,1,1
4832,2,2
4834,1,2
4834,2,1
4837,2,1
4837,1,2
4837,4,3
4837,3,4
4838,1,1
4838,2,2
484,1,1
484,2,2
484,3,3
4841,1,1
4841,2,2
4846,1,1
4846,2,2
485,1,2
485,2,3
485,3,1
4851,1,1
4851,2,2
4851,1,1
4851,2,2
4854,2,1
4854,1,2
4856,1,1
4856,2,2
4859,1,1
4859,2,2
- 释义1：sn=1,pos=量,definition=时间法定计量单位...
- 释义2：sn=2,pos=名,definition=指1小时的时间...
486,1,1
486,2,2
4862,1,1
4862,2,2
4865,1,2
4865,2,1
4867,1,1
4867,2,2
4868,2,1
4868,3,2
4868,1,3
4871,1,1
4871,2,2
4871,3,3
4874,1,2
4874,2,1
4875,1,1
4875,2,2
488,1,2
488,2,1
4882,1,1
4882,2,2
4887,1,1
4887,2,2
4887,1,1
4887,2,2
489,1,1
489,2,2
4893,1,1
4893,2,2
4895,1,2
4895,2,1
4905,1,1
4905,2,2
4908,1,2
4908,2,1
4909,1,1
4909,2,2
4910,1,1
4910,2,2
4911,1,1
4911,2,2
4912,1,2
4912,2,1
4915,1,3
4915,2,1
4915,3,2
4918,1,1
4918,2,2
4920,1,1
4920,2,2
4920,3,3
4924,1,1
4924,2,2
4924,3,4
4924,4,5
4924,5,3
4924,6,6
4925,1,1
4925,2,2
4926,1,1
4926,2,2
4929,1,1
4929,2,2
4932,1,1
4932,2,2
4932,3,3
4939,1,2
4939,2,3
4939,3,1
4942,1,2
4942,2,1
4942,3,3
495,1,1
495,2,3
495,3,2
4951,1,3
4951,2,1
4951,3,2
4952,1,1
4952,2,2
4954,1,2
4954,2,1
4959,1,1
4959,2,2
4962,1,2
4962,2,1
4968,1,2
4968,2,1
4971,1,2
4971,2,1
498,1,2
498,2,1
4981,1,1
4981,2,2
4982,1,1
4982,2,2
4987,1,2
4987,2,1
4991,1,1
4991,2,2
