rank,origin_sn,new_sn
19446,1,1
19446,2,2
19449,1,1
19449,2,2
19455,1,1
19455,2,2
19455,3,3
19462,1,1
19462,2,2
19472,2,1
19472,1,2
19474,1,1
19474,2,2
19477,1,1
19477,2,2
19480,3,1
19480,2,2
19480,1,3
19494,1,3
19494,2,2
19494,3,1
19496,1,1
19496,2,2
19496,1,1
19496,2,2
19504,1,1
19504,2,2
19523,1,1
19523,2,2
19534,1,2
19534,2,1
19543,1,2
19543,2,1
19544,1,2
19544,2,1
19546,1,2
19546,2,1
19547,1,1
19547,2,2
19565,1,2
19565,2,1
19578,1,1
19578,2,2
19578,1,1
19578,2,2
19579,1,2
19579,2,1
19580,1,2
19580,2,1
19593,1,1
19593,2,2
19601,1,1
19601,2,2
19601,1,1
19601,2,2
19607,1,1
19607,2,2
19608,2,1
19608,1,2
19609,1,1
19609,2,2
19617,1,1
19617,2,3
19617,3,2
19628,1,2
19628,2,1
19635,1,1
19635,2,2
19642,1,1
19642,3,2
19642,2,3
19643,1,1
19643,2,2
19652,1,1
19652,2,2
19658,2,1
19658,1,2
19671,1,1
19671,2,2
19673,1,1
19673,2,2
19682,1,2
19682,2,1
19685,1,2
19685,2,1
19688,1,1
19688,2,2
19698,1,1
19698,2,2
19698,3,3
19698,1,1
19698,2,2
19698,3,3
19700,1,1
19700,2,2
19704,1,1
19704,2,2
19704,1,1
19704,2,2
19706,1,2
19706,2,1
19715,1,1
19715,2,2
19721,2,1
19721,1,2
19734,2,1
19734,1,2
19743,1,1
19743,2,2
19744,1,1
19744,2,2
19749,1,1
19749,2,2
19758,1,1
19758,2,2
19760,1,1
19760,2,2
19768,1,1
19768,2,2
19782,1,1
19782,2,2
19782,1,1
19782,2,2
19787,1,1
19787,2,2
19797,1,2
19797,2,1
19798,1,2
19798,2,1
19800,1,1
19800,2,2
19809,1,1
19809,2,2
19812,1,1
19812,2,2
19817,1,2
19817,2,1
19831,1,1
19831,2,2
19834,1,1
19834,2,2
19834,1,1
19834,2,2
19840,1,2
19840,2,1
19841,1,1
19841,2,2
19859,1,1
19859,2,3
19859,3,2
19869,1,1
19869,2,2
19873,2,1
19873,1,2
19882,1,1
19882,2,2
19891,1,1
19891,2,2
19892,1,1
19892,2,2
19903,1,1
19903,2,2
19912,1,2
19912,2,1
19924,1,1
19924,2,2
19925,1,2
19925,2,1
19951,1,1
19951,2,2
19954,1,1
19954,2,2
19971,1,2
19971,2,1
19975,2,1
19975,1,2
19978,1,1
19978,2,2
19978,3,3
19981,1,1
19981,2,2
