rank,hanzi,pinyin,mismatch_parsed,invalid_parsed,has_subdefs,raw_html
5624,姒,sì,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>姒</x-hw><x-pr> sì</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>古代对姐姐的称呼<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn><sbl>→</sbl><x-g>名</x-g>古代弟妻对兄妻的称呼<x-f>。</x-f></dt><dd><x-ex>娣<x-key>姒</x-key></x-ex></dd>
"
5625,鹀,wú,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>鹀</x-hw><x-pr> wú</x-pr>（鵐）
<dt><x-gram>名</x-gram>鸟，形体像麻雀或稍小，嘴形特殊，闭嘴时上下嘴的边缘不能紧密连接。多在地上或灌木丛中营巢，吃种子和昆虫。种类很多，常见的有白头鹀、灰头鹀、赤鹀、栗鹀、黄眉鹀等<x-f>。</x-f></dt>
"
5626,镤,pú,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>镤</x-hw><x-pr> pú</x-pr>（鏷）
<dt><x-gram>名</x-gram>金属元素，符号 Pa。灰白色，有放射性，化学性质稳定，可提取核材料<x-f>。</x-f></dt>
"
5627,玡,yá,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>玡</x-hw><x-pr> yá</x-pr><br>琅玡<x-pr> lángyá</x-pr><x-gram>名</x-gram>山名，在山东<x-f>。</x-f></dt>
"
5628,黻,fú,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>黻</x-hw><x-pr> fú</x-pr>
<dt><x-gram>名</x-gram>古代礼服上绣的黑、青两色相间的花纹<x-f>。</x-f></dt><dd><x-ex><x-key>黻</x-key>衣</x-ex></dd>
"
5629,缡,lí,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>缡</x-hw><x-pr> lí</x-pr>（縭）
<dt><x-gram>名</x-gram>古代妇女系在衣襟上的佩巾<x-f>。</x-f></dt><dd><x-ex>结<x-key>缡</x-key>（指女子结婚）<x-f>。</x-f></x-ex></dd>
"
5630,簋,guǐ,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>簋</x-hw><x-pr> guǐ</x-pr>
<dt><x-gram>名</x-gram>古代祭祀或宴饮时盛食物的器皿，一般为圆形，大口，有两耳<x-f>。</x-f></dt>
"
5631,佶,jí,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>佶</x-hw><x-pr> jí</x-pr>
<dt>〈文〉<x-gram>形</x-gram>健壮的样子<x-f>。</x-f></dt>
"
5632,圮,pǐ,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>圮</x-hw><x-pr> pǐ</x-pr>
<dt>〈文〉<x-gram>动</x-gram>毁坏；坍塌<x-f>。</x-f></dt><dd><x-ex>倾<x-key>圮</x-key></x-ex><x-ex><x-lb> | </x-lb><x-key>圮</x-key>毁</x-ex></dd><t-note><x-lb>用法说明</x-lb>跟“圯（yí）”不同<x-f>。</x-f></t-note>
"
5633,獯,"['xūn', 'xūnyù']",False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>獯</x-hw><x-pr> xūn</x-pr>獯鬻<x-pr> xūnyù</x-pr> <x-g>名</x-g> 
<dt>我国古代北方的一个民族。周代称猃狁，战国以后称匈奴<x-f>。</x-f></dt>
"
5634,蜃,shèn,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>蜃</x-hw><x-pr> shèn</x-pr><br>〈文〉<x-gram>名</x-gram>大蛤蜊<x-f>。</x-f></dt><dd><x-ex><x-key>蜃</x-key>景（古人误认为是蜃吐气形成的）</x-ex><x-ex><x-lb> | </x-lb>海市<x-key>蜃</x-key>楼</x-ex></dd><t-note><x-lb>用法说明</x-lb>㊀统读 shèn，不读 chén。㊁“蜃”是左上半包围结构，不是上下结构<x-f>。</x-f></t-note>
"
5635,珲,huī,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>珲</x-hw><x-pr> huī</x-pr>（琿）<br>〈文〉<x-gram>名</x-gram>美玉<x-f>。</x-f></dt><t-note><x-lb>用法说明</x-lb>地名“瑷珲”（在黑龙江）现在改为“爱辉”<x-f>。</x-f></t-note><x-ref>另见</x-ref><a href=""entry://珲"" type=""seealso"">hún</a><x-f>。</x-f></dt><hr><dt class='title'><x-hw>珲</x-hw><x-pr> hún</x-pr>（琿）
<dt>〈文〉<x-gram>名</x-gram>一种美玉<x-f>。</x-f></dt>
<dt><x-ref>另见</x-ref><a href=""entry://珲"" type=""seealso"">huī</a><x-f>。</x-f>
"
5636,莙,jūn,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>莙</x-hw><x-pr> jūn</x-pr>莙荙菜<x-pr> jūndácài</x-pr>名二年生草本植物，叶肥厚，卵形，开绿色花。嫩叶可以食用<x-f>。</x-f></dt>
"
5637,埭,dài,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>埭</x-hw><x-pr> dài</x-pr>
<dt><x-gram>名</x-gram>堵水的土坝（多用于地名）<x-f>。</x-f></dt><dd><x-ex>石<x-key>埭</x-key>（在安徽）</x-ex><x-ex><x-lb> | </x-lb>钟<x-key>埭</x-key>（在浙江）</x-ex></dd>
"
5638,鄄,"['juàn', 'juànchéng']",False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>鄄</x-hw><x-pr> juàn</x-pr>鄄城<x-pr> juànchéng</x-pr> <x-g>名</x-g> 
<dt>地名，在山东<x-f>。</x-f></dt>
"
5639,篼,dōu,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>篼</x-hw><x-pr> dōu</x-pr>
<dt><x-gram>名</x-gram>用竹、藤、柳条等编成的盛东西的器具<x-f>。</x-f></dt><dd><x-ex>背<x-key>篼</x-key></x-ex></dd>
"
5640,窅,yǎo,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>窅</x-hw><x-pr> yǎo</x-pr>
<dt>〈文〉
<dt><x-sn>①</x-sn><x-gram>形</x-gram>眼睛深陷<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn><sbl>→</sbl><x-g>形</x-g>深远<x-f>。</x-f></dt><dd><x-ex>下临绝壑，<x-key>窅</x-key>不可测</x-ex><x-ex><x-lb> | </x-lb><x-key>窅</x-key>冥</x-ex></dd>
"
5641,俳,pái,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>俳</x-hw><x-pr> pái</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>古代的一种滑稽戏；也指演这种戏的人<x-f>。</x-f></dt><dd><x-ex><x-key>俳</x-key>优</x-ex></dd>
<dt><x-sn>②</x-sn><sbl>→</sbl><x-g>形</x-g>〈文〉滑稽；诙谐<x-f>。</x-f></dt><dd><x-ex><x-key>俳</x-key>谐</x-ex></dd>
"
5642,锶,sī,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>锶</x-hw><x-pr> sī</x-pr>（鍶）<br><x-gram>名</x-gram>金属元素，符号 Sr。银白色，质软，在空气中易氧化。用于制造合金、光电管及焰火等<x-f>。</x-f></dt>
"
5643,闼,tà,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>闼</x-hw><x-pr> tà</x-pr>（闥）
<dt>〈文〉<x-gram>名</x-gram>门；小门<x-f>。</x-f></dt><dd><x-ex>排<x-key>闼</x-key>直入</x-ex><x-ex><x-lb> | </x-lb>禁<x-key>闼</x-key></x-ex></dd>
"
5644,鞯,jiān,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>鞯</x-hw><x-pr> jiān</x-pr>（韉）
<dt>〈文〉<x-gram>名</x-gram>鞍子下的垫子<x-f>。</x-f></dt><t-note><x-lb>用法说明</x-lb>统读 jiān，不读 jiàn<x-f>。</x-f></t-note>
"
5645,跣,xiǎn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>跣</x-hw><x-pr> xiǎn</x-pr>
<dt>〈文〉<x-gram>动</x-gram>光着脚<x-f>。</x-f></dt><dd><x-ex><x-key>跣</x-key>足</x-ex><x-ex><x-lb> | </x-lb><x-key>跣</x-key>行</x-ex></dd>
"
5646,觚,gū,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>觚</x-hw><x-pr> gū</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>古代盛酒的器皿。口部和底部呈喇叭形，细腰，高圈足。腹和圈足上有棱<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn><sbl>→</sbl><x-g>名</x-g>古代书写用的木简。六面体或八面体，有棱<x-f>。</x-f></dt><dd><x-ex>操<x-key>觚</x-key>（指写作）</x-ex></dd>
"
5647,荭,"['hóng', 'hóngcǎo']",False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>荭</x-hw><x-pr> hóng</x-pr>（葒）荭草<x-pr> hóngcǎo</x-pr> <x-g>名</x-g> 
<dt>一年生草本植物，茎高可达3米，叶子宽阔呈卵形，全株有毛，开粉红色或白色花。有观赏价值，果实及全草可以做药材<x-f>。</x-f></dt>（也说水荭<x-f>。</x-f>）
"
5648,磉,sǎng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>磉</x-hw><x-pr> sǎng</x-pr>
<dt><x-gram>名</x-gram>立柱下面的石礅<x-f>。</x-f></dt><dd><x-ex><x-key>磉</x-key>礅</x-ex><x-ex><x-lb> | </x-lb><x-key>磉</x-key>盘</x-ex><x-ex><x-lb> | </x-lb>石<x-key>磉</x-key></x-ex></dd>
"
5649,脒,mǐ,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>脒</x-hw><x-pr> mǐ</x-pr>
<dt><x-gram>名</x-gram>一类有机化合物，无色晶体。不很稳定，遇酸能形成稳定的盐<x-f>。</x-f></dt>
"
5650,穑,sè,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>穑</x-hw><x-pr> sè</x-pr>（穡）
<dt>〈文〉<x-gram>动</x-gram>收获（谷物）<x-f>。</x-f></dt><dd><x-ex>稼<x-key>穑</x-key></x-ex></dd>
"
5651,褰,qiān,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>褰</x-hw><x-pr> qiān</x-pr><br>〈文〉<x-gram>动</x-gram>撩起；揭起（衣服、帐子等）<x-f>。</x-f></dt><dd><x-ex><x-key>褰</x-key>裳</x-ex><x-ex><x-lb> | </x-lb><x-key>褰</x-key>衣</x-ex></dd>
"
5652,颛,zhuān,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>颛</x-hw><x-pr> zhuān</x-pr>（顓）
<dt>见下。<a href=""entry://颛孙"">颛孙</a><x-f>，</x-f><a href=""entry://颛顼"">颛顼</a><x-f>。</x-f>
"
5653,癔,"['yì', 'yìbìng']",False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>癔</x-hw><x-pr> yì</x-pr>癔病<x-pr> yìbìng</x-pr> <x-g>名</x-g> 
<dt>较严重的神经官能症。发作时神态失常，有的还伴有痉挛、麻痹等现象<x-f>。</x-f></dt>（也说歇斯底里<x-f>。</x-f>）
"
5654,蠊,lián,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>蠊</x-hw><x-pr> lián</x-pr>
<dt>见“<a href=""x-dictionary:r:0004119:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='000411A'])"" title=""蜚"" type=""see"">蜚（fěi）蠊</a>”<x-f>。</x-f>
"
5655,埘,shí,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>埘</x-hw><x-pr> shí</x-pr>（塒）
<dt>〈文〉<x-gram>名</x-gram>在墙壁上挖洞做成的鸡窝<x-f>。</x-f></dt><dd><x-ex>鸡栖于<x-key>埘</x-key></x-ex></dd>
"
5656,垆,lú,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script>垆 1 <x-pr> lú</x-pr>（壚）
<dt><x-gram>名</x-gram>黑色坚实的土壤<x-f>。</x-f></dt><dd><x-ex><x-key>垆</x-key>土</x-ex></dd></dt><hr><dt class='title'>垆 2 <x-pr> lú</x-pr>（壚）
<dt><x-gram>名</x-gram>古代酒店里放酒瓮的土台子；借指酒店<x-f>。</x-f></dt><dd><x-ex>酒<x-key>垆</x-key></x-ex><x-ex><x-lb> | </x-lb>当<x-key>垆</x-key>（卖酒）</x-ex></dd>
"
5657,鹕,hú,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>鹕</x-hw><x-pr> hú</x-pr>（鶘）
<dt>见“<a href=""x-dictionary:r:000DE26:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='000DE28'])"" title=""鹈"" type=""see"">鹈（tí）鹕</a>”<x-f>。</x-f>
"
5658,笤,tiáo,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>笤</x-hw><x-pr> tiáo</x-pr>笤帚<x-pr> tiáozhou</x-pr>名扫除灰尘的用具，用去粒的高粱穗、黍子穗或棕毛等扎成<x-f>。</x-f></dt><t-note><x-lb>用法说明</x-lb>跟“苕”不同<x-f>。</x-f></t-note>
"
5659,哕,yuě,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>哕</x-hw><x-pr> huì</x-pr>（噦）哕哕<x-pr> huìhuì</x-pr>拟声〈文〉
<dt>模拟有节奏的铃声<x-f>。</x-f></dt><dd><x-ex>銮声<x-key>哕哕</x-key></x-ex></dd>
<dt><x-ref>另见</x-ref><a href=""entry://哕"" type=""seealso"">yuě</a><x-f>。</x-f></dt><hr><dt class='title'><x-hw>哕</x-hw><x-pr> yuě</x-pr>（噦）
<dt><x-gram>动</x-gram>呕吐<x-f>。</x-f></dt><dd><x-ex>胃里翻腾，刚吃下的饭又都<x-key>哕</x-key>了</x-ex><x-ex><x-lb> | </x-lb>干<x-key>哕</x-key></x-ex></dd>
<dt><x-ref>另见</x-ref><a href=""entry://哕"" type=""seealso"">huì</a><x-f>。</x-f>
"
5660,旄,máo,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>旄</x-hw><x-pr> máo</x-pr>
<dt><x-gram>名</x-gram>古代一种旗帜，旗杆顶上有牦牛尾作装饰<x-f>。</x-f></dt>
"
5661,旒,liú,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>旒</x-hw><x-pr> liú</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>古代旗子上飘带之类的饰物<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn><sbl>→</sbl><x-g>名</x-g>古代帝王礼帽前后下垂的玉串<x-f>。</x-f></dt>
"
5662,笫,zǐ,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>笫</x-hw><x-pr> zǐ</x-pr>
<dt>〈文〉<x-gram>名</x-gram>竹编的床垫或床席，借指床<x-f>。</x-f></dt><dd><x-ex>床<x-key>笫</x-key></x-ex></dd><t-note><x-lb>用法说明</x-lb>跟“第（dì）”形、音、义都不同<x-f>。</x-f></t-note>
"
5663,笱,gǒu,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>笱</x-hw><x-pr> gǒu</x-pr><br><x-gram>名</x-gram>竹制的捕鱼工具，大口小颈，颈部装有逆向的细竹片，鱼进得去出不来<x-f>。</x-f></dt>
"
5664,辇,niǎn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>辇</x-hw><x-pr> niǎn</x-pr>（輦）
<dt><x-gram>名</x-gram>古代用人拉或推的车。秦、汉以后专指帝王、后妃乘坐的车<x-f>。</x-f></dt><dd><x-ex>龙车凤<x-key>辇</x-key></x-ex></dd>
"
5665,诨,hùn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>诨</x-hw><x-pr> hùn</x-pr>（諢）
<dt><x-sn>①</x-sn><x-gram>名</x-gram>开玩笑的话<x-f>。</x-f></dt><dd><x-ex>插科打<x-key>诨</x-key></x-ex></dd>
<dt><x-sn>②</x-sn><sbl>→</sbl><x-g>形</x-g>开玩笑的<x-f>。</x-f></dt><dd><x-ex><x-key>诨</x-key>名</x-ex><x-ex><x-lb> | </x-lb><x-key>诨</x-key>号</x-ex></dd><t-note><x-lb>用法说明</x-lb>不读 hūn<x-f>。</x-f></t-note>
"
5666,廛,chán,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>廛</x-hw><x-pr> chán</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>古代指城市平民一户人家所住的房屋；也指城市中的房屋<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn><sbl>→</sbl><x-g>名</x-g>〈文〉市场上供商人储存、销售货物的房屋<x-f>。</x-f></dt><dd><x-ex>市<x-key>廛</x-key></x-ex><x-ex><x-lb> | </x-lb><x-key>廛</x-key>肆</x-ex></dd>
"
5667,鲋,fù,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>鲋</x-hw><x-pr> fù</x-pr>（鮒）
<dt>〈文〉<x-gram>名</x-gram>鲫鱼<x-f>。</x-f></dt><dd><x-ex>涸辙之<x-key>鲋</x-key></x-ex></dd>
"
5668,沄,yún,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script>沄 1 <x-pr> yún</x-pr>沄沄<x-pr> yúnyún</x-pr>形〈文〉形容水波汹涌回旋的样子<x-f>。</x-f></dt></dt><hr><dt class='title'>沄 2 <x-pr> yún</x-pr>（澐）
<dt><x-sn>①</x-sn><x-gram>名</x-gram>〈文〉指江水中大的波浪<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn><sbl2>○</sbl2><x-g>名</x-g>姓<x-f>。</x-f></dt>
"
5669,碇,dìng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>碇</x-hw><x-pr> dìng</x-pr>（*椗*矴）
<dt><x-gram>名</x-gram>船停泊时在岸上系住船身的石礅<x-f>。</x-f></dt><dd><x-ex>启<x-key>碇</x-key></x-ex></dd>
"
5670,酹,lèi,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>酹</x-hw><x-pr> lèi</x-pr>
<dt>〈文〉<x-gram>动</x-gram>庄重地把酒洒在地上，表示祭奠<x-f>。</x-f></dt><dd><x-ex><x-key>酹</x-key>地</x-ex><x-ex><x-lb> | </x-lb><x-key>酹</x-key>祝（祭奠祝告）<x-f>。</x-f></x-ex></dd>
"
5671,窭,jù,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>窭</x-hw><x-pr> jù</x-pr>（窶）
<dt>〈文〉<x-gram>形</x-gram>贫困<x-f>。</x-f></dt><dd><x-ex>贫<x-key>窭</x-key></x-ex></dd>
"
5672,馑,jǐn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>馑</x-hw><x-pr> jǐn</x-pr>（饉）
<dt>〈文〉<x-gram>形</x-gram>菜蔬歉收；泛指农作物歉收<x-f>。</x-f></dt><dd><x-ex>饥<x-key>馑</x-key></x-ex></dd><t-note><x-lb>用法说明</x-lb>统读 jǐn，不读 jìn<x-f>。</x-f></t-note>
"
5673,撺,cuān,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>撺</x-hw><x-pr> cuān</x-pr>（攛）
<dt><x-sn>①</x-sn><x-gram>动</x-gram>怂恿<x-f>。</x-f></dt><dd><x-ex><x-key>撺</x-key>掇</x-ex><x-ex><x-lb> | </x-lb><x-key>撺</x-key>弄</x-ex></dd>
<dt><x-sn>②</x-sn><sbl2>○</sbl2><x-g>动</x-g>〈口〉发怒<x-f>。</x-f></dt><dd><x-ex>我刚提了点意见，他就<x-key>撺</x-key><x-er>儿</x-er>了<x-f>。</x-f></x-ex></dd>
"
5674,蚬,xiǎn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>蚬</x-hw><x-pr> xiǎn</x-pr>（蜆）
<dt><x-gram>名</x-gram>软体动物，介壳厚而坚固，呈圆形或近三角形，壳面呈黄褐色、棕褐色及黑褐色，有光泽。生活在淡水中。肉可以食用，也可以做药材<x-f>。</x-f></dt>
"
5675,漶,huàn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>漶</x-hw><x-pr> huàn</x-pr>
<dt>见“<a href=""entry://漫漶"" type=""see"">漫漶</a>”<x-f>。</x-f>
"
5676,鹆,yù,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>鹆</x-hw><x-pr> yù</x-pr>（鵒）
<dt>见“<a href=""entry://鸲鹆"" type=""see"">鸲（qú）鹆</a>”<x-f>。</x-f>
"
5677,哓,xiāoxiāo,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>哓</x-hw><x-pr> xiāo</x-pr>（嘵）哓哓<x-pr> xiāoxiāo</x-pr>动〈文〉
<dt>唠叨；吵嚷<x-f>。</x-f></dt><dd><x-ex><x-key>哓哓</x-key>不休</x-ex></dd>
"
5678,璩,qú,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>璩</x-hw><x-pr> qú</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>〈文〉耳环<x-f>。</x-f></dt><dd><x-ex>耳<x-key>璩</x-key></x-ex></dd>
<dt><x-sn>②</x-sn><sbl2>○</sbl2><x-g>名</x-g>姓<x-f>。</x-f></dt>
"
5679,屐,jī,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>屐</x-hw><x-pr> jī</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>木底鞋<x-f>。</x-f></dt><dd><x-ex>木<x-key>屐</x-key></x-ex></dd>
<dt><x-sn>②</x-sn><sbl>→</sbl><x-g>名</x-g>〈文〉泛指鞋<x-f>。</x-f></dt><dd><x-ex><x-key>屐</x-key>履</x-ex></dd>
"
5680,璘,lín,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>璘</x-hw><x-pr> lín</x-pr>
<dt>〈文〉<x-gram>名</x-gram>玉的光彩（多用于人名）<x-f>。</x-f></dt>
"
5681,胨,dòng,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>胨</x-hw><x-pr> dòng</x-pr>（腖）<br><x-gram>名</x-gram>蛋白质不完全水解的产物。可溶于水，遇热不凝固，可供培养微生物之用<x-f>。</x-f></dt>（也说蛋白胨<x-f>。</x-f>）
"
5682,嫱,qiáng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>嫱</x-hw><x-pr> qiáng</x-pr>（嬙）
<dt><x-gram>名</x-gram>古代宫中女官名<x-f>。</x-f></dt><dd><x-ex>嫔<x-key>嫱</x-key></x-ex></dd>
"
5683,蚨,fú,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>蚨</x-hw><x-pr> fú</x-pr>
<dt>见“<a href=""entry://青蚨"" type=""see"">青蚨</a>”<x-f>。</x-f>
"
5684,徼,jiào,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>徼</x-hw><x-pr> jiào</x-pr>
<dt>〈文〉<x-gram>名</x-gram>边界<x-f>。</x-f></dt>
"
5685,鋆,yún,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>鋆</x-hw><x-pr> yún</x-pr>
<dt>〈文〉<x-gram>名</x-gram>金子<x-f>。</x-f></dt><t-note><x-lb>用法说明</x-lb>用于人名时也读 jūn<x-f>。</x-f></t-note>
"
5686,菽,shū,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>菽</x-hw><x-pr> shū</x-pr>
<dt>〈文〉<x-gram>名</x-gram>豆类的统称<x-f>。</x-f></dt><dd><x-ex><x-key>菽</x-key>稷</x-ex><x-ex><x-lb> | </x-lb>稻<x-key>菽</x-key></x-ex><x-ex><x-lb> | </x-lb>不辨<x-key>菽</x-key>麦</x-ex></dd><t-note><x-lb>用法说明</x-lb>统读 shū，不读 shú<x-f>。</x-f></t-note>
"
5687,苻,fú,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>苻</x-hw><x-pr> fú</x-pr>
<dt><x-gram>名</x-gram>姓<x-f>。</x-f></dt><t-note><x-lb>用法说明</x-lb>跟“符”不同<x-f>。</x-f></t-note>
"
5688,咝,sī,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>咝</x-hw><x-pr> sī</x-pr>（噝）
<dt><x-gram>拟声</x-gram>模拟导火线点燃、子弹在空中飞过时发出的声音等<x-f>。</x-f></dt><dd><x-ex>点着的导火线<x-key>咝</x-key><x-key>咝</x-key>地响，直冒火花<x-f>。</x-f></x-ex></dd>
"
