rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example,definition_en
60659,1,劈手,pī shǒu,,,副,表示手出击的动作非常迅速,劈手夺过歹徒手中的刀。,With a swift hand
60660,1,迁离,qiān lí,,,动,迁移离开,迁离危险地带,To move away
60661,1,一闪念,yī shǎn niàn,,,名,突然出现的念头,这一闪念后来竟变成了事实。,Flash of thought
60661,2,一闪念,yī shǎn niàn,,,动,（头脑）突然出现一个念头,脑子里突然一闪念：这是骗局。,To have a sudden thought
60663,1,下半天,xià bàn tiān,,,名,下午,下半天我要开会｜下半天天气转凉,Afternoon
60664,1,耶稣教,yē sū jiào,,,名,基督教的新教在我国的别称,耶稣教在我国有信徒｜他信奉耶稣教,Protestantism
60670,1,践约,jiàn yuē,,,动,履行已约定的事,践约赴会,To keep an appointment
60671,1,打谷场,dǎ gǔ cháng,,,名,供谷物晾晒、脱粒用的场院,农民在打谷场劳作｜打谷场上堆满稻谷,Threshing ground
60674,1,庄院,zhuāng yuàn,,,名,官僚、地主在农村修建的高大宅院,这座庄院很气派｜庄院里有花园,Manor
60676,1,作色,zuò sè,,,动,变了脸色；发怒,勃然作色,To show anger
60677,1,假大空,jiǎ dà kōng,,,,假话、大话、空话的合称,反对假大空的作风｜他的报告尽是假大空,"False, grandiose, and empty talk"
60680,1,间壁,jiàn bì,,,名,隔壁,间壁住着叔叔一家人。,Next door
60681,1,冬储,dōng chǔ,,,动,冬藏,冬储白菜,Winter storage
60682,1,太阳帽,tài yáng mào,,,名,一种遮阳帽子，有较长的帽檐,夏天要戴太阳帽｜太阳帽能遮阳,Sun hat
60683,1,黄花鱼,huáng huā yú,,,名,小黄鱼,清蒸黄花鱼很鲜美｜黄花鱼是常见海鱼,Yellow croaker
60684,1,菠萝蜜,bō luó mì,,,名,常绿乔木，分布于热带。聚花果成熟时长可达50厘米，重10—20千克，外皮有六角形瘤状凸起。果肉有乳汁，味甜，可食用；木材可制家具,菠萝蜜果实很大｜热带产菠萝蜜,Jackfruit
60685,1,把牢,bǎ láo,,,形,稳妥可靠,让他办事最把牢｜他说话不把牢,Secure
60686,1,解送,jiè sòng,,,动,押送；押运,解送犯人｜这车货由你解送,To escort under guard
60688,1,大溜,dà liù,,,名,江河中心流速快的水流；比喻某种社会潮流,随大溜,Mainstream
60691,1,泰山压顶,tài shān yā dǐng,,,,比喻极大的压力或严峻的形势,洪峰以泰山压顶之势袭来。,Like Mount Tai pressing down on one's head
60693,1,缓征,huǎn zhēng,,,动,延缓征收（税款等）或征集（兵员等）,缓征部分税收,To postpone collection
60695,1,小姑子,xiǎo gū zi,,,名,丈夫的妹妹（用于背称）,我小姑子很勤快｜小姑子来家里做客,Husband's younger sister
60696,1,小本经营,xiǎo běn jīng yíng,,,,本钱少、规模小的买卖,他是小本经营｜小本经营利润薄,Small business
60697,1,节骨眼儿,jiē gu yǎn er,,,名,比喻关键的环节或时机,在这节骨眼儿上，可不能后退。,Critical moment
60700,1,倒彩,dào cǎi,,,名,倒好儿,喝倒彩,Booing
60702,1,松仁,sōng rén,,,名,松子里面的仁儿。味芳香，可榨油或食用,松仁可以做糕点｜松仁味道很香,Pine nut
60703,1,知书达理,zhī shū dá lǐ,,,,有知识而且通达事理,她知书达理｜知书达理受人尊敬,Well-educated and reasonable
60706,1,通讯兵,tōng xùn bīng,,,名,通信兵的旧称,通讯兵在传递消息｜他当过通讯兵,Signal corps
60714,1,衰草,shuāi cǎo,,,名,枯草,衰草败叶,Withered grass
60715,1,串供,chuàn gòng,,,动,同案人互相串通，编造供词,防止串供,To collude in false testimony
60716,1,嘴笨,zuǐ bèn,,,形,不善于讲话；口头表达能力差,我嘴笨，说不过你。,Tongue-tied
60718,1,车篷,chē péng,,,名,安放在车辆上用来遮蔽阳光和风雨的篷式装置,车篷能遮雨｜给三轮车装上车篷,Vehicle canopy
60719,1,敢是,gǎn shì,,,副,莫非；恐怕是,小张好多天没露面了，敢是病啦?,Could it be that
60721,1,日月如梭,rì yuè rú suō,,,,太阳和月亮的运行像穿梭一样。形容时光过得很快,日月如梭，光阴似箭｜感叹日月如梭,Time flies like a shuttle
60722,1,油黑,yóu hēi,,,形,黑而有光泽,皮肤油黑,Jet-black
60725,1,细嚼慢咽,xì jiáo màn yàn,,,,细细咀嚼，慢慢吞咽,吃饭要细嚼慢咽｜细嚼慢咽助消化,To chew carefully and swallow slowly
60727,1,啪嗒,pā dā,,,拟声,模拟东西撞击的声音,门啪嗒一声关上了。,Sound of tapping
60728,1,放排,fàng pái,,,动,将竹子、木材编扎成排，放在江河中顺流运走,工人在江上放排｜放排是运输方式,To float a raft
60729,1,不即不离,bù jí bù lí,,,,既不靠近，也不远离。多形容处理人际关系时保持既不十分亲近也不过于疏远的状态,他们关系不即不离｜保持不即不离的态度,Neither too close nor too distant
60731,1,皲裂,jūn liè,,,动,皮肤因受冻干燥而出现裂口,足跟皲裂｜面颊皲裂,To chap
60732,1,猪娃,zhū wá,,,名,某些地区指猪崽,猪娃很可爱｜买了三只猪娃,Piglet
60736,1,杂食,zá shí,,,形,既吃动物又吃植物的,杂食动物,Omnivorous
60736,2,杂食,zá shí,,,名,多样的食物,吃杂食,Varied diet
60737,1,平纹,píng wén,,,名,指单根经纱和单根纬纱交织而成的纹路。市布、纺绸等都是平纹织物,这是平纹布料｜平纹织物很常见,Plain weave
60739,1,汗淋淋,hàn lín lín,,,形,形容汗水不断往下流的样子,头上汗淋淋的,Dripping with sweat
60741,1,少不更事,shào bù gēng shì,,,,年纪轻，经历的事不多（更：经历）。形容年轻人缺乏经验,他少不更事｜少不更事容易犯错,Young and inexperienced
60747,1,残敌,cán dí,,,名,残留下来的敌人,肃清残敌,Remnant enemy forces
60748,1,送一程,sòng yī chéng,,,,陪送着走一段路；比喻帮助一段时间,对青年干部要扶上马，送一程。,To see someone part of the way
60752,1,门脸儿,mén liǎn er,,,名,商店的门面,五间门脸儿的大药铺。,Shop front
60752,2,门脸儿,mén liǎn er,,,名,借指商店,开个小门脸儿,Storefront
60760,1,全托,quán tuō,,,动,把幼儿日夜寄放在托儿所或幼儿园里照管（跟“日托”、“半托”相区别）,孩子已经全托,Full-time nursery care
60762,1,铜绿,tóng lǜ,,,名,铜表面氧化生成的绿锈，粉末状，有毒，用来制焰火和颜料等,铜器生铜绿｜铜绿有毒要小心,Verdigris
60765,1,遮断,zhē duàn,,,动,隔断视线，使看不见,山景被浓雾遮断了。,Block from view
60766,1,毛南族,máo nán zú,,,名,我国少数民族之一。主要分布在广西。原称毛难族,毛南族主要分布在广西｜毛南族文化独特,Maonan ethnic group
60771,1,车马费,chē mǎ fèi,,,名,因公外出的交通费；也指以交通费名义发的补贴,报销车马费｜发给员工车马费,Travel allowance
60775,1,未详,wèi xiáng,,,动,不了解或还没有弄清楚,案情未详｜生卒年代未详,Unknown
60778,1,传粉,chuán fěn,,,动,成熟的雄蕊花药里的花粉，借风或昆虫等作媒介传到雌蕊的柱头上或直接传到胚珠上，使子房形成果实。有自花传粉和异花传粉两种方式,蜜蜂帮助传粉｜异花传粉较常见,Pollination
60779,1,纵酒,zòng jiǔ,,,动,不加节制地饮酒,纵酒寻欢,Drink excessively
60782,1,凸版,tū bǎn,,,名,图文部分凸起并着墨的印刷版。如木刻、铅版、二色版等,这是凸版印刷｜凸版着墨清晰,Relief printing plate
60783,1,开伙,kāi huǒ,,,动,办伙食,我们公司不开伙｜自己在家开伙,Prepare meals
60783,2,开伙,kāi huǒ,,,动,（集体食堂等）开始供应饭食,机关从明天起开伙。,Start serving meals
60785,1,随迁,suí qiān,,,动,跟随迁移,丈夫调动，妻子也随迁到这里。,Relocate along with
60786,1,蜕皮,tuì pí,,,动,节肢动物和爬行动物生长过程中脱去旧皮，长出新皮,这条蛇刚刚蜕皮,Molting
60786,2,蜕皮,tuì pí,,,动,表皮脱落,后背晒蜕皮了,Shed skin
60787,1,民事法庭,mín shì fǎ tíng,,,,法院为审理民事案件而设置的法庭,案件在民事法庭审理｜民事法庭处理纠纷,Civil court
60788,1,羞赧,xiū nǎn,,,形,因害羞而脸红,羞赧之色,Blushing with shyness
60791,1,皮糖,pí táng,,,名,用饴糖制成的糖果；也指在蔗糖中掺入适量淀粉熬制成的像饴糖的糖果。因略有弹性，故称,皮糖很有嚼劲｜买了斤皮糖,Chewy candy
60794,1,起讫,qǐ qì,,,动,开始和截止（多用作定语）,会议起讫日期请电告。,Start and end
60796,1,朔望,shuò wàng,,,名,朔日和望日，农历每月的初一和十五,朔望是重要日子｜农历朔望有讲究,New moon and full moon days
60797,1,节欲,jié yù,,,动,克制欲望（多指性欲）,他努力节欲｜节欲有利于健康,Abstinence
60799,1,人渣,rén zhā,,,名,人类中的渣滓、败类,社会要清除人渣｜这种人真是人渣,Scum of society
60800,1,产婆,chǎn pó,,,名,接生婆,产婆在接生｜旧时产婆很重要,Midwife
60803,1,露丑,lòu chǒu,,,动,丢脸；出丑,丢人露丑｜当众露丑,Make a fool of oneself
60805,1,煅烧,duàn shāo,,,动,在低于熔点的适当温度下，给物料加热以除去含有的水、二氧化碳、三氧化硫等挥发性物质。如氢氧化铝经煅烧脱水而成氧化铝,矿石需要煅烧｜煅烧能去除杂质,Calcination
60808,1,违令,wéi lìng,,,动,违反命令或法令,违令者罚,Disobey orders
60809,1,违逆,wéi nì,,,动,违抗；不顺从,宪法对其他一切法律都具有不容违逆的制约力。,Defy
60811,1,胶泥,jiāo ní,,,名,含水分的黏土。可用作泥塑的材料,用胶泥做雕塑｜胶泥可塑性强,Clay
60813,1,马镫,mǎ dèng,,,名,系在马鞍两侧供骑马时踏脚的金属制品,马镫是骑马用具｜踩着马镫上马,Stirrup
60816,1,枯寂,kū jì,,,形,枯燥寂寞,枯寂度日,Dull and lonely
60819,1,下渗,xià shèn,,,动,向下渗透,水渠下渗严重,Percolate downward
60821,1,肆行,sì xíng,,,动,放肆地胡作非为,肆行无忌,Act recklessly
60824,1,比量,bǐ liang,,,动,用手、绳等大致量一下,他用手比量了一下，觉得尺寸合适。,Measure roughly
60825,1,臼齿,jiù chǐ,,,名,磨（mó）牙的通称。口腔后部两侧的牙齿，形状像臼，用于磨碎食物。,臼齿用来磨碎食物｜臼齿坏了要补,Molar
60826,1,凸轮,tū lún,,,名,有曲面周缘或凹槽的构件，种类很多。凸轮运动时可使从动杆按照某种规律往复移动或摆动，从而传送动力。广泛用于自动机床、内燃机等,凸轮传递动力｜机器装有凸轮,Cam
60827,1,椅垫,yǐ diàn,,,名,椅子上的坐垫,椅垫很柔软｜给椅子加个椅垫,Chair cushion
60830,1,刨床,bào chuáng,,,名,金属切削机床，主要用来刨削平面,刨床用于金属加工｜他在操作刨床,Planer
60830,2,刨床,bào chuáng,,,名,刨子上用来安装刨刀的木制部分,刨床要安装牢固｜检查刨床的刨刀,Plane body
60831,1,裱糊,biǎo hú,,,动,用纸糊屋子的顶棚、墙壁或窗户等；也指裱褙,裱糊墙壁｜裱糊顶棚,Paper hanging
60832,1,裁处,cái chǔ,,,动,裁决并处理,事实已经查清，正等候裁处。,Adjudicate and handle
60833,1,口杯,kǒu bēi,,,名,喝水、漱口的杯子,用口杯喝水｜口杯放在洗手间,Mug
60834,1,科盲,kē máng,,,名,没有起码科学技术知识的成年人,不能当科盲｜普及知识减少科盲,Science illiterate
60836,1,潮润,cháo rùn,,,形,（空气、土壤等）湿润,空气很潮润｜潮润的土壤,Damp
60836,2,潮润,cháo rùn,,,形,含泪的样子,她两眼潮润，激动得说不下去了。,Tearful
60840,1,走眼,zǒu yǎn,,,动,看错；看得不准,把个内行当作外行，真是看走眼了。,Misjudge
60842,1,乡俗,xiāng sú,,,名,乡间习俗,要尊重乡俗,Local customs
60843,1,朋辈,péng bèi,,,名,同辈的朋友,朋辈相聚,Peers
60844,1,采制,cǎi zhì,,,动,采集并加工制作,采制中草药,Collect and process
60844,2,采制,cǎi zhì,,,动,采访并制作,采制新闻节目,Gather and produce
60846,1,拆建,chāi jiàn,,,动,把某建筑物拆除以后在原地重新建造,老房要拆建｜拆建工程开始了,Demolish and rebuild
60848,1,判读,pàn dú,,,动,利用已知的视觉信息符号，对新获取的视觉信息进行研究，从而判断其含义,公布对黑匣子的判读结果。,Interpret
60849,1,钢渣,gāng zhā,,,名,炼钢时浮在钢水上面的渣滓，是钢内杂质的氧化物,钢渣需要处理｜钢渣是炼钢副产品,Steel slag
60850,1,吃荤,chī hūn,,,动,吃肉食；比喻敲诈勒索等,他不吃荤｜比喻敲诈叫吃荤,Eat meat; extort
60851,1,一语破的,yī yǔ pò dì,,,,一句话说到要害处（的：箭靶的中心）,他一语破的｜专家分析一语破的,Hit the mark with one remark
60853,1,轻淡,qīng dàn,,,形,淡漠；不重视；不看重,对名利他看得很轻淡。,Indifferent
60855,1,回头是岸,huí tóu shì àn,,,,佛教有“苦海无边，回头是岸”的说法，比喻不管有多大的罪恶，只要决心悔改，就可以重新做人,苦海无边，回头是岸｜劝人回头是岸,It is never too late to mend
60857,1,牧放,mù fàng,,,动,放牧,牧放羊群｜在草原上牧放,Graze
60859,1,咸淡,xián dàn,,,名,咸和淡；指咸的程度,尝尝咸淡｜咸淡适中,Salinity
60861,1,眼高手低,yǎn gāo shǒu dī,,,,指自己要求的标准高而实际能力差,他眼高手低｜眼高手低做不成事,Have high standards but little ability
60862,1,人言可畏,rén yán kě wèi,,,,人们的流言蜚语是可怕的,人言可畏要小心｜流言蜚语人言可畏,Gossip is a fearful thing
60863,1,豆蔻年华,dòu kòu nián huá,,,,唐·杜牧《赠别》：“娉娉袅袅十三余，豆蔻梢头二月初。”后用“豆蔻年华”借指少女的妙龄,正值豆蔻年华｜豆蔻年华的少女,Teenage years (of a girl)
60864,1,日薄西山,rì bó xī shān,,,,太阳临近西边山冈，快要落下（薄：迫近）。比喻人临近死亡或事物快要灭亡,日薄西山景象｜公司日薄西山,Nearing one's end
60866,1,封笔,fēng bǐ,,,动,指作家、书画家等不再创作,他因病封笔,Stop writing/painting
60871,1,指鹿为马,zhǐ lù wéi mǎ,,,,《史记·秦始皇本纪》记载：秦丞相赵高想篡位，怕群臣不服，便设法试探。他把一只鹿献给秦王二世，说是马。二世问群臣，有的不说话，有的说是马，有的说是鹿。赵高把说是鹿的人都暗害了。后用“指鹿为马”比喻故意颠倒是非，混淆黑白,指鹿为马太荒唐｜不能指鹿为马,Call a stag a horse
60873,1,人困马乏,rén kùn mǎ fá,,,形,形容极其劳累,人困马乏要休息｜赶路人困马乏,Exhausted
60874,1,物以类聚,wù yǐ lèi jù,,,,同类的东西常聚在一起；现多指坏人臭味相投，勾结在一起,物以类聚，人以群分｜坏人物以类聚,Birds of a feather flock together
60875,1,团扇,tuán shàn,,,名,圆形或椭圆形有柄的扇子,手执团扇｜团扇很雅致,Round fan
60877,1,偏房,piān fáng,,,名,四合院里东西两侧的房子,偏房用作客房｜住在东偏房,Wing-room
60877,2,偏房,piān fáng,,,名,【妾】旧时男子除正妻以外另娶的女子,娶了偏房｜偏房地位较低,Concubine
60878,1,清账,qīng zhàng,,,动,结清账目,月底要清账｜清账核对数目,Settle accounts
60878,2,清账,qīng zhàng,,,动,清理或清查账目,会计正在清账｜上面派人来清账,Check accounts
60878,3,清账,qīng zhàng,,,名,整理过的详细账目,请把那本清账拿来。,Detailed accounts
60883,1,拖儿带女,tuō ér dài nǚ,,,,拖带着未成年的儿女。形容受家庭拖累，生活艰难,拖儿带女真辛苦｜拖儿带女赶路,Burdened with children
60885,1,鸡冠花,jī guān huā,,,名,一年生草本植物，夏秋季开花，花多为红色，呈鸡冠状，故称。花和种子可以做药材,鸡冠花很鲜艳｜种了片鸡冠花,Cockscomb flower
60886,1,丘壑,qiū hè,,,名,深山幽谷；泛指山野,藏身丘壑,Valleys
60886,2,丘壑,qiū hè,,,名,比喻文学作品中的深远意境,胸中丘壑，笔下丹青。,Profound conception
60887,1,岂但,qǐ dàn,,,连,连接分句，同后一分句的关联词语一起表示递进关系，相当于“不但”,岂但要生存，而且更要发展。,Not only
60888,1,摇尾乞怜,yáo wěi qǐ lián,,,,狗摇着尾巴乞求主人怜爱的样子。多形容人卑躬屈膝、谄媚讨好的丑态,摇尾乞怜真可耻｜不肯摇尾乞怜,Wag the tail and beg for pity
60889,1,苹果绿,píng guǒ lǜ,,,形,形容像青苹果一样浅绿,苹果绿很清新｜喜欢苹果绿色,Apple green
60890,1,益母草,yì mǔ cǎo,,,名,一年或二年生草本植物，茎直立，方形；叶对生，有长柄，掌状分裂；花淡红色或白色。全草可以做药材,益母草是药材｜采摘益母草,Motherwort
60892,1,空心砖,kōng xīn zhuān,,,名,一种中心有空洞的砖。重量较轻，具有较好的保暖和隔音性能,用空心砖砌墙｜空心砖隔音好,Hollow brick
60894,1,江湖骗子,jiāng hú piàn zi,,,,指流浪江湖，靠占卜、卖假药等手段骗钱谋生的人；泛指到处招摇撞骗的人,小心江湖骗子｜江湖骗子骗钱,Charlatan
60900,1,淫书,yín shū,,,名,描写、宣扬色情的书籍,禁绝淫书｜淫书危害青年,Pornographic book
60902,1,文牍,wén dú,,,名,公文、公函的统称,文牍人员,Official documents
60902,2,文牍,wén dú,,,名,旧时指做文牍工作的人,文牍工作繁忙｜他是位老文牍,Document handler
60904,1,电唁,diàn yàn,,,动,发电报或电传等吊唁，表示哀悼和慰问,电唁逝者,Send a condolence telegram
60906,1,赎身,shú shēn,,,动,旧时失去自由的奴婢、妓女等用金钱或其他代价换得人身自由,筹钱赎身｜妓女赎身从良,Redeem oneself
60908,1,何必当初,hé bì dāng chū,,,,当初何必那样做。表示对行为过错的埋怨或后悔,早知今日，何必当初｜后悔何必当初,Why act like that in the first place
60909,1,打横,dǎ héng,,,动,由直向转成横向,风浪太大，皮筏子直打横。,Turn sideways
60909,2,打横,dǎ héng,,,动,围着方桌坐时，坐在横向的末座作陪,您坐主位，他坐客位，我打横作陪。,Sit at the lower seat
60910,1,传经送宝,chuán jīng sòng bǎo,,,,传授宝贵的先进经验和技术等,传经送宝促发展｜专家传经送宝,Pass on valuable experience
60911,1,怵目惊心,chù mù jīng xīn,,,,某种严重事态使人看了十分害怕或震惊。形容事态极其严重,现场令人怵目惊心｜事故怵目惊心,Shocking
60914,1,毛尖,máo jiān,,,名,一种绿茶。精选优良茶树的嫩芽叶加工焙制而成。是我国名茶之一,毛尖是名茶｜泡杯信阳毛尖,Maojian tea
60915,1,枯木逢春,kū mù féng chūn,,,,行将枯死的树木遇到了春天。比喻重新获得生机,枯木逢春发新芽｜企业枯木逢春,Get a new lease on life
60916,1,眼泡,yǎn pāo,,,名,上眼皮,哭得眼泡红肿,Eyelid
60918,1,世仇,shì chóu,,,名,世世代代沿袭下来的仇恨,化解矛盾，消除世仇。,Feud
60918,2,世仇,shì chóu,,,名,世世代代有仇的人或人家,昔日世仇变成了和睦的邻居。,Archenemy
60921,1,火钳,huǒ qián,,,名,【火剪】生火时用来夹取煤炭、柴草的工具。形似剪刀，而剪口较长,用火钳夹煤｜火钳是炊具,Fire tongs
60922,1,秘宝,mì bǎo,,,名,稀罕的珍宝,发现秘宝｜秘宝价值连城,Rare treasure
60923,1,退赃,tuì zāng,,,动,退出贪污、受贿、盗窃等非法所得的赃款、赃物,主动退赃｜退赃可从轻处理,Return illicit gains
60927,1,痴想,chī xiǎng,,,动,迷恋地想；呆呆地想,你一言不发，在那儿痴想什么呢?,fantasize
60929,1,恶徒,è tú,,,名,恶人；歹徒,狠狠教训这个恶徒。,villain
60930,1,尿血,niào xiě,,,动,小便中混有血液或排尿时排出的都是血液,尿血要看医生｜尿血是病症,hematuria
60931,1,亮分,liàng fēn,,,动,比赛时裁判或评委当场公布分数,当场亮分｜举牌亮分,announce scores
60935,1,安之若素,ān zhī ruò sù,,,,（遇到不顺利的或异常的情况）能心情平静，就像平常一样,身处逆境，他安之若素，仍潜心于科学研究。,take things calmly
60938,1,大鲵,dà ní,,,名,现存最大的两栖动物。体长可达1.8米。背面棕褐色，有黑斑，腹面色淡，头部扁平，口大，眼小，四肢短，趾间有微蹼。栖息在山谷清澈的溪流中，以鱼、虾或蛙为食。我国南方及华北、西北部分地区均产，属国家保护动物。因叫声像婴儿啼哭，俗称娃娃鱼,大鲵是保护动物｜发现野生大鲵,giant salamander
60939,1,凭单,píng dān,,,名,用作凭证的票据,凭单作为凭证｜保存好收货凭单,voucher
60942,1,死灭,sǐ miè,,,动,灭亡；死亡,一些早已死灭的东西又沉渣泛起｜东山再起的念头还未死灭。,perish
60952,1,百分率,bǎi fēn lǜ,,,名,把两个数的比值用百分数的形式来表示，这种比率关系就叫百分率。如1/4用百分率表示就是25%,计算百分率｜百分率很常用,percentage
60953,1,大暑,dà shǔ,,,名,二十四节气之一，在公历每年7月23日前后。大暑时节是我国大部分地区一年中气温最高的时候,大暑天气炎热｜大暑是节气,Great Heat
60954,1,正音,zhèng yīn,,,名,规范的读音,学习普通话正音｜正音要准确,standard pronunciation
60954,2,正音,zhèng yīn,,,动,矫正读音，使规范,老师帮他正音｜正音很重要,correct pronunciation
60956,1,煽惑,shān huò,,,动,煽动诱惑,煽惑人心,incite and seduce
60957,1,斜刺里,xié cì lǐ,,,名,侧面,斜刺里杀出一彪人马。,side
60958,1,尾灯,wěi dēng,,,名,装在汽车、摩托车等尾部的红灯，用以引起后面车辆、行人的注意,汽车尾灯亮了｜尾灯提醒后车,taillight
60960,1,包场,bāo chǎng,,,动,预先将某场电影、演出等的全部或大部分入场券买下,学校为同学们包场看电影,book an entire venue
60961,1,假道学,jiǎ dào xué,,,名,指表面上装得一本正经，实际上卑劣无耻的人,他是个假道学｜假道学真虚伪,hypocrite
60962,1,坏心眼儿,huài xīn yǎn er,,,名,不良的心思,他心地善良，没有坏心眼儿。,ill intent
60967,1,闷葫芦,mèn hú lu,,,名,没有打开的葫芦。比喻令人不解的事或不爱说话的人,猜不透的闷葫芦｜闷葫芦终于说话了。,enigma
60968,1,家鼠,jiā shǔ,,,名,鼠的一种。穴居在房屋地下或墙壁等处，昼伏夜出，吃粮食、咬衣物，并能传播鼠疫等疾病。通称老鼠,厨房里发现了一只家鼠｜家鼠在夜间偷吃粮食,house mouse
60969,1,搅浑,jiǎo hún,,,动,搅动使浑浊（多用于比喻）,把水搅浑｜澄清了被搅浑的是非。,stir up
60970,1,中继站,zhōng jì zhàn,,,名,在远距离无线电通信中，设置在通信线路沿途，用来对失真了的信号进行放大或再生，以保证信号传输质量的站点,信号通过中继站增强传输｜中继站保证了通信质量,relay station
60970,2,中继站,zhōng jì zhàn,,,名,运输途中的转运站,货物在中继站进行转运｜中继站是运输的重要枢纽,relay station
60972,1,上半月,shàng bàn yuè,,,名,每月1日至15日这段时间,工资在上半月发放｜上半月的工作计划已完成,first half of the month
60977,1,水晶石,shuǐ jīng shí,,,名,无色透明的纯石英石。多做装饰品,她戴着水晶石项链｜水晶石在阳光下闪闪发光,rock crystal
60978,1,头疼脑热,tóu téng nǎo rè,,,,头部出现的疼痛发热现象；泛指一般小病,谁没个头疼脑热的，吃点儿药就好了。,slight illness
60979,1,尖椒,jiān jiāo,,,名,辣椒的一种。果实细长条形，末端尖细,尖椒炒肉很下饭｜这道菜放了太多尖椒,pointed pepper
60980,1,五斗橱,wǔ dǒu chú,,,名,从上到下排列着五个大抽屉的橱柜,卧室里有个五斗橱｜她把衣服放进五斗橱,chest of drawers
60981,1,孟浪,mèng làng,,,形,鲁莽；冒失,举止孟浪,rash
60981,2,孟浪,mèng làng,,,动,到处漂泊,孟浪江湖,wander
60985,1,园艺师,yuán yì shī,,,名,具有种植蔬菜、花卉、果树等园艺技术的专门人员,园艺师在修剪花木｜请园艺师设计庭院,horticulturist
60988,1,守空房,shǒu kōng fáng,,,,守着空房子，多指丈夫长期外出，妻子独自在家生活,她独自守空房多年｜丈夫外出她只能守空房,stay home alone
60990,1,重温旧梦,chóng wēn jiù mèng,,,,比喻重新经历或回忆从前美好的事,重回母校重温旧梦｜老友相聚重温旧梦,relive an old dream
60992,1,黑啤酒,hēi pí jiǔ,,,名,用黑大麦酿制成的啤酒，颜色深黑，酒味比一般啤酒重。原产于德国、丹麦等国,他喜欢喝黑啤酒｜黑啤酒味道浓郁,dark beer
60994,1,横行无忌,héng xíng wú jì,,,,胡作非为，无所顾忌,恶霸在乡里横行无忌｜这群人横行无忌多年,run amuck
60998,1,三生有幸,sān shēng yǒu xìng,,,,三生都很幸运（三生：佛教指前生、今生和来生）。形容幸运无比。常用作初次见面时的客套话,见到您真是三生有幸｜三生有幸能与您合作,be truly fortunate
61003,1,淡而无味,dàn ér wú wèi,,,,食物淡，没有味道；比喻言语、文章等平淡，缺乏吸引人的内容,这汤淡而无味｜文章写得淡而无味,tasteless
61004,1,情杀,qíng shā,,,动,因男女恋情纠纷而引起的凶杀,这是一桩情杀案件。,crime of passion
61007,1,五伦,wǔ lún,,,名,古代指君臣、父母、兄弟、夫妇、朋友五种伦理关系,五伦是传统伦理基础｜他重视五伦关系,five cardinal relationships
61008,1,栽跟头,zāi gēn tou,,,,跌倒；比喻失败、受挫或出丑,办事脱离实际，必定栽跟头,trip and fall
61012,1,太空棉,tài kōng mián,,,名,一种服装材料，基层为非织造织物或其他纺织材料，表面覆有金属涂层的高分子材料薄膜。能抗高温和低温、防止辐射。原为宇航员衣料，现也供民用,这件外套是太空棉的｜太空棉保暖效果好,space cotton
61013,1,灾星,zāi xīng,,,名,比喻给人带来灾难的人或事物,他被视为灾星｜战争是人民的灾星,jinx
61013,2,灾星,zāi xīng,,,名,古人用天象附会人事，把人间的灾变与某一星辰的出现或变化联系起来，称引起灾变的星辰为灾星,古人认为彗星是灾星｜灾星出现预示灾难,ill-omened star
61021,1,六边形,liù biān xíng,,,名,同一平面上六条线段围成的几何图形,蜂巢是六边形结构｜他画了个正六边形,hexagon
61022,1,错讹,cuò é,,,名,（文字上的）错误,来稿错讹很多，不宜刊用。,error
61024,1,抬轿子,tái jiào zi,,,,比喻吹捧有权势的人,他善于给领导抬轿子｜这些人只会抬轿子,carry someone's sedan chair
61025,1,旧例,jiù lì,,,名,从前的规章制度；成例,援引旧例,old practice
61027,1,黑材料,hēi cái liào,,,名,为诬陷别人而在暗中搜集或编造的材料,他收集了对手的黑材料｜用黑材料陷害他人,incriminating material
61028,1,超短波,chāo duǎn bō,,,名,波长为1—10米，频率300—30兆赫的无线电波。主要用于调频广播、电视广播、通信、雷达等方面,电视使用超短波传输｜超短波通信距离短,ultrashort wave
61031,1,钓钩,diào gōu,,,名,钓鱼的钩；比喻使人上当受骗的圈套,鱼饵挂在钓钩上｜这是个精心设计的钓钩,fishhook
61032,1,欺哄,qī hǒng,,,动,用谎话哄骗人,不准欺哄顾客,deceive
61035,1,小九九,xiǎo jiǔ jiǔ,,,名,借指藏在心中的盘算；主意,早就猜到他那小九九了。,private calculation
61035,2,小九九,xiǎo jiǔ jiǔ,,,名,九九歌,他熟练背诵小九九｜小学生要学小九九,multiplication table
61037,1,垫脚石,diàn jiǎo shí,,,名,上马时垫在脚下借以跨上马背的石头；比喻向上爬所借助的人或事物,他把别人的成绩，当成自己向上爬的垫脚石。,stepping stone
61042,1,人头税,rén tóu shuì,,,名,旧时按人口征收的税,古代征收人头税｜人头税按人口计算,poll tax
61043,1,欣羡,xīn xiàn,,,动,喜爱而羡慕,令人欣羡,admire
61044,1,负极,fù jí,,,名,【阴极】干电池、蓄电池等直流电源放出电子带负电的电极，常用符号“”表示。干电池的锌皮就是阴极,电池的负极是锌皮｜连接电路要注意负极,negative electrode
61048,1,印堂,yìn táng,,,名,穴位名，位于两眉之间,按摩印堂可以提神｜他印堂发亮运气好,glabella
61049,1,绣制,xiù zhì,,,动,刺绣制作,绣制一批锦缎被面。,embroider
