rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example,definition_en
75636,1,河鲜,hé xiān,,,名,供食用的新鲜淡水鱼、虾、蟹等,河鲜很新鲜｜我们吃河鲜,Freshwater delicacies
75643,1,血红素,xuè hóng sù,,,名,一种含铁的卟啉化合物，为血红蛋白和某些氧化还原酶的辅基。结合到蛋白质分子中后参与生物体中氧的传递和氧化还原作用,血红素含铁｜血红素重要,Heme
75647,1,照排机,zhào pái jī,,,名,用于照相排版的电子设备,照排机用于排版｜这台照排机很贵,Phototypesetting machine
75648,1,函购,hán gòu,,,动,用通信的方式购买,函购电脑,mail-order purchase
75649,1,说好说歹,shuō hǎo shuō dǎi,,,,好说歹说,说好说歹他才同意｜说好说歹不管用,persuade by all means
75649,2,说好说歹,shuō hǎo shuō dǎi,,,,议论好坏,这桃没挑儿了，你就不要说好说歹了。,discuss merits and demerits
75650,1,直肠子,zhí cháng zi,,,名,比喻性格直爽的人,他是个直肠子｜直肠子说话直,straightforward person
75662,1,冻馁,dòng něi,,,动,受冻挨饿,冻馁而死,suffer cold and hunger
75663,1,攀高枝儿,pān gāo zhī er,,,,比喻攀附有权势、有地位的人；也比喻跳槽到更好的地方去,他想攀高枝儿｜攀高枝儿不容易,climb to a higher branch
75664,1,腻人,nì rén,,,形,话语过多或重复啰唆，使人厌烦,听这种冗长乏味的讲话，真腻人。,tediously wordy
75664,2,腻人,nì rén,,,形,【腻】因食物中脂肪多而使人不想吃,这菜太腻人｜油腻的食品腻人,cloying (of food)
75666,1,收讫,shōu qì,,,动,应收钱物已如数收清（常以印戳形式将“收讫”二字加盖在票据上）,收讫章盖在票据上｜款项已收讫,received in full
75671,1,罄尽,qìng jìn,,,动,毫无剩余,存货销售罄尽,completely exhausted
75673,1,铁蚕豆,tiě cán dòu,,,名,一种炒熟的皮不裂开而比较硬的蚕豆,铁蚕豆很硬｜他爱吃铁蚕豆,iron-hard broad beans
75676,1,水床,shuǐ chuáng,,,名,床垫里充水的床。利用水的浮力托起人体，使人感觉舒适,水床很舒服｜水床利用浮力,waterbed
75687,1,祭告,jì gào,,,动,祭祀时把事情告诉神灵或祖先,祭告上苍｜祭告仪式,report in sacrifice
75689,1,亥时,hài shí,,,名,我国传统计时法指夜间9—11点的时间,亥时是晚上九点｜亥时已夜深,Hai period (9-11 p.m.)
75694,1,才赋,cái fù,,,名,才能和天赋,才赋出众,talent and gift
75695,1,暮景,mù jǐng,,,名,傍晚的景色；比喻年老时的景况,残阳暮景｜桑榆暮景,evening scene; old age circumstances
75701,1,懒怠,lǎn dài,,,动,懒得,这几天懒怠看书,too lazy to
75701,2,懒怠,lǎn dài,,,形,懒惰,他太懒怠了｜懒怠的人没出息,lazy
75703,1,抽税,chōu shuì,,,动,税务部门按税率向纳税人收取税金,政府向企业抽税｜抽税是必要的,levy taxes
75706,1,晃摇,huàng yao,,,动,摇晃,小船在水面晃摇｜别晃摇椅子,shake; sway
75708,1,出圃,chū pǔ,,,动,（菜秧、树苗等）长到适宜的时候，从园圃移植到别处,今年出圃树苗很多，收益颇丰。,ready for transplanting
75709,1,犯急,fàn jí,,,动,着急；发脾气,有话慢慢说，别犯急。,get anxious; lose temper
75713,1,钝角,dùn jiǎo,,,名,大于直角小于平角的角,钝角大于九十度｜这是个钝角,obtuse angle
75715,1,司药,sī yào,,,名,医院药房里负责按处方配发药品的专业人员,司药负责发药｜司药工作认真,pharmacist
75721,1,投映,tóu yìng,,,动,投射映照,月光投映大地,project and reflect
75726,1,艳装,yàn zhuāng,,,名,艳丽的服装或打扮,一身艳装｜艳装女郎,gaudy attire
75728,1,敷用,fū yòng,,,动,涂搽（药物等）使发挥效力,在蚊虫叮咬处敷用万金油。,apply (medication)
75731,1,倒序,dào xù,,,名,逆序（多指文章、作品等的结构安排）,文章用了倒序｜倒序写法新颖,reverse order
75736,1,验照,yàn zhào,,,动,查核牌照、营业执照、护照等,警察验照检查｜验照是例行公事,inspect licenses
75738,1,拜贺,bài hè,,,动,敬词，祝贺,欣逢寿辰，特来拜贺。,offer congratulations
75739,1,回翔,huí xiáng,,,动,盘旋地飞,白鸽在碧空回翔,wheel in flight
75740,1,验讫,yàn qì,,,动,查验完毕,货物已由海关验讫。,inspected
75741,1,杠夫,gàng fū,,,名,旧指抬运灵柩的工人,杠夫抬着灵柩｜杠夫工作辛苦,pallbearer
75743,1,碍口,ài kǒu,,,形,不好意思说出或不便说出,这话太碍口，我说不出。,too embarrassing to mention
75744,1,瘊子,hóu zi,,,名,疣的通称,他长了瘊子｜瘊子需要治疗,wart
75757,1,拼读,pīn dú,,,动,按照拼音规则读出音节或词句,他对汉语拼音不熟，拼读很吃力。,spell out
75765,1,藏头露尾,cáng tóu lù wěi,,,形,形容说话、办事遮遮掩掩，不愿把事情真相全部表露出来,他说话藏头露尾｜别藏头露尾的,hide the head but show the tail
75766,1,乡谈,xiāng tán,,,名,指家乡话；本地方言,他用乡谈聊天｜乡谈很难懂,local dialect
75766,2,乡谈,xiāng tán,,,动,【变口】北方曲艺中指演员运用各地方言模仿外地人讲话,演员会乡谈｜乡谈表演有趣,imitate regional speech
75788,1,燎泡,liáo pào,,,名,皮肤或黏膜表面因烧伤或烫伤而形成的水疱,烫伤起了燎泡｜燎泡很疼,blister from burns
75790,1,安土重迁,ān tǔ zhòng qiān,,,,安于故土，不肯轻易搬迁（重：看重）,帮助当地群众克服安土重迁思想，妥善做好移民工作。,attached to one's native land
75797,1,神神道道,shén shen dào dào,,,形,形容言谈举止异乎寻常，令人不可思议,他神神道道的｜神神道道吓人,eccentric; bizarre
75798,1,秋蝉,qiū chán,,,名,秋天的蝉；寒蝉,秋蝉悲鸣,autumn cicada
75804,1,调护,tiáo hù,,,动,调养护理,悉心调护病体,nurse and care for
75807,1,二五眼,èr wǔ yǎn,,,名,指能力差的人,他是个二五眼｜二五眼做不好事,incompetent person
75807,2,二五眼,èr wǔ yǎn,,,形,原指板眼不入音律，后形容能力差、质量次,这活儿二五眼｜二五眼的质量差,inferior in quality
75817,1,灰沉沉,huī chén chén,,,形,形容天色阴沉灰暗,灰沉沉的天，让人感到压抑。,leaden; overcast
75818,1,羽扇纶巾,yǔ shàn guān jīn,,,,手拿羽毛扇，头戴青丝巾（纶巾：古代男子戴的配有青丝带的头巾）。形容古代儒将举止潇洒、儒雅从容的风度,羽扇纶巾显风度｜他羽扇纶巾,feather fan and silk scarf
75822,1,鬼画符,guǐ huà fú,,,,比喻潦草难辨、不成形体的拙劣字迹,字写得像鬼画符｜鬼画符难辨认,ghost-written charm
75822,2,鬼画符,guǐ huà fú,,,,比喻哄骗人的话或伎俩,别信他的鬼画符｜鬼画符是骗人,deceptive talk
75823,1,劳动布,láo dòng bù,,,名,一种斜纹布，质地细密结实，由粗棉纱或棉线织成，常用来制作工作服等,劳动布做工作服｜劳动布很结实,denim
75830,1,罪不容诛,zuì bù róng zhū,,,,即使处死也不能抵偿所犯的罪恶。形容罪恶极大,他罪不容诛｜罪不容诛的恶行,crime warrants execution
75833,1,虚飘飘,xū piāo piāo,,,形,轻飘飘；多用来形容身体虚弱无力,病了几天，走起路来虚飘飘的。,light and floating
75835,1,麻袋片儿,má dài piàn er,,,名,缝制麻袋的粗麻布片子；比喻用粗劣衣料做的衣服（含谐谑意）,他穿麻袋片儿｜麻袋片儿粗糙,gunny cloth piece
75837,1,奶豆腐,nǎi dòu fu,,,名,用牛、羊等动物的奶汁制成的酪状食品,奶豆腐是乳制品,milk curd
75840,1,闭月羞花,bì yuè xiū huā,,,,使月亮躲藏起来，使鲜花感到羞愧。形容女子容貌异常美丽,她闭月羞花｜闭月羞花之貌,outshine the moon and shame flowers
75850,1,童子鸡,tóng zǐ jī,,,名,某些地区指笋鸡,童子鸡肉质嫩｜炖童子鸡好吃,spring chicken
75852,1,雪泥鸿爪,xuě ní hóng zhǎo,,,,宋·苏轼《和子由渑池怀旧》：“人生到处知何似?应似飞鸿踏雪泥。泥上偶然留指爪，鸿飞那复计东西?”后用“雪泥鸿爪”比喻往事留下的痕迹,雪泥鸿爪忆往事｜往事如雪泥鸿爪,traces of the past
75856,1,吃不透,chī bu tòu,,,动,比喻理解不透彻或不摸底细,吃不透教材，怎能教好课呢?,not fully understand
75872,1,黑茫茫,hēi máng máng,,,形,形容一片漆黑，无边无际,冲入黑茫茫的太空。,pitch-dark
75880,1,落地灯,luò dì dēng,,,名,有立柱和底座，放在室内地面上可移动的电灯,落地灯照亮房间｜落地灯可移动,floor lamp
75881,1,生拉硬拽,shēng lā yìng zhuài,,,,使劲儿拉扯，强迫别人顺从自己,生拉硬拽没意思｜别生拉硬拽,drag forcibly
75881,2,生拉硬拽,shēng lā yìng zhuài,,,,比喻牵强附会，把没有联系的事硬拉扯在一起,生拉硬拽太牵强｜比喻生拉硬拽,force a connection
75886,1,留尾巴,liú wěi ba,,,,比喻事情没有彻底了结，还有遗留问题,这事别留尾巴｜留尾巴会麻烦,leave loose ends
75889,1,打嘴仗,dǎ zuǐ zhàng,,,,指吵架；争论,他俩在打嘴仗｜打嘴仗没结果,engage in verbal battles
75891,1,心口如一,xīn kǒu rú yī,,,,心里想的和嘴上说的一致。形容直爽诚实,他心口如一｜心口如一是美德,speak one's mind
75892,1,吃现成饭,chī xiàn chéng fàn,,,,比喻自己不劳动而享受别人的劳动成果,他想吃现成饭｜吃现成饭不好,eat ready-cooked food
75900,1,二花脸,èr huā liǎn,,,名,架子花脸,他演二花脸｜二花脸是行当,supporting painted-face role
75901,1,十指连心,shí zhǐ lián xīn,,,,十个手指头伤着任何一个都疼得钻心。比喻和有关的人或事物感情极深或关系非常密切,十指连心，疼啊｜母子十指连心,all fingers are linked to the heart
75902,1,八拜之交,bā bài zhī jiāo,,,,指结拜而成的兄弟姐妹关系,他们是八拜之交｜结为八拜之交,sworn siblinghood
75903,1,痱子粉,fèi zi fěn,,,名,用来防治痱子的药粉。主要由滑石粉、氧化锌、水杨酸、硫黄、薄荷脑等加香料制成,痱子粉防痱子｜扑点痱子粉,prickly heat powder
75907,1,地灵人杰,dì líng rén jié,,,,人杰地灵,这里地灵人杰｜地灵人杰之处,inspiring land with outstanding people
75910,1,绕弯儿,rào wān er,,,动,比喻说话不直截了当,他说话绕弯儿｜别绕弯儿了,beat about the bush
75911,1,万事亨通,wàn shì hēng tōng,,,,所有的事情都十分顺利,祝您万事亨通｜今年万事亨通,everything goes smoothly
75912,1,象鼻虫,xiàng bí chóng,,,名,昆虫，头部有喙状延伸，呈象鼻状。常危害植物。,象鼻虫危害植物｜象鼻虫是害虫,weevil
75914,1,涣然冰释,huàn rán bīng shì,,,,像冰块融化一样完全消散。比喻疑难或误会全部消除,误会涣然冰释｜涣然冰释真好,melt away like ice
75917,1,快板儿,kuài bǎn er,,,名,一种曲艺，把要说的内容编成韵语，一边说，一边用竹板打节拍，节奏较快。有单口、对口、快板儿群（三人以上表演）之分。（也说快板儿书。）,他表演快板儿｜快板儿节奏快,kuaiban (rhythmic storytelling)
75920,1,能掐会算,néng qiā huì suàn,,,,迷信指会掐诀算卦以预测祸福；泛指能推测事物的发展变化以预见未来,他能掐会算｜能掐会算如神仙,able to divine
75926,1,免不得,miǎn bu de,,,动,免不了,免不得要下雨｜免不得会犯错,unavoidable
75928,1,禁得住,jīn de zhù,,,动,承受得了（用于人，也用于物）,这座大坝禁得住百年不遇的洪水的冲击。,able to endure
75936,1,三重唱,sān chóng chàng,,,名,歌曲演唱的一种形式，由男高音、男中音、男低音或女高音、女中音、女低音按照各自的声部演唱同一首歌曲,三重唱很好听｜他们表演三重唱,trio
75956,1,一无所见,yī wú suǒ jiàn,,,,什么也没有看见；没有任何见解或看法,一无所见真奇怪｜他一无所见,see nothing
75979,1,胶柱鼓瑟,jiāo zhù gǔ sè,,,,用胶粘住瑟上调弦的短木然后弹奏，音调不能调整，无法奏出美妙的音乐（柱：瑟上调节音高的短木；瑟：古代一种像琴的弦乐器）。比喻做事拘泥呆板，不知灵活变通,胶柱鼓瑟太死板｜别胶柱鼓瑟,stick to rigid rules
75990,1,震古烁今,zhèn gǔ shuò jīn,,,,震惊古人，光耀今世。形容事业伟大、功绩卓著,功绩震古烁今｜震古烁今的事业,astound past and present
75992,1,文契,wén qì,,,名,买卖或借贷双方所立的契约,文契要保管好｜签了文契,contract
75997,1,圆谎,yuán huǎng,,,动,遮掩、弥补谎话中的漏洞,替孩子圆谎绝不是爱孩子。,patch up a lie
75999,1,观阵,guān zhèn,,,动,本指观察战场上的阵势；现多指从旁观看事态的情势,看台上有数万球迷观阵。,observe a situation
76002,1,泯没,mǐn mò,,,动,消失；埋没,良知泯没,vanish
76004,1,去芜存菁,qù wú cún jīng,,,,删去芜杂部分，保留精华部分,去芜存菁选精华｜编辑去芜存菁,discard the dross and keep the essence
76010,1,好身手,hǎo shēn shǒu,,,名,矫健的体格；高超的技艺（有时只指技艺）,练成一副好身手,excellent skill
76010,2,好身手,hǎo shēn shǒu,,,名,指具有这种体格和技艺的人,他们个个都是好身手。,person of great skill
76014,1,唱头,chàng tóu,,,名,留声机、电唱机上用来发声的部件，上面安有唱针。,唱头需要更换｜唱针安在唱头上,phonograph pickup
76015,1,面码儿,miàn mǎ er,,,名,用来拌面条的蔬菜等，多为生的或只用开水焯过的,面码儿很新鲜｜加些面码儿,noodle toppings
76018,1,畏友,wèi yǒu,,,名,自己敬畏的朋友,他是我的畏友｜畏友令人敬畏,esteemed friend
76030,1,羽纱,yǔ shā,,,名,用棉、毛或丝等混合织成的一种薄纺织品。多用做服装衬里,羽纱做衬里｜羽纱布料薄,camlet
76039,1,迷阵,mí zhèn,,,名,比喻让人迷惑的圈套或计谋,别中了他的迷阵｜迷阵难破解,maze of deception
76049,1,孟秋,mèng qiū,,,名,秋季的第一个月，即农历七月,孟秋天气转凉｜孟秋是七月,first month of autumn
76051,1,打皱,dǎ zhòu,,,动,出现皱纹,衣服压得打皱了,wrinkle
76053,1,湖泽,hú zé,,,名,湖泊和沼泽,湖泽资源丰富｜湖泽有鱼虾,lakes and marshes
76056,1,雨景,yǔ jǐng,,,名,雨中景色；下雨的景象,雨景很美｜欣赏雨景,rainy scene
76057,1,屏条,píng tiáo,,,名,成组的条幅。一般为四幅或八幅,屏条挂在墙上｜四幅屏条,hanging scroll set
76060,1,呱唧,guā ji,,,动,指鼓掌,给小李呱唧呱唧，感谢他的帮忙。,to clap
76060,2,呱唧,guā jī,,,拟声,模拟鼓掌的声音,他一上台，观众就呱唧呱唧地直鼓掌。,(onomatopoeia) sound of clapping
76065,1,学阀,xué fá,,,名,指在教育界、学术界凭借某种势力，独断专行，排斥、打击与自己不同的学派，霸气十足的人,学阀作风,academic warlord
76071,1,笃厚,dǔ hòu,,,形,忠实厚道,为人笃厚淳朴,sincere and honest
76076,1,泳帽,yǒng mào,,,名,游泳时戴的防护帽,泳帽防头发湿｜戴泳帽游泳,swimming cap
76081,1,甘洌,gān liè,,,形,形容水、酒等甜美清澈,甘洌的清泉汩汩流淌。,sweet and clear
76087,1,印玺,yìn xǐ,,,名,秦以后专指皇帝的印信,印玺是皇帝专用｜印玺象征权力,imperial seal
76107,1,灾患,zāi huàn,,,名,灾难祸患,灾患接连发生｜预防灾患,disaster and calamity
76116,1,台扇,tái shàn,,,名,有底座，放在桌子上使用的电扇,这台台扇风力很足｜夏天用台扇比较方便,desk fan
76118,1,蒸饼,zhēng bǐng,,,名,用发酵的面粉制作的多层饼，各层之间一般放有油和盐，蒸熟食用,蒸饼层层分明很好吃｜妈妈做的蒸饼特别香,steamed layered cake
76119,1,蒸饺,zhēng jiǎo,,,名,蒸熟的饺子,这笼蒸饺热气腾腾｜韭菜馅蒸饺很受欢迎,steamed dumpling
76122,1,拔锚,bá máo,,,动,起锚,轮船拔锚启航了｜拔锚后船就开动了,to weigh anchor
76125,1,隔房,gé fáng,,,形,指家族中不是同一支的,隔房兄妹,collateral (family branch)
76126,1,含怒,hán nù,,,动,忍着怒气未发作,含怒而去,to contain anger
76127,1,孳乳,zī rǔ,,,动,繁殖,兔子孳乳很快｜牲畜孳乳需要良好环境,to breed
76127,2,孳乳,zī rǔ,,,动,派生,这个词是从古语孳乳而来｜语言会不断孳乳新词,to derive
76134,1,余剩,yú shèng,,,名,指剩余的钱物,这笔资金还有余剩。,surplus
76137,1,打泡,dǎ pào,,,动,（手、脚等）因过度摩擦而起泡,走太多路脚打泡了｜干活把手打泡了,to blister
76140,1,诡奇,guǐ qí,,,形,诡异,诡奇的神话｜景色诡奇,bizarre
76143,1,搭手,dā shǒu,,,动,伸手帮忙,没人搭手，我一个人干不完,to lend a hand
76154,1,醋精,cù jīng,,,名,一种人工合成的食用醋。由乙酸配制而成，无色透明,醋精味道很酸｜做菜少放点醋精,vinegar essence
76160,1,卸除,xiè chú,,,动,解除,卸除行政职务，专心搞科研。,to remove
76160,2,卸除,xiè chú,,,动,拆卸掉,卸除机器零件,to dismantle
76162,1,娇客,jiāo kè,,,名,指女婿,他是张家的娇客｜岳母待娇客很热情,son-in-law
76162,2,娇客,jiāo kè,,,名,娇贵的人,新过门的儿媳妇成了家中的娇客。,pampered guest
76166,1,托身,tuō shēn,,,动,寄身；安身,他托身寺庙修行｜托身朋友家暂住,to settle; to find refuge
76170,1,边患,biān huàn,,,名,边境地区由于外敌入侵等原因造成的祸患,根除边患,border trouble
76172,1,哄劝,hǒng quàn,,,动,用好言好语劝说宽慰，使消除烦恼,姐姐耐心地哄劝着妹妹。,to coax and comfort
76175,1,焊锡,hàn xī,,,名,镴的通称,用焊锡连接电线｜焊锡熔点较低,solder
76180,1,抗涝,kàng lào,,,动,采取措施避免或减轻涝灾造成的损害,排水抗涝,to combat waterlogging
76181,1,思春,sī chūn,,,动,怀春,少女思春是常情｜他正在思春年纪,to yearn for love
76182,1,吞金,tūn jīn,,,动,吞下黄金（自杀）,吞金自杀,to swallow gold (suicide)
76184,1,悲酸,bēi suān,,,形,悲伤辛酸,悲酸的往事,grieved and bitter
76186,1,准话,zhǔn huà,,,名,确定不变的话,到底什么时候去，请给个准话。,definite word
76190,1,卤味,lǔ wèi,,,名,卤制的凉菜。如卤鸭、卤肉、卤豆腐干等,这家卤味很入味｜买些卤味下酒,pot-stewed delicacies
76198,1,狡赖,jiǎo lài,,,动,狡辩抵赖,事实俱在，无法狡赖。,to quibble and deny
76199,1,蹦高,bèng gāo,,,动,向上跳,这孩子从小就爱蹦高蹿远｜乐得直蹦高,to jump up
76201,1,急巴巴,jí bā bā,,,形,形容急切的样子,急巴巴地望着售票窗口，生怕买不上票。,anxiously
76216,1,萎蔫,wěi niān,,,动,植物体因缺乏水分而打蔫儿,花草缺水萎蔫了｜太阳晒得叶子萎蔫,to wilt
76225,1,典押,diǎn yā,,,动,典当,他典押了祖传玉佩｜急需用钱只好典押,to pawn
76229,1,鸷鸟,zhì niǎo,,,名,【鸷】凶猛的鸟。如鹰、雕、鹯等,鹰是典型的鸷鸟｜鸷鸟目光锐利,bird of prey
76232,1,储积,chǔ jī,,,动,储存积攒；积蓄,储积粮食，以备荒年。,to store up
76232,2,储积,chǔ jī,,,名,指储积的钱财、物品等,动用一部分储积,savings
76240,1,桃酥,táo sū,,,名,一种松脆的点心，用面粉、植物油、砂糖、核桃仁儿为主料烤制而成。,桃酥酥脆可口｜奶奶爱吃桃酥,walnut cookie
76241,1,狐裘,hú qiú,,,名,用狐皮制作的衣服,他穿着狐裘很暖和｜狐裘是贵重衣物,fox-fur robe
76243,1,嫡出,dí chū,,,动,正妻所生（跟“庶出”相对）,他是嫡出长子｜嫡出身份很重要,born of the legal wife
76244,1,暗盒,àn hé,,,名,有遮光作用，用来保存没有曝光或没有冲洗的胶卷的特制圆柱形小盒,胶卷放在暗盒里｜暗盒要避光保存,film cassette
76259,1,闾里,lǘ lǐ,,,名,里巷；借指民间,故事发生在闾里之间｜闾里传闻不可信,neighborhood; the common people
76262,1,一叶知秋,yī yè zhī qiū,,,,看到一片落叶就知道秋天来临。比喻从细微的变化中可以洞察到事物发展的趋势,一叶知秋是常见成语｜一叶知秋很有道理,One falling leaf heralds autumn.
76264,1,醇正,chún zhèng,,,形,（味道）醇厚正宗,这酒味道醇正｜茶香醇正可口,mellow and authentic
76269,1,蚕室,cán shì,,,名,养蚕的房间。要求保温、通风、透光，适合于蚕的生长,蚕室要保持温暖｜蚕室需要经常打扫,silkworm rearing room
76269,2,蚕室,cán shì,,,名,古代指受宫刑后住的牢房,司马迁曾住蚕室｜蚕室是受刑之处,castration chamber
76280,1,刨冰,bào bīng,,,名,刨碎的冰加果汁、白糖等制成的冷食,草莓刨冰,shaved ice
76283,1,酣梦,hān mèng,,,名,深沉的睡梦,她从酣梦中惊醒,deep dream
76290,1,大楷,dà kǎi,,,名,用毛笔书写的字体较大的正楷汉字,他每天练习大楷｜大楷写得工整,large regular script
76290,2,大楷,dà kǎi,,,名,拼音字母的大写印刷体,请用大楷书写｜大楷字母更清晰,capital letters
76291,1,厚古薄今,hòu gǔ bó jīn,,,,（在学术研究等方面）看重古代的，轻视或忽略现代的,厚古薄今不可取｜反对厚古薄今思想,to value the past over the present
76293,1,物伤其类,wù shāng qí lèi,,,,原指动物因同类遭到不幸而伤心难过。比喻人因同伙遭到打击或死亡而悲伤（多含贬义）,物伤其类乃常情｜他们物伤其类很悲伤,All beings grieve for their kind.
76294,1,烦神,fán shén,,,动,费神,这事真让人烦神｜不必为小事烦神,to trouble one's mind
76308,1,花肥,huā féi,,,名,盆栽花施用的肥料,给花施点花肥｜花肥促进植物生长,flower fertilizer
76308,2,花肥,huā féi,,,名,棉花、油菜等开花期施用的肥料,棉花需要花肥｜油菜花期施花肥,flowering-stage fertilizer
76311,1,贞烈,zhēn liè,,,形,旧时形容妇女坚守贞节，宁死而决不失身（烈：指为守节而死）,她是个贞烈女子｜贞烈被古人推崇,chaste and ready to die for virtue
76317,1,饿虎扑食,è hǔ pū shí,,,,像饥饿的老虎扑向食物一样。形容动作迅速而凶猛,他饿虎扑食般冲过去｜动作如饿虎扑食,like a hungry tiger pouncing on prey
76318,1,推戴,tuī dài,,,动,推举并拥护,万众推戴,to support and endorse
76324,1,躲风,duǒ fēng,,,动,避开风吹；也指避开对自己不利的情势,躲风避雨｜谭嗣同宁可被杀，也不躲风潜逃。,to avoid the wind; to lay low
76328,1,情急智生,qíng jí zhì shēng,,,,在情势紧迫的时候，突然想出了聪明的应变办法,情急智生想出办法｜他情急智生脱险,to hit on an idea in desperation
76337,1,徒托空言,tú tuō kōng yán,,,,仅仅借用空话来搪塞，并不准备实行,他的许愿不过是徒托空言。,to make empty promises
76345,1,相辅而行,xiāng fǔ ér xíng,,,,互相协同进行；互相辅助，互相使用,两者相辅而行｜学习与实践相辅而行,to complement each other
76347,1,捂盖子,wǔ gài zi,,,,比喻竭力掩盖矛盾或事实真相，不使暴露,有了问题就要解决，不能捂盖子。,to cover up the truth
76350,1,手炉,shǒu lú,,,名,冬天暖手用的小火炉，可随身携带,手炉暖手很舒服｜古代女子用手炉,hand warmer
76356,1,铅笔刀,qiān bǐ dāo,,,名,削铅笔的小刀，有多种样式,铅笔刀很锋利｜他用铅笔刀削笔,pencil sharpener
76358,1,池鱼之殃,chí yú zhī yāng,,,,比喻无辜受牵连而遭受的祸殃,他遭池鱼之殃｜这场灾祸是池鱼之殃,disaster suffered for no reason
76359,1,弹冠相庆,tán guān xiāng qìng,,,,《汉书·王吉传》记载：王吉和贡禹是朋友，王吉做了官，于是贡禹知道自己也将受举荐，便把帽子掸干净，准备去做官。后用“弹冠相庆”指一人做官或升官，其同伙也因将得到提携而互相庆贺（含贬义）,他们弹冠相庆升官｜小人得志弹冠相庆,to congratulate each other on good fortune
76361,1,上粪,shàng fèn,,,动,把粪肥施在田地里,农民在田里上粪｜上粪能肥沃土地,to apply manure
76367,1,歇夏,xiē xià,,,动,歇伏,他准备歇夏避暑｜夏天太热需要歇夏,to stop work during summer heat
76372,1,里外里,lǐ wài lǐ,,,副,表示从相对的或不同的两方面合起来计算,投篮不进，又被对方快攻成功，里外里丢了4分。,all in all
76372,2,里外里,lǐ wài lǐ,,,副,表示无论怎样计算，都没有什么不同,骑自行车要20分钟，抄小路步行也是20分钟，里外里一个样。,in any case
76373,1,公文旅行,gōng wén lǚ xíng,,,,指公文在各级机关传来传去，问题长时间得不到解决。形容办事手续繁琐，作风拖拉,避免公文旅行现象｜公文旅行效率低下,red-tape traveling
76381,1,散置,sǎn zhì,,,动,分散放置；散乱地放置,院中散置着石桌、石凳｜桌上散置着十几本杂志。,to scatter; to place randomly
76383,1,党票,dǎng piào,,,名,指党员的资格；党籍（含不庄重意）,你这样胡作非为，还想保住党票?,Party membership (derogatory)
76390,1,海程,hǎi chéng,,,名,海上航行的路程或距离,船已行驶三万公里的海程｜查一查海程记录,sea voyage distance
76403,1,山西梆子,shān xī bāng zi,,,,晋剧,山西梆子很好听｜他爱看山西梆子,Shanxi opera
76410,1,笃守,dǔ shǒu,,,动,坚定地保持；忠实地遵守,笃守操行｜笃守承诺,to adhere faithfully
76413,1,换肩,huàn jiān,,,动,（肩负的东西）从一个肩上倒换到另一个肩上,挑担子需要换肩｜他经常换肩休息,to shift from one shoulder to another
76415,1,渔鼓,yú gǔ,,,名,演唱道情用的打击乐器，在长竹筒的一端蒙上薄皮制成。用手敲打，常同简板合用,老人敲渔鼓说唱｜渔鼓声音很独特,fisherman's drum
76415,2,渔鼓,yú gǔ,,,名,借指道情,村中来了个唱渔鼓的。,narrative singing (accompanied by fisherman's drum)
76416,1,过甚其词,guò shèn qí cí,,,形,形容话说得过于夸张，言过其实,他说话过甚其词｜不要过甚其词夸张,to exaggerate
76418,1,忠贞不贰,zhōng zhēn bù èr,,,,忠诚坚贞，没有二心,他对爱情忠贞不贰｜忠贞不贰值得敬佩,unswervingly loyal
76421,1,百口莫辩,bǎi kǒu mò biàn,,,,即使有一百张嘴也难以分辩。形容受到冤枉而无法辩清,他百口莫辩很委屈｜遭遇误会百口莫辩,impossible to vindicate oneself
76427,1,抽考,chōu kǎo,,,动,抽出部分科目或部分人员进行考核,期末抽考3门课,to test a sample
76428,1,扮装,bàn zhuāng,,,动,（演员）化装成剧中人物,演员正在扮装,to make up (as a character)
76430,1,豆乳,dòu rǔ,,,名,豆浆,早餐喝豆乳有益｜豆乳营养很丰富,soybean milk
76430,2,豆乳,dòu rǔ,,,名,豆腐乳,豆乳配粥很好吃｜这瓶豆乳很下饭,fermented tofu
76433,1,坡跟,pō gēn,,,名,前低后高呈斜坡状的鞋底,坡跟鞋穿着舒适｜她喜欢穿坡跟鞋,wedge heel
76434,1,乳燕,rǔ yàn,,,名,幼小的燕子,乳燕在学习飞翔｜屋檐下有只乳燕,young swallow
76434,2,乳燕,rǔ yàn,,,名,喂养小燕的母燕,乳燕在喂食幼鸟｜乳燕忙碌觅食,mother swallow feeding young
76445,1,边卡,biān qiǎ,,,名,边境线上的关卡,边卡检查很严格｜通过边卡需要证件,border checkpoint
76450,1,倾塌,qīng tā,,,动,倒塌,旧屋早已倾塌,to collapse
76457,1,狼奔豕突,láng bēn shǐ tū,,,,像狼和野猪那样奔突。形容成群的坏人到处乱窜乱闯,匪徒狼奔豕突逃窜｜敌人狼奔豕突溃败,to run around like wild animals
76467,1,脑充血,nǎo chōng xuè,,,名,脑部血管血液增多的病症。症状是脸面发红、眼花、耳鸣、头痛等。多由疲劳过度、心脏疾病或脑血管病变等引起,他因疲劳脑充血｜脑充血需要治疗,cerebral congestion
76469,1,嫡长子,dí zhǎng zǐ,,,名,旧指正妻所生的长子,嫡长子继承家业｜他是家族嫡长子,legitimate eldest son
