rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example,definition_en
80996,1,鸠占鹊巢,jiū zhàn què cháo,,,,鹊巢鸠占,他这是鸠占鹊巢｜鸠占鹊巢不道德,Cuckoo occupying a magpie's nest
81011,1,不哼不哈,bù hēng bù hā,,,,一句话不说；多指该说而不说,他总不哼不哈｜问话也不哼不哈,Saying nothing
81017,1,浮皮潦草,fú pí liáo cǎo,,,形,形容办事不深入，不认真,工作不能浮皮潦草｜他做事浮皮潦草,Superficial
81020,1,小里小气,xiǎo li xiǎo qì,,,形,很小气,他小里小气的｜别这么小里小气,Stingy
81032,1,即景生情,jí jǐng shēng qíng,,,,被眼前景物所触发而产生出某种感情,诗人即景生情｜面对美景即景生情,Moved by the scene
81039,1,旧调重弹,jiù diào chóng tán,,,,老调重弹,这话是旧调重弹｜他又在旧调重弹,Harping on the same string
81045,1,三灾八难,sān zāi bā nàn,,,,泛指各种灾难,人生难免三灾八难｜历经三灾八难,Various disasters
81057,1,轻重倒置,qīng zhòng dào zhì,,,,把重要的和不重要的颠倒了位置,做事别轻重倒置｜轻重倒置会误事,Putting the trivial before the important
81062,1,行李卷儿,xíng li juǎn er,,,名,出门时带的铺盖卷儿,他背着行李卷儿｜行李卷儿很重,Bedroll
81063,1,隐恶扬善,yǐn è yáng shàn,,,,掩盖别人的坏处或缺点，宣扬他的好处或优点。这是古人提倡的一种为人处世之道,要懂得隐恶扬善｜隐恶扬善是美德,Cover up evil and praise good
81076,1,左道旁门,zuǒ dào páng mén,,,,旁门左道,那是左道旁门｜不信左道旁门,Heterodox doctrines
81134,1,倒果为因,dào guǒ wéi yīn,,,,颠倒事物的因果关系，把结果当成原因,不能倒果为因｜这是倒果为因,Taking effect for cause
81155,1,饱食终日，无所用心,bǎo shí zhōng rì，wú suǒ yòng xīn,,,,整天吃饱了饭，却什么事也不思考，什么事也不干,不能饱食终日，无所用心｜他整天饱食终日，无所用心,Eat three square meals a day and do no work
81170,1,改辙,gǎi zhé,,,动,更改行车的线路；比喻改变方法等,定好的事情，他又临时改辙了。,Change course
81171,1,孟冬,mèng dōng,,,名,冬季的第一个月，即农历十月,孟冬天气渐冷｜时值孟冬,First month of winter
81178,1,跑肚,pǎo dù,,,动,泻肚,他吃坏肚子跑肚｜跑肚很难受,Have diarrhea
81179,1,虚悬,xū xuán,,,动,没有决定下来；没有落实,他的工作调动至今还虚悬在那儿。,Undecided
81179,2,虚悬,xū xuán,,,动,空缺着,一等奖没有评出，一直虚悬着。,Vacant
81182,1,浓阴,nóng yīn,,,名,浓重的树阴,浓阴蔽日,Dense shade
81190,1,长款,cháng kuǎn,,,形,长款式的,长款大衣,Long style
81190,2,长款,cháng kuǎn,,,名,结账时多出账面数额的现金,短款由当事人赔偿，长款作其他收入处理。,Surplus cash
81193,1,肥腴,féi yú,,,形,肥胖,这头猪很肥腴｜肥腴的羔羊,Fat
81193,2,肥腴,féi yú,,,形,肥沃,土地肥腴丰收｜肥腴的田野,Fertile
81197,1,挺尸,tǐng shī,,,动,骂人的话，指人睡觉,别挺尸了快起床｜他还在挺尸,Sleep like a log
81200,1,滴淌,dī tǎng,,,动,（血、泪等）一点点地向下流,眼泪顺着面颊滴淌着。,Drip
81201,1,秽亵,huì xiè,,,形,肮脏下流；淫秽,秽亵的画面,Obscene
81204,1,屏藩,píng fān,,,名,屏风和藩篱；比喻四周的疆土或卫国的重臣,边疆是国家的屏藩｜作为屏藩镇守,Protective screen
81204,2,屏藩,píng fān,,,动,保卫；捍卫,军队屏藩国土｜屏藩边疆安全,Defend
81205,1,敌境,dí jìng,,,名,敌方所在或敌方占领控制的地方,潜入敌境｜身处敌境,Enemy territory
81215,1,兜销,dōu xiāo,,,动,兜售,他到处兜销商品｜上门兜销产品,Peddle
81225,1,底册,dǐ cè,,,名,留底备查的册子,档案底册,File copy
81233,1,吃货,chī huò,,,名,指只会吃不会做事的人（骂人的话）,他是个吃货｜别当吃货,Good-for-nothing
81235,1,毛蚶,máo hān,,,名,蚶的一种。生活在有淡水的浅海泥沙中。肉可食，壳可以做药材,海鲜市场有毛蚶｜毛蚶味道鲜美,Blood clam
81243,1,平月,píng yuè,,,名,公历平年的2月（28天）,平月只有28天｜今年二月是平月,February of a common year
81250,1,荫翳,yìn yì,,,动,遮蔽,林木荫翳,Shade
81257,1,禁律,jìn lǜ,,,名,禁止某些行为的法律或法规,触犯禁律要受罚｜遵守禁律,Prohibitory laws
81267,1,树丫,shù yā,,,名,树的分枝处,小鸟停在树丫｜树丫上有个鸟窝,Tree fork
81267,2,树丫,shù yā,,,名,树干上分出的枝,树丫伸向天空｜粗壮的树丫,Tree branch
81280,1,驽钝,nú dùn,,,形,才思迟钝平庸,驽钝不敏,Dull-witted
81286,1,阴笑,yīn xiào,,,动,阴险奸诈地笑,他阴笑着离开｜阴笑让人发毛,Smirk
81303,1,蓬散,péng sǎn,,,形,松散,头发蓬散,Fluffy
81308,1,鄙见,bǐ jiàn,,,名,谦词，用于称自己的见解,鄙见仅供参考｜发表鄙见,My humble opinion
81312,1,插空,chā kòng,,,动,利用繁忙中的空隙时间,明天插空去看看奶奶。,Use spare moments
81318,1,柴鸡,chái jī,,,名,农户放养、不喂人工饲料的鸡。一般体型较小，腿下部没有绒毛，产的蛋较小,柴鸡肉很香｜养了几只柴鸡,Free-range chicken
81319,1,倒账,dǎo zhàng,,,名,收不回来的账款,倒账太多，资金周转不开。,Bad debt
81319,2,倒账,dǎo zhàng,,,动,赖账不还,因倒账而失去信用。,Repudiate a debt
81323,1,秤星,chèng xīng,,,名,镶在秤杆上作计量标志的金属小圆点,秤星看不清了｜新秤的秤星亮,Scale marks
81325,1,铆焊,mǎo hàn,,,动,铆接和焊接,工人正在铆焊｜铆焊技术要求高,Riveting and welding
81332,1,桐籽,tóng zǐ,,,名,油桐的果实，果仁可以榨油,桐籽可以榨油｜收获桐籽,Tung nut
81333,1,秉正,bǐng zhèng,,,动,主持公正,秉正持廉,Uphold justice
81338,1,笃志,dǔ zhì,,,动,一心一意；专心致志,笃志创作,Devote oneself to
81354,1,扯闲篇,chě xián piān,,,,闲谈；说无关紧要的话,晚上几个人扯闲篇，直到深夜。,Chat idly
81369,1,多音字,duō yīn zì,,,名,不止一个读音的字。如“重”在“沉重” “重视”等词中读 zhòng，在“重叠” “重复”等词中读 chóng，“重”是多音字,“重”是多音字｜多音字要记清,Polyphonic character
81372,1,挑刺儿,tiāo cì er,,,动,故意挑剔细微的毛病,有的人专门爱挑刺儿｜欢迎大家挑刺儿,Find fault
81373,1,滑雪衫,huá xuě shān,,,名,冬季穿的夹克式上衣，内层为羽绒等保暖材料。因是登山、滑雪时常穿的服装，故称,他穿了件滑雪衫｜滑雪衫很保暖,Ski jacket
81381,1,上座儿,shàng zuò er,,,形,上座率高,这部贺岁片挺上座儿。,High seat occupancy rate
81381,2,上座儿,shàng zuò er,,,动,指影剧院、饭馆等设有座位的服务场所有观众或顾客到来,剧院上座儿未满,Have customers
81388,1,大姨子,dà yí zi,,,名,妻子的姐姐,我大姨子来了｜大姨子很照顾她,Wife's elder sister
81435,1,拈轻怕重,niān qīng pà zhòng,,,,比喻接受工作任务时，只拣轻松的，害怕繁重的,不能拈轻怕重｜他总拈轻怕重,Prefer the light to the heavy
81442,1,因人成事,yīn rén chéng shì,,,,借助别人的力量办成事情,他只是因人成事｜因人成事不足夸,Achieve something through others' help
81446,1,抓阄儿,zhuā jiū er,,,动,每人从事先做好记号的若干个纸卷或纸团中抓取一个，以决定谁该得什么或做什么,咱们抓阄儿决定｜抓阄儿很公平,Draw lots
81457,1,不无小补,bù wú xiǎo bǔ,,,,不是没有小的补益（补：补益）。指作用不大，但总会有些好处,这点钱不无小补｜帮助虽小不无小补,Be of some help
81492,1,一无所能,yī wú suǒ néng,,,,什么本领也没有,他一无所能｜不能一无所能,Incapable of doing anything
81494,1,呼朋引类,hū péng yǐn lèi,,,,呼喊朋友，招引同类（多含贬义）,他呼朋引类闹事｜呼朋引类来玩耍,Gang up
81500,1,狗胆包天,gǒu dǎn bāo tiān,,,,骂人的话，形容胆子比天还大,你真是狗胆包天｜狗胆包天敢偷东西,Monstrously audacious
81501,1,气冲牛斗,qì chōng niú dǒu,,,形,形容意气高昂或怒气很盛（牛斗：二十八宿中的牛宿和斗宿，借指天空）,他气得气冲牛斗｜气冲牛斗要打架,Furious
81507,1,卸磨杀驴,xiè mò shā lǘ,,,,把刚拉完磨的驴从磨上卸下来杀掉。比喻达到目的以后就忘恩负义，抛弃或损害曾经为自己出力的人,不能卸磨杀驴｜老板卸磨杀驴,Kill the donkey after it has done its job
81508,1,屡次三番,lǚ cì sān fān,,,,反复多次,他屡次三番犯错｜屡次三番来打扰,Again and again
81510,1,跑跑颠颠,pǎo pǎo diān diān,,,形,不停地跑动；形容到处奔走忙碌,她整天跑跑颠颠地忙个不停。,Busy running about
81561,1,打边鼓,dǎ biān gǔ,,,,敲边鼓,他在旁边打边鼓｜打边鼓帮腔,Speak up for somebody
81570,1,闹意气,nào yì qì,,,,由于双方意见不合而故意为难对方或采取不合作的消极态度,这个人心眼儿太小，常闹意气。,Be at odds
81573,1,厚墩墩,hòu dūn dūn,,,形,形容很厚实,这双棉鞋厚墩墩的，穿上真暖和。,Very thick
81574,1,河清海晏,hé qīng hǎi yàn,,,,黄河水清，大海平静。比喻天下太平,天下河清海晏｜祈愿河清海晏,The world is at peace
81589,1,记事,jì shì,,,动,（小孩儿）开始具有记忆能力。,在他记事儿以前，爷爷就去世了。,Begin to remember things
81608,1,锃光瓦亮,zèng guāng wǎ liàng,,,,锃亮,皮鞋擦得锃光瓦亮｜锃光瓦亮的新车,Shiny
81611,1,朋比为奸,péng bǐ wéi jiān,,,,互相勾结起来做坏事（朋比：勾结；奸：邪恶）,他们朋比为奸｜朋比为奸害人,Act in collusion
81615,1,山高水低,shān gāo shuǐ dī,,,,比喻意外的灾祸（多指死亡）,怕有什么山高水低｜若有山高水低,Unexpected misfortune
81622,1,小手小脚,xiǎo shǒu xiǎo jiǎo,,,形,形容不敢放开手脚大胆办事,他做事小手小脚｜别小手小脚的,Timid
81630,1,一发千钧,yī fà qiān jūn,,,,千钧一发,形势一发千钧｜一发千钧之际,Hanging by a thread
81638,1,后臀尖,hòu tún jiān,,,名,指猪肉切割出售时臀部隆起处的肉,买块后臀尖肉｜后臀尖比较嫩,Rump pork
81649,1,连裤袜,lián kù wà,,,名,一种有裤腰、裤裆和两条裤腿的袜子,她穿了双连裤袜｜连裤袜很保暖,Pantyhose
81650,1,鬼打墙,guǐ dǎ qiáng,,,,迷信认为鬼魂可以在野外布设无形障碍，使人夜间迷路；比喻暗中设下的无形障碍,夜里走路像鬼打墙｜遇到鬼打墙,Invisible barrier
81660,1,杂院儿,zá yuàn er,,,名,居住着多户人家的院子,我们住杂院儿｜杂院儿很热闹,Compound with multiple households
81664,1,马蹄表,mǎ tí biǎo,,,名,旧式圆形的小闹钟，上有马蹄形提梁,马蹄表响铃了｜老式马蹄表,Alarm clock
81675,1,草驴,cǎo lǘ,,,名,母驴,草驴在吃草｜牵着草驴,Female donkey
81687,1,褥套,rù tào,,,名,装褥子用的布套,褥套要洗了｜新做的褥套,Mattress cover
81687,2,褥套,rù tào,,,名,褥子内装的棉絮,褥套里的棉花旧了｜换褥套的棉絮,Mattress padding
81688,1,拢总,lǒng zǒng,,,副,拢共,拢总十个人｜钱拢总这么多,Altogether
81694,1,轰赶,hōng gǎn,,,动,赶走；驱逐,把牲口从麦地里轰赶出来。,Drive away
81699,1,玄鸟,xuán niǎo,,,名,燕子,玄鸟空巢南飞去,Swallow
81699,2,玄鸟,xuán niǎo,,,名,称乌鸦、八哥等有黑色羽毛的鸟,玄鸟在树上叫｜玄鸟羽毛黑亮,Black-feathered birds
81713,1,伫候,zhù hòu,,,动,伫立敬候；泛指等候,伫候大驾光临,Wait for
81734,1,腰袋,yāo dài,,,名,系在腰间的小布袋,腰袋里有钱｜系好腰袋,Waist pouch
81742,1,刹把,shā bǎ,,,名,刹车的把手,握住刹把｜刹把失灵,Brake lever
81745,1,包伙,bāo huǒ,,,动,【包饭】按约定的标准，一方按月交费，一方供应饭食,学生在食堂包伙｜包伙比较省钱,Board
81745,2,包伙,bāo huǒ,,,名,【包饭】以约定的标准按月交费后供应的饭食,包伙味道不错｜今天的包伙很好,Board
81759,1,催迫,cuī pò,,,动,催逼,催迫还债,Press for
81764,1,猴拳,hóu quán,,,名,模仿猴子的动作、形态设计的拳术。有多种流派，基本要求是形似、意真、步轻、身活，动作紧密连贯,他练猴拳｜猴拳动作灵活,Monkey-style boxing
81770,1,卖嘴,mài zuǐ,,,动,耍嘴皮子,别光卖嘴｜他就会卖嘴,to show off one's eloquence
81770,2,卖嘴,mài zuǐ,,,动,指依赖口才为生，如算命、卜卦、叫卖等,他靠卖嘴为生｜卖嘴算命,to make a living by eloquence
81783,1,私党,sī dǎng,,,名,以私利结合而成的宗派集团,结党营私是私党｜铲除私党,clique
81785,1,抱窝,bào wō,,,动,禽类在窝内孵卵,母鸡在抱窝｜抱窝孵小鸡,to brood
81792,1,痴话,chī huà,,,名,傻话,别再说痴话了｜他说的都是痴话,nonsense
81794,1,搓弄,cuō nòng,,,动,反复揉搓,低头搓弄着衣角,to rub repeatedly
81803,1,漏夜,lòu yè,,,名,深夜；后半夜,他漏夜赶路｜工作到漏夜,late night
81805,1,出徒,chū tú,,,动,【出师】（学徒）学习期满，技艺学成,他学艺三年终于出徒｜师傅同意他出徒了,to complete an apprenticeship
81806,1,后账,hòu zhàng,,,名,借指有待事后追究的责任,有意见要事先提，不要留着算后账。,unsettled responsibility
81806,2,后账,hòu zhàng,,,名,不公开的账目；有待以后结清的账目,这笔钱记在后账｜后账需要年底结算,secret accounts
81810,1,辩诉,biàn sù,,,动,法庭上被告人为自己申辩,他在法庭上辩诉｜被告当庭辩诉,to plead
81811,1,散亡,sàn wáng,,,动,离散逃亡,战乱导致人口散亡。,to scatter and flee
81811,2,散亡,sàn wáng,,,动,散失,古文献散亡现象严重。,to be lost
81813,1,叙功,xù gōng,,,动,评定功绩大小,叙功议赏,to assess merits
81817,1,翻胃,fān wèi,,,动,反胃,吃了油腻食物容易翻胃｜他最近经常翻胃,to have gastric reflux
81820,1,田契,tián qì,,,名,买卖、租赁田地的契约；田地所有权的凭据,他保存着祖传的田契｜田契是土地凭证,land deed
81828,1,腋臭,yè chòu,,,名,腋窝发出的狐臭味,他有腋臭的困扰｜腋臭需要治疗,underarm odor
81848,1,衔冤,xián yuān,,,动,含冤,衔冤而逝,to suffer an injustice
81851,1,气锤,qì chuí,,,名,空气锤,工人使用气锤锻打｜气锤声音很大,air hammer
81857,1,泄恨,xiè hèn,,,动,泄愤,寻机泄恨,to vent resentment
81860,1,打食,dǎ shí,,,动,（鸟兽）到窝外寻找食物,鸟儿出巢打食｜狐狸夜间打食,to forage
81860,2,打食,dǎ shí,,,动,用药物排除积食,吃山楂可以打食｜这药能帮助打食,to aid digestion with medicine
81870,1,苇箔,wěi bó,,,名,用芦苇茎编成的帘子,屋顶铺着苇箔｜苇箔可以遮阳,reed screen
81875,1,发刷,fà shuā,,,名,梳理头发的刷子,她用发刷梳头｜发刷能按摩头皮,hairbrush
81896,1,喜幛,xǐ zhàng,,,名,做贺礼用的幛子，多在整幅的绸缎上贴上剪字组成的贺词,亲友送来喜幛｜喜幛上写着贺词,celebratory banner
81898,1,累年,lěi nián,,,动,连年,战祸累年｜累年亏损,year after year
81908,1,走嘴,zǒu zuǐ,,,动,不留神说出了不该说的话,他不小心说走嘴｜走嘴泄露了秘密,to make a slip of the tongue
81914,1,电灶,diàn zào,,,名,利用电热元件发热烹饪食物的一种厨房电器,电灶加热很快｜新买了电灶,electric stove
81929,1,干号,gān háo,,,动,没有眼泪地大声哭喊,见别人都在哭，他也干号起来。,to cry loudly without tears
81930,1,支绌,zhī chù,,,形,钱紧或不够支配,资金支绌,short of funds
81931,1,黄表纸,huáng biǎo zhǐ,,,名,迷信的人祭祀时焚烧的一种柔软的土制黄纸,烧黄表纸祭祖｜黄表纸是祭品,yellow ritual paper
81933,1,擢用,zhuó yòng,,,动,提拔任用,量才擢用,to promote
81934,1,纳降,nà xiáng,,,动,接受敌人投降,将军决定纳降｜纳降需要谨慎,to accept surrender
81944,1,对味儿,duì wèi er,,,形,适合口味,这汤喝着挺对味儿。,to suit one's taste
81944,2,对味儿,duì wèi er,,,形,比喻符合自己的想法或情趣（多用于否定）,他的表演让人看着不对味儿。,to align with one's ideas
81950,1,早车,zǎo chē,,,名,早晨开出、经过或到达的车辆,我坐早车出发｜早车很拥挤,morning train/vehicle
81961,1,盘弄,pán nòng,,,动,反复抚摸摆弄,她低头盘弄着辫梢，一句话不说。,to fiddle with
81963,1,土药,tǔ yào,,,名,旧指我国自产的鸦片,土药危害健康｜禁止种植土药,domestic opium
81963,2,土药,tǔ yào,,,名,土法制造的火药,土药威力较小｜自制土药危险,locally made gunpowder
81963,3,土药,tǔ yào,,,名,偏方用的某些药,这土药很有效｜土药治好了病,folk remedy ingredients
81967,1,讹谬,é miù,,,名,讹误,文章中有讹谬｜需要修正讹谬,error
81969,1,敬候,jìng hòu,,,动,敬词，等候,敬候光临,to await respectfully
81969,2,敬候,jìng hòu,,,动,恭敬地问候,敬候康健,to send respectful greetings
81972,1,西晒,xī shài,,,动,房屋西向的一面，午后受阳光照射,这间房西晒，夏天很热。,west-facing sun exposure
81981,1,钱串子,qián chuàn zi,,,名,比喻过分看重金钱的人,他非常小气，简直是个钱串子!,money-grubber
81981,2,钱串子,qián chuàn zi,,,名,古代用绳子串在一起的铜钱；也指穿铜钱的绳子,钱串子很沉重｜用钱串子付款,string of coins
81981,3,钱串子,qián chuàn zi,,,名,节肢动物，由许多环节构成，像串起来的铜钱，故称。生活在墙角、石缝等潮湿的地方，吃小虫,墙角有只钱串子｜钱串子爬得快,house centipede
81986,1,窘促,jiǒng cù,,,形,处境困难,窘促无计,in a difficult situation
81991,1,单弱,dān ruò,,,形,单薄弱小,身体单弱｜势力单弱,thin and weak
81999,1,牙碜,yá chen,,,形,食物里夹着沙子，嚼起来硌（gè）牙,这馒头牙碜得没法儿吃。,gritty
81999,2,牙碜,yá chen,,,形,比喻话语粗俗难听,姑娘家说出这种话来，不嫌牙碜。,coarse language
82022,1,羊羹,yáng gēng,,,名,用红豆沙、琼脂、砂糖等制成的一种糕点,羊羹味道很甜｜买盒羊羹送礼,sweet bean jelly
82022,2,羊羹,yáng gēng,,,名,煮烂并带少许汤汁的羊肉，再经冷冻后凝成的晶体状熟肉制品,羊羹是传统美食｜冷冻羊羹好吃,jellied mutton
82026,1,边务,biān wù,,,名,有关边境的事务；特指边防,他负责边务工作｜边务事关重大,border affairs
82032,1,内详,nèi xiáng,,,动,看了内容就会知道。信封上的一种具名格式，通常书写于信封的右下端（横式）或左下端（竖式），表示收信人拆阅信件后即知写信人是谁,信封上写着内详｜内详见信内容,details inside
82034,1,逾常,yú cháng,,,动,超过寻常,鲜艳逾常｜欣喜逾常,unusual
82048,1,络子,lào zi,,,名,用线编结成的网袋,用络子装东西｜络子很结实,string bag
82048,2,络子,lào zi,,,名,绕纱、线的器具，多用竹子或木条制成。中间有孔，安装在有轴的座子上，用手摇动旋转,络子用来绕线｜手工络子好用,yarn winder
82066,1,叽里呱啦,jī li guā lā,,,拟声,模拟嚷嚷的声音,他们叽里呱啦说个不停｜教室里叽里呱啦的,chattering noisily
82090,1,饭囊,fàn náng,,,名,装饭的口袋；比喻只会吃饭什么事也做不了的人,饭囊衣架（比喻无能的人）。,good-for-nothing
82091,1,衬纸,chèn zhǐ,,,名,衬在物体下面的纸。如画框、像框中衬在画儿、相片下面的纸。,画框需要衬纸｜衬纸保护照片,backing paper
82095,1,拔取,bá qǔ,,,动,选拔录取,拔取人才,to select
82097,1,蜜橘,mì jú,,,名,汁多味甜的橘子,蜜橘非常香甜｜爱吃蜜橘,honey tangerine
82117,1,攀扯,pān chě,,,动,拉关系,他总喜欢跟名人攀扯。,to claim connections
82117,2,攀扯,pān chě,,,动,故意牵连（别的人或事）,自己做事自己承担，不要攀扯别人!,to implicate
82119,1,倒牙,dǎo yá,,,动,因受酸性食物刺激，牙齿的咀嚼功能变差,山楂吃多了会倒牙的。,to have teeth set on edge
82125,1,息兵,xī bīng,,,动,停止用兵,息兵罢战,to cease hostilities
82144,1,负约,fù yuē,,,动,违背约定或承诺,负约方应按合同规定赔偿损失,to break a promise
82145,1,衔恨,xián hèn,,,动,心怀怨恨或悔恨,衔恨九泉,to harbor resentment
82149,1,忌嘴,jì zuǐ,,,动,忌口,生病需要忌嘴｜医生让忌嘴,to avoid certain foods
82165,1,吊楼,diào lóu,,,名,后部依山，前部用支柱凌空架起的房屋；也指后部用支柱架在水面上，前部建在岸上的房屋,山边有座吊楼｜吊楼悬空而建,stilt house
82165,2,吊楼,diào lóu,,,名,山区的一种用木桩作支柱、离开地面建起的木板房或竹排房，安有梯子供上下,吊楼建在木桩上｜上下吊楼用梯子,elevated mountain house
82178,1,重映,chóng yìng,,,动,以前放映过的影片重新放映,老电影重映了｜影院重映经典,to re-release a film
82182,1,瞒哄,mán hǒng,,,动,用假话劝诱,说假话瞒哄人,to deceive
82184,1,成宿,chéng xiǔ,,,副,整夜地,成宿不回家｜成宿成宿地加班,all night
82195,1,晚车,wǎn chē,,,名,晚上发出、晚上经过或晚上到达的火车或汽车,坐晚车回家｜晚车人不多,evening train/vehicle
82197,1,邪祟,xié suì,,,名,迷信指作祟害人的鬼怪；比喻邪恶并捣乱作祟的事物或势力,扫除邪祟,evil spirit
82200,1,拆卖,chāi mài,,,动,（整套商品）拆开零卖,这套书可以拆卖,to sell separately
82204,1,山魈,shān xiāo,,,名,传说中的山间妖怪,传说山魈害人｜山魈是山妖,mountain demon
82204,2,山魈,shān xiāo,,,名,猕猴的一种，脸蓝色，鼻子红色，有白须，尾极短，臀部鲜红色，形丑陋。多群居，产于非洲,山魈长相奇特｜非洲有山魈,mandrill
82206,1,亟亟,jí jí,,,副,急切地,亟亟来京，必有所为。,urgently
82213,1,巡街,xún jiē,,,动,在街道上巡逻,警察夜间巡街｜巡街维护治安,to patrol the streets
82219,1,艳冶,yàn yě,,,形,艳丽而不庄重（冶：妖冶）,艳冶女子｜穿着艳冶,gaudily made-up
82248,1,拜辞,bài cí,,,动,敬词，辞别,拜辞父母，远赴他乡。,to take leave respectfully
82248,2,拜辞,bài cí,,,动,表示谢绝,不敢领受，特来拜辞。,to decline politely
82249,1,管押,guǎn yā,,,动,依法临时拘禁,犯人被管押｜管押待审,to detain
82252,1,喜钱,xǐ qián,,,名,旧时办喜事的人家给人的赏钱,发喜钱给宾客｜喜钱用红包装,reward money for happy occasions
82272,1,悔婚,huǐ hūn,,,动,（订婚后）一方解除婚约,他单方面悔婚｜悔婚引发纠纷,to break off an engagement
82284,1,鹰洋,yīng yáng,,,名,旧时墨西哥银币，正面有凸起的鹰的图案。1905年停铸。鸦片战争后，曾在我国市面上流通,收藏墨西哥鹰洋｜鹰洋曾流通,Mexican silver dollar
82298,1,藏奸,cáng jiān,,,动,耍滑；工作不尽力,他干活儿从不藏奸取巧。,to slack off
82298,2,藏奸,cáng jiān,,,动,包藏祸心,话里藏奸,to harbor evil intentions
82305,1,俄延,é yán,,,动,拖延；耽搁,俄延时日,to delay
82307,1,续稿,xù gǎo,,,名,对已经发表的文章或著作的内容加以延伸和补充而写成的文稿,作者正在写续稿｜续稿即将发表,continuation manuscript
82312,1,冲腾,chōng téng,,,动,（火焰、气体等）向上冲；急速升腾,浓烟冲腾,to surge upward
82314,1,袖箍,xiù gū,,,名,圆筒形的袖章,他戴着袖箍｜袖箍是红色的,armband
82320,1,懒鬼,lǎn guǐ,,,名,指懒惰的人,他是个懒鬼｜懒鬼不起床,lazybones
82328,1,讨账,tǎo zhàng,,,动,讨债；催还账面上欠的钱,他去公司讨账｜讨账很困难,to collect debts
82344,1,桅灯,wéi dēng,,,名,一种航行用的信号灯，装在轮船的前后桅杆上,桅灯亮着信号｜船头有桅灯,masthead light
82348,1,干急,gān jí,,,动,白白地着急而没有任何办法,站在一旁干急却帮不上忙。,to be anxious but helpless
82353,1,底墒,dǐ shāng,,,名,播种前土壤中的水分含量,今年春旱，要设法保住底墒。,soil moisture before sowing
82355,1,畦田,qí tián,,,名,用土埂分隔成一块一块的、可以进行灌溉蓄水的田地,畦田整齐排列｜灌溉畦田,Ridged field
82357,1,俗尚,sú shàng,,,名,世俗的风尚,要破除不良俗尚｜俗尚随时代变,Secular fashion
82361,1,败草,bài cǎo,,,名,枯草,枯木败草,Withered grass
82362,1,喧叫,xuān jiào,,,动,大声叫喊,小贩在路边喧叫,Shout loudly
82364,1,陈货,chén huò,,,名,存放时间很久的货物；过时的货物,清理陈货,Old stock
82365,1,酥麻,sū má,,,形,（肢体）酥软发麻,双腿酥麻,Numb and limp
82376,1,油篓,yóu lǒu,,,名,旧时用来盛油的篓子。用荆条或竹篾等编成，里面糊纸，再用猪血、桐油涂抹,油篓装食用油｜油篓防漏,Oil basket
82377,1,屯聚,tún jù,,,动,（人马等）集结；聚集进驻,屯聚兵马粮草,Assemble and station
82391,1,砂罐,shā guàn,,,名,陶制的罐子,砂罐煮汤很好｜砂罐易碎,Earthenware pot
82397,1,弹膛,dàn táng,,,名,枪弹、炮弹中放置弹药的中空部分,检查枪的弹膛｜弹膛需清洁,Chamber
82398,1,宿仇,sù chóu,,,名,积久的仇恨或旧有的仇敌,他们是宿仇｜宿仇难化解,Long-standing enmity
82411,1,酣饮,hān yǐn,,,动,痛快地饮酒,开怀酣饮,Drink heartily
82426,1,佞人,nìng rén,,,名,奸邪谄媚的小人,远离佞人｜佞人害国,Sycophant
82437,1,补苗,bǔ miáo,,,动,田地缺苗断垄时用移栽或补种的方法把苗补全,农民在补苗｜补苗保收成,Fill gaps with seedlings
82439,1,袜筒,wà tǒng,,,名,袜子穿在踝骨以上的部分,袜筒有点长｜袜筒破了,Sock leg
82442,1,打斜,dǎ xié,,,动,不在正中，朝斜向移动；偏向一边,太阳打斜了,Move obliquely
82442,2,打斜,dǎ xié,,,动,坐或站立时斜对着尊长或客人，以示谦恭,打斜站在老先生身旁。,Sit or stand deferentially
82460,1,枕边风,zhěn biān fēng,,,名,在枕头上交谈的话。指妻子为对丈夫施加某种影响所说的话,她吹枕边风｜枕边风很管用,Pillow talk
82465,1,毛烘烘,máo hōng hōng,,,形,形容毛多且长的样子,胸脯上毛烘烘的,Hairy
82474,1,放大炮,fàng dà pào,,,,比喻说空话,不要言过其实，总放大炮。,Talk big
82474,2,放大炮,fàng dà pào,,,,比喻说话直率，话语激烈,他又在会上放大炮了,Speak bluntly
82486,1,暖水壶,nuǎn shuǐ hú,,,名,保温瓶,暖水壶保温好｜倒暖水壶的水,Thermos flask
82515,1,捅马蜂窝,tǒng mǎ fēng wō,,,,比喻触动不好惹的人或容易引起麻烦的事,别去捅马蜂窝｜捅马蜂窝惹麻烦,Stir up a hornet's nest
82517,1,不摸头,bù mō tóu,,,,找不到头绪；一点儿情况都不了解。,哪里深，哪里浅，都还不摸头。,Have no clue
82527,1,如芒在背,rú máng zài bèi,,,,芒刺在背,他如芒在背｜批评让他如芒在背,Feel as if having prickles on one's back
82534,1,大肚汉,dà dù hàn,,,名,饭量大的男人（含谐谑意）,他是个大肚汉｜大肚汉吃得多,Big eater
82535,1,打杂儿,dǎ zá er,,,动,干杂活儿,他在厨房打杂儿｜打杂儿很辛苦,Do odd jobs
82538,1,少白头,shào bái tóu,,,名,头发发白的年轻人,他是个少白头｜少白头显老,Young person with grey hair
