rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example,definition_en
50952,2,气息奄奄,qì xī yǎn yǎn,,,,比喻事物即将灭亡,旧制度已是气息奄奄。,on the verge of extinction
50953,1,小字辈,xiǎo zì bèi,,,名,指年轻的、资历较浅的一代人,他是小字辈。｜小字辈要学习。,younger generation
50954,1,壮健,zhuàng jiàn,,,形,健壮,身体壮健。｜壮健的运动员。,robust; healthy
50957,1,直书,zhí shū,,,动,如实记载、写出,直书时弊,record faithfully
50958,1,女车,nǚ chē,,,名,适合女性驾驶的车辆；特指适合女性骑的自行车,她骑女车。｜购买女车。,women's bicycle
50963,1,地球仪,dì qiú yí,,,名,用圆球模型代表地球以认识地表、地理状况的教学或军用仪器。球面绘有赤道、经纬线和各种地理要素。通常按23.5°倾斜装置，可像地球自转一样转动,看地球仪学习。｜地球仪很直观。,globe
50964,1,矿脉,kuàng mài,,,名,填充在岩石裂缝中呈脉状分布的矿床,发现金矿脉。｜矿脉富含矿物。,mineral vein
50965,1,血尿,xuè niào,,,名,含有红细胞的尿液，多由泌尿系统疾病引起,血尿需就医。｜出现血尿症状。,hematuria
50967,1,空阔,kōng kuò,,,形,空旷宽阔,空阔的大草原,spacious and wide
50972,1,松脂,sōng zhī,,,名,松树的树脂，无色透明，松节油挥发后，逐渐变成白色或淡黄色黏滞液体或块状固体，干燥后称毛松香,松脂是树脂。｜采集松脂。,pine resin
50973,1,绝色,jué sè,,,形,（女子）容貌绝顶美丽,绝色女子,(of a woman) peerlessly beautiful
50975,1,宽幅,kuān fú,,,形,幅面宽的（布帛、呢绒等）,做窗帘还是用宽幅布合适｜宽幅大银幕,"wide-width (fabric, woolen cloth, etc.)"
50976,1,蹄筋,tí jīn,,,名,供食用的牛、羊、猪四肢中的韧带,红烧蹄筋,"tendons from the hooves of cattle, sheep, or pigs for consumption"
50977,1,海沟,hǎi gōu,,,名,两侧坡度陡急、深度超过6000米的狭长海底凹地。如太平洋西部的马里亚纳海沟、大西洋西部的波多黎各海沟等,海沟非常深。｜探索海沟。,ocean trench
50979,1,复排,fù pái,,,动,重新排练（已经停演较长时间的节目）,复排歌剧《江姐》。,rehearse (a program that has been off-stage for a long time)
50980,1,药补,yào bǔ,,,动,用药物滋补（身体）,药补要因人、因时而异,nourish (the body) with medicine
50981,1,韭黄,jiǔ huáng,,,名,采用培土、覆盖等遮光措施培育的韭菜，色黄鲜嫩,韭黄炒鸡蛋。｜韭黄很鲜嫩。,blanched chives
50982,1,污渍,wū zì,,,名,积留在物体上的油泥等脏东西,清除衣服上的污渍。,stain
50984,1,花籽儿,huā zǐ er,,,名,花儿的种子,播种花籽儿。｜花籽儿发芽了。,flower seeds
50985,1,存款单,cún kuǎn dān,,,名,金融机构给储户开具的有价凭证，标有存款金额和日期、期限、利率等,保管存款单。｜存款单很重要。,deposit slip
50986,1,出镜,chū jìng,,,动,指在电视或电影中露面,事主愿意接受采访，但不同意出镜｜出镜率,appear on screen
50989,1,去岁,qù suì,,,名,去年,去岁的事。｜去岁已过去。,last year
50991,1,闹情绪,nào qíng xù,,,,因遇到不满意的事情而怄气等,没让他参赛，他正在闹情绪呢。,be in a bad mood
50996,1,箱体,xiāng tǐ,,,名,箱状外体,这种售货机箱体造型美观。,box-shaped body
50996,2,箱体,xiāng tǐ,,,名,箱子的体积,箱体过大，不便搬运。,volume of a box
50998,1,经济舱,jīng jì cāng,,,名,指飞机、轮船等的普通客舱，设备较简单，票价较低廉,坐经济舱。｜经济舱便宜。,economy class
50999,1,夹心,jiā xīn,,,形,夹馅儿,夹心巧克力,filled (with stuffing)
51001,1,瓷窑,cí yáo,,,名,烧制瓷器的窑,古瓷窑遗址。｜烧制瓷窑。,porcelain kiln
51003,1,周遍,zhōu biàn,,,形,包括某一范围所有对象的,周遍性｜量词的重叠形式可以表示周遍意义。,comprehensive
51005,1,镊子,niè zi,,,名,用来夹取细小物体或拔除细毛的用具。多用金属制成,用镊子夹取。｜镊子很精细。,tweezers
51007,1,眼尖,yǎn jiān,,,形,视觉敏锐,船老大眼尖，一回头就发现了溺水者。,sharp-eyed
51008,1,蒿草,hāo cǎo,,,名,【蒿】二年或多年生草本植物，叶子羽状分裂，花小，带有某种特殊气味。常见的有茼蒿、蒌蒿、青蒿、艾蒿等。有的嫩茎叶可以作蔬菜，有的可以驱蚊、做药材；泛指杂草,田园荒芜，蒿草丛生。,wormwood; weeds
51012,1,泡桐,pāo tóng,,,名,落叶乔木，叶长卵形或心形，较大。喜光，生长快。木质轻软，耐水湿，耐腐蚀，可制家具、乐器等,泡桐生长快。｜种植泡桐树。,paulownia
51015,1,姘头,pīn tou,,,名,非夫妻关系同居的男女；也指其中的一方,他们是姘头。｜找姘头。,lover (in an illicit relationship)
51017,1,舱位,cāng wèi,,,名,船舱或机舱内的铺位或座位,预订舱位。｜舱位舒适。,berth or seat (in a cabin)
51018,1,微雕,wēi diāo,,,名,指在细小的物体上雕刻字画的技艺及其作品,微雕技艺精。｜欣赏微雕。,micro-carving
51019,1,妥帖,tuǒ tiē,,,形,停当；合适,布置妥帖｜谈吐妥帖,appropriate
51022,1,毛丫头,máo yā tou,,,名,对幼稚无知的女孩子的称呼,小毛丫头。｜毛丫头不懂事。,little girl (derogatory)
51023,1,河北梆子,hé běi bāng zi,,,,地方戏曲剧种，流行于华北、东北等地。清代由传入河北的陕西梆子、山西梆子与当地的老调融合而成，唱腔粗犷、高亢,唱河北梆子。｜河北梆子高亢。,Hebei Bangzi opera
51025,1,定向培养,dìng xiàng péi yǎng,,,,根据用人单位的要求培养人才，被培养的人员毕业、结业后须回到原单位工作,定向培养人才。｜参加定向培养。,targeted training
51026,1,交通信号,jiāo tōng xìn hào,,,,道路上用来显示交通管理信息的光、电、声音、指挥手势和文字符号等的统称,遵守交通信号。｜交通信号灯亮。,traffic signal
51028,1,好说歹说,hǎo shuō dǎi shuō,,,,用种种理由、方式再三请求或反复劝说、开导,好说歹说他才同意带我去｜好说歹说才把他劝走。,try every means to persuade
51030,1,言之有物,yán zhī yǒu wù,,,,说的话、写的文章有实际内容,文章言之有物。｜说话言之有物。,have substance in speech or writing
51031,1,角膜炎,jiǎo mó yán,,,名,角膜发炎的病症。主要症状为角膜溃烂或混浊，球结膜充血，并伴有畏光、疼痛、流泪和视力减退等。多由角膜损伤继发感染所致,角膜炎需治疗。｜患上角膜炎。,keratitis
51034,1,恬不知耻,tián bù zhī chǐ,,,,指做了坏事还安然自得，不知羞耻,他恬不知耻。｜恬不知耻的行为。,shameless
51038,1,门户之见,mén hù zhī jiàn,,,,指学术、艺术等领域中由于派别不同而产生的偏见,打破门户之见。｜门户之见很深。,sectarian bias
51039,1,一决雌雄,yī jué cí xióng,,,,决一雌雄,一决雌雄。｜赛场一决雌雄。,compete for supremacy
51040,1,先知先觉,xiān zhī xiān jué,,,,对事物的了解或认识先于一般人；也指先知先觉的人,先知先觉者。｜他先知先觉。,foresight; person with foresight
51045,1,不可知论,bù kě zhī lùn,,,名,一种唯心主义认识论。认为除感觉和现象外，什么也不能认识，事物的本质是不可知的,不可知论哲学。｜信奉不可知论。,agnosticism
51046,1,风烛残年,fēng zhú cán nián,,,形,形容随时可能死亡的晚年，就像风中随时都可能熄灭的蜡烛一样,风烛残年老人。｜他已风烛残年。,old and ailing like a candle in the wind
51048,1,缠绵悱恻,chán mián fěi cè,,,形,形容内心苦闷难以排解；也形容言语或文章感情凄凉婉转,缠绵悱恻的故事。｜感情缠绵悱恻。,sentimental and sorrowful
51050,1,后会有期,hòu huì yǒu qī,,,,往后还有见面的日子（用在长期离别时，表示安慰、希望等）,后会有期。｜告别时说后会有期。,we'll meet again someday
51055,1,曲径通幽,qū jìng tōng yōu,,,,弯弯曲曲的小路通往风景幽美的地方,曲径通幽处。｜园中曲径通幽。,a winding path leads to a secluded spot
51056,1,家庭影院,jiā tíng yǐng yuàn,,,,指可供家庭使用的音像设备，通常由大屏幕电视机、影碟机和音响等家用电器组成,家庭影院设备。｜享受家庭影院。,home theater
51058,1,病入膏肓,bìng rù gāo huāng,,,形,形容疾病已发展到不能治愈的程度（古人称心尖脂肪为“膏”，心脏和膈膜之间为“肓”，认为这里是药力达不到的地方）；比喻形势严重到无法挽救的地步,病入膏肓难治。｜公司病入膏肓。,beyond cure
51060,1,秘传,mì chuán,,,动,秘密传授,秘传良方,"secretly pass on (knowledge, skill)"
51062,1,黧黑,lí hēi,,,形,（脸色）黑里带黄,面目黧黑,swarthy
51063,1,入籍,rù jí,,,动,指无某国国籍的人按该国法律规定申请并经批准而取得该国国籍,申请入籍。｜他已入籍。,naturalize
51064,1,死硬,sǐ yìng,,,形,顽固,死硬派,stubborn
51064,2,死硬,sǐ yìng,,,形,呆板；生硬,态度死硬,rigid
51067,1,颠倒是非,diān dǎo shì fēi,,,,把对说成错、错说成对。形容故意歪曲事实、混淆是非,颠倒是非。｜不要颠倒是非。,confound right and wrong
51068,1,樊篱,fán lí,,,名,篱笆；比喻束缚和限制人们思想、行为的东西,冲破陈旧观念的樊篱。,fence; barrier
51069,1,诗抄,shī chāo,,,名,把别人的诗作抄录下来并编辑而成的书（多用于书名）,《天安门诗抄》,collection of poems (copied)
51070,1,豪饮,háo yǐn,,,动,纵情大量饮酒,他喜欢豪饮。｜豪饮伤身。,drink heavily
51071,1,落英,luò yīng,,,名,【落花】凋落的花瓣,餐秋菊之落英｜风雨过后，满地落英。,fallen petals
51075,1,蓊郁,wěng yù,,,形,形容草木茂盛的样子,气候湿润，草木蓊郁。,lush (vegetation)
51078,1,稍候,shāo hòu,,,动,稍微等候,请稍候,wait a moment
51080,1,校史,xiào shǐ,,,名,学校的历史,编写校史。｜校史悠久。,school history
51082,1,老辣,lǎo là,,,形,老练毒辣,阴险老辣,shrewd and ruthless
51082,2,老辣,lǎo là,,,形,（文辞等）纯熟泼辣,文笔老辣，言辞犀利。,masterly and pungent (writing)
51083,1,圆熟,yuán shú,,,形,（技艺）娴熟；熟练,技术圆熟,skilled (technique)
51083,2,圆熟,yuán shú,,,形,精明老练,他做事非常圆熟,suave
51087,1,伙夫,huǒ fū,,,名,旧指伙房中挑水、烧火、煮饭的人,伙夫在做饭。｜旧时伙夫。,"cook (in the army, etc.)"
51089,1,急性子,jí xìng zi,,,名,急性子的人,他是个急性子，有事总想一口气干完。,impatient person
51089,2,急性子,jí xìng zi,,,形,（脾气、性格）急躁的,急性子人,impatient (temperament)
51090,1,轮牧,lún mù,,,动,在几处牧场或一处牧场的几部分轮流放牧，以保护草场,轮牧保护草场。｜实行轮牧。,rotational grazing
51091,1,籽棉,zǐ mián,,,名,摘下后还没去掉种子的棉花,籽棉待加工。｜收购籽棉。,unginned cotton
51092,1,露一手,lòu yī shǒu,,,,显示一下某种技能,给你们露一手,show off a skill
51093,1,答词,dá cí,,,名,表示谢意或回答时所说的话,致答词。｜发表答词。,thank-you speech or reply
51094,1,撑持,chēng chí,,,动,艰难地维持,为了撑持这个家，她不知付出了多少艰辛。,prop up; sustain with difficulty
51096,1,炮仗,pào zhang,,,名,爆竹,放炮仗。｜炮仗声声。,firecracker
51097,1,屈死,qū sǐ,,,动,受冤屈被迫害致死,屈死狱中,be wronged and driven to death
51100,1,春华秋实,chūn huá qiū shí,,,,春天开花，秋天结果（华：花）。多比喻劳作获得成果；也比喻事物的因果关系,春华秋实。｜春华秋实是自然。,spring blossoms and autumn fruits
51101,1,蕴蓄,yùn xù,,,动,蕴含蓄积在里面而没有显露,一片深情将永远蕴蓄在我心中。,hold in store
51103,1,窥测,kuī cè,,,动,暗中观察推测,不让敌人窥测,spy out
51107,1,冲印,chōng yìn,,,动,冲洗（胶卷）和印制（照片）,冲印照片。｜胶卷冲印。,develop and print (photos)
51108,1,移花接木,yí huā jiē mù,,,,把带花的枝条嫁接在别的花木上；比喻暗地里施手段更换人或事物以达到某种目的,移花接木手段。｜他移花接木。,graft flowers onto a tree; substitute one thing for another
51113,1,内亲,nèi qīn,,,名,对人称说自己妻子一方的亲属,内亲来拜访。｜介绍内亲。,relatives on wife's side
51114,1,挡板,dǎng bǎn,,,名,起拦挡作用的板形装置,车的挡板一定要上紧。,baffle
51115,1,因祸得福,yīn huò dé fú,,,,因遭灾祸反而得到好处；指由于某种原因，坏事变成好事,他因祸得福。｜这事因祸得福。,a fault on the right side
51116,1,孩子王,hái zi wáng,,,名,孩子头儿,他是孩子王。｜孩子王领玩。,leader among children
51116,2,孩子王,hái zi wáng,,,名,对幼儿园教师或小学教师的戏称（有时含谐谑意或轻视意）,她是孩子王。｜幼儿园孩子王。,kindergarten or primary school teacher (humorous or derogatory)
51117,1,挟带,xié dài,,,动,裹挟夹带,山洪挟带着沙石,carry secretly
51120,1,奇绝,qí jué,,,形,奇妙少有,远望诸峰，险怪奇绝。,extremely marvelous
51124,1,眷念,juàn niàn,,,动,满怀深情地思念；怀念,眷念祖国｜眷念妻小,think fondly of
51126,1,翻领,fān lǐng,,,名,向外翻转的衣领,翻领大衣。｜衣服是翻领。,turn-down collar
51127,1,摸高,mō gāo,,,动,双腿起跳并用手指尖尽力触及最高处的目标，用以测试弹跳能力,他奋力摸高碰到了篮筐｜运动员正在练习摸高动作,jump and touch the highest point (test of jumping ability)
51127,2,摸高,mō gāo,,,名,摸高时达到的高度,他的摸高达到了三米二｜摸高是篮球运动员的重要指标,height reached in a jump-and-touch
51128,1,贝雷帽,bèi léi mào,,,名,一种无檐的扁圆形军帽。也可供一般人戴（贝雷：英语beret音译）,她戴着红色贝雷帽很时尚｜士兵的贝雷帽戴得很端正,beret
51130,1,罩子,zhào zi,,,名,【罩】指罩形的器物；也指某些遮在物体外面的东西,玻璃罩子｜拿罩子罩上,cover; shade
51131,1,另册,lìng cè,,,名,清代把户口册分为正册和另册，另册用来登记盗匪等坏人。后常用来比喻受歧视的人或事物所属的范围,打入另册,the other register (for undesirable elements)
51132,1,寻开心,xún kāi xīn,,,,（拿别人的缺陷、短处等）开玩笑,不要拿别人寻开心。,make fun of (someone's shortcomings)
51132,2,寻开心,xún kāi xīn,,,,求痛快；找欢乐,不时唱段京戏寻开心。,seek amusement
51134,1,老古董,lǎo gǔ dǒng,,,名,年代久远的古玩；比喻陈旧过时的事物；也比喻思想陈旧迂腐的人,这台收音机真是个老古董｜别总说他是老古董,antique; old fogey
51137,1,铁交椅,tiě jiāo yǐ,,,名,比喻稳定牢固的职务、地位,废除终身制，打碎铁交椅。,ironclad position (secure job)
51139,1,友邻,yǒu lín,,,名,友好的邻居或邻邦,我们和友邻和睦相处｜两国是友好友邻,friendly neighbor
51139,2,友邻,yǒu lín,,,形,友好而邻近的,友邻部队｜友邻单位,friendly and neighboring
51141,1,狗崽子,gǒu zǎi zi,,,名,幼小的狗（多用作骂人的话）,那个狗崽子又闯祸了｜别骂人家狗崽子,puppy (often used as a curse)
51142,1,第三人称,dì sān rén chēng,,,,指自己和对方以外的人或物。单数用“他”、“她”、“它”，复数用“他们”、“她们”、“它们”等,小说使用第三人称叙述｜第三人称更适合客观描述,Third person
51145,1,歌舞升平,gē wǔ shēng píng,,,,唱歌跳舞，庆祝太平。形容盛世景象；有时也指粉饰太平,节日里处处歌舞升平｜不能只顾歌舞升平,Sing and dance to celebrate peace
51149,1,选载,xuǎn zǎi,,,动,从长篇作品中选取部分内容登载,《红岩》选载,Select and publish
51150,1,国丧,guó sāng,,,名,古代指皇帝、皇后、太上皇、太后的丧事；现在指国家元首的丧事,国丧期间全国降半旗｜国丧日禁止娱乐活动,National mourning
51151,1,幽禁,yōu jìn,,,动,软禁,他被幽禁在深宅大院｜皇帝幽禁了叛乱亲王,House arrest
51153,1,化干戈为玉帛,huà gān gē wéi yù bó,,,,把兵器变为玉器和丝帛（古代两国互相聘问，用玉帛作礼物）。借指变战争为和平，变争斗为友好,双方终于化干戈为玉帛｜期待两国化干戈为玉帛,Turn swords into plowshares
51155,1,鞍子,ān zi,,,名,放在骡马等牲口背上供人骑坐或驮运东西的器具。中部平坦，前后两边翘起，多用皮革或木头加棉垫等制成,马鞍子需要调整一下｜新买的鞍子很舒适,Saddle
51156,1,知心话,zhī xīn huà,,,名,出自内心的、只对知心人讲的话,她们在说知心话｜知心话只对好朋友讲,Heart-to-heart talk
51158,1,二进制,èr jìn zhì,,,名,逢二进一的计数编码方法，只有0和1两个数码。如十进制的2、3、4、5，二进制分别表示为10、11、100、101。二进制广泛应用于电子计算机的数据处理,计算机使用二进制｜二进制只有0和1,Binary system
51162,1,拍发,pāi fā,,,动,发出（电报）,记者拍发了紧急电报｜他拍发了求救信号,Send (a telegram)
51163,1,腮腺,sāi xiàn,,,名,两耳前下方的一对口腔腺体，呈不规则三角形。能分泌唾液湿滑口腔和帮助消化,腮腺发炎需要治疗｜腮腺分泌唾液,Parotid gland
51164,1,臆造,yì zào,,,动,凭主观想象编造,任何人不能臆造历史。,Fabricate
51165,1,水榭,shuǐ xiè,,,名,园林或风景区内，建于水边或水上供游览、休息、眺望的建筑物,湖边有座漂亮水榭｜我们在水榭里喝茶,Waterside pavilion
51166,1,急先锋,jí xiān fēng,,,名,指冲锋在前的人；比喻积极带头的人,在民主革命运动中，他是急先锋。,Daring vanguard
51171,1,备料,bèi liào,,,动,为生产准备所需材料；（给力畜）准备饲料,赶紧备料，以便如期开工｜给马备料,Prepare materials
51171,2,备料,bèi liào,,,名,为生产准备的材料；也指给力畜准备的饲料,过冬备料充足,Materials prepared
51172,1,不求甚解,bù qiú shèn jiě,,,,晋·陶渊明《五柳先生传》：“好读书，不求甚解。”原指读书只求领会主旨，不死抠字眼儿。现多指只满足于了解个大概，不作深入理解。,读书不能不求甚解｜他不求甚解地翻看,Not seek deep understanding
51174,1,亡命之徒,wáng mìng zhī tú,,,,不顾生命危险作恶的人,警方抓获了亡命之徒｜亡命之徒四处逃窜,Desperado
51176,1,闲言碎语,xián yán suì yǔ,,,,【闲话】不负责任地议论他人是非的话,别在意那些闲言碎语｜闲言碎语伤人心,Gossip
51178,1,回光返照,huí guāng fǎn zhào,,,,日落时，因光线反射，天空中会出现短时发亮的现象。比喻人临死前精神短暂兴奋的现象；也比喻事物灭亡前短暂兴旺的景象,这回光返照维持不久｜回光返照后他安详离世,Last glow before sunset
51179,1,短少,duǎn shǎo,,,动,缺少（多指少于一定数额）,商品房面积短少现象已引起人们关注。,Be short
51181,1,家徒四壁,jiā tú sì bì,,,,家里只有四周的墙壁，室内空无一物。形容极其贫穷,他家徒四壁很贫困｜家徒四壁却乐观向上,Bare walls
51183,1,含糊其词,hán hú qí cí,,,,话说得不清楚，模棱两可,他含糊其词不表态｜回答不能含糊其词,Talk ambiguously
51186,1,犒劳,kào láo,,,动,在对方进行紧张艰苦的战斗或劳动之后，用酒食等表示慰问,犒劳抗洪归来的官兵。,Reward with food and drink
51186,2,犒劳,kào láo,,,名,〈口〉用来表示慰问的酒食等,吃犒劳｜慰问团送犒劳来了。,Food and drink as reward
51188,1,一见倾心,yī jiàn qīng xīn,,,,一见面就产生向往爱慕的感情,他们一见倾心相爱｜一见倾心的感觉很美妙,Fall in love at first sight
51189,1,洋式,yáng shì,,,形,西洋样式的,洋式楼房,Western-style
51190,1,探幽,tàn yōu,,,动,寻访幽美的地方,深山探幽，流连忘返。,Explore secluded places
51190,2,探幽,tàn yōu,,,动,探究高深的道理,探幽索隐（索隐：搜寻奥秘）｜医学探幽,Probe profound truths
51191,1,三秋,sān qiū,,,名,三年；借指很久的时间,一日不见，如隔三秋。,Three years
51191,2,三秋,sān qiū,,,名,指秋季三个月；也指秋季的第三个月，即农历九月,三秋时节天高气爽｜待到三秋桂子飘香,Three autumn months
51191,3,三秋,sān qiū,,,名,农业上指秋收、秋耕和秋种,农民忙着三秋生产｜三秋是农忙季节,"Autumn harvesting, plowing and planting"
51192,1,六艺,liù yì,,,名,西周学校教育的六个科目：礼（礼仪）、乐（音乐）、射（射箭）、御（驾车）、书（识字）、数（计算）,古代教育重视六艺｜六艺包括礼乐射御书数,Six Arts
51192,2,六艺,liù yì,,,名,六经,六艺指儒家六经｜他精通六艺经典,Six Classics
51194,1,贺年片,hè nián piàn,,,名,表示祝贺新年或春节的卡片,我收到很多贺年片｜寄张贺年片给朋友,New Year greeting card
51197,1,去势,qù shì,,,动,摘除雄性动物的睾丸，使失去性功能,兽医给马匹去势｜去势后的动物更温顺,Castrate
51199,1,骁将,xiāo jiàng,,,名,勇猛的战将,他是军中一员骁将｜骁将冲锋在前,Valiant general
51201,1,药膳,yào shàn,,,名,配有中药的膳食，有保健、防治慢性病的作用。如薏仁粥、参芪鸡等,药膳养生很流行｜这家药膳馆很出名,Medicated diet
51203,1,改扮,gǎi bàn,,,动,改变打扮，使变为另一个模样,他乔装改扮，深入案发地取证。,Disguise
51204,1,热肠,rè cháng,,,名,热心肠,古道热肠,Warmheartedness
51206,1,余孽,yú niè,,,名,残留下来的坏分子或恶势力,根除种族主义余孽｜残渣余孽,Remnant evil
51207,1,偷换,tōu huàn,,,动,暗中改换,偷换概念,Stealthily replace
51210,1,鱼雷艇,yú léi tǐng,,,名,发射鱼雷用的小型快艇。能迅速驶近目标，发射鱼雷,鱼雷艇快速出击｜鱼雷艇发射了鱼雷,Torpedo boat
51211,1,玻璃纸,bō li zhǐ,,,名,用经过化学处理的纸浆或塑料制成的透明薄膜。可以染上各种色泽，供包装及装饰用,礼物用玻璃纸包装｜彩色玻璃纸很漂亮,Cellophane
51213,1,犯不上,fàn bu shàng,,,动,不值得,为小事生气犯不上｜犯不上跟他计较,Not worthwhile
51216,1,著作等身,zhù zuò děng shēn,,,,撰写的著作摞起来和身体一样高。形容著作非常多,老舍先生是一位著作等身的作家。,Works equal one's height
51218,1,遮阳帽,zhē yáng mào,,,名,帽檐宽大，可以遮挡阳光的帽子,夏天要戴遮阳帽｜遮阳帽能防晒,Sun hat
51223,1,明细表,míng xì biǎo,,,名,项目明确详细的表格,查看工资明细表｜明细表列得很清楚,Detailed list
51231,1,叫苦连天,jiào kǔ lián tiān,,,连,续不断地叫苦,他热得叫苦连天｜工作累得叫苦连天,Complain incessantly
51232,1,治外法权,zhì wài fǎ quán,,,,指有特定身份的外国人享有的不受所在国管辖的权利。外交官、国家元首、政府首脑、联合国官员皆可享受这种特权,外交官享有治外法权｜治外法权是特殊待遇,Extraterritoriality
51234,1,两院制,liǎng yuàn zhì,,,名,资本主义国家议会设有上下两院并由两院共同行使议会职权的制度。英国首先建立这种制度，后为资本主义国家广泛采用，但名称有所不同,美国实行两院制｜两院制是议会制度,Bicameral system
51235,1,断路,duàn lù,,,动,电流的线路中断,电路断路了｜停电是因为断路,Open circuit
51236,1,磁头,cí tóu,,,名,录音机、录像机等机器中重要的电磁换能元件。能将电信号变换成磁信号，并使之存储在磁带、磁盘或磁鼓上；也能将存储的磁信号还原或消去。不同的磁头能记录、重放、消去声音或图像,录音机磁头坏了｜更换磁头费用很高,Magnetic head
51238,1,草菇,cǎo gū,,,名,蕈（xùn）的一种。菌盖灰色，半球形、卵圆形或钟形，有黑褐色条纹，基部有脚苞。多在烂草堆上生长。可以食用,草菇炒肉很鲜美｜新鲜草菇营养丰富,Straw mushroom
51239,1,延揽,yán lǎn,,,动,招揽；邀请,延揽专家,Recruit
51240,1,头昏脑胀,tóu hūn nǎo zhàng,,,,头脑发昏发胀；常用来形容精神极度紧张疲乏,熬夜头昏脑胀｜忙得头昏脑胀,Dizzy and groggy
51242,1,拉杆,lā gān,,,名,指能拉长或缩短的杆，由不同直径的管儿套接而成,收音机上的拉杆天线,Telescopic rod
51242,2,拉杆,lā gān,,,名,机械或建筑物上起牵引作用的杆形物件,他用力拉动拉杆，机器开始运转。｜这个拉杆需要定期润滑。,Pull rod
51243,1,余威,yú wēi,,,名,剩余的威力,老英雄余威尚在,Remaining prestige
51244,1,仇怨,chóu yuàn,,,名,仇恨和怨愤,他们之间有仇怨｜化解多年的仇怨,Hatred and resentment
51245,1,凋落,diāo luò,,,动,凋谢,花叶凋落,Wither and fall
51247,1,情景交融,qíng jǐng jiāo róng,,,,指在作品中对景物的描写或环境的渲染跟作者或作品中人物的感情相互融合,这首诗情景交融｜画面情景交融很动人,Blending of feeling and setting
51248,1,刨根问底,páo gēn wèn dǐ,,,,追究根源，盘查底细,他喜欢刨根问底｜别总刨根问底,Get to the root of the matter
51249,1,法盲,fǎ máng,,,名,没有法律知识、法制观念的人,他是法盲不懂法律｜普法教育减少法盲,Legal illiterate
51251,1,航拍,háng pāi,,,动,航空摄影,航拍景色很壮观｜用无人机航拍城市,Aerial photography
51253,1,细究,xì jiū,,,动,仔细地推求、追究,不必细究,Examine meticulously
51255,1,兀立,wù lì,,,动,高耸直立,奇峰兀立,Stand tall and upright
51257,1,脸子,liǎn zi,,,名,脸面,挨了一顿训斥，他脸子上怎么下得来呢!,Face
51257,2,脸子,liǎn zi,,,名,指不愉快的表情,动不动就给人家脸子看。,Sullen look
51258,1,照拂,zhào fú,,,动,照料；照顾,照拂子女,Look after
51261,1,压延,yā yán,,,动,加一定压力使金属等材料延展成所需形状,工人正在压延钢板｜压延工艺要求很高,Roll
51262,1,照本宣科,zhào běn xuān kē,,,,照着本子宣读（宣科：道士诵经）。形容只是死板照念，不会深入、灵活地讲解和发挥,他照本宣科很无聊｜不要总是照本宣科,Read verbatim
51266,1,叉烧,chā shāo,,,名,指叉烧肉，即用叉烧的方法烧烤成的肉,叉烧味道很香｜买斤叉烧回家,Barbecued pork
51266,2,叉烧,chā shāo,,,动,把腌渍好的瘦肉等挂在特制的叉子上，放入炉内烧烤,师傅在叉烧猪肉｜学会叉烧不容易,Barbecue on a fork
51268,1,银屏,yín píng,,,名,电视机上的荧光屏；借指电视节目,银屏上出现了他的身影｜银屏预告,TV screen
51269,1,甜品,tián pǐn,,,名,甜味小食品,饭后要吃甜品｜甜品店生意很好,Dessert
51270,1,挑头,tiǎo tóu,,,动,领头；带头,这件事由他挑头,Take the lead
51272,1,诲人不倦,huì rén bù juàn,,,,耐心地、不知疲倦地教诲别人,老师诲人不倦｜他诲人不倦地教导,Teach tirelessly
51274,1,合刊,hé kān,,,名,合并刊印的诗文或合成一期出版的报刊,这是诗歌合刊｜合刊内容丰富,Combined publication
51274,2,合刊,hé kān,,,动,合并刊行。多指两个以上作者的诗文合集刊印或两期以上的报刊合成一期出版,两期杂志准备合刊｜合刊能节省成本,Publish jointly
51275,1,行军床,xíng jūn chuáng,,,名,可折叠的便于携带的床。用木制或金属制的架子绷上帆布或尼龙布做成。多供行军、野外作业等使用,野外用行军床｜行军床很方便携带,Camp bed
51278,1,淫欲,yín yù,,,名,色欲,克制淫欲是修行｜淫欲是人之常情,Lust
51282,1,弹词,tán cí,,,名,一种曲艺，流行于南方各地。表演者自弹自唱，伴奏以三弦、琵琶、月琴为主。有苏州弹词、扬州弹词、长沙弹词等。也指弹词的底本,她擅长表演弹词｜苏州弹词很好听,Plucking narrative
51283,1,油桐,yóu tóng,,,名,落叶小乔木，叶卵状心形，开白色花，有紫色条纹，核果卵形。种子榨的油叫桐油，工业上用作涂料,油桐花开满山野｜油桐种子可榨油,Tung tree
51284,1,盲肠,máng cháng,,,名,大肠起始段的袋状部分。位于腹腔右侧下部，上接回肠，下接结肠，下面有一小孔通阑尾。,盲肠发炎要手术｜盲肠位于右下腹,Cecum
51285,1,主项,zhǔ xiàng,,,名,主要项目,100米短跑是他的强项和主项｜确定经营主项,Main item
51285,2,主项,zhǔ xiàng,,,名,主词,这是逻辑学的主项｜主项在判断中很重要,Subject
51287,1,锄地,chú dì,,,动,用锄在地里除草、松土等,农民在田间锄地｜锄地能除草松土,Hoe the land
51289,1,叔祖,shū zǔ,,,名,父亲的叔父。某些地区,叔祖今年八十岁｜我去看望叔祖,Father's uncle
