rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example,definition_en
35839,2,导购,dǎo gòu,,,动,向顾客介绍商品，引导顾客购物,导购介绍商品｜她负责导购工作,Guide shopping
35840,1,官名,guān míng,,,名,官衔名称,这是个古代官名｜官名要记清楚,Official title
35840,2,官名,guān míng,,,名,旧指人的正式名字；学名,他的官名叫文正｜官名不同于字号,Formal name
35841,1,肥美,féi měi,,,形,脂肪多而味道鲜美,肥美的羊肉,Plump and tasty
35841,2,肥美,féi měi,,,形,肥壮；丰茂,牛羊肥美｜水草肥美,Lush
35841,3,肥美,féi měi,,,形,肥沃,土地肥美,Fertile
35842,1,艰深,jiān shēn,,,形,深奥难懂,内容艰深,Abstruse
35843,1,出落,chū luo,,,动,从少年到青春发育阶段，体态、容貌向美好的方面变化（多指女性）,几年不见，她出落成一个漂亮的大姑娘了。,Grow into beauty
35844,1,重版,chóng bǎn,,,动,（书刊）重新出版,这本书要重版｜重版修订内容,Reprint
35845,1,转炉,zhuàn lú,,,名,在冶炼过程中炉体可根据生产工艺的需要而转动的冶金炉,转炉炼钢｜转炉在转动,Converter
35846,1,旅伴,lǚ bàn,,,名,一同旅行的伙伴,他是我的旅伴｜旅伴相互照应,Travel companion
35847,1,烽烟,fēng yān,,,名,烽火,烽烟四起｜烽烟传警讯,Beacon fire
35848,1,水柱,shuǐ zhù,,,名,向上喷出的柱状水束,喷水池中喷射出来的水柱有3米高。,Water column
35849,1,小我,xiǎo wǒ,,,名,指个人或自我（跟“大我”相区别）,牺牲小我，顾全大我。,Individual self
35850,1,聚光,jù guāng,,,动,把光束集中起来,凸透镜和凹透镜都能聚光。,Focus light
35852,1,农家肥,nóng jiā féi,,,名,农家肥料，即农民家里自产的肥料。如粪肥、绿肥等,施用农家肥｜农家肥很环保,Farmyard manure
35853,1,借方,jiè fāng,,,名,执行会计制度权责发生制时，反映资产增加和负债及所有者权益的减少的科目总称（跟“贷方”相对）,记在借方｜借方金额增加,Debit
35860,1,兼而有之,jiān ér yǒu zhī,,,,同时具有,二者兼而有之,Have both
35861,1,洋洋洒洒,yáng yáng sǎ sǎ,,,形,形容讲话或文章篇幅长，明白流畅，颇有气势,文章洋洋洒洒｜他洋洋洒洒写了很多,Voluminous and flowing
35864,1,戴帽子,dài mào zi,,,,比喻给人加上某种罪名,不要动不动就抓辫子、戴帽子。,Label someone
35865,1,敬而远之,jìng ér yuǎn zhī,,,,《论语·雍也》：“敬鬼神而远之。”意思是对待鬼神要尊敬，但不必去亲近。后用“敬而远之”表示对某些人因有某种顾忌，表面上以礼相待，实际上并不愿意接近,对他敬而远之｜我只能敬而远之,Keep at a respectful distance
35866,1,少不得,shǎo bu dé,,,动,免不了,这次谈判，少不得要有一场争辩。,Unavoidable
35866,2,少不得,shǎo bu dé,,,动,不能缺少,这句话中的逗号少不得。,Indispensable
35869,1,丑角,chǒu jué,,,名,戏曲里的一个行当。扮演滑稽或反面人物，鼻梁上抹一块儿白粉，相貌丑陋而举止可笑。（也说小花脸、三花脸）,他演丑角｜丑角很滑稽,Clown role
35869,2,丑角,chǒu jué,,,名,比喻品德不好、表现卑劣的人,政坛丑角,Villain
35872,1,乘风破浪,chéng fēng pò làng,,,,趁着风势，破浪前进；比喻不畏艰险，奋勇前进；也形容事物迅猛发展,乘风破浪向前进｜我们要乘风破浪,Ride the wind and waves
35873,1,不可救药,bù kě jiù yào,,,,病情重到无法用药医治的程度。比喻情况坏到无法挽救的地步,他已不可救药｜这病不可救药,Incurable
35874,1,念念有词,niàn niàn yǒu cí,,,,原指小声地念诵经文或咒语；现多形容人不停地自言自语,他念念有词｜嘴里念念有词,Mutter incantations
35875,1,颔首,hàn shǒu,,,动,点头,他颔首示意｜老师颔首同意,Nod
35876,1,抵销,dǐ xiāo,,,动,以等价实物、债权等冲抵勾销欠账,债务已抵销｜互相抵销欠款,Offset
35877,1,纠结,jiū jié,,,形,形容心里矛盾，不知该怎么办,这件事是使我心里最为纠结的｜那种纠结的心情无法形容。,Torn
35877,2,纠结,jiū jié,,,动,缠绕联结,紫藤和爬山虎纠结在一起｜几桩事情纠结在一起，理也理不清。,Entwine
35879,1,银针,yín zhēn,,,名,指针灸用的针,用银针针灸｜银针很细,Acupuncture needle
35880,1,保价,bǎo jià,,,动,一种邮政业务，用于邮递贵重物品等，需要加收费用。如有遗失，邮政部门按保价金额给予赔偿,保价邮寄,Insured mail
35881,1,到案,dào àn,,,动,到庭,嫌疑人已到案｜按时到案接受调查,Appear in court
35883,1,匀速,yún sù,,,形,物体在单位时间内所移动的距离相等的,匀速直线运动｜匀速运行,Uniform velocity
35884,1,腰肢,yāo zhī,,,名,【腰身】腰部,腰肢纤弱｜腰肢婀娜,Waist
35885,1,狼狗,láng gǒu,,,名,牧羊犬的通称,狼狗很凶猛｜养了一只狼狗,Shepherd dog
35886,1,浑圆,hún yuán,,,形,（形体）很圆,玛瑙球通体浑圆,Perfectly round
35887,1,全才,quán cái,,,名,指全面发展的人才或在一定范围内有多方面才能的人才,文武全才,Versatile talent
35888,1,叵测,pǒ cè,,,动,不可猜测（用于贬义）,心怀叵测，诡计多端｜居心叵测,Unfathomable
35889,1,花呢,huā ní,,,名,表面呈条、格、点儿等花纹状的毛织品。,这件花呢外套｜花呢面料很厚实,Tweed
35892,1,雀斑,què bān,,,名,皮肤出现的黄褐色或黑褐色的小斑点，多见于面部，不疼不痒，与太阳照射有关,她脸上有雀斑｜雀斑很可爱,Freckle
35894,1,优裕,yōu yù,,,形,富足；充裕,家境优裕｜生活优裕,Affluent; abundant
35898,1,猎杀,liè shā,,,动,捕捉并杀死,猎杀野生动物｜禁止猎杀,Hunt and kill
35899,1,买价,mǎi jià,,,名,买进商品等的价钱,买价很合理｜问清楚买价,Purchase price
35900,1,青绿,qīng lǜ,,,形,浓绿,丛林一片青绿,Dark green
35902,1,气闷,qì mèn,,,形,形容心情烦闷，不畅快,她心里气闷得很,Depressed; gloomy (mood)
35902,2,气闷,qì mèn,,,形,因空气不流通等原因而感到憋闷,屋里烟雾腾腾让人感到气闷。,Stuffy; suffocating (air)
35903,1,外卖,wài mài,,,名,外卖的饭菜,这家餐馆的外卖比别处好。,Takeout food
35903,2,外卖,wài mài,,,动,餐馆把饭菜卖给顾客带走或应约送货上门,外卖烧鸡｜经营外卖业务,Sell takeout
35905,1,说客,shuì kè,,,名,古代指游说的人；后借指善于做劝说工作的人,他是个说客｜说客来游说,Persuader; lobbyist
35907,1,泉源,quán yuán,,,名,泉水的源头,找到泉源｜泉源清澈,Source of a spring
35907,2,泉源,quán yuán,,,名,借指知识、力量、感情等的根源和来由,知识的泉源｜力量的泉源,Source; origin (figurative)
35908,1,配比,pèi bǐ,,,名,组成某物质各种成分的搭配比例,调整配比｜配比要准确,Mixing ratio
35909,1,停航,tíng háng,,,动,（飞机或船舶）停止航行,台风过境，客轮停航一天。,Suspend navigation
35910,1,比翼,bǐ yì,,,动,翅膀挨着翅膀（飞翔）；常比喻男女情投意合,夫妻比翼，伉俪情深。,Fly wing to wing; (fig.) deeply attached couple
35911,1,防潮,fáng cháo,,,动,防止受潮,保存药品必须防潮。,Moisture-proof
35911,2,防潮,fáng cháo,,,动,防备潮水泛滥,筑堤防潮,Prevent flooding
35913,1,立体感,lì tǐ gǎn,,,名,（画面等给人造成的）具有立体形状的感受,这幅油画立体感特别强烈。,Three-dimensional effect
35914,1,胃溃疡,wèi kuì yáng,,,名,胃黏膜发生溃烂的病症。症状为周期性和节律性的上腹疼痛以及恶心、呕吐等,得了胃溃疡｜胃溃疡要治疗,Gastric ulcer
35916,1,郎君,láng jūn,,,名,对丈夫的称呼（多见于近代汉语）,等待郎君归来｜郎君很体贴,Husband (archaic/formal)
35917,1,黑钱,hēi qián,,,名,非法得来的钱,洗黑钱｜黑钱要没收,Illegal money
35919,1,起意,qǐ yì,,,动,萌发某种念头（多指坏的）,见财起意,Conceive an idea (usu. bad)
35920,1,诗画,shī huà,,,名,诗和画的合称,诗画作品｜欣赏诗画,Poetry and painting
35922,1,青豆,qīng dòu,,,名,籽实表皮为青色的一种大豆,青豆很新鲜｜炒青豆,Green soybean
35924,1,长啸,cháng xiào,,,动,（人、兽等）拉长声音高声呼叫,仰天长啸,Let out a long cry
35925,1,禁渔,jìn yú,,,动,为保证鱼虾繁殖、生长，在一定季节或一定区域禁止捕捞,禁渔期｜贯彻“划区分时，统一实施”的禁渔原则。,Fishing ban
35926,1,骁勇,xiāo yǒng,,,形,勇猛,骁勇过人,Valiant; brave
35927,1,祖坟,zǔ fén,,,名,祖辈的坟墓,祭扫祖坟,Ancestral grave
35928,1,特种邮票,tè zhǒng yóu piào,,,,邮政部门为了某种宣传目的而特地发行的邮票,收集特种邮票｜发行特种邮票,Special stamp
35929,1,自励,zì lì,,,动,自我激励,自强自励,Self-motivation
35930,1,捧杯,pěng bēi,,,动,捧走奖杯；特指比赛中获得冠军,我国乒乓健儿在世界大赛中再次捧杯。,Win the championship
35934,1,唱机,chàng jī,,,名,旧指留声机；现多指电唱机,老式唱机｜唱机放唱片,Record player
35935,1,烦人,fán rén,,,形,使人烦恼的,失眠真烦人,Annoying
35936,1,出勤,chū qín,,,动,按规定的时间上班,统计一下这个月的出勤率。,Attendance at work
35936,2,出勤,chū qín,,,动,为办理公务而外出,班长出勤去了,Go out on business
35938,1,海疆,hǎi jiāng,,,名,领海和沿海地区,保卫海疆,Territorial waters and coastal areas
35939,1,寡欢,guǎ huān,,,形,缺少欢乐；不愉快,寂寞寡欢｜郁郁寡欢,Unhappy; joyless
35943,1,便中,biàn zhōng,,,名,方便的时候,书已购到，望便中来取。,At one's convenience
35945,1,高抬,gāo tái,,,动,高高抬起,高抬贵手,Lift high
35945,2,高抬,gāo tái,,,动,过高抬举（客套话）,别高抬我，我不是专家。,Overpraise (polite)
35946,1,面告,miàn gào,,,动,当面告知,面告详情｜当面告知,Inform in person
35947,1,重磅,zhòng bàng,,,形,分量很重的,重磅消息｜重磅炸弹,Heavyweight
35949,1,趾高气扬,zhǐ gāo qì yáng,,,,走路时把脚抬得很高，神气十足。形容狂妄自大、得意忘形的样子,他趾高气扬｜别趾高气扬的,Strutting; arrogant
35950,1,海市蜃楼,hǎi shì shèn lóu,,,,比喻虚无缥缈的事物,那只是海市蜃楼｜希望如海市蜃楼,Mirage (figurative)
35950,2,海市蜃楼,hǎi shì shèn lóu,,,,光线因不同密度空气层的折射，把远处景物显示在空中或地面的奇异幻景。多发生在夏天沿海一带或沙漠中，发生时可见极远处隐约有山峦、城池、亭台楼阁等，不久就全部消失。古人以为由蜃（大蛤蜊）吐气而成,沙漠出现海市蜃楼｜海市蜃楼是幻景,Mirage (literal)
35953,1,无可比拟,wú kě bǐ nǐ,,,,没有可以跟它相比的（比拟：比较）；形容独一无二,无可比拟的美｜这成就无可比拟,Incomparable
35955,1,积劳成疾,jī láo chéng jí,,,,因长时间过度劳累而患病,他积劳成疾｜积劳成疾住院,Fall ill from overwork
35957,1,迅雷不及掩耳,xùn léi bù jí yǎn ěr,,,,（闪电过后）来不及捂住耳朵，雷声就响了。比喻行动迅速，不给人以防备的时间,迅雷不及掩耳之势｜行动迅雷不及掩耳,As sudden as a thunderbolt
35958,1,门闩,mén shuān,,,名,门关闭后，横插在门内使两扇门推不开的铁棍或木棍,插上门闩｜门闩很结实,Door bolt
35959,1,小聪明,xiǎo cōng ming,,,名,在小事上表现出来的聪明（多用于贬义）,别耍那些小聪明,Petty cleverness
35960,1,终点站,zhōng diǎn zhàn,,,名,行程的最后一站；特指公共交通工具运行线路的最后一站,到达终点站｜终点站下车,Terminus
35961,1,大出血,dà chū xuè,,,动,动脉破裂或内脏损伤等引起的大量出血；现也用来比喻做赔本生意或损失大笔钱财（血：表示比喻义时口语读 xiě）,这家商场今天大出血了，1到5折甩卖。,Massive hemorrhage; (fig.) heavy financial loss
35962,1,监视器,jiān shì qì,,,名,在银行、机场、商场等公众场所安装的利用电视录像技术进行监视的设施,安装监视器｜监视器在运行,Surveillance camera
35963,1,百叶窗,bǎi yè chuāng,,,名,一种既遮阳挡雨又通风的窗。由许多横向的薄片上下排列而成，薄片之间有空隙,打开百叶窗｜百叶窗遮光,Shutters
35965,1,冬小麦,dōng xiǎo mài,,,名,秋天播种，越冬后到第二年夏天收割的小麦,种植冬小麦｜冬小麦越冬,Winter wheat
35966,1,喜剧片,xǐ jù piàn,,,名,具有喜剧特点的影视片,看喜剧片｜喜剧片很搞笑,Comedy film
35967,1,逻辑性,luó ji xìng,,,名,与客观事物规律或思维规律相符合的性质或特点,他分析问题逻辑性很强。,Logicality
35968,1,倾城,qīng chéng,,,形,形容女子容貌极其美丽,倾城之貌,Devastatingly beautiful (of a woman)
35969,1,思考题,sī kǎo tí,,,名,为加深理解、拓宽思路而设计的带有启发性的习题,完成思考题｜思考题有深度,Thought-provoking question
35971,1,一团糟,yī tuán zāo,,,形,形容情况极为混乱、糟糕,屋里一团糟｜事情一团糟,Chaotic; mess
35972,1,引以为戒,yǐn yǐ wéi jiè,,,,引为鉴戒,引以为戒｜要引以为戒,Take as a warning
35974,1,全票,quán piào,,,名,选举中的全部选票,他以全票当选,All votes
35974,2,全票,quán piào,,,名,定价不打折扣的车票、门票等,小孩身高超过1.20米，应购买全票。,Full-price ticket
35976,1,揉搓,róu cuo,,,动,用手摁着反复摩擦（物品）,洗丝绸衣服不要用力揉搓。,Knead; rub
35976,2,揉搓,róu cuo,,,动,〈口〉折磨；烦扰,我已够烦的了，你就别再揉搓我了。,Torment; harass (colloquial)
35977,1,醉汉,zuì hàn,,,名,喝醉酒的男子,醉汉在街上｜扶起醉汉,Drunkard
35979,1,揭秘,jiē mì,,,动,揭开秘密（多用于标题或书名）,揭秘内幕｜这本书揭秘,Reveal secrets
35980,1,罢官,bà guān,,,动,革除官职,因渎职被罢官,Dismiss from office
35981,1,谷仓,gǔ cāng,,,名,储存谷物的仓库,谷仓装满粮食｜新建谷仓,Granary
35984,1,聊以,liáo yǐ,,,副,姑且用来,聊以解嘲｜聊以充饥,Merely to
35985,1,留驻,liú zhù,,,动,留下并驻扎下来,维和部队继续留驻。,Remain stationed
35985,2,留驻,liú zhù,,,动,【留存】一直存在,留驻青春容光,Remain; persist
35986,1,批办,pī bàn,,,动,批示办理,上级批办的项目,Approve and handle
35987,1,约略,yuē lüè,,,副,大概；略微,那件事约略有些印象。,Approximately
35989,1,火盆,huǒ pén,,,名,烧炭火等用的盆子，用来取暖或烘烤衣物,围着火盆取暖｜火盆很暖和,Brazier
35990,1,因袭,yīn xí,,,动,沿用；照搬（过去的制度、法令、方法等）,因袭旧制｜因袭守旧,Follow convention
35991,1,讲情,jiǎng qíng,,,动,替别人请求宽恕或帮助,必须依法办案，谁讲情也没用。,Plead for someone
35992,1,佛事,fó shì,,,名,僧尼诵经、祈祷、礼佛等宗教活动的统称,举行佛事｜参加佛事,Buddhist ceremony
35993,1,泥坑,ní kēng,,,名,烂泥淤积的低洼处,掉进泥坑｜泥坑很深,Mud pit
35993,2,泥坑,ní kēng,,,名,比喻难以自拔的肮脏境地,被这帮坏人拉进了泥坑。,Quagmire (figurative)
35997,1,上算,shàng suàn,,,形,合算；不吃亏,买房不一定比租房上算。,Worthwhile
35998,1,病灶,bìng zào,,,名,有机体上发生病变的部位。可散布病原体和毒素，扩大病变,找到病灶｜病灶要切除,Focus of infection
36001,1,飘零,piāo líng,,,动,漂泊；流落,飘零在外，无依无靠。,Drift; wander
36001,2,飘零,piāo líng,,,动,飘落；凋零,残叶随风飘零,Wither and fall
36002,1,山鸡,shān jī,,,名,锦鸡,山鸡很漂亮｜捕捉山鸡,Pheasant
36003,1,圆场,yuán chǎng,,,动,为打破僵局或调解纠纷而从中解说或提出折中办法,他俩吵翻了，我去给圆场。,Mediate a dispute
36003,2,圆场,yuán chǎng,,,名,戏曲动作程式，为了表现舞台空间的转换，剧中人在舞台上按规定环行路线绕行,跑圆场,Circle the stage (in Chinese opera)
36004,1,实数,shí shù,,,名,数学上对有理数和无理数的统称,这是个实数｜实数包括有理数,Real number (mathematics)
36004,2,实数,shí shù,,,名,真实的数字,到底卖什么价，你说个实数。,Actual number
36005,1,剿灭,jiǎo miè,,,动,用武力消灭,剿灭叛军,Annihilate by force
36007,1,拿人,ná rén,,,动,捉人,刑警队已去拿人,Arrest someone
36007,2,拿人,ná rén,,,动,故意要挟别人或使人为难,甭拿人，你不上，这出戏照样演。,Make things difficult for someone
36007,3,拿人,ná rén,,,动,指吸引人,他表演的小品真拿人。,Attractive; appealing
36008,1,削价,xuē jià,,,动,（商品）降低售价,削价出售,Cut prices
36009,1,祥云,xiáng yún,,,名,象征祥瑞的云彩,宝鹤驾祥云,Auspicious clouds
36011,1,姑爷,gū ye,,,名,岳父母家对女婿的称呼,姑爷来了｜姑爷很孝顺,Son-in-law (wife's parents' term)
36012,1,女招待,nǚ zhāo dài,,,名,旧指饭店、旅馆、娱乐场所等雇佣来招待顾客的青年女子,女招待服务｜她是女招待,Waitress (old term)
36013,1,信口开河,xìn kǒu kāi hé,,,,不经思索、不负责任地随口乱说,别信口开河｜他总信口开河,Talk irresponsibly
36014,1,膝关节,xī guān jié,,,名,膝部骨骼中股骨和胫骨相连接的地方。主要由髌骨和半月板、韧带等组成。可使腿作伸直和弯曲动作,膝关节疼痛｜保护膝关节,Knee joint
36016,1,补税,bǔ shuì,,,动,补交税款,需要补税｜及时补税,Pay back taxes
36020,1,疲于奔命,pí yú bēn mìng,,,,《左传·成公七年》：“余必使尔罢（疲）于奔命以死。”原指受命到处奔走而搞得精疲力尽。现多指忙于奔走应付，搞得很疲惫,疲于奔命｜整天疲于奔命,Be kept constantly on the run
36023,1,旱涝保收,hàn lào bǎo shōu,,,,不论干旱或洪涝收成都有保证；比喻不论出现什么意外都保证受惠,旱涝保收的田地｜这份工作旱涝保收,"Ensure good harvests regardless of drought or flood; metaphorically, guarantee benefits no matter what unexpected events occur"
36024,1,视死如归,shì sǐ rú guī,,,,把死看得像回家一样平常。形容为了正义事业不怕牺牲，无所畏惧,他视死如归｜英雄视死如归,Look upon death as going home; describe fearless sacrifice for a just cause
36028,1,待定,dài dìng,,,动,等待决定,选手名单待定,Pending decision
36029,1,类固醇,lèi gù chún,,,名,有机化合物的一类。广泛存在于动植物体内，种类繁多，如胆酸、胆固醇、麦角固醇、维生素D、性激素、肾上腺皮质激素、皂素等。类固醇在血液中含量超过标准，会沉积在动脉壁周围，引起动脉硬化,类固醇药物｜检测类固醇,Steroid
36030,1,气象站,qì xiàng zhàn,,,名,进行大气观测和小区域气象预报的基层气象机构,气象站预报｜去气象站工作,Weather station
36034,1,邮展,yóu zhǎn,,,名,集邮展览,举行邮展,Philatelic exhibition
36036,1,横眉,héng méi,,,动,耸起眉毛。形容怒目而视,横眉怒目,Frown angrily; describe glaring in anger
36038,1,海量,hǎi liàng,,,名,很大的酒量,他真是海量，喝一瓶白酒都不醉。,Great capacity for liquor
36038,2,海量,hǎi liàng,,,名,敬词，大海一样宽宏的度量,您海量，请多包涵。,Magnanimity (as vast as the sea)
36039,1,死心塌地,sǐ xīn tā dì,,,形,形容下定决心不再改变（多用于贬义）,死心塌地追随｜他死心塌地,Dead set (often derogatory)
36040,1,遍体鳞伤,biàn tǐ lín shāng,,,,浑身都是伤痕，像鱼鳞一样密。形容伤势严重,他被打得遍体鳞伤｜那个遍体鳞伤的士兵被送进医院,Covered with wounds all over the body like fish scales; describe serious injuries
36041,1,穷追不舍,qióng zhuī bù shě,,,,紧紧追问，毫不放松,记者们连连发问，穷追不舍。,Pursue relentlessly
36041,2,穷追不舍,qióng zhuī bù shě,,,,追赶到底，决不放过,对残敌穷追不舍,Chase to the end without letting go
36042,1,浮想联翩,fú xiǎng lián piān,,,形,形容众多的想象或感想接连不断地涌现出来,看到美景让我浮想联翩｜这首诗令人浮想联翩,Thoughts surging up one after another
36044,1,亭亭玉立,tíng tíng yù lì,,,形,形容美女身材修长秀美；也形容花木挺拔,几年不见，这孩子已是亭亭玉立的大姑娘了｜亭亭玉立的金针花。,Slender and graceful (of a woman); tall and upright (of plants)
36045,1,腰缠万贯,yāo chán wàn guàn,,,,腰里缠着万贯铜钱。形容非常富有,他腰缠万贯却很低调｜这位腰缠万贯的商人很慷慨,Have ten thousand strings of cash coiled around the waist; describe extremely wealthy
36046,1,破釜沉舟,pò fǔ chén zhōu,,,,《史记·项羽本纪》记载：项羽与秦兵打仗，过河后就砸破锅，凿沉船，表示不留退路，拼死一战。后用“破釜沉舟”比喻下定决心，不顾一切干到底,我们必须破釜沉舟背水一战｜他破釜沉舟投入全部积蓄,Break the cauldrons and sink the boats; metaphor for burning one's bridges to show determination
36047,1,深谋远虑,shēn móu yuǎn lǜ,,,,周密地谋划，长远地考虑,这个计划体现了深谋远虑｜领导者需要深谋远虑,Think deeply and plan carefully
36050,1,心间,xīn jiān,,,名,心中；心上,牢记心间,In one's heart
36051,1,含羞,hán xiū,,,动,面带羞涩,眉目含羞｜含羞一笑,Look bashful
36052,1,秧苗,yāng miáo,,,名,水稻的幼苗；也泛指农作物的幼苗,田里的秧苗长势很好｜农民正在插秧苗,Rice seedlings; young plants of crops
36053,1,随俗,suí sú,,,动,从俗；顺应习俗,入乡随俗,Follow local customs
36055,1,作俑,zuò yǒng,,,动,制造殉葬用的偶像；比喻倡导做不好的事,他是这件事的始作俑者｜这种不良风气不可作俑,Make tomb figures; metaphor for initiate bad practices
36057,1,挑大梁,tiǎo dà liáng,,,,比喻承担重要的任务或在工作中起主要作用,在队里他是挑大梁的,Shoulder the main responsibility
36058,1,公诉人,gōng sù rén,,,名,代表国家向法院提起诉讼的人，在诉讼中居原告地位,公诉人在法庭上陈述案情｜公诉人提出了有力证据,Public prosecutor
36059,1,大部头,dà bù tóu,,,名,浩繁的篇幅,天天抱着大部头翻来翻去｜一本大部头的书,Large volume (of a book)
36061,1,急刹车,jí shā chē,,,,紧急刹闸停车；比喻赶紧停止或禁止,司机突然急刹车｜公司对这个项目急刹车,Slam on the brakes; metaphor for stopping immediately
36062,1,客套话,kè tào huà,,,名,表示客气、寒暄的话，如劳驾、借光、留步等,他说了些客套话｜别太客套话说重点,Polite expressions
36063,1,议会制,yì huì zhì,,,名,一种政治制度，采用这种制度的国家，宪法中规定，政府由议会产生，并对议会负责；由议会行使立法和监督政府的权力,这个国家实行议会制｜议会制是民主制度的一种,Parliamentary system
36064,1,开斋,kāi zhāi,,,动,伊斯兰教教徒结束封斋,穆斯林今天开斋｜开斋节是重要节日,Break the fast (Islam)
36064,2,开斋,kāi zhāi,,,动,因斋戒而吃素的人解除斋戒，恢复吃荤,他结束斋戒今天开斋｜开斋后可以正常饮食,Resume eating meat after a vegetarian fast
36065,1,特殊化,tè shū huà,,,动,变得跟一般不同。多指违反政策和制度规定，在政治、工作、生活等方面享受特权,反对特殊化,Make special; grant special privileges
36066,1,望族,wàng zú,,,名,有声望和地位的家族,他家是当地望族｜这个望族很有影响力,Distinguished family
36067,1,地球村,dì qiú cūn,,,名,对地球的一种比喻说法。现代科技的迅速发展，缩小了地球上的时空距离，整个地球就像一个小村落,互联网让地球村成为现实｜我们生活在地球村里,Global village
36069,1,刚直,gāng zhí,,,形,刚正,他性格刚直不阿｜刚直的人容易得罪人,Upright and outspoken
36070,1,县太爷,xiàn tài yé,,,名,县令；今常用来谑称县长或讽刺有官僚作风的县领导,县太爷来视察工作｜别摆县太爷的架子,County magistrate (often humorous or sarcastic)
36071,1,总机,zǒng jī,,,名,单位内部使用的可以接通许多分机和外线的电话交换机,请总机转接分机｜总机忙线请稍候,Telephone switchboard
36073,1,封冻,fēng dòng,,,动,（江河湖泊等）水面完全结冰,湖面已经封冻｜封冻的河面可以滑冰,Freeze over (of water surfaces)
36073,2,封冻,fēng dòng,,,动,土地冻结,土地封冻无法耕种｜冬天土地封冻了,Freeze (of land)
36075,1,消夏,xiāo xià,,,动,避暑；用消遣的方式度过夏天,到庐山去消夏,Spend summer leisurely; avoid summer heat
36077,1,城防,chéng fáng,,,名,城市的防御或防务,城防部队,City defense
36078,1,水货,shuǐ huò,,,名,从水路走私来的货物；泛指由非法途径出入境的货物,这些是水货手机｜海关查获一批水货,Smuggled goods
36080,1,商誉,shāng yù,,,名,商业信誉,这家公司商誉很好｜商誉是无形资产,Commercial reputation
36082,1,慎行,shèn xíng,,,动,谨慎行事,谨言慎行,Act prudently
36084,1,水烟,shuǐ yān,,,名,用水烟袋抽的烟丝或烟叶末儿。吸时烟从灌注了水的管中通过，故称,老人喜欢抽水烟｜水烟袋很精致,Water pipe tobacco
36086,1,延年益寿,yán nián yì shòu,,,,增加岁数，延长寿命,坚持体育锻炼，可以延年益寿。,Prolong life
36088,1,破费,pò fèi,,,动,花费消耗（钱财等）,少要几个菜，别太破费了。,Spend money
36089,1,深恐,shēn kǒng,,,动,十分担心,深恐有负众望,Fear greatly
36091,1,说得过去,shuō de guò qù,,,,还可以；还能令人满意,他的英语水平还说得过去。,Passable; acceptable
36094,1,荷枪实弹,hè qiāng shí dàn,,,,扛着枪并且子弹上了膛。形容全副武装、高度戒备,哨兵荷枪实弹站岗｜士兵们荷枪实弹待命,Carry loaded rifles; fully armed and highly alert
36095,1,话锋,huà fēng,,,名,谈话的主题,说着说着把话锋一转，离开了正题。,Topic of conversation
36096,1,班底,bān dǐ,,,名,旧指戏班中的非主要演员。现指组织中的基干成员,这家公司的班底比较整齐。,Core members (of an organization)
36098,1,以身殉职,yǐ shēn xùn zhí,,,,为忠于职守而牺牲生命,他为救火以身殉职｜这位警察以身殉职,Die at one's post
36100,1,鬼混,guǐ hùn,,,动,跟品行不好的人混杂在一起，过不正当的生活；特指男女厮混在一起,不要同那些不三不四的人在一起鬼混。,Fool around (with disreputable people); engage in promiscuity
36100,2,鬼混,guǐ hùn,,,动,糊里糊涂、无所事事地混日子,他整天在外面鬼混｜别再鬼混了找点正事,Loaf around aimlessly
36102,1,内热,nèi rè,,,名,中医指体内有热而导致的病变。症状是心烦、口燥、咽干、口舌生疮、便秘、尿赤等,他最近内热上火｜中医说他内热较重,Internal heat (TCM syndrome)
36104,1,潇潇,xiāo xiāo,,,形,形容小雨飘洒,春雨潇潇,Drizzling
36104,2,潇潇,xiāo xiāo,,,形,形容风急雨骤,窗外风雨潇潇｜潇潇夜雨打芭蕉,Windy and rainy
36105,1,原物,yuán wù,,,名,原来的东西,原物奉还,Original object
36109,1,械斗,xiè dòu,,,动,使用棍棒之类武器聚众斗殴,两伙人发生械斗｜警方制止了械斗,Fight with weapons
36110,1,像章,xiàng zhāng,,,名,印有或铸有人像的纪念章,他收藏了很多像章｜这枚像章很珍贵,Badge with a portrait
36111,1,扣发,kòu fā,,,动,强行留下，不发给或不发出、不发表,扣发工资｜扣发稿件,Withhold
36114,1,骄横,jiāo hèng,,,形,自以为了不起而蛮横不讲理,骄横跋扈,Arrogant and domineering
36115,1,后话,hòu huà,,,名,留待以后再说的话或再办的事,先把这事做好，下一步怎么办，那是后话。,Matter to be taken up later
36116,1,已往,yǐ wǎng,,,名,已经过去的时间,已往的经验,The past
36117,1,扣减,kòu jiǎn,,,动,（从总量中）扣掉一部分使减少,不得无故扣减职工工资。,Deduct
36119,1,丫环,yā huan,,,名,旧时女童梳在头顶两旁的环形发髻；借指婢女,丫环伺候小姐梳洗｜她是府里的丫环,Servant girl
36120,1,荒淫,huāng yín,,,形,沉迷于酒色，生活腐化堕落,荒淫无度,Debauched
36121,1,丧胆,sàng dǎn,,,动,形容非常害怕,敌人闻风丧胆｜这个消息让人丧胆,Terrified
36122,1,切口,qiè kǒu,,,名,指旧时某些行业或秘密会党中用的暗语,他们用切口交谈｜这是行帮的切口,Argot; secret language
