rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example,definition_en
15502,2,伤寒,shāng hán,,,名,中医泛指一切外感发热的疾病,中医治疗伤寒。｜伤寒发热。,febrile disease (in traditional Chinese medicine)
15504,1,经济林,jīng jì lín,,,名,以某种经济收益为主要目的而经营的林木。包括生产果品、油料、药材及其他工业原料的林木,种植经济林。｜经济林效益高。,economic forest
15505,1,繁荣昌盛,fán róng chāng shèng,,,形,形容（国家或事业）欣欣向荣，兴旺发达,国家繁荣昌盛。｜事业繁荣昌盛。,prosperous and thriving
15507,1,文笔,wén bǐ,,,名,文章中运用语言文字的风格和技巧,文笔流畅｜文笔犀利,writing style
15508,1,皮带,pí dài,,,名,用皮革制成的带子；特指用皮革制成的腰带,皮带很结实。｜他系着皮带。,leather belt
15509,1,小农,xiǎo nóng,,,名,以家庭为单位分散进行农业生产的农民,小农经济｜小农意识,small farmer
15510,1,手续费,shǒu xù fèi,,,名,办理手续应交的费用,缴纳手续费。｜手续费不高。,service charge
15511,1,勾勒,gōu lè,,,动,用简洁的文字描写出人或物的概貌,勾勒人物形象,outline (verbally)
15511,2,勾勒,gōu lè,,,动,用简单的线条画出人或物的轮廓,他几笔就勾勒出她的轮廓｜画家用简单的线条勾勒出远山,sketch (visually)
15512,1,大爆炸,dà bào zhà,,,动,剧烈爆炸,火药库大爆炸,explode violently
15512,2,大爆炸,dà bào zhà,,,动,比喻迅猛发展或增长,知识大爆炸,develop or grow rapidly
15514,1,保鲜,bǎo xiān,,,动,使食物保持新鲜,冰箱可以保鲜｜保鲜期｜保鲜剂,keep fresh
15515,1,放贷,fàng dài,,,动,发放贷款,银行向小企业放贷｜这家公司拒绝向我们放贷,lend money
15516,1,激怒,jī nù,,,动,刺激使愤怒,被冷嘲热讽激怒了。,enrage
15517,1,前日,qián rì,,,名,前天,前日下了一场大雨｜他是前日离开的,day before yesterday
15518,1,异军突起,yì jūn tū qǐ,,,,比喻一种新生的派别或力量突然兴起,这家初创公司异军突起｜新品牌在市场中异军突起,new force suddenly emerging
15519,1,言辞,yán cí,,,名,说话或写文章用的词语,言辞生动｜言辞华而不实,words and expressions
15519,2,言辞,yán cí,,,动,说话,他不善言辞,speak
15520,1,成说,chéng shuō,,,名,现成的说法；已有的结论,前人的成说有些已不适用了。,established theory
15521,1,百合,bǎi hé,,,名,多年生草本植物，地下鳞茎多呈球形，也叫百合，可以吃，也可以做药材；花呈喇叭形，多为白色，也叫百合或百合花,她最喜欢白色的百合｜百合可以入药,lily
15522,1,小额,xiǎo é,,,名,较小的数额（多指钱数）,小额消费用现金,small amount
15524,1,手大,shǒu dà,,,形,指花钱大手大脚,他手大，攒不下钱。,spendthrift
15525,1,相间,xiāng jiàn,,,动,（不相同的人或事物）互相错开,男女相间，排成四列纵队。,alternate
15526,1,法网,fǎ wǎng,,,名,像网一样严密的法律制度,法网恢恢，疏而不漏。,net of justice
15527,1,安葬,ān zàng,,,动,埋葬（含庄重色彩）,隆重安葬｜安葬在青松翠柏之间。,bury (with respect)
15528,1,曲子,qǔ zi,,,名,曲,这首曲子很好听｜他会弹很多曲子,tune
15529,1,可耻,kě chǐ,,,形,应该感到羞耻,损人利己实在可耻。,shameful
15530,1,结案,jié àn,,,动,作出判决或最终处理，了结案件,这个案子终于结案了｜法院今天宣布结案,close a case
15531,1,战备,zhàn bèi,,,名,战争前的准备工作,战备状态｜进入一级战备,war preparedness
15532,1,活塞,huó sāi,,,名,汽缸或唧筒里往复运动的机件，一般是圆饼形或圆柱形，在发动机汽缸里把蒸汽或燃料爆发的压力转换为机械能,发动机的活塞坏了｜活塞在汽缸内运动,piston
15533,1,回旋,huí xuán,,,动,盘旋；旋转,老鹰在天空中回旋｜小船在湖面上回旋。,circle
15533,2,回旋,huí xuán,,,动,指商量变通,请你从中回旋回旋｜这事还有回旋余地。,negotiate flexibly
15534,1,保镖,bǎo biāo,,,名,做保镖工作的人,明星出门带着保镖｜他请了两位保镖,bodyguard (person)
15534,2,保镖,bǎo biāo,,,动,镖局或有武艺的人为雇主护送财物或保护人身安全,雇人保镖,provide escort service
15534,3,保镖,bǎo biāo,,,名,谑称尽心尽力的保护者,丈夫无疑是妻子的好保镖。,protector (humorous)
15535,1,语录,yǔ lù,,,名,记录或摘录的某人或某些人的重要言论,《论语》是孔子及其弟子的语录。,quotation
15537,1,日文,rì wén,,,名,日本国的文字,她在学习日文｜这本书是日文写的,Japanese writing
15538,1,转口,zhuǎn kǒu,,,动,（商品）经过一个港口运到另一个港口或通过一个国家运到另一个国家,转口贸易,transship
15538,2,转口,zhuǎn kǒu,,,动,【改口】改变原来的说法或语气,他马上转口否认｜听到批评他立刻转口,change one's tone
15539,1,雷阵雨,léi zhèn yǔ,,,名,伴有雷电的短时降雨,下午有雷阵雨｜雷阵雨来得快去得也快,thundershower
15543,1,血迹,xuè jì,,,名,血的痕迹,地上有血迹｜衣服上沾了血迹,bloodstain
15544,1,并立,bìng lì,,,动,并排站立；比喻同一领域的杰出人物同时存在,四大名旦并立梨园。,stand side by side
15545,1,效用,xiào yòng,,,名,功效和作用,这种药的效用不大｜发挥组织的效用,effectiveness
15546,1,无损,wú sǔn,,,动,没有损坏,安然无损,undamaged
15546,2,无损,wú sǔn,,,动,不会造成损害,无损于他的光辉的形象。,harmless
15547,1,邮编,yóu biān,,,名,邮政编码的简称,请填写邮编｜邮编是六位数,postal code
15548,1,周旋,zhōu xuán,,,动,应酬；打交道,这件事还得你去周旋周旋。,socialize
15548,2,周旋,zhōu xuán,,,动,指在战争中辗转追逐,同敌人周旋到底,maneuver (in war)
15548,3,周旋,zhōu xuán,,,动,回旋；盘旋,飞机在空中周旋｜他在人群中周旋,circle
15549,1,高难,gāo nán,,,形,难度很高的（多指技巧）,高难动作,highly difficult
15550,1,日日夜夜,rì rì yè yè,,,名,每天每夜；很多个白天和夜晚,奋战了多少个日日夜夜。,day and night
15551,1,登高,dēng gāo,,,动,往高处攀登；登山,我们明天去登高｜老人喜欢登高望远,climb heights
15552,1,内情,nèi qíng,,,名,内部情况,内情不详,inside information
15553,1,婚事,hūn shì,,,名,有关结婚的事情,操办婚事,marriage matters
15554,1,反派,fǎn pài,,,名,反面人物,反派角色,villain
15555,1,佛像,fó xiàng,,,名,佛祖释迦牟尼或众菩萨的像,寺庙里供奉着佛像｜这尊佛像很古老,Buddha statue
15556,1,中药材,zhōng yào cái,,,名,中药的原材料。多为植物，也包括部分动物和矿物,这些是常见中药材｜中药材种类很多,Chinese medicinal materials
15557,1,不言而喻,bù yán ér yù,,,,不用解释就可以明白。形容道理显而易见,这个道理不言而喻｜健康的重要性不言而喻,self-evident
15558,1,自居,zì jū,,,动,把自己放在某种位置上（多含贬义）,以专家学者自居,consider oneself as
15559,1,空中客车,kōng zhōng kè chē,,,,短程或中程的大型宽体客机。20世纪70年代由法国、德国、英国和西班牙4国共同研制生产,我们乘坐空中客车｜空中客车很舒适,Airbus
15560,1,展位,zhǎn wèi,,,名,参展单位陈列展品所占的位置,我们的展位在A区｜这个展位位置很好,exhibition booth
15561,1,转折点,zhuǎn zhé diǎn,,,名,促使事物发展趋势发生方向性变化的事件；也指发生这种变化的时间,遵义会议是中国共产党历史上的一个转折点｜1949年10月1日，是我国现代史上的一个转折点。,turning point
15562,1,中天,zhōng tiān,,,名,天空中,中天悬明月,mid-sky
15563,1,间作,jiàn zuò,,,动,在同一块耕地上，隔株、隔行或隔畦同时栽培两种或两种以上作物,玉米和大豆间作｜农民采用间作方式,intercrop
15564,1,有致,yǒu zhì,,,动,有韵味；有情趣,情节曲折有致,charming
15565,1,小米,xiǎo mǐ,,,名,去壳的谷子籽实,小米粥很养胃｜他买了两斤小米,millet
15566,1,应试,yìng shì,,,动,参加考试,前去应试｜沉着应试,take an exam
15566,2,应试,yìng shì,,,动,应对考试,扭转重应试、轻素质的教育偏向｜应试教学,prepare for exams
15568,1,大鼓,dà gǔ,,,名,打击乐器，多指鼓框四周有铜环、平悬于鼓架上的大堂鼓，也指军乐队及管弦乐队中的大军鼓,乐队敲响大鼓｜大鼓声音很响亮,bass drum
15568,2,大鼓,dà gǔ,,,名,一种曲艺，流行于北方。用韵文演唱故事，穿插少量说白，用鼓、板、三弦等伴奏。如京韵大鼓、京东大鼓等,他擅长京韵大鼓｜今晚有大鼓表演,dagu (folk art form)
15569,1,无遗,wú yí,,,动,没有遗漏或遗留,揭露无遗,without omission
15572,1,来文,lái wén,,,名,寄来或送来的文件,请处理这份来文｜来文已收到,incoming document
15573,1,梦境,mèng jìng,,,名,梦中的境界,恍如梦境,dream world
15576,1,重托,zhòng tuō,,,名,重要的委托或嘱托,有负重托｜人民的重托,important commission
15578,1,元气,yuán qì,,,名,指人、国家或机构的生命力,恢复元气,vitality
15578,2,元气,yuán qì,,,名,我国古典哲学指产生和构成天地万物的原始物质,天地成于元气,primordial energy (in Chinese philosophy)
15579,1,跳远,tiào yuǎn,,,名,指这种田赛运动项目，一般指急行跳远,他获得跳远冠军｜跳远是他的强项,long jump (sport)
15579,2,跳远,tiào yuǎn,,,动,运动员按照规则，跑步至跳板单脚起跳，腾空向前跃入沙坑，以跳的远近定成绩,他跳远成绩很好｜她在练习跳远,perform long jump
15580,1,传言,chuán yán,,,名,流传的话,很多传言，真真假假，出入太大。,rumor
15580,2,传言,chuán yán,,,动,传话,代人传言,pass on messages
15581,1,单列,dān liè,,,动,单独列出,新修订的《保险法》将诚实信用原则单列为一条。,list separately
15582,1,服务行业,fú wù háng yè,,,,为社会生产和生活服务的国民经济部门。传统的服务行业有饭店、旅馆、理发、照相、修理等。随着社会的进步，又出现了信息咨询、广告、旅游等行业,他在服务行业工作｜服务行业很重要,service industry
15583,1,四时,sì shí,,,名,春、夏、秋、冬四季,四时景色不同｜四时变化明显,four seasons
15584,1,未尝,wèi cháng,,,副,用在否定词前，表示“未必”,未尝不可,not necessarily (before negative)
15584,2,未尝,wèi cháng,,,副,不曾,未尝会面,never
15585,1,明理,míng lǐ,,,动,明白道理,知书明理,understand reason
15585,2,明理,míng lǐ,,,名,明显的道理,这是尽人皆知的明理。,Obvious truth
15586,1,文化宫,wén huà gōng,,,名,有较大规模和较好设备的群众文化娱乐场所,工人文化宫很热闹｜文化宫有各种活动,Cultural palace
15587,1,争夺战,zhēng duó zhàn,,,名,军事上指为争夺地盘发生的战斗；为争夺占有权而进行的竞争,3号高地争夺战｜市场争夺战,Battle for control
15588,1,红卫兵,hóng wèi bīng,,,名,“文化大革命”期间大、中学校学生的群众组织；也指红卫兵组织的成员,红卫兵是历史名词｜他曾是红卫兵,Red Guard
15589,1,钱包,qián bāo,,,名,装钱及票证等的小包儿，多用皮革、帆布、塑料等制成。,我的钱包丢了｜新钱包很漂亮,Wallet
15591,1,振作,zhèn zuò,,,动,使振作,振作精神,To rouse
15591,2,振作,zhèn zuò,,,形,精神振奋，情绪饱满,最近他不太振作,Spirited
15592,1,游击战,yóu jī zhàn,,,名,由小股部队分散游动对敌人进行机动灵活袭击的非正规作战形式,游击队擅长游击战｜游击战很灵活,Guerrilla warfare
15594,1,录制,lù zhì,,,动,通过录音、录像等加工制作音像作品,录制音乐电视片｜录制广播剧,To record
15596,1,出马,chū mǎ,,,动,本指上阵作战；现多指出面做事,老将出马，一个顶俩。,To take the field
15599,1,拉力赛,lā lì sài,,,名,一种远距离的汽车或摩托车竞赛活动(拉力：英语rally音译),汽车拉力赛很精彩｜他参加拉力赛,Rally
15600,1,新生儿,xīn shēng ér,,,名,指出生后28天内的婴儿,新生儿需要细心照顾｜新生儿很脆弱,Newborn
15601,1,剧情,jù qíng,,,名,戏剧的情节,剧情曲折复杂,Plot
15602,1,藏品,cáng pǐn,,,名,收藏起来的珍贵的或有特殊意义的物品,博物馆的藏品,Collection items
15603,1,人民警察,rén mín jǐng chá,,,,我国武装性质的国家治安行政力量；也指构成这种治安行政力量的人员。简称民警,人民警察为人民｜感谢人民警察,People's police
15606,1,装作,zhuāng zuò,,,动,假装成,心里着急，却装作若无其事的样子。,To pretend to be
15607,1,雏形,chú xíng,,,名,事物初步形成但未达到完善的状态和面貌,巴黎公社是无产阶级政权的雏形。,Embryonic form
15609,1,融和,róng hé,,,形,和谐；融洽,在融和的气氛中交换意见。,Harmonious
15609,2,融和,róng hé,,,形,暖和；温和,天时融和,Warm
15610,1,依稀,yī xī,,,形,隐隐约约，模糊不清,远处琴声依稀可闻｜梦里依稀慈母泪,Vaguely
15611,1,集邮,jí yóu,,,动,收集、保存、鉴赏、研究邮票及其他邮品（首日封、明信片等）,集邮册｜集邮展,To collect stamps
15612,1,尽如人意,jìn rú rén yì,,,,完全合乎人们的心意（如：符合）,岂能尽如人意?,Completely satisfactory
15613,1,中肯,zhòng kěn,,,形,比喻话语切中要害（肯：肯綮，筋骨结合处）,分析透彻，批评中肯。,To the point
15614,1,无任,wú rèn,,,副,十分；非常（限于修饰“感激”、“欢迎”等）,蒙先生赐教，无任感激。,Extremely
15615,1,保重,bǎo zhòng,,,动,（希望对方）爱护身体，注重健康,请保重身体｜请多多保重,To take care
15616,1,求婚,qiú hūn,,,动,男女双方中的一方向另一方请求结婚（多为男方主动）,向女朋友正式求婚。,To propose marriage
15617,1,天候,tiān hòu,,,名,一定时间内某地的大气物理状态，包括气温、气压、湿度、风、降水等的状况,记录天候｜全天候飞行,Weather
15618,1,挤占,jǐ zhàn,,,动,强行挤入并占用,挤占公房,To squeeze into and occupy
15619,1,菜肴,cài yáo,,,名,烹调好的鱼、肉、蛋、蔬菜等,丰盛的菜肴,Dishes
15620,1,奶粉,nǎi fěn,,,名,牛、羊等动物的奶汁经脱水后制成的粉末状食品。用开水稀释后饮用,婴儿喝奶粉｜奶粉要按比例冲泡,Milk powder
15621,1,气压,qì yā,,,名,气体的压强，通常指大气的压强。离地面越高，气压就越小,今天气压很低｜高空气压较小,Atmospheric pressure
15622,1,专列,zhuān liè,,,名,专为某人、某事开行的列车,总统乘坐专列｜这是救灾专列,Special train
15623,1,热土,rè tǔ,,,名,自己长期居住过并对其有深厚感情的地方；特指故乡、祖国,离不开这片热土,Native land
15626,1,兵役,bīng yì,,,名,公民依法当兵的义务,服兵役,Military service
15627,1,警务,jǐng wù,,,名,警察在维护社会治安方面的事务,警务繁忙,Police affairs
15629,1,经得起,jīng de qǐ,,,动,禁（jīn）得起,他经得起考验｜这桌子经得起用,To withstand
15630,1,摄影师,shè yǐng shī,,,名,照相馆照相的技师,摄影师在拍照｜请摄影师帮我们,Photographer
15630,2,摄影师,shè yǐng shī,,,名,摄制影片的技术人员,他是电影摄影师｜摄影师正在工作,Cameraman
15631,1,无量,wú liàng,,,动,没有限量；没有止境,造福子孙，功德无量。,Boundless
15632,1,料想,liào xiǎng,,,动,预料；猜想,没料想会有这么好的效果。,To expect
15634,1,例会,lì huì,,,名,按常规定期举行的会议,每周有例会｜例会很重要,Regular meeting
15636,1,心烦,xīn fán,,,形,心里烦躁不安,说个没完，叫人心烦｜心烦意乱,Distressed
15637,1,荧屏,yíng píng,,,名,荧光屏,荧屏上出现图像｜电视荧屏很清晰,Fluorescent screen
15637,2,荧屏,yíng píng,,,名,特指银屏,她活跃在荧屏上｜荧屏明星很受欢迎,Television screen
15638,1,甚为,shèn wéi,,,副,非常（一般修饰双音节形容词）,甚为流行｜甚为欣慰,Very
15639,1,或多或少,huò duō huò shǎo,,,,指不确定的数量或程度,这次赢球或多或少有些侥幸成分。,More or less
15640,1,当家作主,dāng jiā zuò zhǔ,,,,在群体或组织中起主人的作用,人民当家作主｜员工要当家作主,To be the master of one's own affairs
15641,1,气田,qì tián,,,名,蕴藏大量天然气且具有开采价值的地带,这里发现大气田｜气田储量很大,Gas field
15642,1,抛售,pāo shòu,,,动,降低价格大批出售,抛售库存物资,To dump
15643,1,找寻,zhǎo xún,,,动,寻找,他在找寻失物｜找寻真相很重要,To seek
15646,1,肥皂,féi zào,,,名,洗涤去污的化工制品，一般由油脂和氢氧化钠制成，多为块状,用肥皂洗手｜肥皂去污效果好,Soap
15647,1,避暑,bì shǔ,,,动,为避开暑热到凉爽的地方去住,夏天到承德去避暑。,To spend summer in a cool place
15647,2,避暑,bì shǔ,,,动,防止中暑,喝绿豆汤可以避暑。,To prevent heatstroke
15649,1,链条,liàn tiáo,,,名,机械上用于传动的链子,自行车链条断了｜链条需要润滑,Chain
15650,1,神采,shén cǎi,,,名,显露出的神情和风采,欣喜的神采｜神采动人,Mien
15652,1,李子,lǐ zi,,,名,李子树，落叶小乔木，叶子倒卵形，开白色花。果实也叫李子，卵球形，多为黄色或紫红色。是常见水果，果仁可以做药材,李子成熟了｜她喜欢吃李子,Plum
15653,1,化身,huà shēn,,,名,指体现人、物或某些抽象观念的具体形象,司法机关应该是公平与正义的化身。,Embodiment
15653,2,化身,huà shēn,,,名,佛教用语，指佛或菩萨出现在世间的形体,菩萨的化身｜他是善良的化身,Incarnation
15654,1,好歹,hǎo dǎi,,,名,好的和坏的,别不识好歹,Good and bad
15654,2,好歹,hǎo dǎi,,,副,无论如何；不管怎么样,他在你身边好歹也能帮个忙｜你好歹不能走,No matter what
15654,3,好歹,hǎo dǎi,,,副,将就；凑和,好歹有个地方睡就行了。,Make do
15654,4,好歹,hǎo dǎi,,,名,指生命危险的情况,你要是有个好歹，我可怎么办?,Life-threatening situation
15655,1,健壮,jiàn zhuàng,,,形,健康强壮,体格健壮,Robust
15656,1,石雕,shí diāo,,,名,在石头上雕刻造型的工艺或作品,这座石雕很精美｜他擅长石雕,Stone carving
15657,1,友爱,yǒu ài,,,形,友好亲爱,互助友爱,Friendly
15659,1,节电,jié diàn,,,动,节约用电,珍惜资源，节水节电。,To save electricity
15661,1,仰望,yǎng wàng,,,动,抬头向上看,仰望北斗,To look up at
15661,2,仰望,yǎng wàng,,,动,敬仰而有所期望,仰望老师指导,To look up to
15662,1,不遗余力,bù yí yú lì,,,,不留一点儿力量。形容把全部力量都使出来。,他不遗余力地工作｜医生不遗余力救人,Spare no effort
15663,1,基本功,jī běn gōng,,,名,从事某项工作或学习某种技艺所必须掌握的基础知识和基本技能,基本功要扎实｜舞蹈基本功很重要,Basic skill
15664,1,故事片,gù shi piàn,,,名,由演员扮演人物，有故事情节贯串始终，表达一定主题思想的影视片,这是部故事片｜他喜欢看故事片,Feature film
15665,1,奥申委,ào shēn wěi,,,名,奥林匹克运动会申办委员会的简称,奥申委在努力｜奥申委召开会议,Olympic Bid Committee
15667,1,失声,shī shēng,,,动,因极度悲伤而哭不出声,痛哭失声,To lose one's voice from grief
15667,2,失声,shī shēng,,,动,情不自禁地发出声音,失声大叫,To exclaim involuntarily
15667,3,失声,shī shēng,,,动,因声带或喉部病变引起的发音嘶哑或不能发音,他感冒失声了｜老师突然失声,To lose one's voice
15668,1,控诉,kòng sù,,,动,受害人向有关机关或公众陈述受害事实，揭发加害者的罪行，要求依法惩处加害者,控诉绑匪的罪行,To accuse
15669,1,大修,dà xiū,,,动,（对建筑物、机器、设备、运载工具等）进行全面检修,机器需要大修｜车辆进行大修,To overhaul
15671,1,番茄,fān qié,,,名,一年生草本植物，花黄色，果实球形，红或黄色。果实也叫番茄，是普通蔬菜。原产南美洲。通称西红柿,番茄炒鸡蛋｜番茄营养丰富,Tomato
15673,1,胜于,shèng yú,,,动,胜过,质量胜于数量｜实际行动胜于空谈,To surpass
15675,1,年货,nián huò,,,名,过春节时所需的各种食品和用品,采购年货｜年货市场很热闹,New Year shopping
15676,1,当心,dāng xīn,,,动,留心；注意,走路要当心｜当心玻璃划破手,To be careful
15676,2,当心,dāng xīn,,,名,胸部正中；中心位置,当心挨了一拳｜别把鞋子扔在客厅当心。,Center
15677,1,炭疽,tàn jū,,,名,一种急性传染病，由炭疽杆菌引起。多见于牛、马、羊等食草动物。人也能被传染。以皮肤炭疽最为常见，也能侵入肺、肠和脑膜。治疗不及时常导致死亡,炭疽很危险｜预防炭疽感染,Anthrax
15678,1,上映,shàng yìng,,,动,（新影片）上市放映,新电影上映｜影片即将上映,To release
15679,1,生相,shēng xiàng,,,名,长相,生相不俗,Appearance
15680,1,拔地而起,bá dì ér qǐ,,,,（山峰、建筑物等）从地面上矗起,山峰拔地而起｜拔地而起的高楼,To rise steeply from the ground
15681,1,恰巧,qià qiǎo,,,副,刚好；凑巧（侧重指时间、机会、条件等）,播种时节，恰巧下了一场透雨｜那天我去找你，恰巧你不在家。,By chance
15683,1,光阴,guāng yīn,,,名,时间,一寸光阴一寸金,Time
15684,1,恶性循环,è xìng xún huán,,,,几种消极事物互为因果，循环往复，以致情况越来越坏,陷入恶性循环｜要打破恶性循环,Vicious circle
15685,1,取信,qǔ xìn,,,动,获得信任,取信于民,To win trust
15686,1,公私,gōng sī,,,名,公家和私人,公私分明,Public and private
15687,1,芦苇,lú wěi,,,名,多年生草本植物，地下有粗壮匍匐的根状茎，叶子宽披针形，夏秋开紫色花。生长于池沼、河岸或道旁。茎秆可以编席、造纸，也可以做人造丝、人造棉的原料；根状茎叫芦根，可以做药材,河边长满芦苇｜芦苇可以造纸,Reed
15688,1,清汤,qīng tāng,,,名,里面没有菜的汤（有时用肉或骨头等熬成）,喝碗清汤｜清汤很清淡,Clear soup
15689,1,地平线,dì píng xiàn,,,名,向水平方向望去，天和地交界的线,曙光已在东方地平线上露出。,Horizon
15690,1,热浪,rè làng,,,名,猛烈的热气流；比喻热潮,热浪滚滚｜掀起了一股参军的热浪。,Heat wave
15690,2,热浪,rè làng,,,名,气象学上指大范围异常高温空气入侵的现象,热浪来袭｜遭遇热浪天气,Heat wave
15692,1,附着,fù zhuó,,,动,小的物体黏附在较大的物体上,这种虫子的卵就附着在树叶上。,To adhere
15693,1,诸葛亮,zhū gě liàng,,,名,三国时蜀汉政治家、军事家，字孔明，琅邪（yé）阳都（今山东沂南县南）人，辅佐刘备建立蜀汉政权。由于小说《三国演义》的成功渲染，成了智慧的化身。现在多用来借指足智多谋的人,他像诸葛亮一样聪明｜诸葛亮是智者,Zhuge Liang
15694,1,棍子,gùn zi,,,名,用木、竹或金属制成的圆而长的物体,用棍子赶狗｜这根棍子很结实,Stick
15695,1,征途,zhēng tú,,,名,远行的路途；出征的路途,万里征途｜踏上抗日的征途,Journey
15695,2,征途,zhēng tú,,,名,比喻为实现目标需要长期努力的历程,四化征途,journey; a long journey towards a goal
15696,1,春笋,chūn sǔn,,,名,春天生出或挖出的竹笋,春笋很好吃｜春天挖春笋,bamboo shoots in spring
15697,1,评述,píng shù,,,动,【述评】叙述并评论,他评述了这件事｜专家评述市场,comment on and narrate
15697,2,评述,píng shù,,,名,【述评】叙述并评论的文章,这篇评述很精彩｜写一篇赛事评述,commentary; an article that narrates and comments
15698,1,运筹,yùn chóu,,,动,用算筹进行计算；比喻制定策略或筹划,调度灵活，运筹有方。,calculate with counting rods; plan strategies
15699,1,点击,diǎn jī,,,动,操作电子计算机时，将光标移到屏幕选单的某一项上，按动鼠标器上的键，打开某一文件、启动某一程序或进入某一网站,点击这个链接｜鼠标点击图标,"click; press a mouse button to open a file, start a program, or enter a website"
15701,1,恳切,kěn qiè,,,形,诚恳而热切,态度恳切｜恳切祝愿,sincere and earnest
15702,1,上心,shàng xīn,,,动,放在心上；用心,你托他的事，他一直都很上心｜工作一定要上心,take to heart; be attentive
15703,1,迷糊,mí hu,,,形,视觉或神志模糊不清,双眼迷糊｜酒喝多了，一直迷迷糊糊的,dazed; blurred in vision or consciousness
15703,2,迷糊,mí hu,,,动,小睡；打盹儿,在沙发上迷糊一会儿,doze off; take a nap
15704,1,迟钝,chí dùn,,,形,（感官、言行等）反应不敏捷,思维迟钝｜听觉迟钝,slow; not quick in reaction
15705,1,新四军,xīn sì jūn,,,名,国民革命军陆军新编第四军的简称，是中国共产党领导下的抗日革命武装。1937年抗战开始后在原来南方红军游击队的基础上改编而成，活跃在华中一带。第三次国内革命战争时期同八路军及其他人民武装一起改编为中国人民解放军,新四军是抗日武装｜新四军战绩辉煌,New Fourth Army; a Communist-led anti-Japanese army during the Sino-Japanese War
15706,1,说不上,shuō bu shàng,,,动,无法说出；说不清楚,我也说不上这本书好在哪儿。,cannot say; unable to articulate clearly
15706,2,说不上,shuō bu shàng,,,动,称不上；不够称作,他俩的配合目前还说不上默契。,not worthy of being called; not qualify as
15707,1,荒原,huāng yuán,,,名,荒凉的原野,莽莽荒原,wilderness; desolate plain
15708,1,唯恐,wéi kǒng,,,动,只怕,唯恐天下不乱,fear only; be afraid that
15709,1,墓碑,mù bēi,,,名,立在坟前的石碑，上面刻有死者的姓名、生卒年月；有时也刻有死者的生平事迹等,墓碑上刻着字｜清扫祖先墓碑,tombstone; a stone tablet in front of a grave with inscriptions
15711,1,体裁,tǐ cái,,,名,文章或文学作品的形式类别。如文章可分为记叙文、议论文、抒情文、应用文等；文学作品可分为小说、诗歌、散文、戏剧等,文章体裁多样｜熟悉各种体裁,genre; form category of writing or literature
15712,1,免职,miǎn zhí,,,动,免去现任职务,他被免职了｜免职决定已公布,remove from office; dismiss from a position
15714,1,权衡,quán héng,,,动,借指衡量比较、斟酌考虑,权衡各方利益,weigh and consider; deliberate
15714,2,权衡,quán héng,,,名,秤锤和秤杆,权衡利弊｜需要仔细权衡,steelyard weight and beam
15715,1,半身,bàn shēn,,,名,身体的一半,半身免冠照片｜半身不遂,half of the body
15716,1,大人物,dà rén wù,,,名,地位高、权势大或有名气的人,他是位大人物｜大人物来了,big shot; important person
15717,1,发脾气,fā pí qi,,,,激动地发泄不满情绪,有理讲理，不要发脾气。,lose one's temper; vent anger
15718,1,如愿以偿,rú yuàn yǐ cháng,,,,指愿望得到实现（偿：得到满足）,他终于如愿以偿｜梦想如愿以偿,have one's wish fulfilled
15719,1,唯心主义,wéi xīn zhǔ yì,,,,哲学的两大基本派别之一，是同唯物主义相对立的思想体系。认为精神或意识是世界的本原，物质世界是精神、意识的产物，精神、意识是第一性的，物质是第二性的,这是唯心主义｜唯心主义哲学,idealism; a philosophical doctrine that spirit is primary
15720,1,抗体,kàng tǐ,,,名,指具有特异性免疫功能的球蛋白。是由抗原进入人或动物机体的血清里产生的。可跟相应抗原发生特异性结合，并促使白细胞吞噬病菌或病毒，起到诊断和防治疾病的作用,产生抗体｜抗体可以免疫,antibody; a protein that fights specific antigens
15721,1,施压,shī yā,,,动,施加压力,向对方球门施压,exert pressure
15723,1,切割,qiē gē,,,动,用刀具截断物体,切割机,cut; sever with a tool
15723,2,切割,qiē gē,,,动,特指用机床切断或用电弧、激光等烧断金属材料,切割金属｜用激光切割,cut; specifically with machines or thermal methods
15724,1,试题,shì tí,,,名,考试的题目,试题很难｜认真回答试题,exam questions
15725,1,清静,qīng jìng,,,形,（环境）安静；不喧闹,放学后，校园里格外清静。,quiet; peaceful and noiseless
15726,1,污染源,wū rǎn yuán,,,名,产生有害物质，造成环境污染的源头,污染源就是这家造纸厂。,pollution source; origin of environmental contamination
15726,2,污染源,wū rǎn yuán,,,名,比喻危害人们思想、道德的思想理论或精神产品,这些凶杀影视片是青少年堕落的污染源。,pollution source; metaphor for harmful ideas or culture
15727,1,时至今日,shí zhì jīn rì,,,,时间到了今天。强调时间长,时至今日，尚未悔悟。,up to now; emphasizing a long duration
15728,1,短讯,duǎn xùn,,,名,内容单一、篇幅短小的报道,收到一条短讯｜短讯内容简短,short news; brief report
15729,1,份上,fèn shang,,,名,情分；情面,看在我的份上｜给他个面子份上,favor; personal consideration
15729,2,份上,fèn shang,,,名,（到了）某种程度,他把话说到这个份上，我不好再推辞了｜到不了那个份上,to a certain extent
15730,1,沙子,shā zi,,,名,沙粒,鞋里有沙子｜沙子很细,sand; sand grains
15730,2,沙子,shā zi,,,名,像沙子的东西,铁沙子,sand-like substance
