rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example,definition_en
55826,1,罄竹难书,qìng zhú nán shū,,,,用尽竹子做竹简也难以写完（古人用竹简写字）。形容事实（多指罪行）多得不可胜数,罪行罄竹难书｜恶行罄竹难书,too numerous to record
55828,1,妻儿老小,qī ér lǎo xiǎo,,,,指父、母、妻、子等全体家属,谁家没有妻儿老小?,whole family
55829,1,审题,shěn tí,,,动,作文或答题前仔细分析题目的内涵和要求,考试要认真审题｜审题很关键,analyze exam questions
55831,1,干爽,gān shuǎng,,,形,干燥清爽,天气干爽,dry and refreshing
55834,1,歹人,dǎi rén,,,名,坏人；恶人,小心遇到歹人｜歹人抢劫钱财,evil person
55835,1,闪烁其词,shǎn shuò qí cí,,,形,形容说话吞吞吐吐，躲躲闪闪，不说出真相或回避要害,他说话闪烁其词｜闪烁其词不老实,speak evasively
55836,1,胸膜,xiōng mó,,,名,包在肺脏表面和贴在胸腔内壁的两层薄膜。内层紧贴肺表面，称“脏层”；外层紧贴胸壁，称“壁层”。两层之间为胸膜腔，与外界不相通,胸膜发炎需要治疗｜胸膜保护肺脏,pleura
55841,1,黄金地带,huáng jīn dì dài,,,,指交通方便、商业繁华、容易取得经济效益的最佳地带；也指地价最高的区域,这家商铺位于黄金地带｜黄金地带的房价很高,prime location
55842,1,守兵,shǒu bīng,,,名,驻防的军队,城墙上站满了守兵｜守兵们日夜巡逻,garrison troops
55843,1,套色,tào shǎi,,,动,彩色印刷时每次印一种颜色，利用红、黄、蓝三种原色重叠印刷，可以印出各种颜色,这套邮票需要套色印刷｜套色技术让画面更鲜艳,color printing
55844,1,丹方,dān fāng,,,名,道士炼丹的方术,道士正在研究丹方｜这本书记载了许多丹方,alchemical formula
55847,1,商亭,shāng tíng,,,名,在街道、公园等处设立的简易小商店，外形像亭子,公园门口有个商亭｜商亭里卖饮料和零食,kiosk
55849,1,杂处,zá chǔ,,,动,来自不同地方的人混杂地居住在同一地区,这个城市中外人士杂处｜各地移民杂处而居,live together
55850,1,陈言,chén yán,,,名,陈旧的言论,唯陈言之务去｜陈言俗套,hackneyed expression
55850,2,陈言,chén yán,,,动,陈述见解、理由等,慷慨陈言,state one's views
55851,1,爱屋及乌,ài wū jí wū,,,,《尚书大传·大战》：“爱人者，兼其屋上之乌。”后用“爱屋及乌”比喻因喜欢某个人，连带着也喜欢跟这个人有关的人或物,他爱屋及乌，也喜欢她养的猫｜爱屋及乌是人之常情,"love me, love my dog"
55856,1,描金,miáo jīn,,,动,在器物、墙、柱等的图案上，用金粉、银粉勾勒描画,工匠正在描金花纹｜这个盒子描金很精美,trace in gold
55857,1,兜底,dōu dǐ,,,动,【保底】保证所定数额的最下限,政府要为义务教育兜底。,guarantee a minimum
55857,2,兜底,dōu dǐ,,,动,将隐讳的底细彻底暴露或揭露出来,瞒不住了，索性兜底算了,reveal everything
55860,1,渔歌,yú gē,,,名,渔民唱的、反映渔民生活的民歌小曲儿,渔民唱着渔歌归来｜这首渔歌很好听,fisherman's song
55861,1,惶惶然,huáng huáng rán,,,形,形容惊慌不安的样子,他惶惶然不知所措,fearful
55863,1,发报机,fā bào jī,,,名,发送电报所用的电信装置,他用发报机发送情报｜这台发报机很老旧,telegraph transmitter
55864,1,准数,zhǔn shù,,,名,准确的数目,要用多少钱，说个准数。,exact number
55865,1,米糠,mǐ kāng,,,名,稻、谷的籽实舂碾后脱下的皮或壳,米糠可以用来喂鸡｜加工大米会产生米糠,rice bran
55871,1,纸老虎,zhǐ lǎo hǔ,,,名,纸糊的老虎。比喻外强中干的人或事物,一切反动派都是纸老虎。,paper tiger
55872,1,装饰布,zhuāng shì bù,,,名,作装饰用的布,装修墙壁可使用壁纸或装饰布。,decorative fabric
55873,1,靶心,bǎ xīn,,,名,靶子的中心,射中靶心,bull's-eye
55875,1,刻花,kè huā,,,动,雕刻花纹、花形,这位老工人正在聚精会神地刻花。,carve patterns
55875,2,刻花,kè huā,,,名,雕刻出来的花纹、花形,栏杆上的刻花十分精细。,carved pattern
55876,1,鲜货,xiān huò,,,名,新鲜的水果、蔬菜等；活的鱼、虾等,市场里有很多鲜货｜这家店专营海鲜鲜货,fresh produce
55878,1,直愣愣,zhí lèng lèng,,,形,形容眼睛发直、失神发呆的样子,直愣愣地望着窗外。,staring blankly
55880,1,脚脖子,jiǎo bó zi,,,名,脚腕,他扭伤了脚脖子｜脚脖子有点肿,ankle
55881,1,硬着陆,yìng zhuó lù,,,动,比喻采取强硬、激进的措施解决某问题或处理某事,政府采取硬着陆措施｜经济硬着陆风险很大,hard landing
55881,2,硬着陆,yìng zhuó lù,,,动,航天器、人造卫星等以较高速度降落到地球或其他星球上，是毁坏性着陆（跟“软着陆”相对）,航天器硬着陆损毁｜这次硬着陆很危险,hard landing
55883,1,那么着,nà me zhe,,,代,指代动作的方式,你那么着做就对了。,that way
55883,2,那么着,nà me zhe,,,代,代替某一动作或情况,那么着你看行不行?｜要那么着，大家一定赞成。,that action
55884,1,骨血,gǔ xuè,,,名,指子女；后代,这孩子是他爹唯一的亲骨血，你千万要把他扶养成人。,offspring
55886,1,棕熊,zōng xióng,,,名,哺乳动物，体大，长约2米，高约1米，躯干棕色，四肢黑色。杂食，有冬眠习性。在我国主要分布于东北、西北和西藏、四川等地。属国家保护动物,棕熊在森林里觅食｜这只棕熊体型很大,brown bear
55887,1,交响诗,jiāo xiǎng shī,,,名,由序曲演变而来的单乐章标题管弦乐曲。多以诗歌、绘画、戏剧或历史事件、英雄人物为题材。采用奏鸣曲形式，但比较自由。如《G大调弦乐四重奏》《嘎达梅林》《枫桥夜泊》等,这首交响诗很动人｜他创作了新的交响诗,symphonic poem
55892,1,赌棍,dǔ gùn,,,名,精于赌术并靠赌博为生的人,他是个老赌棍｜赌棍最终倾家荡产,gambler
55893,1,倒手,dǎo shǒu,,,动,商品从一个人手上转卖到另一人手上再卖出去,这些货一倒手，价钱就涨上去了。,resell
55893,2,倒手,dǎo shǒu,,,动,物品从这只手倒换到另一只手上,烤白薯烫得她直倒手。,transfer from one hand to another
55895,1,垫款,diàn kuǎn,,,名,垫付的款项,取回垫款,advance payment
55895,2,垫款,diàn kuǎn,,,动,垫付款项,的哥垫款抢救伤员。,advance money
55896,1,返销粮,fǎn xiāo liáng,,,名,特指国家向农村缺粮地区销售的粮食,政府发放返销粮｜返销粮解决了饥荒,resold grain
55897,1,黑死病,hēi sǐ bìng,,,名,鼠疫,黑死病曾经肆虐欧洲｜中世纪黑死病很可怕,plague
55901,1,宽银幕,kuān yín mù,,,名,比一般银幕宽而且略呈弧形的银幕。宽银幕电影的画面大，又常配有立体声，可给人以身临其境的感觉,宽银幕电影很震撼｜这个影院有宽银幕,wide screen
55904,1,陈世美,chén shì měi,,,名,戏曲《铡美案》《秦香莲》中的人物。他考中状元后，隐瞒已婚状况，被招为驸马，抛弃了含辛茹苦赡养公婆、养育子女的结发妻子秦香莲。借指喜新厌旧的负心男子,他真是个陈世美｜现代陈世美不少见,ungrateful man
55906,1,快刀斩乱麻,kuài dāo zhǎn luàn má,,,,用锋利的刀切断乱成一团的麻。比喻采取果断的措施，迅速解决纷繁复杂的问题,他快刀斩乱麻解决问题｜领导快刀斩乱麻,cut the Gordian knot
55909,1,气垫船,qì diàn chuán,,,名,利用高压空气的支承力使船体升离水面行驶的高速船。一般以空气螺旋桨或喷气方法推进。两栖气垫船可以登陆行驶,气垫船在水上飞驰｜这艘气垫船很快,hovercraft
55911,1,锯末,jù mò,,,名,锯木头等时产生的碎末儿,地上满是锯末｜锯末可以当燃料,sawdust
55912,1,月全食,yuè quán shí,,,名,月食的一种,今晚有月全食｜月全食很壮观,total lunar eclipse
55915,1,小拇指,xiǎo mu zhǐ,,,名,小指,她翘起小拇指｜小拇指受伤了,little finger
55919,1,敲竹杠,qiāo zhú gàng,,,,相传清朝时贩卖鸦片的人把鸦片藏在毛竹杠里偷运。官员检查时敲打竹杠以听辨声音，烟贩子马上向官员行贿。后来用“敲竹杠”指寻找某种借口或利用别人的弱点，趁机抬高价格或索取财物,商家在敲竹杠｜别让人敲竹杠,fleece
55920,1,报春花,bào chūn huā,,,名,一年或多年生草本植物，大多早春开花。花也叫报春花，多为红色或淡紫色。可供观赏,报春花开了｜园子里种着报春花,primrose
55923,1,惹是非,rě shì fēi,,,,招惹是非；引起争端或麻烦,他总爱惹是非｜别去惹是非,stir up trouble
55926,1,锯子,jù zi,,,名,【锯】剖开或截断物体的工具，主要部分是具有许多尖齿的薄钢片。,他用锯子锯木头｜这把锯子很锋利,saw
55927,1,鬼把戏,guǐ bǎ xì,,,名,暗中坑害或捉弄人的手段,他在玩鬼把戏｜别信他的鬼把戏,dirty trick
55928,1,保险期,bǎo xiǎn qī,,,名,保证安全的期限；特指投保人享有保险待遇的期限,保险期三年｜还在保险期内,insurance period
55929,1,铁算盘,tiě suàn pán,,,名,借指高超的计算技能；也借指很会算计的人,王会计被公认为单位的铁算盘｜他是有名的铁算盘，专会算计别人。,shrewd calculator
55930,1,闹气,nào qì,,,动,跟人怄气；把不满情绪表露出来,一头扎进屋里闹气，半天也不出来。,sulk
55931,1,阳间,yáng jiān,,,名,迷信指人所生存的世界（跟“阴间”相对）,阳间美好生活,world of the living
55934,1,皓齿,hào chǐ,,,名,洁白的牙齿,明眸皓齿,white teeth
55936,1,正牌,zhèng pái,,,名,正规品牌；也指正式的编制或嫡系,专营正牌，不卖杂牌｜正牌商标｜正牌军,authentic brand
55937,1,稗子,bài zi,,,名,一年生草本植物，叶子同稻子相似，是稻田的有害杂草。籽实也叫稗子，颗粒细小，可以酿酒或做饲料,田里长满稗子｜稗子影响收成,barnyard grass
55940,1,雨幕,yǔ mù,,,名,密密麻麻的雨点形成的像幕布一样的景象,雨幕笼罩城市｜透过雨幕看去,rain curtain
55943,1,隆盛,lóng shèng,,,形,兴隆；昌盛,事业隆盛,prosperous
55943,2,隆盛,lóng shèng,,,形,隆重；盛大,庆典隆盛,grand
55944,1,戏服,xì fú,,,名,戏曲演员演出时穿的服装,戏服很华丽｜演员穿着戏服,stage costume
55946,1,议购,yì gòu,,,动,根据国家需要，由商业部门跟生产者协商议价，签订合同，进行收购；泛指按买卖双方议定的价格收购,公司议购农产品｜双方议购成功,negotiated purchase
55947,1,漫卷,màn juǎn,,,动,随风翻卷,红旗漫卷西风,flutter
55951,1,应诺,yìng nuò,,,动,答应；允诺,不肯应诺｜连连应诺,promise
55952,1,惨象,cǎn xiàng,,,名,悲惨的景象,惨象令人心痛｜战争造成惨象,tragic scene
55953,1,怪笑,guài xiào,,,动,不正常地笑；嗤笑,人家说的没有错，你干吗要怪笑呢?,laugh strangely
55954,1,巧干,qiǎo gàn,,,动,运用灵巧而高明的方法或技术去做（事）,苦干加巧干,work ingeniously
55955,1,稽征,jī zhēng,,,动,核查征收,稽征税款,levy
55957,1,展柜,zhǎn guì,,,名,陈列展品的柜橱或柜台,展柜里摆满古董｜这个展柜很漂亮,display case
55959,1,兴废,xīng fèi,,,动,兴亡；兴衰,几度兴废,rise and fall
55961,1,河塘,hé táng,,,名,江河和塘堰；泛指零星水域,海水养殖不同于河塘养殖。,rivers and ponds
55962,1,和风细雨,hé fēng xì yǔ,,,,温和的风，细小的雨；比喻方式和缓，态度温和,他和风细雨地劝说｜和风细雨好天气,gentle breeze and light rain
55968,1,借鸡生蛋,jiè jī shēng dàn,,,,比喻利用他人或他物使自己获利,他借鸡生蛋发财｜这是借鸡生蛋,borrow a chicken to lay eggs
55970,1,草野,cǎo yě,,,名,乡野；民间,他出身草野｜草野之人,countryside
55971,1,回撤,huí chè,,,动,往回撤退,急速回撤｜回撤防守,withdraw
55972,1,筹谋,chóu móu,,,动,谋划；设法,此事尚需筹谋,plan
55976,1,三思而行,sān sī ér xíng,,,,经过反复考虑之后再行动。形容处事谨慎,要三思而行｜做事三思而行,think twice before acting
55977,1,裕如,yù rú,,,形,宽裕从容,措置裕如｜应对裕如,effortlessly
55977,2,裕如,yù rú,,,形,形容生活富裕丰足,家境裕如,affluent
55979,1,委顿,wěi dùn,,,形,困倦，打不起精神,神情委顿,listless
55980,1,细目,xì mù,,,名,详细的项目或目录,开列工程的各类细目｜翻阅了图书馆的藏书细目。,detailed list
55982,1,出猎,chū liè,,,动,到野外打猎,他们出猎打鹿｜明天出猎去,go hunting
55984,1,考风,kǎo fēng,,,名,考场上考试的风气,整顿考风,examination atmosphere
55987,1,插页,chā yè,,,名,插在书刊中，印有图画、表格、照片等的单页,书里有彩色插页｜插页很精美,insert
55991,1,束手待毙,shù shǒu dài bì,,,,捆起自己的双手等死。比喻遇到困难或危险不积极想办法应付，而是消极等待死亡或失败,不能束手待毙｜他束手待毙,await doom with tied hands
55993,1,妇道人家,fù dào rén jiā,,,,指妇女,妇道人家不容易｜她是妇道人家,womenfolk
55995,1,文字改革,wén zì gǎi gé,,,,指一个国家或民族对其所使用的文字进行体系、正字法等方面的变革,文字改革很重要｜推行文字改革,script reform
55997,1,干冰,gān bīng,,,名,形状像冰的固态二氧化碳。白色雪片状，在常温常压下可直接变成气体，并产生-80℃左右的低温。可用作制冷剂、灭火剂，也可用于人工降雨,用干冰降温｜干冰很冰冷,dry ice
55998,1,卜筮,bǔ shì,,,动,占卜（用龟甲占卜叫卜，用蓍草占卜叫筮）,古人用卜筮预测｜卜筮之术,divination
55999,1,官爵,guān jué,,,名,官职和爵位,他官爵很高｜追求官爵,official rank
56000,1,彩绸,cǎi chóu,,,名,各种颜色的丝绸,姑娘们腰扎彩绸翩翩起舞。,colored silk
56001,1,诤言,zhèng yán,,,名,直言规劝的话,他敢于进诤言｜听取诤言,forthright advice
56002,1,密商,mì shāng,,,动,秘密商讨,他们密商对策｜密商大事,secretly discuss
56003,1,心善,xīn shàn,,,形,心地善良,面慈心善,kind-hearted
56005,1,铺筑,pū zhù,,,动,铺设修筑（铁路、公路）,铺筑高速公路,pave
56006,1,迅跑,xùn pǎo,,,动,快速奔跑；比喻迅猛前进、发展,朝着既定目标迅跑。,sprint
56009,1,纤手,qiàn shǒu,,,名,纤夫,纤手拉船很辛苦｜纤手们喊着号子,boat tracker
56009,2,纤手,qiàn shǒu,,,名,旧指给人介绍买卖并从中取利的人,他是个纤手｜纤手促成交易,broker
56010,1,苍黄,cāng huáng,,,形,暗黄；黄而发青,脸色苍黄,sallow
56010,2,苍黄,cāng huáng,,,名,〈文〉青和黄。素丝可以染成青色，也可以染成黄色。比喻事物的变化,钟山风雨起苍黄,changeable
56011,1,肥肠,féi cháng,,,名,用来做菜肴的猪大肠,炒肥肠很好吃｜肥肠要洗干净,pig's large intestine
56012,1,关门大吉,guān mén dà jí,,,,戏称商店、工厂等倒闭或停办,工厂关门大吉｜店铺关门大吉,close down for good
56015,1,灰头土脸,huī tóu tǔ liǎn,,,形,形容面容污秽，落满尘土的样子,小孩子玩得灰头土脸的。,dust-covered
56015,2,灰头土脸,huī tóu tǔ liǎn,,,形,形容精神颓废，心情沮丧,你看他整天灰头土脸的，打不起精神来。,dejected
56018,1,雅气,yǎ qì,,,形,高雅，不俗气,这家小酒店的店名很雅气。,elegant
56022,1,延请,yán qǐng,,,动,邀请；请人担任某项工作（多为临时性的）,登门延请人才,engage
56023,1,差数,chā shù,,,名,【差】甲数减去乙数所得的数，如8减5的差是3,差数是三｜计算差数,difference
56024,1,参悟,cān wù,,,动,佛教指参禅悟道；泛指领会,对文章的深刻含意有所参悟。,comprehend
56027,1,山窝,shān wō,,,名,偏僻的山区,他来自山窝｜山窝很偏僻,mountain hollow
56028,1,花容月貌,huā róng yuè mào,,,形,形容女子容貌清秀美丽,她花容月貌｜真是花容月貌,flower-like beauty
56030,1,秋意,qiū yì,,,名,秋天的景观和气象,秋意颇浓｜渐露秋意,autumn scenery
56031,1,闰年,rùn nián,,,名,公历有闰日或农历有闰月的年份。公历的闰年有366天，农历的闰年有13个月，即383天或384天,今年是闰年｜闰年多一天,leap year
56035,1,强逼,qiǎng bī,,,动,强迫,不能强逼他承认,compel
56036,1,烟馆,yān guǎn,,,名,旧时备有烟具供人吸食鸦片的处所,旧时有烟馆｜烟馆害人不浅,opium den
56039,1,妖术,yāo shù,,,名,神话、传说、童话中指妖怪施行的法术,妖怪施展妖术｜妖术很厉害,sorcery
56039,2,妖术,yāo shù,,,名,泛指各种迷惑人的邪恶伎俩,他用妖术骗人｜揭穿妖术,witchcraft
56040,1,便餐,biàn cān,,,名,简单、方便的饭食,列车为旅客准备了可口的便餐。,simple meal
56043,1,倒班,dǎo bān,,,动,轮流换班,倒班工作,work in shifts
56043,2,倒班,dǎo bān,,,动,调换工作班次,我们明天要倒班｜工厂实行三班倒班制度,change shifts
56045,1,呼天抢地,hū tiān qiāng dì,,,,仰首叫天，俯首撞地。形容极度悲伤和痛苦的状态,他呼天抢地痛哭｜呼天抢地很悲伤,utter cries of anguish
56046,1,中山狼,zhōng shān láng,,,名,明·马中锡《中山狼传》里说：战国时赵简子在中山射中一狼。狼逃跑途中向东郭先生求救，东郭先生把狼藏在书袋中，骗过赵简子。狼被救后却要吃掉东郭先生。后用“中山狼”比喻忘恩负义、恩将仇报的人,他是中山狼｜中山狼忘恩负义,ungrateful person
56047,1,酱肉,jiàng ròu,,,名,用酱油及其他作料炖熟的大块肉,酱肉很香｜买点酱肉,braised meat
56049,1,枕套,zhěn tào,,,名,套在枕芯外面的套子，多用棉布、亚麻布、绸子等制成,枕套要换洗｜新枕套很漂亮,pillowcase
56050,1,陋俗,lòu sú,,,名,不良的风俗,破除陋俗｜陋俗害人,undesirable custom
56051,1,顺溜,shùn liu,,,形,顺当；通顺流畅,这顿饭吃得不顺溜｜说得挺顺溜,smooth
56051,2,顺溜,shùn liu,,,形,有条理；整齐,把杂乱的书报理顺溜了。,Orderly; neat
56051,3,顺溜,shùn liu,,,形,驯顺；顺从听话,脾气顺溜,Docile; obedient
56051,4,顺溜,shùn liu,,,形,相貌端正匀称,小伙子长得顺溜,Well-proportioned (in appearance)
56054,1,厚葬,hòu zàng,,,动,用隆重的仪式、花大量的钱财办理丧事（跟“薄葬”相对）,古代流行厚葬｜厚葬浪费钱财,Bury with full honors
56056,1,底火,dǐ huǒ,,,名,添加燃料前炉灶中尚未熄灭的火,底火不旺，要慢慢加柴。,Embers
56056,2,底火,dǐ huǒ,,,名,枪弹、炮弹的发火装置，位于底部，受到撞击可引起发射药的燃烧,检查底火｜底火失效,Primer
56057,1,坐禅,zuò chán,,,动,佛教指排除杂念，静坐修行,和尚在坐禅｜坐禅修行,Sit in meditation
56060,1,翻盖,fān gài,,,动,拆除旧建筑物，在原地重建,翻盖老房子｜准备翻盖,Rebuild
56062,1,假洋鬼子,jiǎ yáng guǐ zi,,,名,对模仿洋人装腔作势的本国人的蔑称,他像个假洋鬼子｜假洋鬼子可笑,Foreignized Chinese
56063,1,色差,sè chā,,,名,颜色上的差异,色差很明显｜避免色差,Color difference
56063,2,色差,sè chā,,,名,指某些光（如白光）通过透镜所成图像的边缘呈现出彩色模糊的现象。由透镜对各种色光的折射率不同所形成,镜头有色差｜色差影响画质,Chromatic aberration
56065,1,蚀本,shí běn,,,动,赔本；亏本,不做蚀本生意,Lose capital
56067,1,污泥浊水,wū ní zhuó shuǐ,,,,比喻落后、反动、腐朽的东西,清除污泥浊水｜污泥浊水要治理,Filth and mire
56068,1,辅币,fǔ bì,,,名,辅助货币的简称。指本位货币以下的小额货币。如我国人民币圆以下的角币、分币,辅币很方便｜这是辅币,Fractional currency
56069,1,板油,bǎn yóu,,,名,猪的体腔内壁上的板状脂肪,板油可炼油｜猪板油很厚,Leaf fat
56071,1,铁案,tiě àn,,,名,指证据确凿、无法推翻的案件或结论,这是铁案，谁也推翻不了。,Ironclad case
56075,1,小菜一碟,xiǎo cài yī dié,,,,比喻小事一桩，轻易就能办成,编个小程序，对他来说小菜一碟!,A piece of cake
56076,1,客位,kè wèi,,,名,车、船等交通工具中供乘客使用的座位或铺位,这辆卧车有40个客位。,Passenger seat/berth
56076,2,客位,kè wèi,,,名,宾客的席位,招待来宾在客位坐定。,Guest seat
56077,1,终岁,zhōng suì,,,名,【终年】整年；一年到头,终岁奔波,All year round
56078,1,砍价,kǎn jià,,,动,买方同卖方商量要求降低售价,双方正在砍价｜先砍砍价再说,Bargain
56079,1,齐奏,qí zòu,,,动,指两人或两人以上同时演奏同一曲调,二胡齐奏,Play in unison
56087,1,五大三粗,wǔ dà sān cū,,,形,形容人长得膀阔腰圆，身材魁梧，力气大,他五大三粗｜五大三粗的汉子,Big and brawny
56088,1,坦白从宽,tǎn bái cóng kuān,,,,坦白交代罪行，就依法宽大处理。,坦白从宽政策｜坦白从宽好,Leniency for confession
56091,1,定例,dìng lì,,,名,沿用下来的常规；惯例,周一开班务会已成定例。,Established practice
56092,1,啼鸣,tí míng,,,动,（鸟类）鸣叫,公鸡在啼鸣｜鸟儿啼鸣,Crow
56093,1,勤杂工,qín zá gōng,,,名,机关、企事业单位里从事一般勤杂事务的人员,他是勤杂工｜勤杂工很辛苦,Odd-job man
56094,1,铜版纸,tóng bǎn zhǐ,,,名,用于铜版及高级胶版印刷的纸。纸面洁白光滑，纸质均匀,用铜版纸印刷｜铜版纸很光滑,Art paper
56095,1,夏历,xià lì,,,名,农历。相传始创于夏代，故称,夏历是农历｜按夏历过节,Traditional Chinese calendar
56096,1,沟沿儿,gōu yán er,,,名,沟渠两侧的边沿,站在沟沿儿｜沟沿儿很滑,Ditch bank
56099,1,金锭,jīn dìng,,,名,块状的黄金货币,金锭很值钱｜古代用金锭,Gold ingot
56101,1,光宗耀祖,guāng zōng yào zǔ,,,,让宗族光彩，使祖先荣耀,他光宗耀祖｜考上状元光宗耀祖,Bring honor to one's ancestors
56104,1,波谱,bō pǔ,,,名,一系列波按照波长或频率大小排列起来的图表,电磁波的波谱中，无线电波的波长居于首位。,Spectrum
56105,1,化粪池,huà fèn chí,,,名,处理粪便污水的池子，常建在住宅或其他建筑物旁边的地下。粪便集中于此，经过发酵后定期清除，用作肥料,清理化粪池｜化粪池满了,Septic tank
56107,1,阐扬,chǎn yáng,,,动,说明并加以宣扬,阐扬我国政府的原则立场。,Expound and propagate
56109,1,电熨斗,diàn yùn dǒu,,,名,利用电能发热熨烫衣物的小型家用电器,用电熨斗熨衣服｜电熨斗坏了,Electric iron
56110,1,请赏,qǐng shǎng,,,动,请求给予奖赏,为立功人员请赏,Ask for a reward
56111,1,存户,cún hù,,,名,储户,银行有很多存户｜存户取钱,Depositor
56112,1,荤菜,hūn cài,,,名,用鸡鸭鱼肉等烧制的菜肴,他爱吃荤菜｜荤菜很美味,Meat dish
56116,1,溜圆,liū yuán,,,形,非常圆,眼睛瞪得溜圆,Perfectly round
56118,1,泅水,qiú shuǐ,,,动,游泳；凫水,不善泅水,Swim
56122,1,日夕,rì xī,,,名,朝夕；日夜,日夕相伴,Day and night
56124,1,干打垒,gān dǎ lěi,,,名,用干打垒方法筑成的墙体；也指用这种方法盖成的简易房屋,这房子是干打垒｜干打垒很简陋,Rammed-earth wall/house
56124,2,干打垒,gān dǎ lěi,,,动,把黏土或拌匀的土、沙、石灰等填在夹板内夯实，是一种简易的筑墙方法,他们干打垒筑墙｜学会干打垒,Build with rammed earth
56127,1,民望,mín wàng,,,名,民众的愿望,民望所归,People's aspirations
56128,1,提职,tí zhí,,,动,提升职务,他获得提职｜提职加薪,Promote in position
56129,1,保甲,bǎo jiǎ,,,名,旧时一种户籍编制制度。若干户编成一甲，若干甲编成一保。甲设甲长，保设保长，实行层层管制,旧时实行保甲｜保甲制度,Baojia system
56130,1,聚赌,jù dǔ,,,动,聚在一起赌博,捣毁聚赌窝点,Gamble in a group
56133,1,失节,shī jié,,,动,丧失操守、气节,失节投敌,Lose integrity
56133,2,失节,shī jié,,,动,旧指妇女失去贞操,她被迫失节｜失节很痛苦,Lose chastity (of a woman)
56134,1,披甲,pī jiǎ,,,动,穿上铠甲,士兵披甲上阵｜披甲迎敌,Don armor
56135,1,滑爽,huá shuǎng,,,形,光滑清爽,滑爽的面料,Smooth and cool
56141,1,竹排,zhú pái,,,名,竹筏,我们乘竹排顺流而下｜竹排在江面上轻轻漂荡,Bamboo raft
56141,2,竹排,zhú pái,,,名,编结成排放入江河中顺流运往各地的竹材,工人们把竹排放进河里运输｜这批竹排将运往下游,Raft of bamboo
56142,1,奸杀,jiān shā,,,动,奸污并杀害,警方正在调查这起奸杀案件。｜这起奸杀案引起了社会广泛关注。,Rape and murder
56143,1,洋泾浜,yáng jīng bāng,,,名,洋泾浜语的简称。洋泾浜原是旧中国上海租界里的一条河名，那一带华人洋人杂处，语言混杂，流行着夹有汉语成分的英语，被称为洋泾浜语。后来语言学中也用来泛指混合语,他说的是洋泾浜英语｜这种洋泾浜很有趣,Pidgin
56144,1,戏路,xì lù,,,名,演员能扮演的角色类型,他的戏路很宽，扮演过多种角色。,Actor's range
56145,1,保健操,bǎo jiàn cāo,,,名,运用中医推拿、按摩等方法编制的健身体操。如眼保健操等,每天做保健操对身体好｜保健操能缓解疲劳,Health exercises
56146,1,套购,tào gòu,,,动,为牟取暴利，以非法手段购买国家计划控制的商品或大量购买市场上紧缺商品以及紧俏的车船票、影剧票等,他因套购车票被拘留｜严禁套购紧缺物资,Illegally purchase
56148,1,七巧板,qī qiǎo bǎn,,,名,一种拼板玩具。把一块正方形薄板或厚纸分割成形状不同的七小块，可以拼成各种图形,孩子正在玩七巧板｜七巧板能拼出各种图案,Tangram
56149,1,茶庄,chá zhuāng,,,名,较大的茶叶商店,这家茶庄的茶叶很好｜我去茶庄买龙井,Tea shop
56153,1,秉烛,bǐng zhú,,,动,拿着点燃的蜡烛（照明）；常借指夜以继日,秉烛夜读｜秉烛再战,Hold a candle
56154,1,寡廉鲜耻,guǎ lián xiǎn chǐ,,,,既不廉洁，又不知羞耻（鲜：少）,他寡廉鲜耻令人不齿｜这种寡廉鲜耻的行为该受谴责,Shameless
56156,1,螺母,luó mǔ,,,名,跟螺栓配套使用的有孔零件。孔内有阴螺纹，与螺栓上的阳螺纹相啮合，使被连接的两个零件或构件固定在一起,请把螺母拧紧｜螺母和螺栓要配套,Nut
56156,2,螺母,luó mǔ,,,名,在工件上制作的带有内螺纹的孔,这个孔要加工成螺母｜工件上的螺母要精确,Tapped hole
56164,1,网具,wǎng jù,,,名,渔网和附在网上的浮子、沉子等各种用具,渔民在修补网具｜这套网具很齐全,Fishing gear
56165,1,雾腾腾,wù téng téng,,,形,形容烟雾或水蒸气等升腾的样子,锅炉房里雾腾腾的。,Misty
56166,1,行李车,xíng li chē,,,名,旅行时随身携带的用以拖拉行李的折叠小车,我用行李车拉箱子｜行李车让旅行更轻松,Luggage cart
56166,2,行李车,xíng li chē,,,名,旅客列车中专门装载托运行李的车厢,行李车在列车尾部｜托运行李放在行李车,Baggage car
56170,1,进献,jìn xiàn,,,动,向长辈或上级奉献,进献厚礼,Present (to a superior)
56172,1,妄语,wàng yǔ,,,名,轻率的话；胡乱说的话,这纯属妄语不可信｜不要轻信他的妄语,Wild talk
56174,1,朱漆,zhū qī,,,名,红色的漆,大门上涂着朱漆,Red lacquer
56176,1,纨绔子弟,wán kù zǐ dì,,,,指穿着（zhuó）华丽、游手好闲的富贵人家的子弟,他是个纨绔子弟｜纨绔子弟不事生产,Fop
56177,1,人海战术,rén hǎi zhàn shù,,,,指单纯依靠大量兵力作战的战术；泛指不讲科学，一味依靠人多去干的工作方法,不能光靠人海战术｜人海战术效率低下,Human wave tactic
56179,1,剃度,tì dù,,,动,佛教指给要出家的人剃去头发，使成为僧尼,师父为他剃度出家｜剃度后成为僧人,Tonsure
56182,1,铁索桥,tiě suǒ qiáo,,,名,在若干条承重钢绳或铁链上铺设桥面的桥梁,我们走过铁索桥｜铁索桥横跨峡谷,Chain bridge
