rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example,definition_en
20763,1,消退,xiāo tuì,,,动,逐渐消失；减退,高烧消退,subside
20764,1,观止,guān zhǐ,,,动,看到这里可以不再看其他的了，表示所看到的东西好到极点,叹为观止｜《古文观止》,acme of perfection
20766,1,高招,gāo zhāo,,,名,比喻高明的办法或主意,与会代表各出高招。,brilliant idea
20766,2,高招,gāo zhāo,,,名,高明的武术动作,他使出了高招｜这真是解决问题的高招,superb martial arts move
20767,1,认罪,rèn zuì,,,动,承认罪行,在事实和证据面前，他只得认罪了。,plead guilty
20768,1,著者,zhù zhě,,,名,作者,注明著者姓名｜尊重著者权益,author
20769,1,拘禁,jū jìn,,,动,把抓获的人依法暂时关押起来,非法拘禁,detain
20770,1,谈吐,tán tǔ,,,名,谈话时的措辞和神态,谈吐不俗｜谈吐大方,style of conversation
20772,1,长亲,zhǎng qīn,,,名,亲戚中辈分大的人,要尊敬长亲｜他是家族长亲,elder relative
20773,1,强干,qiáng gàn,,,形,精力充沛，办事能力强,为人强干｜派一名精明强干的人来。,competent
20774,1,雄浑,xióng hún,,,形,雄壮而浑厚；厚重而有力,长河落日的雄浑景象｜雄浑的歌声,vigorous and firm
20775,1,纸箱,zhǐ xiāng,,,名,用纸板制成的包装箱,用纸箱包装｜纸箱可以回收,cardboard box
20776,1,投靠,tóu kào,,,动,投奔依靠,投靠亲戚,seek refuge
20777,1,绝无仅有,jué wú jǐn yǒu,,,形,形容极其少有,这真是绝无仅有｜机会绝无仅有,unique
20779,1,善本,shàn běn,,,名,版刻古籍中校勘好、装帧好、时代早、流传少、具有学术价值和历史价值的书籍；时代较远的精抄本、手稿、碑帖拓本及流传稀见的其他印刷品等，通常也称善本,这是古籍善本｜善本十分珍贵,rare book
20782,1,画笔,huà bǐ,,,名,用来作画的笔,准备画笔作画｜画笔需要清洗,painting brush
20783,1,鼓乐,gǔ yuè,,,名,敲鼓和奏乐的声音,鼓乐大作,sound of drum and music
20784,1,洼地,wā dì,,,名,地面低洼的地方,这片洼地可以改造成鱼塘。,depression
20785,1,写生,xiě shēng,,,动,以人或实物为描摹对象作画,人物写生｜去黄山写生,sketch from life
20786,1,增生,zēng shēng,,,动,指生物体某部分组织细胞量增多，体积增大,颈椎增生｜骨质增生,hyperplasia
20787,1,自省,zì xǐng,,,动,自我反省,自省慎思｜贵于自省,self-reflection
20788,1,相中,xiāng zhòng,,,动,看中,相中了一件衣服｜老李相中了他，想请他做助手,take a fancy to
20789,1,胶卷,jiāo juǎn,,,名,摄影用的成卷胶片。常用的有黑白胶卷、彩色胶卷两种,装上新胶卷｜胶卷已经曝光,film
20790,1,遐想,xiá xiǎng,,,动,悠远地想象；无拘无束地联想,闭目遐想｜遐想联翩｜引起许多遐想,reverie
20791,1,焰火,yàn huǒ,,,名,包扎好的掺有钡、镁、锂、铜等金属盐类的火药，燃烧时能放出各种颜色和图案的火花，供人观赏。,节日放焰火｜焰火绚丽多彩,fireworks
20793,1,苦衷,kǔ zhōng,,,名,有苦处或为难处而又不便说出的心情,你不了解他的苦衷。,difficulty (unspoken)
20794,1,传神,chuán shén,,,形,指文学、艺术作品的描绘十分生动逼真,传神之笔｜这个细节很传神,vivid
20795,1,意兴,yì xìng,,,名,兴致；兴趣,没有意兴｜意兴盎然,interest
20796,1,液压,yè yā,,,名,液体传递的压力,液压不足，水打不上楼顶去。,hydraulic pressure
20796,2,液压,yè yā,,,动,利用液体传递压力,这副模型是液压而成的｜液压机,hydraulic
20797,1,词组,cí zǔ,,,名,短语,这个英文词组很难翻译｜请用这个词组造句,phrase
20799,1,音节,yīn jié,,,名,由一个或几个音素构成的最小的语音结构单位。一般说来，在汉语中一个音节就是一个汉字的字音,这个字有三个音节｜汉语的音节很重要,syllable
20801,1,俗语,sú yǔ,,,名,民间流行的、通俗而语意警醒或诙谐生动的定型语句。如“乌鸦占着凤凰巢”、“打着灯笼也难找”等,俗语说得好｜这是句民间俗语,common saying
20803,1,飘然,piāo rán,,,形,形容飘摇或轻捷的样子,黄叶飘然而下,floating lightly
20803,2,飘然,piāo rán,,,形,形容高远超脱的样子,飘然脱俗,detached
20804,1,历史观,lì shǐ guān,,,名,人们对人类社会的起源、本质和发展规律等问题的见解，是世界观的重要组成部分。唯物史观和唯心史观是两种根本对立的历史观,他的历史观很独特｜唯物史观是科学的历史观,view of history
20805,1,临界,lín jiè,,,动,临近某一界限,我们县跟河北省临界｜临界温度,critical
20806,1,初恋,chū liàn,,,动,初次恋爱；刚开始恋爱,初恋是令人难忘的。,first love
20807,1,红薯,hóng shǔ,,,名,某些地区指甘薯,烤红薯很香甜｜地里种着红薯,sweet potato
20808,1,挚爱,zhì ài,,,动,真诚、深切地爱,一生挚爱着教育事业｜怀着对祖国的一片挚爱之情。,love deeply
20810,1,矿藏,kuàng cáng,,,名,埋藏在地下的各种矿物资源的统称,矿藏丰富｜勘探矿藏,mineral resources
20811,1,零碎,líng suì,,,形,零散细碎,零碎时间｜零零碎碎的事儿,fragmentary
20811,2,零碎,líng suì,,,名,零碎的东西,到集市上买了点零碎儿。,odds and ends
20812,1,寒暄,hán xuān,,,动,见面时问候起居、冷暖等,熟人见面，寒暄了几句。,exchange greetings
20813,1,短促,duǎn cù,,,形,（时间）短暂；急促,短促的会谈｜呼吸短促,brief
20814,1,决口,jué kǒu,,,动,堤岸被水冲溃形成缺口,历史上黄河曾多次决口。,breach
20814,2,决口,jué kǒu,,,名,堤岸被水冲溃形成的缺口,堵塞决口,breach
20815,1,了不得,liǎo bu dé,,,形,不寻常；很突出,他干了一件了不得的事｜他真了不得，枪法那么准。,extraordinary
20815,2,了不得,liǎo bu dé,,,形,表示情况或后果严重,了不得啦，大堤决口了!,terrible
20816,1,菩提,pú tí,,,名,佛教指觉悟的境界,他参透了菩提｜菩提树下悟道,bodhi
20817,1,忠厚,zhōng hòu,,,形,忠实厚道,秉性忠厚,honest and kind
20818,1,枯萎,kū wěi,,,形,干枯萎缩,青草一经霜就枯萎了。,withered
20819,1,欢心,huān xīn,,,名,喜爱和赏识的心情,博得老人的欢心,favor
20821,1,恶作剧,è zuò jù,,,名,捉弄人的行为,他净爱搞恶作剧,prank
20821,2,恶作剧,è zuò jù,,,动,开玩笑捉弄人,快别恶作剧了,play pranks
20825,1,牟利,móu lì,,,动,牟取私利,从中牟利,seek profit
20827,1,私事,sī shì,,,名,私人的事情（跟“公事”相区别）,这是他的私事｜不要打听别人私事,private affairs
20828,1,福地,fú dì,,,名,指能给人带来好运的地方,漳州是中国女排的福地｜珠江三角洲是外商投资的福地。,blessed land
20828,2,福地,fú dì,,,名,道教指神仙的居所,蓬莱福地,abode of immortals
20829,1,花瓶,huā píng,,,名,插花用的瓶子，多用作居室的装饰品,景泰蓝花瓶,vase
20829,2,花瓶,huā píng,,,名,比喻只能用来装点门面，不起实际作用的人或事物,她在剧组里只是个花瓶。,figurehead
20830,1,相得益彰,xiāng dé yì zhāng,,,,互相配合，互相补充，各自的长处更能充分地显露出来,他俩配合相得益彰｜红花绿叶相得益彰,complement each other
20832,1,毛驴,máo lǘ,,,名,驴，多指矮小的驴,他骑着毛驴赶路｜小毛驴很温顺,donkey
20833,1,巅峰,diān fēng,,,名,顶峰,他站在事业巅峰｜登上山的巅峰,peak
20834,1,剧毒,jù dú,,,名,强烈的毒性,氰化物有剧毒,deadly poison
20836,1,了如指掌,liǎo rú zhǐ zhǎng,,,,对事物了解得非常清楚，就像指着自己的手掌上的东西给人看一样,他对这里了如指掌｜对情况了如指掌,know like the back of one's hand
20837,1,貌似,mào sì,,,动,表面上像（实际上不然）,貌似诚实｜貌似公正,seem
20838,1,核酸,hé suān,,,名,有机酸，一种存在于动植物细胞、微生物、病毒和噬菌体内的高分子化合物，是生命的最基本物质之一。对生物的生长、繁殖、遗传和变异等起着重要的作用,核酸检测很重要｜核酸是遗传物质,nucleic acid
20839,1,人迹,rén jì,,,名,人的踪迹,人迹稀少,human traces
20841,1,垦区,kěn qū,,,名,为便于开垦、种植和管理而划出的农业开发区,新建的垦区很大｜垦区在开荒种地,reclamation area
20842,1,听任,tīng rèn,,,动,听凭,不能听任不管｜听任事情发展,allow
20843,1,车库,chē kù,,,名,停放车辆的库房,地下车库,garage
20844,1,袖珍,xiù zhēn,,,形,袖中珍藏的，即可以放在衣袋里（古人把衣袋做在袖筒里）的。形容物体体积小，便于携带；泛指体积较小的（事物）,袖珍地图｜袖珍摄像机｜袖珍园区,pocket-sized
20845,1,豪放,háo fàng,,,形,气魄宏大而无拘无束,豪放潇洒的风姿｜豪放粗犷,unrestrained
20846,1,选育,xuǎn yù,,,动,选择并培育,选育优质小麦,select and breed
20847,1,草莓,cǎo méi,,,名,多年生草本植物，匍匐茎，花白色。果实也叫草莓，由花托发育而成，红色，肉质多汁，味酸甜，可食用，也可制果酒、果酱。,草莓很美味｜采摘新鲜草莓,strawberry
20848,1,甘苦,gān kǔ,,,名,比喻欢乐和艰苦或顺境和逆境,干部要和人民群众同甘苦。,joys and sorrows
20848,2,甘苦,gān kǔ,,,名,偏指艰难困苦,饱尝试验的甘苦,hardships
20849,1,听课,tīng kè,,,动,听别人讲课,校长跟班听课,attend a lecture
20850,1,衰败,shuāi bài,,,动,破败；衰落,草木衰败｜家业衰败,decline
20851,1,失传,shī chuán,,,动,没有流传下来,秘方已经失传,lost
20853,1,艰苦卓绝,jiān kǔ zhuó jué,,,形,形容斗争极其艰难困苦，超乎寻常,艰苦卓绝的斗争｜艰苦卓绝的岁月,extremely arduous
20854,1,卷土重来,juǎn tǔ chóng lái,,,,唐·杜牧《题乌江亭》：“江东子弟多才俊，卷土重来未可知。”（卷土：卷起尘土，形容人马奔跑）后用“卷土重来”比喻失败后重新组织力量再干,敌人可能卷土重来｜失败后卷土重来,stage a comeback
20856,1,大梁,dà liáng,,,名,车架,汽车大梁断了｜大梁需要加固,frame
20856,2,大梁,dà liáng,,,名,脊檩,房顶大梁很粗｜大梁支撑屋顶,ridgepole
20857,1,脱口而出,tuō kǒu ér chū,,,,不加思索地随口说出,回答问题，脱口而出。,blurt out
20858,1,持家,chí jiā,,,动,操持家务,持家有方,manage household affairs
20859,1,顽皮,wán pí,,,形,（儿童）爱玩闹；调皮；淘气,顽皮的孩子,naughty
20860,1,头昏,tóu hūn,,,动,头晕,他有些头昏｜站久了会头昏,dizzy
20860,2,头昏,tóu hūn,,,形,头脑不清醒；糊涂,今天真是头昏了，这么简单的字也写错!,muddle-headed
20862,1,探头,tàn tóu,,,动,头部向前伸出,探头向外张望,protrude one's head
20862,2,探头,tàn tóu,,,名,指监测、探测等仪器的前端部分,安装摄像机探头,probe
20863,1,短评,duǎn píng,,,名,字数不多的评论文章,文艺短评｜国际形势短评,brief comment
20864,1,蕴涵,yùn hán,,,动,逻辑学上指前后两个命题间有某种条件的关系。表示形式是“如果……就……”,这句话蕴涵深意｜蕴涵着哲理,imply
20865,1,自流,zì liú,,,动,（水）自动流淌,自流井,flow automatically
20865,2,自流,zì liú,,,动,比喻没有领导、没有约束地自由行动,不能放任自流,act freely
20866,1,邮购,yóu gòu,,,动,通过邮递方式购买（物品）,他喜欢邮购商品｜邮购很方便,mail-order
20867,1,派对,pài duì,,,名,英语 party 音译 ，社交性或娱乐性的聚会，规模一般较小,生日派对,party
20868,1,信息时代,xìn xī shí dài,,,,指信息技术高度发达并得到普遍应用的时代,我们处在信息时代｜信息时代到来,information age
20871,1,心平气和,xīn píng qì hé,,,,心情平静，态度温和,他心平气和地说｜保持心平气和,calm and composed
20873,1,婉转,wǎn zhuǎn,,,形,声音抑扬顿挫，十分动听,鸟鸣婉转,melodious
20873,2,婉转,wǎn zhuǎn,,,形,话语委婉曲折,话说得婉转些，别那么生硬。,tactful
20875,1,游戏规则,yóu xì guī zé,,,,做游戏的共同约定；比喻在社会活动中应共同遵守的准则,要遵守游戏规则｜改变游戏规则,rules of the game
20876,1,未然,wèi rán,,,动,尚未变成事实,防患于未然｜图于未然，治于无事。,not yet occurred
20879,1,网络游戏,wǎng luò yóu xì,,,,一种在互联网上进行的联机游戏,他爱玩网络游戏｜网络游戏很流行,online game
20883,1,上吊,shàng diào,,,动,用绳索等吊着脖子自杀,他在树上上吊｜上吊自杀了,hang oneself
20884,1,自决,zì jué,,,动,自己决定和管理自己的事,支持民族自决，反对殖民统治。,self-determination
20884,2,自决,zì jué,,,动,〈文〉自杀,他选择自决｜自决身亡,suicide
20885,1,口感,kǒu gǎn,,,名,食物、饮料等在嘴里引起的感觉,这种饮料口感不错。,mouthfeel
20886,1,底细,dǐ xì,,,名,内情；原委,不知底细,ins and outs
20887,1,共赢,gòng yíng,,,动,参与各方都得到利益,互利共赢,win-win
20888,1,扶手,fú shǒu,,,名,供手扶的东西,楼梯扶手,handrail
20889,1,职业病,zhí yè bìng,,,名,由于从事有职业性危害因素（如粉尘、噪声、辐射、病原体等）的劳动而引起的疾病,这是职业病｜预防职业病,occupational disease
20890,1,青春期,qīng chūn qī,,,名,指男女性器官加速发育到完全成熟的时期，男子通常在14—16岁，女子通常在13—14岁,青春期很重要｜处在青春期,adolescence
20891,1,德高望重,dé gāo wàng zhòng,,,,品德高尚，声望卓著,他是德高望重的老人｜德高望重的教授,of noble character and high prestige
20893,1,立说,lì shuō,,,动,创立学说或理论系统,著书立说｜开宗立说,establish a theory
20894,1,右倾,yòu qīng,,,形,政治上、思想上保守的；向反动势力靠拢、妥协的,思想右倾,right-leaning
20895,1,试管,shì guǎn,,,名,化学实验用具，圆柱形，底半球形或圆锥形，多用玻璃制成,试管里装液体｜化学试管,test tube
20897,1,粮仓,liáng cāng,,,名,储粮的仓库,粮仓堆满粮食｜新建粮仓,granary
20897,2,粮仓,liáng cāng,,,名,比喻盛产粮食的地方,这片沃土是祖国的粮仓。,breadbasket
20898,1,晚成,wǎn chéng,,,动,年岁较大时才有成就,大器晚成｜大业晚成,achieve success late in life
20899,1,落伍,luò wǔ,,,动,比喻落在时代后面,思想保守必定落伍。,fall behind the times
20899,2,落伍,luò wǔ,,,动,掉在队伍后面,他人虽小，但行军从不落伍。,straggle
20900,1,照应,zhào ying,,,动,照顾；照料,照应孤寡老人,look after
20900,2,照应,zhào yìng,,,动,呼应；配合,文章前后照应,correspond
20901,1,试车,shì chē,,,动,机动车、机器等正式使用前进行试验性操作和运转，以测定性能是否合乎标准,新车要试车｜试车成功,test run
20902,1,出纳,chū nà,,,名,做出纳工作的人,会计不能兼任出纳。,cashier
20902,2,出纳,chū nà,,,动,财务工作中现金、票据的付出和收进,办理出纳手续｜出纳员,handle cash transactions
20902,3,出纳,chū nà,,,动,指物品的付出和收进,图书出纳｜报刊出纳,disburse and receive items
20903,1,百花齐放,bǎi huā qí fàng,,,,各种各样的花同时开放；比喻艺术上的不同形式和风格同时存在，自由发展,百花齐放春满园｜文艺百花齐放,all flowers bloom together
20904,1,电文,diàn wén,,,名,电报上的文字；现也指传真件、电子邮件等上的文字,电文很短｜收到电文,text of a telegram
20905,1,蛮横,mán hèng,,,形,粗暴强横,蛮横霸道,rude and unreasonable
20906,1,握手言和,wò shǒu yán hé,,,,双方握手，表示和好，不再争斗,双方握手言和｜终于握手言和,shake hands and make up
20906,2,握手言和,wò shǒu yán hé,,,,竞赛的双方不分胜负,比赛握手言和｜两队握手言和,end in a draw
20907,1,难为情,nán wéi qíng,,,形,情面上过不去；不好意思,事儿没给你办成，真难为情。,embarrassed
20908,1,勒令,lè lìng,,,动,强制命令（做某事）,勒令停职,order
20909,1,快艇,kuài tǐng,,,名,汽艇,快艇很快｜乘坐快艇,speedboat
20910,1,樱花,yīng huā,,,名,落叶乔木，叶卵形或卵状披针形，果实球形，黑色。花也叫樱花，粉红色或白色，春季开放，可供观赏。原产于日本。,樱花很美｜赏樱花,cherry blossom
20911,1,初稿,chū gǎo,,,名,第一稿；泛指未改定的稿子,这是初稿｜修改初稿,first draft
20913,1,宗族,zōng zú,,,名,同一父系的家族；同一父系家族所有的男性成员及未出嫁的女性成员构成的系统,宗族观念很强｜同一个宗族,clan
20914,1,狭长,xiá cháng,,,形,又窄又长,狭长的隧道,long and narrow
20915,1,斑点,bān diǎn,,,名,物体表面底色上显露出来的有色差的点子,皮肤上有许多黑色斑点。,spot
20916,1,在册,zài cè,,,动,在名册之内,他不在册｜在册人员,registered
20919,1,给养,jǐ yǎng,,,名,军队生活必需物资的总称,给养充足｜急需补充给养,provisions
20920,1,酷热,kù rè,,,形,极其炎热,酷热难耐,extremely hot
20921,1,性爱,xìng ài,,,名,由情欲引发的对异性的爱,性爱是私密的｜谈论性爱,sexual love
20922,1,裂变,liè biàn,,,动,一个重原子核（如铀核）分裂成两个质量相近的核，并放出中子，同时释放出巨大的能量,核裂变产生能量｜原子核裂变,fission
20922,2,裂变,liè biàn,,,动,分裂改变,在社会转型时期，传统的思维模式不断发生裂变。,split and change
20923,1,章法,zhāng fǎ,,,名,比喻办事的规矩或程序,他办事很有章法｜乱了章法,rules of procedure
20923,2,章法,zhāng fǎ,,,名,文章组织结构的规则；书画篆刻作品的布局,章法严谨,composition
20924,1,夜市,yè shì,,,名,夜间进行交易的市场,夜市很热闹｜逛夜市,night market
20924,2,夜市,yè shì,,,名,夜间的营业活动,这家商店加开了夜市。,night business
20925,1,纠葛,jiū gé,,,名,纠缠在一起的葛藤。比喻纠缠不清的事情,这些陈年纠葛就不必再提了。,entanglement
20926,1,叫嚷,jiào rǎng,,,动,叫喊；吵闹,他在大声叫嚷｜不要叫嚷,shout
20927,1,目不转睛,mù bù zhuǎn jīng,,,,眼珠都不转动一下（睛：眼珠）。形容看得十分专注,他目不转睛地看｜看得目不转睛,gaze fixedly
20929,1,幅员,fú yuán,,,名,疆域的面积（幅：指宽度；员：指周围）,幅员辽阔,territorial area
20930,1,深陷,shēn xiàn,,,动,极深地陷入,深陷泥潭,deeply mired
20931,1,沉浮,chén fú,,,动,起伏升降。常比喻社会或个人的起落盛衰,宦海沉浮,rise and fall
20932,1,大有希望,dà yǒu xī wàng,,,,实现某种愿望的可能性很大,他大有希望成功｜大有希望夺冠,very promising
20934,1,更易,gēng yì,,,动,改换；改动,更易条款,change
20935,1,外祖母,wài zǔ mǔ,,,名,母亲的母亲,外祖母很慈祥｜看望外祖母,maternal grandmother
20937,1,军法,jūn fǎ,,,名,军队的刑法,军人违法由军事法庭按军法论处。,military law
20938,1,学龄,xué líng,,,名,学习的年龄；多指儿童适合入学的年龄，一般为六七周岁,学龄前教育,school age
20939,1,惶惑,huáng huò,,,形,恐惧而疑惑,内心惶惑,apprehensive
20940,1,盆景,pén jǐng,,,名,一种供观赏的陈设品。在盆中栽种微型花草树木，经艺术加工造型，有的还配以山石等，构成自然风景的缩影,盆景很精美｜制作盆景,bonsai
20941,1,可好,kě hǎo,,,副,表示正在适当的时候，相当于“恰好”、“正好”,正要去找你，可好你来了。,just right
20942,1,巍峨,wēi é,,,形,高大而雄伟,巍峨挺拔,towering
20945,1,醉酒,zuì jiǔ,,,动,【醉】饮酒过量而不能自持,他醉酒了｜醉酒驾驶,get drunk
20946,1,笨蛋,bèn dàn,,,名,指愚笨的人（骂人的话）,你这个笨蛋｜别当笨蛋,fool
20947,1,磊落,lěi luò,,,形,襟怀坦白；光明正大,襟怀磊落,open and upright
20947,2,磊落,lěi luò,,,形,〈文〉形容石块堆积很多的样子,山石磊落｜胸怀磊落,pile of stones
20949,1,原判,yuán pàn,,,名,原审,维持原判｜不服原判,original judgment
20950,1,完蛋,wán dàn,,,动,毁灭或垮台,这下完蛋了｜彻底完蛋,be finished
20951,1,写意,xiě yì,,,名,国画的一种画法，用简练的线条和墨色描绘人或物的神态（跟“工笔”相区别）,潜心钻研写意,freehand brushwork
20951,2,写意,xiě yì,,,名,用写意画法画的画,这幅写意很大气,freehand painting
20952,1,虚实,xū shí,,,名,虚和实；泛指内部的实际情况,摸清敌人的虚实,false and true
20953,1,青石,qīng shí,,,名,青色的岩石。可用于建筑、碑刻等,青石铺路｜青石台阶,bluestone
20953,2,青石,qīng shí,,,名,石灰岩的俗称,开采青石｜青石是石灰岩,limestone
20954,1,滋补,zī bǔ,,,动,增加、补充身体所需的养分,冬令滋补品｜滋补身体｜病后虚弱需要滋补。,nourish
20955,1,出谋划策,chū móu huà cè,,,,想出计谋，定出策略,他善于出谋划策｜为大家出谋划策,offer advice
20956,1,青工,qīng gōng,,,名,青年工人,他是名青工｜青工培训,young worker
20957,1,并发症,bìng fā zhèng,,,名,由已发的疾病引发的其他疾病,出现并发症｜治疗并发症,complication
20958,1,食用菌,shí yòng jūn,,,名,可供食用的真菌，如蘑菇、银耳、木耳等。含蛋白质丰富，是美味蔬菜，有的也是滋补品,食用菌很营养｜种植食用菌,edible fungus
20960,1,留任,liú rèn,,,动,留下来继续担任原职务,仍留任办公室主任。,retain one's post
20962,1,过门,guò mén,,,动,女子出嫁到丈夫家,她刚过门｜过门的新娘,get married
20963,1,叫唤,jiào huan,,,动,【叫】用较大的声音呼喊,大声叫唤｜别叫唤了,call out
20963,2,叫唤,jiào huan,,,动,【叫】动物或某些器物发出声音,狗在叫唤｜机器叫唤,make a sound
20964,1,紫红,zǐ hóng,,,形,形容颜色深红中稍微带紫,紫红色的花｜紫红衬衫,purplish red
20965,1,域名,yù míng,,,名,企业、机构或个人在互联网上注册的名称，是供识别、检索、联络等用的符号化地址,注册域名｜域名很重要,domain name
20966,1,狂奔,kuáng bēn,,,动,迅猛地奔跑,他在狂奔｜狂奔而去,run wildly
20967,1,盐水,yán shuǐ,,,名,加盐的水，有一定的消毒作用,用盐水消毒｜喝点盐水,salt water
20968,1,万方,wàn fāng,,,名,各个地方；多指全国各地或世界各地,登高一呼，万方响应。,all places
20968,2,万方,wàn fāng,,,形,姿态、形式多种多样,举止雍容，仪态万方。,diverse
20969,1,公分,gōng fēn,,,量,长度非法定计量单位，1公分等于1厘米,长十公分｜几公分长,centimeter
20969,2,公分,gōng fēn,,,量,质量非法定计量单位，1公分等于1克,重五十公分｜几公分重,gram
20973,1,远见卓识,yuǎn jiàn zhuó shí,,,,远大的眼光，卓越的见识,他有远见卓识｜远见卓识的领导,foresight and sagacity
20974,1,低层,dī céng,,,形,（楼房等）层数少的,低层建筑,low-rise
20974,2,低层,dī céng,,,名,低的等级或层次,公司里的低层人员｜他住在楼房的低层。,low level
20975,1,世故,shì gu,,,形,处世经验丰富而流于圆滑,这个人世故得很，见什么人说什么话。,worldly-wise
20975,2,世故,shì gù,,,名,处世经验,不谙世故｜洞察世故,ways of the world
20977,1,脱水,tuō shuǐ,,,动,使物体失去或减少水分,蔬菜已经脱水处理。,dehydrate
20977,2,脱水,tuō shuǐ,,,动,机体因水摄入不足或排出过多而无补偿引起病理变化。严重时会出现昏迷甚至死亡,严重脱水｜防止脱水,dehydration
20979,1,拦网,lán wǎng,,,动,排球运动中从球网上方拦阻对方扣过来的球,成功拦网｜拦网得分,block at the net
20980,1,错案,cuò àn,,,名,处理错了的案件,纠正错案｜这是错案,misjudged case
20981,1,回笼,huí lóng,,,动,把冷却了的熟食放进笼屉再蒸,馒头回笼｜回笼加热,steam again
20981,2,回笼,huí lóng,,,动,把已发出而能重复使用的东西收回；特指流通的货币重新回到发行银行,包装箱回笼｜货币回笼,withdraw from circulation
20982,1,氏族,shì zú,,,名,原始社会由血缘关系结成的基本经济单位和社会组织。产生于旧石器时代晚期，初以女性为中心，称母系氏族，后过渡到以男性为中心的父系氏族。氏族内部禁婚，集体占有生产资料，集体劳动，集体消费。公共事务由选出的氏族长管理。（也说氏族公社。）,母系氏族｜氏族社会,clan
20983,1,焦躁,jiāo zào,,,形,焦急烦躁,情绪焦躁不安｜焦躁的心情,restless
20984,1,因缘,yīn yuán,,,名,缘分；机缘,恨无因缘与先生相见。,predestined relationship
20984,2,因缘,yīn yuán,,,名,佛教指事物产生、变化和毁灭的根据和条件,佛教因缘｜因缘际会,cause and condition
20985,1,侍者,shì zhě,,,名,侍候人的人；旧时特指旅馆、酒店的服务人员,酒店侍者｜侍者服务,attendant
20987,1,把酒,bǎ jiǔ,,,动,端起或端着酒杯,把酒酹滔滔｜把酒话旧,raise one's wine cup
20988,1,相形,xiāng xíng,,,动,相互比较,长短相形,compare
20989,1,枪弹,qiāng dàn,,,名,用枪发射的弹药，包括弹药筒、底火、发射药、弹头。有时专指弹头,枪弹上膛｜装填枪弹,bullet
20990,1,气节,qì jié,,,名,坚持正义、刚正不屈的品格,保持民族气节,moral integrity
20991,1,格格不入,gé gé bù rù,,,,互相抵触，不相投合。形容彼此不协调，不相容,格格不入的感觉｜两人格格不入,incompatible
20992,1,师范学校,shī fàn xué xiào,,,,培养师资的专门学校；特指以培养初等教育师资为主的中等专业学校。简称师范,师范学校毕业｜读师范学校,normal school
20993,1,别有用心,bié yǒu yòng xīn,,,,另有不可告人的企图,他别有用心｜别有用心的人,have ulterior motives
20996,1,绝伦,jué lún,,,动,达到没有能与之相比的程度,精美绝伦｜荒诞绝伦,unparalleled
20997,1,付钱,fù qián,,,动,给钱；交钱,按质付钱,pay
20998,1,发芽,fā yá,,,动,种子长出幼芽；花草、树木生出嫩叶等,小麦发芽了｜柳树发芽了,sprout
21000,1,陆桥,lù qiáo,,,名,连接两块大陆的狭长地带。如连接南北美洲的巴拿马地峡,巴拿马陆桥｜陆桥连接大陆,land bridge
21002,1,事主,shì zhǔ,,,名,刑事或民事案件中被害或受害的一方,保护事主｜事主报案,victim
21002,2,事主,shì zhǔ,,,名,泛指某事的主事人或单位,受事主单位委托,person in charge
21003,1,操劳,cāo láo,,,动,辛勤劳作,奶奶操劳了一生,work hard
21003,2,操劳,cāo láo,,,动,劳神；操心,这件事请多操劳吧。,worry about
21004,1,定当,dìng dāng,,,副,一定要,定当前往拜访,must
21004,2,定当,dìng dàng,,,形,某些地区指停当；妥当,一切处理定当，请放心,settled
21005,1,吉他,jí tā,,,名,英语 guitar 音译。弹拨乐器，有六根弦。种类很多，常见的有西班牙式和夏威夷式两种。（也说六弦琴。）,弹吉他｜学吉他,guitar
21006,1,禅师,chán shī,,,名,对僧侣的尊称,拜访禅师｜高僧禅师,Chan master
21007,1,地黄,dì huáng,,,名,多年生草本植物，叶长圆形，有皱纹，花淡紫色，根状茎黄色。产于我国北方和朝鲜半岛等地。根和根状茎可以做药材,地黄入药｜种植地黄,rehmannia
21008,1,科学学,kē xué xué,,,名,以科学为研究对象的学科。科学学从整体上研究科学的本质特征、结构体系、发展规律、社会功能等，从而为科学的发展提供原理和方法,研究科学学｜科学学很重要,science of science
21009,1,新纪元,xīn jì yuán,,,名,新的历史阶段；比喻新的划时代的事业,开创中国历史的新纪元。,new era
21010,1,同龄人,tóng líng rén,,,名,年龄相同或相近的人；也指年龄与某个年代相同或相近的人,我们几个是同龄人｜共和国的同龄人,contemporary
21012,1,大踏步,dà tà bù,,,动,迈大步,在实现四化征途中大踏步前进。,stride
21013,1,童子,tóng zǐ,,,名,儿童；未成年男子,书童童子｜童子天真,boy
21014,1,进化论,jìn huà lùn,,,名,英国生物学家达尔文所创立的关于物种起源和发展变化规律的学说,相信进化论｜进化论学说,theory of evolution
21016,1,比划,bǐ hua,,,动,用手的动作帮助或代替说话,他连说带比划，非常激动。,gesticulate
21016,2,比划,bǐ hua,,,动,指比武或练武,兄弟俩枪来剑往地比划起来。,practice martial arts
21017,1,雄辩,xióng biàn,,,形,说服力强的,极为雄辩的口才｜雄辩地证明,convincing
21017,2,雄辩,xióng biàn,,,名,说服力强的论辩,事实胜于雄辩,convincing argument
21018,1,相帮,xiāng bāng,,,动,帮助,有事必然相帮,help
21019,1,儿孙,ér sūn,,,名,儿子和孙子；泛指子孙后代,儿孙自有儿孙福,children and grandchildren; descendants
