rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example,definition_en
1216,1,不但,bù dàn,,,连,用在复句的前一分句中，同后一分句中的“而且”、“反而”、“也”、“还”等词语搭配，表示递进关系,鲁迅不但是伟大的文学家，而且是伟大的思想家｜困难不但没有吓倒我们，反而使我们变得更坚强了。,not only
1217,1,主张,zhǔ zhāng,,,动,对事物持有某种见解,我们主张公平竞争。,to advocate; to hold a view
1217,2,主张,zhǔ zhāng,,,名,对事物持有的见解,提出政治主张,view; position
1218,1,工资,gōng zī,,,名,按期付给劳动者的劳动报酬,月底发工资。｜工资收入在增加。,wage; salary
1219,1,立场,lì chǎng,,,名,认识、处理问题时所处的地位和所持的态度,消费者立场｜从维护儿童合法权益的立场出发。,standpoint
1219,2,立场,lì chǎng,,,名,特指从一定阶级利益出发认识和处理问题的态度，即阶级立场,站稳立场｜工人阶级立场,class standpoint
1220,1,初步,chū bù,,,形,开始阶段的；不成熟、不完善的,初步成果｜初步设想,preliminary
1221,1,个中,gè zhōng,,,名,此中；其中,个中甘苦,therein; among this
1222,1,研讨,yán tǎo,,,动,研究讨论或探讨,共同研讨施工方案｜研讨班｜研讨会,to study and discuss
1223,1,允许,yǔn xǔ,,,动,同意；许可,允许参观,to permit; to allow
1224,1,中东,zhōng dōng,,,名,指亚、欧、非三洲连接的地区，包括西亚的伊朗、巴勒斯坦、以色列、叙利亚、伊拉克、约旦、黎巴嫩、也门、沙特阿拉伯、阿拉伯联合酋长国、阿曼、科威特、卡塔尔、巴林、土耳其、塞浦路斯和非洲的埃及等国,中东局势很复杂。｜中东盛产石油。,Middle East
1225,1,防止,fáng zhǐ,,,动,预先想办法使消极或有害的情况不发生,防止食物中毒,to prevent
1226,1,配合,pèi hé,,,动,相关各方分工合作,配合默契,to cooperate
1226,2,配合,pèi hé,,,动,相合,舞步要跟乐曲节奏配合。,to match; to fit
1226,3,配合,pèi he,,,形,合在一起很恰当；相称,他们俩一个唱红脸，一个唱白脸，很配合。,well-matched; suitable
1227,1,大批,dà pī,,,形,数量很多,有大批粮食等着外运｜大批生产,large quantities of
1230,1,不见,bù jiàn,,,动,不见面,不见不散｜多年不见，你还是老样子。,not to see each other
1230,2,不见,bù jiàn,,,动,（东西）找不着；看不到,钢笔不见了｜他钻进人群就不见了。,to be missing; cannot be found
1231,1,报纸,bào zhǐ,,,名,以刊登新闻为主的散页定期出版物，有日报、晨报、晚报等,他每天看报纸了解新闻｜报纸上刊登了重要消息,newspaper
1231,2,报纸,bào zhǐ,,,名,一种通常用来印刷书报的普通白纸,这种报纸适合印刷书籍｜报纸的质地很光滑,newsprint
1232,1,感情,gǎn qíng,,,名,受外界刺激而产生的爱、憎、喜、怒、哀、乐等心理反应,感情激动｜动感情,emotion
1232,2,感情,gǎn qíng,,,名,对人或事物关切、喜爱的心情,他对教育工作越来越有感情了。,affection; feeling
1233,1,深化,shēn huà,,,动,向更深入的阶段发展,讨论不断深化,to deepen
1233,2,深化,shēn huà,,,动,使向更深入的阶段发展,深化主题｜深化自己的认识,to deepen (transitive)
1235,1,费用,fèi yòng,,,名,支出的钱；花费的钱,这次旅行的费用很高｜我们需要节省费用,expense; cost
1236,1,马克,mǎ kè,,,名,德国、芬兰等国旧本位货币,他收藏了一些德国马克｜马克曾是德国的货币,"mark (former currency of Germany, Finland, etc.)"
1236,2,马克,mǎ kè,,,量,德国、芬兰等国旧本位货币单位,这件古董价值一百马克｜他支付了五十马克,mark (unit of former currency)
1237,1,警方,jǐng fāng,,,名,警察方面,交给警方处理,police
1238,1,一体,yī tǐ,,,名,因关系密切或协调一致而形成的一个整体,三位一体｜湖光山色融为一体。,an integrated whole
1238,2,一体,yī tǐ,,,名,全体（多用于公文）,一体知照,all (used in official documents)
1239,1,表演,biǎo yǎn,,,动,演出（戏剧、舞蹈、杂技等）,表演节目｜戏曲表演,to perform
1239,2,表演,biǎo yǎn,,,动,做示范,表演速算法｜技术表演,to demonstrate
1239,3,表演,biǎo yǎn,,,动,装模作样；故作姿态,医托儿这番表演，实在令人作呕。,to pretend; to put on an act
1240,1,百姓,bǎi xìng,,,名,指平民、群众,只许州官放火，不许百姓点灯。,common people
1241,1,对方,duì fāng,,,名,跟行为主体相对的一方,两个球队比赛前，都下工夫研究对方。,the other party
1242,1,前景,qián jǐng,,,名,未来即将出现的景况,美好的前景,prospect; future
1242,2,前景,qián jǐng,,,名,画面或舞台上看起来离观者最近的景物,画面上的前景是小桥流水｜摄影要注意选好前景。,foreground
1243,1,男人,nán rén,,,名,成年男性,那个男人很高大｜男人应该坚强勇敢,man; adult male
1243,2,男人,nán ren,,,名,丈夫,她男人不在家,husband
1244,1,各界,gè jiè,,,名,各个领域；各个行业,各界代表,all walks of life
1245,1,有意,yǒu yì,,,副,故意,有意捣乱,intentionally
1245,2,有意,yǒu yì,,,动,有做成某事的心思,你要是有意就明说。,to have a mind to
1245,3,有意,yǒu yì,,,动,指男女之间有爱恋之意,她好像对我有意,to have romantic feelings
1246,1,证券,zhèng quàn,,,名,有价证券,他投资了很多证券｜证券市场波动很大,security
1247,1,层次,céng cì,,,名,同一事物因大小、高低等的不同而形成的等级、次序,楼房的层次不同，售价也不同｜文化层次不高,level; hierarchy
1247,2,层次,céng cì,,,名,指文章或讲话中内容的安排顺序,文章层次清楚,structure (of writing or speech)
1248,1,自我,zì wǒ,,,代,多跟双音节动词搭配，表示动作行为由自己发出，又以自己为对象，相当于“自己”,自我鉴定｜自我保护｜超越自我,self- (prefix)
1249,1,老师,lǎo shī,,,名,对教员的尊称；泛称有某种特长、值得学习的人,老师教我们知识｜他是我的围棋老师,teacher
1250,1,高速,gāo sù,,,形,速度快的,高速列车｜高速增长,high-speed
1250,2,高速,gāo sù,,,名,高速公路的简称,我们开车走高速｜高速上车辆很多,expressway
1251,1,遭到,zāo dào,,,动,受到,遭到破坏｜遭到谴责,to suffer; to encounter
1252,1,世界杯,shì jiè bēi,,,名,借指世界杯锦标赛,世界杯每四年举办一次｜他喜欢看世界杯,World Cup (championship)
1252,2,世界杯,shì jiè bēi,,,名,世界杯锦标赛中的奖杯,夺得世界杯,World Cup (trophy)
1254,1,供应,gōng yìng,,,动,提供所需物资,及时供应,to supply
1255,1,合法,hé fǎ,,,形,合于法律规定的,合法收入｜合法权益｜这种行为不合法,legal
1258,1,人均,rén jūn,,,动,按每人平均计算,人均收入,per capita
1260,1,一阵,yī zhèn,,,,指动作或情况持续的一段时间,干了一阵｜这一阵他身体不好,a burst; a period
1261,1,图片,tú piàn,,,名,画片、照片、拓片等的总称,图片展览｜旅游图片,picture
1262,1,激烈,jī liè,,,形,剧烈；猛烈,打斗的场面很激烈｜竞争激烈,intense; fierce
1262,2,激烈,jī liè,,,形,激昂慷慨,情绪激烈,vehement
1263,1,机械,jī xiè,,,名,机器和其他利用力学原理组成的装置的统称。如机床和钟表的齿轮、千斤顶、滑轮、枪炮等,工厂里有很多机械｜这些机械需要维护,machinery
1263,2,机械,jī xiè,,,形,呆板；不灵活,脑子太机械了,mechanical; inflexible
1264,1,一会儿,yī huì er,,,名,很短的时间；很短时间内,等一会儿｜火车一会儿就开,a little while
1264,2,一会儿,yī huì er,,,副,连用在两个动词或形容词前，表示在很短时间内两种情况（多为相反的）的交替,一会儿哭一会儿笑｜一会儿冷一会儿热。,alternately; now...now...
1265,1,总结,zǒng jié,,,动,对一个阶段的学习、思想、工作等情况进行全面系统的回顾和分析，作出有指导意义的结论,总结工作经验,to summarize
1265,2,总结,zǒng jié,,,名,指通过回顾和分析作出的结论,经验总结,summary
1266,1,研究所,yán jiū suǒ,,,名,从事某一领域研究工作的科研机构,哲学研究所｜高能物理研究所,research institute
1267,1,一旦,yī dàn,,,副,指不确定的某一天，表示忽然出现或可能忽然出现,同窗五载，一旦分别，心里很难受｜此处一旦塌方，后果不堪设想。,once; in case
1267,2,一旦,yī dàn,,,名,一天之内，指很短的时间内,强烈的地震，使一座上百年的城市毁于一旦。,in a single day
1268,1,中间,zhōng jiān,,,名,跟两端等距离的位置；两端之间,相片上左边是我，右边是哥哥，中间是爸爸｜从这里去广州，中间要倒（dǎo）车。,middle; center
1268,2,中间,zhōng jiān,,,名,跟周围等距离的位置；在周围的界限或一定范围以内,四面都是房子，中间有一块空地｜在同学中间数他最小。,among; within
1269,1,百分,bǎi fēn,,,名,100分，指百分制中的满分,各门课程考试都得百分。,one hundred percent; full marks
1269,2,百分,bǎi fēn,,,名,扑克游戏的一种,打百分,a card game
1270,1,长江,cháng jiāng,,,名,我国第一大河，发源于青藏高原唐古拉山脉各拉丹冬雪山，从宜宾以下称为长江。流经青海、西藏、四川、云南、重庆、湖北、湖南、江西、安徽、江苏、上海等11个省、自治区、直辖市，在上海流入东海。全长6300公里，流域面积180.85万平方公里，水量和水力资源丰富,长江是中国第一大河｜我们乘船游览长江,Yangtze River
1271,1,西亚,xī yà,,,名,亚洲西南部地区。包括阿富汗、伊朗、阿塞拜疆、亚美尼亚、格鲁吉亚、土耳其、塞浦路斯、叙利亚、黎巴嫩、巴勒斯坦、约旦、以色列、伊拉克、科威特、沙特阿拉伯、也门、阿曼、阿拉伯联合酋长国、卡塔尔、巴林等国家和地区,西亚地区石油资源丰富｜他去西亚出差,West Asia
1272,1,法制,fǎ zhì,,,名,指通过国家政权建立起来的法律制度，包括法律的制定、执行和遵守,建立法制社会,Legal system
1273,1,上面,shàng miàn,,,名,指物体的上部或表面,窗台上面摆着几盆花。,Upper part; surface
1273,2,上面,shàng miàn,,,名,较高的地方,飞机在云层上面飞行。,Higher place
1273,3,上面,shàng miàn,,,名,指特定的范围；方面,他在考古上面有很高的造诣。,Specific scope; aspect
1273,4,上面,shàng miàn,,,名,次序靠前的部分,上面几位的发言都很精彩。,Preceding part
1273,5,上面,shàng miàn,,,名,指上级,上面派人来检查工作。,Superior; higher authorities
1273,6,上面,shàng miàn,,,名,指家族中上一辈或先于自己出生的同辈,上面有我的哥哥姐姐｜要听上面的话,Previous generation in family; elder relatives
1274,1,制作,zhì zuò,,,动,【制造】把原料变为成品,手工制作｜制作教具,Manufacture; produce
1274,2,制作,zhì zuò,,,动,写作；创作,"孔子删《诗》，定《礼》,制作《春秋》｜制作影片",Write; create
1275,1,太阳,tài yáng,,,名,银河系的恒星之一，太阳系的中心天体。是一个炽热的气体球，内部不断发生热核反应，产生巨大的能量。地球和其他七颗行星都围绕它旋转，并从它获得光和热,太阳从东方升起｜今天的太阳很温暖,Sun
1275,2,太阳,tài yáng,,,名,指太阳光,晒太阳,Sunlight
1276,1,东北,dōng běi,,,名,特指我国东北地区，包括黑龙江、吉林、辽宁等地,东北的冬天很冷｜他来自东北,Northeast China
1276,2,东北,dōng běi,,,名,介于东和北之间的方向,承德位于北京的东北。,Northeast direction
1277,1,哲学,zhé xué,,,名,研究自然、社会和思维的最一般规律的科学。根据对思维与存在、精神与物质的关系的认识，哲学可分为唯物主义和唯心主义两大派别,他研究哲学多年｜哲学是一门深奥的学问,Philosophy
1278,1,习惯,xí guàn,,,名,长期形成的不易改变的行为、生活方式或社会风尚,好习惯｜不良习惯,Habit; custom
1278,2,习惯,xí guàn,,,动,因反复接触而适应,习惯了冬泳,Be accustomed to
1279,1,日下,rì xià,,,名,目前；眼下,日下工作繁忙,At present; currently
1280,1,担心,dān xīn,,,动,不放心,担心他的安全,Worry; be concerned
1281,1,临时,lín shí,,,副,表示临到事情发生的时候,临时变卦,At the time when something happens
1281,2,临时,lín shí,,,形,暂时的；一时的,临时借用,Temporary; provisional
1283,1,两岸,liǎng àn,,,名,特指台湾海峡两岸，即中国大陆和台湾,两岸关系很重要｜两岸同胞是一家,Both sides of the Taiwan Strait
1283,2,两岸,liǎng àn,,,名,靠近江、河、海峡等两边的陆地,两岸风景很美｜河流两岸种满了树,"Both banks/sides (of river, strait, etc.)"
1284,1,援助,yuán zhù,,,动,支援；帮助,援助灾民｜援助西部地区的经济建设。,Aid; assist
1284,2,援助,yuán zhù,,,名,支援帮助的财物,提供援助和大笔低息贷款。,Aid; assistance (material)
1285,1,程序,chéng xù,,,名,（事情）进行的先后顺序；也指一定的工作步骤,大会程序｜履行程序,Procedure; sequence
1285,2,程序,chéng xù,,,名,为使电子计算机执行一个或多个操作，按顺序设计的计算机指令的集合,这个程序运行很快｜他编写了一个新程序,Computer program
1286,1,妻子,qī zi,,,名,男子的配偶,他的妻子很贤惠｜妻子在家照顾孩子,Wife
1286,2,妻子,qī zǐ,,,名,妻子和儿女,爷娘妻子走相送,Wife and children
1287,1,纪录,jì lù,,,名,一定时期、一定范围内记载下来的最好成绩,全国纪录｜世界纪录｜打破纪录｜刷新纪录,Record (best achievement)
1287,2,纪录,jì lù,,,名,对有新闻价值的人物或事件，经过综合、整理、加工而成的记录,新闻纪录片,Record (documentary account)
1288,1,天气,tiān qì,,,名,在一定区域一定时间内阴晴、风雨、冷热等的大气状况,天气晴朗｜寒冷的天气,Weather
1288,2,天气,tiān qì,,,名,指大概的时间,天气还早呢,Approximate time
1289,1,士兵,shì bīng,,,名,我国现役志愿兵和义务兵的统称；泛指军队中的基层人员,士兵们在训练｜他是一名优秀的士兵,Soldier
1290,1,货币,huò bì,,,名,充当一切商品等价物的特殊商品，是商品价值的一般代表，可以购买其他一切商品,美元是国际货币｜货币可以交换商品,Currency; money
1291,1,一边,yī biān,,,副,分别放在两个分句中，表示两种动作行为同时进行（前一分句的“一边”有时可以省略）,一边吃饭，一边看报｜她站在街旁看热闹，还一边儿织着毛衣。,Simultaneously; while
1291,2,一边,yī biān,,,名,一侧；一旁,学校一边儿是家商店，一边儿是个邮局。,One side; aside
1291,3,一边,yī biān,,,名,物体的一面；事情有关的一方,立柜有一边不干净｜争论很激烈，你站在哪一边儿呢?,One side (of object/issue)
1291,4,一边,yī biān,,,形,〈口〉同样；【一般】相同；差不多,两根绳子一边儿长。,Same; similar
1292,1,错误,cuò wù,,,名,不正确的行为、认识等,纠正错误,Mistake; error
1292,2,错误,cuò wù,,,形,不正确；不符合客观实际的,错误倾向｜这种说法是很错误的。,Wrong; incorrect
1293,1,上下,shàng xià,,,名,用在整数后面，表示此数是约数,五十岁上下｜二百吨上下,Approximately; about (after round numbers)
1293,2,上下,shàng xià,,,名,指地位、辈分等方面从高的到低的人,举国上下｜上下一条心,People of all ranks/ages
1293,3,上下,shàng xià,,,名,高低、强弱、优劣等的不同程度,难分上下,Relative superiority/inferiority
1293,4,上下,shàng xià,,,名,指事物的上部和下部,上下一般粗,Upper and lower parts
1293,5,上下,shàng xià,,,名,指从上到下的部位,烟囱上下有50米。,Top to bottom
1293,6,上下,shàng xià,,,动,上去和下来,楼梯太陡，上下都不方便。,Go up and down
1294,1,显然,xiǎn rán,,,形,（情况或道理）容易看出和理解；非常明显,这道理很显然，不用多讲。,Obvious; evident
1295,1,周围,zhōu wéi,,,名,边缘部分；环绕一个处所或对象的附近,坐垫周围有穗子｜周围的人,Surroundings; periphery
1297,1,品种,pǐn zhǒng,,,名,指作物、牲畜、家禽等经过人工选择和培育而形成的具有共同遗传特征的一群生物体,培育优良品种,Breed; variety (biological)
1297,2,品种,pǐn zhǒng,,,名,泛指物品的种类,品种繁多，花色齐全。,Variety; type (of goods)
1298,1,对象,duì xiàng,,,名,特指恋爱或婚姻中的对方,介绍对象｜她的对象很能干,Boyfriend/girlfriend; partner
1298,2,对象,duì xiàng,,,名,观察、思考或行动的目标,教育对象｜论述的对象,Target; object
1299,1,试验,shì yàn,,,动,为考察某事物的效果或性能，先在实验室或较小的范围内试用或试做,新农药要经过反复试验才能推广。,Test; experiment
1300,1,方便,fāng biàn,,,形,便利；不费事,买东西真方便｜交通方便,Convenient
1300,2,方便,fāng biàn,,,动,使便利；给予便利,电话亭方便了过往行人｜这件事还求你方便方便。,Make convenient
1300,3,方便,fāng biàn,,,形,合适；适宜,这里很安静，咱俩说说悄悄话挺方便。,Suitable; appropriate
1300,4,方便,fāng biàn,,,动,婉词，指大小便,我方便一下就回来。,Relieve oneself (euphemism)
1300,5,方便,fāng biàn,,,形,婉词，指有余钱,手头方便的话，就借点儿钱给他。,Have spare money (euphemism)
1301,1,主题,zhǔ tí,,,名,泛指文章、讲话、会议等的主要内容,会议的主题明确｜文章主题要突出,Main content; theme
1301,2,主题,zhǔ tí,,,名,文艺作品中通过具体的艺术形象表现出来的贯穿全篇的基本思想,小说的主题深刻｜这部电影主题很好,Theme (artistic work)
1302,1,父母,fù mǔ,,,名,父亲和母亲,父母都很关心我｜我们要孝敬父母,Parents
1303,1,启动,qǐ dòng,,,动,（机器等）开动；发动,启动汽车｜启动马达,Start (machine)
1303,2,启动,qǐ dòng,,,动,（计划、工程等）开始实施,启动希望工程,Initiate (project/plan)
1305,1,产值,chǎn zhí,,,名,一定时期内的全部产品或单项产品按货币计算的价值量,第二季度产值比第一季度增长了两个百分点。,Output value
1306,1,奋斗,fèn dòu,,,动,为达到一定目的而努力去做,为祖国的繁荣富强而奋斗｜奋斗目标,Struggle; strive
1307,1,的确,dí què,,,副,确确实实，表示对情况的肯定,现在的生活的确比过去好多了。,Indeed; really
1308,1,游客,yóu kè,,,名,旅游的人（多指来自外国或外地的）,游客来自世界各地｜公园里有很多游客,Tourist; visitor
1309,1,随后,suí hòu,,,副,表示紧接前一动作或情况之后（常跟“就”连用）,你们先走吧，我随后就到。,Soon after
1310,1,样子,yàng zi,,,名,情态；状态,欢乐的样子｜这个地方变了样子。,Manner; appearance
1310,2,样子,yàng zi,,,名,和“看”、“照”等连用，表示对趋势的估计,看样子，他不来了。,"Trend; indication (with ""look"")"
1310,3,样子,yàng zi,,,名,式样,衣服的样子｜帽子的样子,Style; pattern
1310,4,样子,yàng zi,,,名,作为标准供人模仿的物品,鞋样子｜衣服样子,Model; example
1311,1,北部,běi bù,,,名,位置在北的地方,北岳恒山在山西省北部｜校园的北部是家属宿舍。,Northern part
1312,1,哪里,nǎ lǐ,,,代,问处所,这孩子跑到哪里去了?,Where (interrogative)
1312,2,哪里,nǎ lǐ,,,代,用在反问句里，表示否定,我哪里知道这件事｜他哪里会做饭,Nowhere (in rhetorical questions)
1312,3,哪里,nǎ lǐ,,,代,谦词，表示对自己褒奖的婉转推辞,"“多亏了您，帮我解决了一个大难题。”“哪里,哪里，我不过是提了点参考意见。”",You're welcome (polite response to praise)
1312,4,哪里,nǎ lǐ,,,代,表示对处所的虚指或泛指,好像在哪里见过你｜我今天一天都在家，哪里也没有去过。,Somewhere (vague reference)
1313,1,紧急,jǐn jí,,,形,形容必须马上行动，不容拖延,情况万分紧急｜紧急救援,Urgent; emergency
1314,1,主体,zhǔ tǐ,,,名,事物的主要部分,主体工程,Main part; principal part
1314,2,主体,zhǔ tǐ,,,名,民法中指享受权利和承担义务的自然人或法人；刑法中指因犯罪而应负刑事责任的人,企业是市场的主体｜犯罪主体要负责,Legal subject
1314,3,主体,zhǔ tǐ,,,名,哲学上指对客体有认识能力和实践能力的人（跟“客体”相区别）,认识主体很重要｜主体与客体要区分,Subject (philosophy)
1315,1,平等,píng děng,,,形,指人们在权利、地位等方面是同等的,在法律面前人人平等｜男女平等,Equal
1316,1,本届,běn jiè,,,名,这一届的（会议、毕业年级等）,上届不如本届｜本届毕业生,Current (session/class)
1317,1,不够,bù gòu,,,动,（数量、程度、质量等）达不到要求,经费不够开支｜硬度不够｜绳子不够长,Insufficient; not enough
1317,2,不够,bù gòu,,,副,表示没有达到应有的程度,不够冷静｜不够果断｜检查不够严格,Not quite; not sufficiently
1320,1,决心,jué xīn,,,名,坚定的信心和意志,正确的决心来源于正确的判断｜下定决心,Determination; resolution
1320,2,决心,jué xīn,,,动,下决心,决心把学习搞好,Determine; resolve
1321,1,招待,zhāo dài,,,动,应接和款待宾客或顾客,他热情招待客人｜招待朋友要周到,Receive (guests); serve (customers)
1322,1,能源,néng yuán,,,名,产生机械能、热能、光能、电磁能、化学能等各种能量的资源。如燃料、水力、日光、风力等,开发能源｜能源危机,Energy resources
1323,1,财产,cái chǎn,,,名,国家、集体或个人所拥有的有形财富（如金钱、房屋、土地）和无形财富（如著作权、专利权、商标权）的总和,他的财产很多｜要保护个人财产,Property; assets
1325,1,患者,huàn zhě,,,名,患有某种疾病的人,患者需要休息｜医生在治疗患者,Patient
1326,1,年初,nián chū,,,名,一年中最初的一段日子,年初制定计划｜今年年初很忙碌,Beginning of year
1328,1,多元,duō yuán,,,形,多种形式的；分散的,文化多元｜多元论｜多元化经济,Multiple; diverse
1329,1,机遇,jī yù,,,名,机会；时机（多指有利的）,抓住机遇，谋求发展。,Opportunity
1330,1,一行,yī xíng,,,名,同行的人,代表团一行｜一行8人游览了故宫。,Group; party (traveling together)
1331,1,利润,lì rùn,,,名,工商企业销售收入扣除成本和税金后的余额,公司利润增长｜要努力提高利润,Profit
1332,1,研制,yán zhì,,,动,研究制造,研制新型电冰箱,Research and develop
1333,1,局势,jú shì,,,名,（政治、军事、经济等）在一定时期内所呈现的态势,把握政治局势｜局势已发生了重大变化。,Situation
1334,1,中外,zhōng wài,,,名,指中国和外国,名扬中外,China and foreign countries
1335,1,计算机,jì suàn jī,,,名,指能进行数学运算的机器，包括机械计算机和电子计算机；现多指电子计算机,计算机功能强大｜他用计算机工作,computer
1336,1,电脑,diàn nǎo,,,名,电子计算机的通称,电脑是现代工具｜我买了一台新电脑,computer
1337,1,尊重,zūn zhòng,,,动,敬重；维护别人的尊严,尊重长辈｜备受尊重,respect
1337,2,尊重,zūn zhòng,,,动,重视；认真对待,尊重科学｜尊重你的意见,value
1337,3,尊重,zūn zhòng,,,形,（言行）庄重，不轻浮,放尊重点儿!,dignified
1338,1,宏观,hóng guān,,,名,自然科学中指不考虑分子、原子、电子等物质的运动领域；泛指有关战略整体或全局的领域（跟“微观”相区别）,宏观经济发展良好｜要从宏观考虑问题,macroscopic
1338,2,宏观,hóng guān,,,形,宏观的,这个想法很宏观｜宏观调控,macro
1339,1,感谢,gǎn xiè,,,动,对别人的好意或帮助怀有谢意,感谢你们的大力支援。,thank
1340,1,众多,zhòng duō,,,形,很多（多形容人）,奇特的景观吸引了众多游客。,numerous
1341,1,友谊,yǒu yì,,,名,朋友之间的情谊,诚挚的友谊,friendship
1342,1,一代,yī dài,,,名,一个时代,一代天骄,generation
1342,2,一代,yī dài,,,名,世系相传的一个辈分,我们是一代人｜这一代年轻人很优秀,generation
1342,3,一代,yī dài,,,名,一个朝代,唐朝是一代盛世｜每个朝代都是一代历史,dynasty
1343,1,加以,jiā yǐ,,,动,用在双音节动词前，表示后面的动词对前面提到的人或事物施加某种动作,对代表资格加以审查。,apply
1343,2,加以,jiā yǐ,,,连,承接前一分句，提出进一层的原因或条件,他基础好，加以学习认真，因而进步很快。,moreover
1346,1,引导,yǐn dǎo,,,动,【带领】在前头领着,由村长引导参观了果园。,lead
1346,2,引导,yǐn dǎo,,,动,指引；诱导,引导学生独立思考。,guide
1347,1,天上,tiān shàng,,,名,天空中,天上有白云｜鸟儿在天上飞,sky
1348,1,展示,zhǎn shì,,,动,清楚地摆出来给人看；显示,把吸毒的危害充分展示在观众面前。,display
1349,1,绝对,jué duì,,,副,表示坚决肯定，相当于“完全”、“一定”,这个人绝对可靠｜绝对不准离开,absolutely
1349,2,绝对,jué duì,,,形,无条件的；不受任何限制的（跟“相对”相对）,绝对优势｜不要把问题看得太绝对了。,absolute
1349,3,绝对,jué duì,,,形,只以某个条件为依据而不管其他条件的,绝对长度｜绝对重量,absolute
1350,1,大约,dà yuē,,,副,表示不很精确的估计（多指数量或时间）,这儿离海滨浴场大约二百米｜比赛大约安排在下月中旬。,approximately
1350,2,大约,dà yuē,,,副,表示对情况的推测,他大约三十岁｜会议大约一小时,probably
1351,1,依靠,yī kào,,,动,仰仗；凭借,依靠自己的力量｜依靠科技致富,rely on
1351,2,依靠,yī kào,,,名,可以仰仗、凭借的人或事物,他想找个依靠｜有了依靠,support
1352,1,座谈,zuò tán,,,动,比较随便和不拘形式地讨论,座谈会｜座谈改组方案,discuss
1353,1,落后,luò hòu,,,形,工作进度、发展水平或认识程度落在后面（跟“进步”相对）,改变家乡的落后面貌。,backward
1353,2,落后,luò hòu,,,动,在行进中或工作进度中落在别人后面,他只落后第一名不到1米。,fall behind
1354,1,太太,tài tai,,,名,指自己或他人的妻子（前加人称代词）,我太太｜您太太,wife
1354,2,太太,tài tai,,,名,对已婚妇女的尊称（前面冠以丈夫的姓氏）,王太太,Mrs.
1354,3,太太,tài tai,,,名,旧时对官绅妻子的通称,官太太很优雅｜那位太太很有教养,madam
1354,4,太太,tài tai,,,名,旧时仆人对女主人的称呼,仆人称她太太｜太太吩咐做事,mistress
1355,1,决议,jué yì,,,名,会议上集体作出的决定,会议通过决议｜决议必须执行,resolution
1356,1,动作,dòng zuò,,,名,身体的活动,动作灵活,movement
1356,2,动作,dòng zuò,,,动,活动；行动起来,怎么还不动作?,act
1357,1,工厂,gōng chǎng,,,名,直接从事工业生产活动的单位。一般分为若干车间，并有机器设备,工厂生产产品｜他在工厂工作,factory
1358,1,产权,chǎn quán,,,名,土地、房屋及其他有形资产和无形资产的所有权,知识产权,property right
1359,1,理会,lǐ huì,,,动,理睬（多用于否定）,他从不理会别人的意见。,acknowledge
1359,2,理会,lǐ huì,,,动,注意；留心（多用于否定）,我只顾看书了，没理会他说什么。,pay attention to
1359,3,理会,lǐ huì,,,动,理解；领会,文章浅显，不难理会。,understand
1360,1,今日,jīn rì,,,名,今天（多用于书面语）,今日事今日毕,today
1360,2,今日,jīn rì,,,名,现在；目前,今日之中国，变化之大，令人惊讶。,present
1361,1,典型,diǎn xíng,,,名,具有某种代表性的人物或事件,他是勤劳致富的典型。,model
1361,2,典型,diǎn xíng,,,名,文艺作品中塑造出来的反映一定社会本质而又有鲜明个性的艺术形象,阿Q是中国现代文学中不朽的艺术典型。,type
1361,3,典型,diǎn xíng,,,形,有代表性的,他艰苦创业的事迹十分典型。,typical
1362,1,赢得,yíng dé,,,动,获得；争取到,赢得大家的信任｜赢得了时间,win
1363,1,评论,píng lùn,,,动,评说和议论,评论得失,comment on
1363,2,评论,píng lùn,,,名,评论性的文章或言论,发表评论,commentary
1364,1,艰苦,jiān kǔ,,,形,艰难困苦,艰苦创业｜生活艰苦,hard
1365,1,民间,mín jiān,,,名,人民群众中间,民间故事｜民间艺术,folk
1365,2,民间,mín jiān,,,名,人民之间；人民方面,民间学术交流｜民间往来｜民间组织,non-governmental
1366,1,拿大,ná dà,,,动,自以为了不起，看不起别人；摆架子,他喜欢拿大｜不要拿大看不起人,put on airs
1368,1,寻找,xún zhǎo,,,动,找1,寻找机会｜四处寻找,seek
1369,1,大事,dà shì,,,名,重大的事情,国内外大事,major event
1369,2,大事,dà shì,,,副,表示大张旗鼓地进行,大事宣扬,vigorously
1370,1,交换,jiāo huàn,,,动,双方相互把自己的物品、人员、情绪等传递或给予对方,交换礼品｜交换俘虏｜交换眼神,exchange
1370,2,交换,jiāo huàn,,,动,互相调换,交换场地,swap
1371,1,妈妈,mā ma,,,名,母亲,妈妈很爱我｜妈妈做饭很好吃,mother
1372,1,抵达,dǐ dá,,,动,到达,抵达首都｜平安抵达,arrive
1373,1,党中央,dǎng zhōng yāng,,,名,政党的中央委员会；特指中国共产党的中央委员会,党中央发通知｜要听从党中央指挥,Party Central Committee
1374,1,参观,cān guān,,,动,到实地观看,参观展览｜参观团,visit
1375,1,真实,zhēn shí,,,形,符合客观事实的；实际存在的,故事是真实的｜敢于暴露真实的思想。,true
1376,1,星期,xīng qī,,,名,跟“日、一、二、三、四、五、六”连用，表示一个星期中的某一天。如星期二、星期四,今天是星期一｜星期天休息,week
