rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example,definition_en
46203,1,君子兰,jūn zǐ lán,,,名,多年生草本植物，花呈红黄色，像漏斗，花序伞状；叶子宽，带状。可供观赏,君子兰开花了｜养了一盆君子兰,clivia
46207,1,气昂昂,qì áng áng,,,形,形容精神振奋、意气昂扬,雄赳赳，气昂昂,full of mettle
46208,1,铁道兵,tiě dào bīng,,,名,担负铁道工程保障任务的兵种；也指这一兵种的士兵。我国的铁道兵部队于1982年12月集体转业，并入铁道部,铁道兵修铁路｜他是老铁道兵,railway corps
46209,1,肥皂泡,féi zào pào,,,名,肥皂水的泡沫；常用来比喻转眼就消失的事物,他的希望成了肥皂泡。,soap bubble
46210,1,鸣不平,míng bù píng,,,,对不公平的事公开表示不满或反对,为他受到的不公正待遇鸣不平。,cry out against injustice
46212,1,日光浴,rì guāng yù,,,动,裸露身体接受日光照射以健身。适当的日光浴能促进新陈代谢，增强肌体抵抗疾病的能力,在海边日光浴｜喜欢日光浴,sunbathe
46214,1,丽日,lì rì,,,名,明媚的太阳,和风丽日,bright sun
46215,1,寻机,xún jī,,,动,寻找机会,寻机生事,seek an opportunity
46218,1,启封,qǐ fēng,,,动,把封着的东西打开,信刚收到，还没启封。,unseal
46219,1,成服,chéng fú,,,名,【成衣】缝制好了供出售的衣服,买成服很方便｜成服款式多,ready-made clothes
46220,1,代庖,dài páo,,,动,超越范围包办别人的事情,不要越俎代庖｜代庖不合适,do others' work
46221,1,密告,mì gào,,,动,【密报】秘密地向上级或有关部门报告,密告有关部门,secretly report
46225,1,通栏,tōng lán,,,名,书刊报纸上贯通整版不分栏编排的形式；也指这种形式的栏目,通栏标题｜办个有特色的通栏。,full-page column
46226,1,星象,xīng xiàng,,,名,指星体的明暗、位置移动等情况。古人迷信，认为根据星象可以推测人事,观察星象｜星象变化,astrological phenomena
46227,1,冷柜,lěng guì,,,名,电冰柜,冷柜里放饮料｜打开冷柜,refrigerator
46228,1,乞怜,qǐ lián,,,动,乞求怜悯,摇尾乞怜,beg for pity
46231,1,泔水,gān shuǐ,,,名,淘米、洗菜、刷锅、洗碗等用过的脏水,倒掉泔水｜泔水很脏,swill
46232,1,掮客,qián kè,,,名,替人介绍生意，从中赚取佣金的人,他是房产掮客｜掮客赚佣金,broker
46234,1,洞见,dòng jiàn,,,动,清楚地看到,洞见症结,see clearly
46235,1,共勉,gòng miǎn,,,动,互相勉励；共同努力,师生共勉｜同行（xíng）共勉。,mutual encouragement
46237,1,记恨,jì hèn,,,动,心里记着对别人的仇恨,你还真记恨我了｜说开了，就别记恨了。,bear a grudge
46238,1,野趣,yě qù,,,名,野外自然风光、田园风光的情趣,古木参天，野趣横生｜山乡野趣,rustic charm
46239,1,表带,biǎo dài,,,名,手表上的带子。多用金属或皮革制成,表带断了｜换一根表带,watch strap
46242,1,糕饼,gāo bǐng,,,名,糕和饼；泛指糕点,糕饼很好吃｜买些糕饼,cakes and pastries
46243,1,锅灶,guō zào,,,名,锅和灶,锅灶很干净｜修理锅灶,cooking stove
46247,1,基质,jī zhì,,,名,混合物中起溶剂作用的成分,橄榄油是多种护肤膏的基质。,matrix
46247,2,基质,jī zhì,,,名,结缔组织细胞所产生的一种复杂的蛋白质混合物，各种结缔组织的细胞和纤维都包埋在基质内,细胞在基质中｜基质很重要,ground substance
46249,1,停板,tíng bǎn,,,动,股票交易所暂停买卖,股票停板了｜停板一天,trading halt
46252,1,偏转,piān zhuǎn,,,动,指射线、磁针、仪表的指针等受外力作用而改变方向；泛指偏离原来的方向,光线在引力场中会发生偏转｜遇上漩涡，船身向左偏转。,deflect
46253,1,律令,lǜ lìng,,,名,法律条令,遵守律令｜律令严格,laws and decrees
46255,1,严词,yán cí,,,名,严厉的言辞,严词批驳｜严词厉色,strong words
46257,1,怪话,guài huà,,,名,离奇荒诞的话,不能听信这些怪话。,strange talk
46257,2,怪话,guài huà,,,名,牢骚话,不要背后说怪话,complaining words
46258,1,狼烟,láng yān,,,名,燃烧狼粪时升起的烟，传说古代边防用作报警信号；借指战火,狼烟四起,signal fire
46259,1,总合,zǒng hé,,,动,全部合起来,把财力物力总合在一起。,sum up
46260,1,外缘,wài yuán,,,名,外侧的边缘,在外缘行走｜外缘很危险,outer edge
46263,1,黄教,huáng jiào,,,名,喇嘛教（藏传佛教）中“格鲁派”的俗称。14世纪末宗喀巴所创，是喇嘛教中最大的教派。该派喇嘛戴黄色僧帽，故称,黄教是藏传佛教｜黄教历史悠久,Yellow Hat sect
46265,1,合口,hé kǒu,,,形,（食品、菜肴等）适合口味,这几个菜吃起来都很合口。,tasty
46265,2,合口,hé kǒu,,,动,合上嘴巴,笑到几时方合口,close one's mouth
46265,3,合口,hé kǒu,,,动,疮口或伤口愈合,刀伤已合口，很快就可出院。,heal
46266,1,安抵,ān dǐ,,,动,平安到达,飞机已于今晨安抵北京。,arrive safely
46267,1,蛤蜊,gé li,,,名,软体动物，壳卵圆形或三角形。生活在浅海泥沙中。肉鲜美可食,吃蛤蜊｜蛤蜊很鲜美,clam
46268,1,缩微,suō wēi,,,动,缩小、微型化的合称，是一种高密度、长期存贮信息的新技术。即把图书资料用照相法缩小，复制在微型胶片上，以便保存和使用,缩微胶片,microform
46268,2,缩微,suō wēi,,,动,微缩,缩微模型,miniaturize
46269,1,冷泉,lěng quán,,,名,温度比当地年平均气温低的泉水,冷泉很清凉｜喝冷泉水,cold spring
46270,1,茅舍,máo shè,,,名,茅屋,住在茅舍｜茅舍很简陋,thatched cottage
46271,1,灭种,miè zhǒng,,,动,灭绝整个种族,亡国灭种,genocide
46271,2,灭种,miè zhǒng,,,动,绝种,大角鹿已经灭种,become extinct
46272,1,矿坑,kuàng kēng,,,名,为采矿挖掘的坑或坑道,矿坑很深｜下到矿坑,mine pit
46276,1,征象,zhēng xiàng,,,名,征兆,这是好征象｜征象明显,sign
46277,1,明胶,míng jiāo,,,名,用牛、驴等动物的皮、骨和鱼鳔等熬制而成的一种有机化合物。白色或淡黄色，半透明，在热水中容易溶解。工业上多用作黏合剂、彩色感光材料，也可以食用和做药材,用明胶做甜品｜明胶是添加剂,gelatin
46279,1,咎由自取,jiù yóu zì qǔ,,,,罪过或灾祸是由自己招致的,他咎由自取｜这是咎由自取,have only oneself to blame
46280,1,发晕,fā yūn,,,动,感到眩晕,头发晕,feel dizzy
46282,1,归附,guī fù,,,动,归顺依附,各路人马纷纷归附起义军。,submit to authority
46284,1,漏子,lòu zi,,,名,破绽,手脚做得再严密，也会有漏子。,flaw
46284,2,漏子,lòu zi,,,名,漏斗,用漏子灌油｜漏子很好用,funnel
46285,1,背囊,bēi náng,,,名,行军或外出时背（bēi）在背（bèi）上的大口袋,背囊很重｜背上背囊,knapsack
46288,1,冷僻,lěng pì,,,形,不常用的（多指字、名称、典故等）,用词冷僻｜这则典故十分冷僻。,uncommon
46288,2,冷僻,lěng pì,,,形,冷落偏僻；不热闹,地点冷僻，很少有人来。,out-of-the-way
46290,1,图示,tú shì,,,名,显示某种内容的图形,这份是行军路线的图示。,diagram
46290,2,图示,tú shì,,,动,用图形显示,把实验经过图示出来。,illustrate
46291,1,浮光掠影,fú guāng lüè yǐng,,,,水面上的反光，一闪而过的影子。比喻观察不细，印象不深,浮光掠影地看｜只是浮光掠影,cursory observation
46292,1,基线,jī xiàn,,,名,测量时作为基准的线段；比喻某种境况的边缘,划定领海基线｜建立非典预警病例发病数的基线。,baseline
46296,1,纠合,jiū hé,,,动,集合；聚合（现多用于贬义）,纠合流氓，扰乱治安。,gather together
46298,1,忠魂,zhōng hún,,,名,英烈的灵魂、精神,告慰忠魂,loyal soul
46300,1,肝气,gān qì,,,名,中医指肝脏的精气；也指肝气郁结引起的症状，如腹胀、胁痛、嗳气、呕吐等,肝气不舒｜调理肝气,liver qi
46300,2,肝气,gān qì,,,名,指容易发怒的心绪,肝气很旺｜不要动肝气,irritability
46302,1,永诀,yǒng jué,,,动,永别,不想此一去，竟成永诀。,part forever
46303,1,定则,dìng zé,,,名,公认的规定或法则,遵守定则｜这是物理定则,rule
46304,1,炮口,pào kǒu,,,名,火炮的发射口；比喻危险的境地,地下工作，就是在敌人炮口下工作。,gun muzzle
46305,1,棚户区,péng hù qū,,,名,棚户人家集中的地区,改造棚户区｜棚户区很拥挤,shantytown
46306,1,通例,tōng lì,,,名,常规；惯例；普遍的规矩,除夕吃团圆饭是中国人过年的通例。,general rule
46307,1,开笔,kāi bǐ,,,动,开始某项写作,开笔写文章｜今天开笔,start writing
46307,2,开笔,kāi bǐ,,,动,旧指学生开始学作诗文,他读书聪明，开笔比别的孩子早。,begin learning composition
46307,3,开笔,kāi bǐ,,,动,指在新的一年开始写字或写作,新年开笔｜开笔大吉,first writing of the year
46309,1,团子,tuán zi,,,名,团成球形的食品,糯米团子,dumpling
46310,1,筒子楼,tǒng zi lóu,,,名,中间有一条长通道、两边是房间的住宅楼。多用作集体宿舍,住在筒子楼｜筒子楼很旧,tube-shaped apartment building
46311,1,下嫁,xià jià,,,动,旧指帝王的女儿出嫁；泛指富贵人家的女儿嫁给贫穷或地位较低的人家,公主下嫁｜她下嫁平民,marry beneath one
46312,1,大包大揽,dà bāo dà lǎn,,,,全部承担下来，表示有把握，负得起责任,他大包大揽｜不要大包大揽,take on everything
46313,1,唾手可得,tuò shǒu kě dé,,,,往手上吐口唾沫就可以得到。比喻极容易得到,胜利唾手可得｜机会唾手可得,extremely easy to obtain
46316,1,极限运动,jí xiàn yùn dòng,,,,具有很大冒险性和刺激性的、接近或达到身心承受极限的体育运动。如难度攀岩、空中滑板、高山滑翔、蹦极,他喜欢挑战极限运动｜极限运动需要勇气和技巧,extreme sports
46318,1,丰姿,fēng zī,,,名,美好的仪态,迷人的丰姿,graceful bearing
46319,1,深明大义,shēn míng dà yì,,,,很明白立身处世的大原则、大道理,他深明大义，顾全大局｜这位领导深明大义,deeply understand righteousness
46324,1,寝食不安,qǐn shí bù ān,,,,吃饭和睡觉都不安稳；形容十分担心忧虑,他最近寝食不安｜这件事让他寝食不安,too worried to eat or sleep
46325,1,死不瞑目,sǐ bù míng mù,,,,死了也不闭眼。形容人临死前心中有放不下的事，不肯闭眼；现常用来形容不达目的，至死也不甘心,他死不瞑目｜这个心愿未了，他死不瞑目,die with everlasting regret
46327,1,瘸腿,qué tuǐ,,,名,有残疾、行走不便的腿；借指瘸腿的人,他是个瘸腿｜瘸腿走路不便,lame leg
46330,1,苦差,kǔ chāi,,,名,辛苦难办的差事；得不到多少好处的差事,这是个苦差｜他接了个苦差,hard job
46331,1,卖老,mài lǎo,,,动,显示自己资格老,倚老卖老,flaunt one's seniority
46337,1,注目礼,zhù mù lǐ,,,名,一种军礼。行礼者立正，注视首长或国旗、军旗等,他向国旗行注目礼｜士兵行注目礼,salute with eyes
46338,1,听其自然,tīng qí zì rán,,,,任其自然,他听其自然｜我们只能听其自然,let things take their course
46339,1,煤尘,méi chén,,,名,粉尘状的煤末,地上有煤尘｜煤尘很脏,coal dust
46340,1,暮霭,mù ǎi,,,名,傍晚的云气、烟雾,暮霭笼罩,evening mist
46341,1,旷达,kuàng dá,,,形,心胸开阔；达观,性格旷达,broad-minded
46344,1,实职,shí zhí,,,名,有实际责任和权力的职位,他挂名的头衔不少，实职却没有一个。,substantive position
46347,1,警探,jǐng tàn,,,名,从事侦探破案工作的警察,警探在破案｜他是位警探,detective
46352,1,供给制,gōng jǐ zhì,,,名,直接供给生活必需品的一种分配制度。我国老解放区和全国解放初期，对参加革命的工作人员曾实行这一制度。1955年改为工资制。,过去实行供给制｜供给制已取消,supply system
46353,1,坏东西,huài dōng xi,,,名,坏人（骂人的话）,这个坏东西｜他是个坏东西,bad person
46354,1,申说,shēn shuō,,,动,申述（侧重于口头说明）,他申说理由｜他向领导申说,explain
46355,1,结晶体,jié jīng tǐ,,,名,晶体,这是结晶体｜结晶体很漂亮,crystal
46356,1,秋播,qiū bō,,,动,秋季播种。某些农作物，如冬小麦等需要在秋季播种,农民在秋播｜秋播很重要,autumn sowing
46357,1,死对头,sǐ duì tou,,,名,势不两立的仇敌或对手,他们是死对头｜这两人是死对头,sworn enemy
46358,1,笺注,jiān zhù,,,名,给古书作的注释,这本书有笺注｜笺注很详细,annotations
46359,1,划水,huá shuǐ,,,动,拨水前进；游泳,他划水的姿势很优美。,paddle water
46362,1,换季,huàn jì,,,动,更换季节；随季节的更换而更换（衣服等）,换季前后注意预防感冒｜该换季了，把棉衣收起来吧。,change with the season
46363,1,公方,gōng fāng,,,名,指公私合营企业中国家的一方（跟“私方”相区别）,公方代表｜公方参与管理,state side
46363,2,公方,gōng fāng,,,量,体积非法定计量单位，1公方等于1立方米,一公方土｜体积是十公方,cubic meter
46364,1,草包,cǎo bāo,,,名,比喻头脑简单、能力极差的人,什么工作都干不好，真是个草包!,incompetent person
46364,2,草包,cǎo bāo,,,名,用稻草绳等编成的袋子,抗洪急需大量草包。,straw bag
46369,1,喷漆,pēn qī,,,动,（用压缩空气）将稀释的油漆喷成雾状，使均匀地附着（zhuó）在器物上,他在喷漆｜喷漆要小心,spray paint
46369,2,喷漆,pēn qī,,,名,一种人造漆，一般使用喷枪喷在器物表面，有耐水、易干等特点,这是喷漆｜喷漆很均匀,spray paint
46371,1,回执,huí zhí,,,名,向寄件人证明邮件已经递到的凭据，由收件人盖章或签字交邮局寄回寄件人,请签回执｜回执已寄回,receipt
46371,2,回执,huí zhí,,,名,答复会议通知、邀请函等的回条。多由寄件方拟成，由收件方填写，并寄回寄件方,请填回执｜回执要尽快,reply slip
46371,3,回执,huí zhí,,,名,回条,这是回执｜回执在这里,acknowledgment slip
46372,1,残损,cán sǔn,,,动,残缺破损,残损的器皿,damaged
46373,1,搅扰,jiǎo rǎo,,,动,扰乱，使不得安宁,别搅扰病人,disturb
46374,1,千斤顶,qiān jīn dǐng,,,名,一种能将重物顶起的工具，广泛应用于机器修理和安装，有螺旋千斤顶、齿条千斤顶等,用千斤顶｜千斤顶很实用,jack
46378,1,斤两,jīn liǎng,,,名,分量,这菜斤两足｜斤两要称准,weight
46381,1,匡正,kuāng zhèng,,,动,纠正；扶正,错误之处，敬请匡正。,correct
46382,1,过劲儿,guò jìn er,,,形,过度,他累过劲儿了｜药效过劲儿了,excessive
46383,1,鎏金,liú jīn,,,名,成色好的金子,这是鎏金｜鎏金很珍贵,fine gold
46386,1,帮办,bāng bàn,,,动,帮助主要负责人办理公务,帮办政务,assist in handling
46386,2,帮办,bāng bàn,,,名,旧时部门主要负责人的助手,他是帮办｜帮办协助工作,assistant
46387,1,祸及,huò jí,,,动,灾祸牵涉或影响到,污染环境，祸及子孙。,bring disaster to
46388,1,偎依,wēi yī,,,动,紧紧地挨着；亲热地靠着,偎依在祖母的怀里。,snuggle
46389,1,新芽,xīn yá,,,名,新长出的嫩芽,树上长新芽｜新芽很嫩,new bud
46391,1,抚爱,fǔ ài,,,动,悉心照顾；爱护（多用于长辈对晚辈）,对弱智儿童倍加抚爱。,care for lovingly
46393,1,周延,zhōu yán,,,形,形式逻辑上指一个判断的主词或宾词包括了其全部外延,全称判断的主词是周延的。,distributed
46396,1,车架,chē jià,,,名,指自行车的三角架,车架很结实｜自行车车架,bicycle frame
46396,2,车架,chē jià,,,名,汽车上承载车身及其他负荷的支撑在车轮轴上的装置，一般由两根纵梁和几根横梁组成,汽车车架｜车架很重要,vehicle frame
46397,1,遗稿,yí gǎo,,,名,死者遗留下来而未刊行的文稿,这是他的遗稿｜遗稿未出版,posthumous manuscript
46398,1,族类,zú lèi,,,名,同一类别的人或事物,青年人按不同的欣赏兴趣形成不同的族类｜数码相机只是数码产品中的一个族类。,category
46398,2,族类,zú lèi,,,名,同一家族或宗族的人,他们是族类｜族类要团结,clan members
46402,1,翻白眼,fān bái yǎn,,,,黑眼珠偏斜，露出较多眼白。是晕厥或临死时的一种生理现象；也是不满或蔑视时的神态,他翻白眼｜她对我翻白眼,roll one's eyes
46404,1,定见,dìng jiàn,,,名,确定不移的看法或认识,对这个问题我现在还没有什么定见。,definite opinion
46406,1,炙热,zhì rè,,,形,火烤一般的热；也形容感情热烈,炙热的阳光｜诗中饱含着诗人炙热的情感。,scorching hot
46407,1,劳心,láo xīn,,,动,耗费心血,办这件事，既劳力又劳心。,worry
46407,2,劳心,láo xīn,,,动,〈文〉从事脑力劳动（跟“劳力”相区别）,他劳心工作｜劳心者治人,mental work
46409,1,川贝,chuān bèi,,,名,产自四川的贝母,这是川贝｜川贝可入药,Sichuan fritillary
46410,1,司库,sī kù,,,名,管理财务的人,他是司库｜司库管财务,treasurer
46410,2,司库,sī kù,,,动,管理财务,他司库工作｜司库要细心,manage finances
46411,1,绝然,jué rán,,,副,【绝对】表示坚决肯定，相当于“完全”、“一定”,两者绝然不同,absolutely
46412,1,厚禄,hòu lù,,,名,优厚的俸禄,高官厚禄,handsome salary
46413,1,天庭,tiān tíng,,,名,人的前额中央，两眉之间,他天庭饱满｜天庭有光泽,forehead
46413,2,天庭,tiān tíng,,,名,神话传说中指天帝的宫殿,天庭很宏伟｜神话中的天庭,celestial palace
46413,3,天庭,tiān tíng,,,名,帝王的宫殿,帝王的天庭｜天庭很华丽,imperial palace
46414,1,打退堂鼓,dǎ tuì táng gǔ,,,,比喻做事中途变卦退缩,他打退堂鼓｜不要打退堂鼓,back out
46419,1,摆酒,bǎi jiǔ,,,动,摆设酒席,他摆酒请客｜今天要摆酒,give a banquet
46420,1,走江湖,zǒu jiāng hú,,,,奔走各地，靠卖艺、行医、算命等谋生,他走江湖多年｜走江湖卖艺,wander about
46421,1,亡魂,wáng hún,,,动,丢了魂。指非常害怕,亡魂失魄｜亡魂丧胆,terrified
46421,2,亡魂,wáng hún,,,名,迷信指人死后的灵魂,亡魂不安｜祭奠亡魂,ghost
46422,1,闲杂,xián zá,,,形,与某事无关的；杂乱而又不必要的,闲杂人员｜成天忙于处理闲杂事务。,irrelevant
46423,1,报亭,bào tíng,,,名,出售报纸、杂志的小屋（有的像亭子）,报亭卖报纸｜他在报亭工作,newsstand
46425,1,炸酱,zhá jiàng,,,名,把黄酱、甜面酱、豆瓣儿酱等放在沸油中煎炸，并佐以肉丁、葱花等做成的调味品。,炸酱面很好吃｜炸酱很香,fried sauce
46426,1,积弊,jī bì,,,名,长时间累积和沿袭下来的弊病,积弊难除,long-standing abuses
46427,1,秘史,mì shǐ,,,名,不公开的内部史料；私人的生活经历的辑录,清宫秘史｜明星秘史,secret history
46428,1,暗探,àn tàn,,,名,从事秘密侦探工作的人员,提防敌人的暗探,secret agent
46428,2,暗探,àn tàn,,,动,暗中刺探,暗探敌情,spy secretly
46429,1,铡刀,zhá dāo,,,名,切草或其他东西的刀具，刀的一头用轴固定在底座上，另一头有柄，可以上下活动,用铡刀切草｜铡刀很锋利,hand hay cutter
46430,1,念旧,niàn jiù,,,动,惦记着昔日的情谊,这个人念旧，对往日的朋友很重情义。,remember old friendships
46432,1,私宅,sī zhái,,,名,私人住宅,这是私宅｜私宅很安静,private residence
46433,1,猪肚儿,zhū dǔ er,,,名,作菜肴用的猪胃,猪肚儿好吃｜炒猪肚儿,pig's tripe
46435,1,险遭,xiǎn zāo,,,动,差一点儿遭到（不幸的事）,险遭暗算,narrowly escape
46436,1,以讹传讹,yǐ é chuán é,,,,把本来就错误的话又错误地传出去，越传越错,不要以讹传讹｜消息以讹传讹,spread errors
46439,1,欢跳,huān tiào,,,动,欢快地跳跃,胜利的消息传来，人们都欢跳起来了。,jump for joy
46440,1,输卵管,shū luǎn guǎn,,,名,女性和某些雌性动物体内把卵子从卵巢输送到子宫中去的管状组织,输卵管堵塞｜检查输卵管,fallopian tube
46444,1,吃苦头,chī kǔ tou,,,,尝到了苦味儿，比喻遭痛苦，受磨难,你不努力学习，将来会吃苦头的,suffer hardships
46445,1,珐琅,fà láng,,,名,一种像釉子的玻璃质材料。用硼砂、长石、石英等烧制而成，涂在金属器物上有防锈和装饰作用。证章、纪念章多为珐琅制品。景泰蓝是我国传统的珐琅制品。,这是珐琅制品｜珐琅很漂亮,enamel
46446,1,荠菜,jì cài,,,名,一年或二年生草本植物，叶有茸毛，开白花；茎、叶可以食用，也可以做药材。,荠菜可食用｜采荠菜,shepherd's purse
46447,1,太上皇,tài shàng huáng,,,名,皇帝的父亲；特指把皇位让给儿子后的皇帝,他是太上皇｜太上皇退位,emperor's father
46447,2,太上皇,tài shàng huáng,,,名,比喻退居幕后但实际握有最高权力的人（含贬义）,他是幕后太上皇,overlord
46452,1,蠢货,chǔn huò,,,名,笨家伙；愚蠢的东西（骂人的话）,这个蠢货｜别理这蠢货,idiot
46455,1,窃听器,qiè tīng qì,,,名,专为偷听而安装的电子技术设备,安装窃听器｜发现窃听器,wiretap
46457,1,近亲繁殖,jìn qīn fán zhí,,,,亲缘关系相近的生物之间繁殖后代。这种繁殖会导致物种退化,避免近亲繁殖｜近亲繁殖有害,inbreeding
46457,2,近亲繁殖,jìn qīn fán zhí,,,,比喻部门或单位只注重使用和培养有亲属关系、师承关系等亲近关系的人,高等院校里的近亲繁殖现象对学术发展不利。,nepotism
46462,1,泼妇,pō fù,,,名,泼辣不讲理的妇女,她是个泼妇｜泼妇在骂街,shrew
46464,1,求战,qiú zhàn,,,动,向上级要求参战,士气高昂，踊跃求战。,request to fight
46464,2,求战,qiú zhàn,,,动,寻找战机与对方作战,敌军求战心切，贸然出动。,seek battle
46465,1,水族馆,shuǐ zú guǎn,,,名,展出水生动物的场馆,参观水族馆｜水族馆很大,aquarium
46466,1,扶危济困,fú wēi jì kùn,,,,对处境危难、生活困苦的人给予帮助和救济,他扶危济困｜扶危济困是美德,help those in distress
46467,1,释怀,shì huái,,,动,消除心中的某种情绪,畅然释怀｜难以释怀,get over
46468,1,洋服,yáng fú,,,名,旧指西服,他穿洋服｜洋服很时髦,Western-style clothes
46469,1,薄情,bó qíng,,,形,感情淡薄。形容不顾情义，背弃情义（多用于男女之情）,他这样薄情，你还留恋什么?｜薄情寡义,fickle in affection
46470,1,牛郎织女,niú láng zhī nǚ,,,名,我国古代神话中的人物。织女是天帝的孙女，下凡嫁给牛郎，不再为天帝织造云锦。天帝大怒，把他们分隔在天河两边，只准每年农历七月初七相会一次。现在常比喻长期分居两地的夫妻,他们像牛郎织女｜牛郎织女相会,separated lovers
46470,2,牛郎织女,niú láng zhī nǚ,,,名,指牛郎星和织女星,看牛郎织女星｜牛郎织女在天上,Altair and Vega
46471,1,正本清源,zhèng běn qīng yuán,,,,从根本上纠正，从源头上清理,要正本清源｜正本清源很难,thorough reform
46472,1,缺斤短两,quē jīn duǎn liǎng,,,,指售出的商品分量不足,商家缺斤短两｜反对缺斤短两,short weight
46474,1,七情六欲,qī qíng liù yù,,,,指人的各种思想感情和欲望（七情：多指喜、怒、哀、惧、爱、恶、欲七种情感；六欲：多指色欲、形貌欲、言语声音欲等诸多欲望）,人有七情六欲｜七情六欲正常,human emotions and desires
46476,1,合金钢,hé jīn gāng,,,名,特种钢，含有一定量的一种或几种合金元素，具有高强度、耐腐蚀、耐高温等特殊性能。如铬钢、锰钢、锰镍钢等,这是合金钢｜合金钢很坚固,alloy steel
46478,1,如影随形,rú yǐng suí xíng,,,,像影子跟着身体一样。形容彼此关系密切，不能分离,他们如影随形｜如影随形相伴,follow like a shadow
46480,1,火树银花,huǒ shù yín huā,,,形,形容夜晚灿烂绚丽的灯火、焰火,火树银花不夜天｜火树银花很美,dazzling fireworks
46481,1,金戈铁马,jīn gē tiě mǎ,,,,金属制造的戈，披着铁甲的马。借指战争或戎马生涯；也形容军队的威武雄姿,金戈铁马生涯｜金戈铁马战场,golden spears and armored horses; refers to war or military life; also describes the majestic appearance of an army
46484,1,虚无缥缈,xū wú piāo miǎo,,,形,形容空虚渺茫,虚无缥缈的海市蜃楼。,illusory; unreal
46485,1,其乐无穷,qí lè wú qióng,,,,其中的乐趣没有穷尽；泛指某事物给人带来的乐趣无穷无尽,读书其乐无穷｜其乐无穷的事,endless joy; the fun in it is boundless
46486,1,出人命,chū rén mìng,,,,发生死了人的案件或事故,出人命了，赶快报案!,cause a death; result in a fatal incident
46487,1,铁锈,tiě xiù,,,名,钢铁在潮湿空气中经氧化形成的赤褐色混合物，主要成分是水合氧化铁,铁锈要清除｜铁锈是红色的,rust
46490,1,熏蒸,xūn zhēng,,,动,熏和蒸；多用来表示人对高温的难受感觉,受不了桑拿的熏蒸｜暑热熏蒸,stifling; sweltering
46495,1,熔炼,róng liàn,,,动,熔解冶炼,熔炼技术,smelt
46495,2,熔炼,róng liàn,,,动,比喻培养锻炼,熔炼坚强意志,temper; forge
46496,1,收转,shōu zhuǎn,,,动,收下并转交,请您将此信收转雷锋班。,receive and forward
46496,2,收转,shōu zhuǎn,,,动,接收并转播,地方台收转中央台节目。,receive and relay
46497,1,杂务,zá wù,,,名,零碎事务,快过节了，杂务缠身，成天忙得团团转。,miscellaneous tasks
46498,1,补养,bǔ yǎng,,,动,滋补调养（身体）,补养身子,nourish; build up one's health
46500,1,防凌,fáng líng,,,动,预防封冻或解冻时冰块阻塞河道、冲破堤岸，造成灾害,要防凌防汛｜防凌工作重要,prevent ice damage
46501,1,精瘦,jīng shòu,,,形,非常瘦,精瘦的老头儿,very thin; emaciated
46502,1,病弱,bìng ruò,,,形,因患病而身体虚弱,病弱之躯,sickly and weak
46503,1,计酬,jì chóu,,,动,计算劳动报酬,按字数计酬,calculate pay
46504,1,杂音,zá yīn,,,名,不和谐的声音；多指人和动物体内器官或机器装置发出的不正常的声音,心脏有杂音｜电视机杂音太大,noise; murmur (medical)
46506,1,小鞋,xiǎo xié,,,名,比喻利用职权暗中给人的刁难或施加的不合理的限制,提防他给你小鞋穿。,petty harassment; unfair restrictions imposed secretly
46508,1,谢客,xiè kè,,,动,谢绝会客,闭门谢客,refuse to see visitors
46508,2,谢客,xiè kè,,,动,向宾客表示谢意,敬酒谢客,thank guests
46511,1,瓦工,wǎ gōng,,,名,从事瓦工工作的工人,他是瓦工｜瓦工在砌墙,bricklayer; tiler
46511,2,瓦工,wǎ gōng,,,名,砌砖、盖瓦、粉刷等工种,他学瓦工｜瓦工技术,bricklaying and tiling work
46512,1,青皮,qīng pí,,,名,中药指未成熟柑橘的果皮或幼果,这是青皮｜青皮可入药,green tangerine peel (used in traditional Chinese medicine)
46512,2,青皮,qīng pí,,,名,无赖；流氓,市井青皮,ruffian; hooligan
46513,1,观光农业,guān guāng nóng yè,,,,旅游农业,发展观光农业｜观光农业兴起,agritourism; tourism agriculture
46514,1,槐花,huái huā,,,名,槐树的花。可以做药材，也可制黄色染料,槐花开了｜槐花可入药,pagoda tree flower
46515,1,飞旋,fēi xuán,,,动,回旋飞行,鸟儿在飞旋｜飞旋的舞姿,fly in circles; wheel
46516,1,悱恻,fěi cè,,,形,形容内心悲苦凄切,缠绵悱恻,sad at heart; sorrowful
46517,1,竞逐,jìng zhú,,,动,竞争角逐,群雄竞逐,compete; vie
46518,1,大事化小,dà shì huà xiǎo,,,,出现矛盾纠纷后，努力缓和化解，使之逐渐淡化,夫妻口角，只能大事化小，可不能火上浇油。,reduce a major issue to a minor one
46519,1,鞭长莫及,biān cháng mò jí,,,,《左传·宣公十五年》：“虽鞭之长，不及马腹。”原意是鞭子虽长，也不该打在马肚子上。后用“鞭长莫及”比喻力量达不到或控制不了,他鞭长莫及｜距离太远鞭长莫及,beyond one's reach
46520,1,停驶,tíng shǐ,,,动,停止行驶,轮机出了故障，轮船被迫停驶。,stop running (of vehicles)
46522,1,菜豆,cài dòu,,,名,一年生草本植物，茎蔓生，叶卵形，花白色、黄色或紫色。荚果和种子也叫菜豆。嫩荚可以作蔬菜，种子可以食用，也可以做药材。通称芸豆,菜豆很好吃｜种菜豆,kidney bean
