rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example,definition_en
66114,1,行楷,xíng kǎi,,,名,行书的类型之一，接近楷书，书写比较工整（跟“行草”相区别）,他擅长写行楷字体｜这幅行楷作品很工整,running-regular script
66115,1,唁函,yàn hán,,,名,对死者家属表示慰问的信函,公司发来唁函慰问｜收到亲友的唁函,letter of condolence
66118,1,棉套,mián tào,,,名,包在茶壶、饭桶等器物外起保温作用的棉花套子,茶壶套着棉套保温｜棉套能防止烫手,cotton insulating cover
66119,1,仔鸡,zǐ jī,,,名,幼小的鸡,仔鸡炖汤味道鲜美｜农场养了很多仔鸡,chick
66122,1,挂牵,guà qiān,,,动,牵挂,母亲总是挂牵孩子｜不必挂牵我的身体,worry about
66123,1,铁杉,tiě shān,,,名,常绿乔木，叶条形，暗绿色，球果卵形，有光泽。木质较软，供建筑或制造船舶、家具等用。种子榨油，供工业用,这片铁杉长势良好｜铁杉木质较为柔软,hemlock
66125,1,瓜藤,guā téng,,,名,泛指瓜类植物的匍匐茎或攀缘茎。如西瓜藤、黄瓜藤,瓜藤上结满了西瓜｜黄瓜藤需要搭架子,melon vine
66126,1,钢钻,gāng zuàn,,,名,用来给钢铁、水泥构件、玉石等材料钻（zuān）孔的刀具,工人用钢钻打孔｜这把钢钻很锋利,drill bit
66129,1,气脉,qì mài,,,名,血气和脉息,气脉不畅,qi and pulse
66129,2,气脉,qì mài,,,名,比喻诗文中贯穿前后的思路、脉络,全文气脉贯通,coherent thread (in writing)
66132,1,咂舌,zā shé,,,动,【咂】用舌尖抵住上腭或牙龈突然发出吸气声，表示称赞、羡慕、惊讶、惋惜等。,价钱贵得令人咂舌。,click one's tongue
66134,1,凋残,diāo cán,,,动,枯萎残破,草木凋残,wither and decay
66138,1,油迹,yóu jì,,,名,（衣物上）油脂的痕迹,衣服上有油迹｜油迹很难清洗干净,grease stain
66140,1,追赠,zhuī zèng,,,动,追授,追赠他为烈士｜朝廷追赠他官职,posthumously confer
66142,1,犟劲,jiàng jìn,,,名,倔强（jiàng）固执的劲头,这孩子有股犟劲儿，谁也不服。,stubbornness
66146,1,曲笔,qū bǐ,,,名,原指古代史官不直书其事的写法；现在也泛指写作中委婉的表达方法,文中使用了曲笔,deliberate digression (in writing)
66151,1,书函,shū hán,,,名,书信,收到朋友的书函｜书函内容很温馨,letter
66151,2,书函,shū hán,,,名,书籍的封套,古籍书函很精美｜这本书函保存完好,book case
66152,1,歹意,dǎi yì,,,名,恶意；坏主意,心生歹意,malicious intent
66153,1,冲床,chòng chuáng,,,名,冲压金属的机床。可将金属板材剪切、打孔和冲压成型。,工厂新买了冲床｜冲床可以冲压钢板,punch press
66154,1,蜂毒,fēng dú,,,名,工蜂体内的毒液。由尾部的毒刺排出。人体被蜇后出现红肿、疼痛。可用于治疗风湿性关节炎等病,蜂毒可以治病｜被蜂蜇后蜂毒进入体内,bee venom
66155,1,佩饰,pèi shì,,,名,佩戴的饰物,她喜欢收集佩饰｜这件佩饰很别致,ornament
66156,1,俊伟,jùn wěi,,,形,英俊魁伟,受检阅的运动员个个英武俊伟。,handsome and stalwart
66156,2,俊伟,jùn wěi,,,形,才智过人，超群出众,英才俊伟，名扬天下。,outstandingly talented
66160,1,碍难,ài nán,,,副,难以（做某事）,碍难奉行,find it difficult to
66164,1,穿孝,chuān xiào,,,动,旧俗亲人去世后，平辈或晚辈亲属穿孝服，表示哀悼,子女为父亲穿孝｜穿孝是传统习俗,wear mourning clothes
66165,1,春饼,chūn bǐng,,,名,一种薄饼。民间多用作立春时的应节食品，故称,立春要吃春饼｜春饼卷菜很好吃,spring pancake
66167,1,面晤,miàn wù,,,动,见面；会晤（含庄重意）,有幸面晤先生并聆听教诲。,meet with
66169,1,漱洗,shù xǐ,,,动,漱口洗脸,起床后先漱洗｜漱洗后精神焕发,rinse mouth and wash face
66176,1,卤素,lǔ sù,,,名,卤族元素，氟、氯、溴、碘、砹五种能直接同大多数金属及非金属反应的元素的统称,卤素化学性质活泼｜氯是卤素元素,halogen
66179,1,兵戈,bīng gē,,,名,武器；借指战争,兵戈连年，民不聊生。,weapons; war
66180,1,布菜,bù cài,,,动,把菜肴分给桌上吃饭的客人,主人热情地为客人布菜。,serve dishes to guests
66181,1,姣美,jiāo měi,,,形,古代指体态健美；今泛指美丽,身材姣美,graceful and beautiful
66184,1,帮佣,bāng yōng,,,名,佣工,她是这家的帮佣,servant
66184,2,帮佣,bāng yōng,,,动,给人做佣工,靠帮佣为生,work as a servant
66188,1,榜文,bǎng wén,,,名,旧时官府张贴的告示,城门贴出榜文｜榜文告知重要消息,official notice
66189,1,湘剧,xiāng jù,,,名,地方戏曲剧种，流行于湖南等地，由弋阳腔、昆腔、皮黄腔等发展演变而成,奶奶爱看湘剧｜湘剧是湖南戏曲,Xiang opera
66190,1,素淡,sù dàn,,,形,素净淡雅,素淡的装束,simple and elegant
66190,2,素淡,sù dàn,,,形,素净清淡,伙食太素淡，加点儿荤菜。,light and plain
66194,1,翘望,qiáo wàng,,,动,抬起头向远处看,翘望远去的列车,crane one's neck to look
66194,2,翘望,qiáo wàng,,,动,热切地盼望,翘望成功,eagerly look forward to
66197,1,申时,shēn shí,,,名,我国传统计时法指下午3—5点的时间,申时太阳偏西｜会议定在申时举行,3-5 p.m. (traditional time)
66199,1,稻瘟病,dào wēn bìng,,,名,水稻的病害，受病的部分发生灰白色或灰褐色的病斑，病重时全株枯萎死亡。旧称稻热病,稻田发生稻瘟病｜稻瘟病影响收成,rice blast
66200,1,尾骨,wěi gǔ,,,名,脊椎骨的末端部分,他摔伤了尾骨｜尾骨是脊椎末端,coccyx
66207,1,陡峻,dǒu jùn,,,形,陡峭险峻,山势陡峻,steep and precipitous
66209,1,屈打成招,qū dǎ chéng zhāo,,,,受冤枉的人在严刑拷打下被迫作出不符合真情的招供,屈打成招造成冤案｜他被迫屈打成招,confess to false charges under torture
66210,1,肉鸽,ròu gē,,,名,专供食用而饲养的鸽子,餐厅供应烤肉鸽｜肉鸽营养很丰富,meat pigeon
66212,1,死扣儿,sǐ kòu er,,,名,死结,绳子打了个死扣儿｜死扣儿很难解开,tight knot
66213,1,全休,quán xiū,,,动,职工因病或某种原因在一段时间里完全不工作,他因病全休一个月。,take complete rest
66217,1,宝贝疙瘩,bǎo bèi gē da,,,,比喻心爱的人或物品,他身边就那么一个宝贝疙瘩。,treasured person or object
66219,1,笑里藏刀,xiào lǐ cáng dāo,,,,比喻外表很和善，内心却奸诈阴险,他笑里藏刀很可怕｜小心笑里藏刀的人,hide a dagger behind a smile
66220,1,米糕,mǐ gāo,,,名,用米粉加工制成的糕点,米糕是传统点心｜蒸米糕香甜软糯,rice cake
66221,1,陡直,dǒu zhí,,,形,十分陡峭,陡直的山峰,precipitous
66222,1,海洋性气候,hǎi yáng xìng qì hòu,,,,受海洋影响明显的气候。全年和一天内温差不大，全年降水量多，湿度大,海滨城市多海洋性气候｜海洋性气候温差小,maritime climate
66223,1,四舍五入,sì shě wǔ rù,,,,"一种取近似值的方法。把某一位数字以后的数字舍去，如果舍去的部分小于5,就舍去不计；否则在保留部分的末位加1。例如3.43517,若取3位小数，则为3.435;若取两位小数则为3.44",四舍五入取整数｜按四舍五入计算,rounding off
66227,1,显达,xiǎn dá,,,名,指高官或有名望的人,名流显达,eminent official
66227,2,显达,xiǎn dá,,,形,地位显赫，有名望,不求显达,eminent and influential
66233,1,伤生,shāng shēng,,,动,伤害生灵,他信佛，从不伤生。,harm living creatures
66235,1,七老八十,qī lǎo bā shí,,,,七八十岁，上了年纪,爷爷七老八十了｜七老八十仍很健朗,in one's seventies or eighties
66238,1,一碗水端平,yī wǎn shuǐ duān píng,,,,比喻办事公道，不偏不倚,领导要一碗水端平｜处理问题一碗水端平,be impartial
66239,1,以德报怨,yǐ dé bào yuàn,,,,用恩德回报别人的怨恨，即把恩惠施于跟自己有仇的人,他以德报怨感化对方｜以德报怨是种美德,return good for evil
66242,1,一贯道,yī guàn dào,,,名,反动会道门，起源于山东，初名“东震堂”，后改称“一贯道”。抗日战争期间投靠日本侵略者为其特务机关所利用；日本投降后，为国民党政府控制；解放后，人民政府明令取缔,一贯道已被取缔｜揭露一贯道的罪行,Yiguandao (reactionary sect)
66248,1,薪饷,xīn xiǎng,,,名,旧时指军、警的薪金,军警薪饷按时发放｜薪饷待遇很不错,military pay
66250,1,画饼充饥,huà bǐng chōng jī,,,,画个饼子来解除饥饿。比喻徒有虚名的东西于事无补；也比喻用空想来自我安慰,画饼充饥不解决问题｜别总是画饼充饥,draw cakes to allay hunger
66254,1,星移斗转,xīng yí dǒu zhuǎn,,,,斗转星移,星移斗转岁月流逝｜星移斗转物是人非,passage of time
66256,1,滴虫,dī chóng,,,名,原生动物，椭圆形，有鞭毛，有的生活在淡水中，有的寄生在人和动物体内,滴虫会引起感染｜注意预防滴虫病,trichomonad
66257,1,单身贵族,dān shēn guì zú,,,,指独身生活的成年人。一般经济比较宽裕，生活自由自在，故称（含谐谑意）,她是快乐的单身贵族｜单身贵族生活自在,single aristocrat
66259,1,补台,bǔ tái,,,动,比喻支持或帮助别人做好工作（跟“拆台”相对）,领导之间要互相补台。,bolster up
66260,1,高视阔步,gāo shì kuò bù,,,,走路时眼睛向上，步子迈得很大。形容气概不凡或态度傲慢的样子,他高视阔步走进来｜别高视阔步看不起人,stride proudly ahead
66263,1,榆钱,yú qián,,,名,榆荚。因形状像小铜钱，故称,榆钱可以蒸着吃｜树上挂满榆钱,elm seeds
66268,1,溶蚀,róng shí,,,动,地面水或地下水溶解并携走岩石中的可溶物质。这种现象在石灰岩地区最为显著,石灰岩易被溶蚀｜溶蚀形成喀斯特地貌,corrosion
66269,1,帅旗,shuài qí,,,名,古代交战时作为统帅标志的旗帜,帅旗在风中飘扬｜将军旗下帅旗猎猎,commander's flag
66273,1,翘盼,qiáo pàn,,,动,抬头盼望。表示盼望殷切,翘盼回音,eagerly look forward to
66274,1,博古通今,bó gǔ tōng jīn,,,,对古今的事情全都通晓。形容知识渊博,他博古通今学识渊博｜老师博古通今,erudite and informed
66275,1,人机对话,rén jī duì huà,,,,用计算机对人类社会交际活动中自然形成的语言的输入、输出、分析、识别、理解和生成等方面进行加工。是当前人工智能研究领域的一个重要方面,实现人机对话技术｜人机对话很方便,man-machine dialogue
66277,1,新来乍到,xīn lái zhà dào,,,,新近来到；刚刚来到,新来乍到请多关照｜他新来乍到不熟悉,newly arrived
66278,1,远谋,yuǎn móu,,,名,着眼于长远利益的谋划,胸无远谋，手无良策。,long-term plan
66280,1,把舵,bǎ duò,,,动,掌舵,船长亲自把舵航行｜把舵需要经验,steer
66283,1,凶顽,xiōng wán,,,形,凶恶愚顽,凶顽的歹徒,fierce and stupid
66283,2,凶顽,xiōng wán,,,名,指凶恶顽固的敌人,手持利剑斩凶顽,ferocious enemy
66287,1,意气相投,yì qì xiāng tóu,,,,彼此在志趣上互相投合,他们意气相投成为好友｜意气相投真难得,find each other congenial
66289,1,愿心,yuàn xīn,,,名,迷信的人祈求神、佛时许下的酬谢心愿；泛指心愿,许下愿心,vow
66292,1,反攻倒算,fǎn gōng dào suàn,,,,指新民主主义革命时期，被打倒的地主阶级夺回被革命政权分给农民的土地、财产，杀害干部和群众,地主反攻倒算农民｜反攻倒算行为可耻,retaliate
66295,1,世兄,shì xiōng,,,名,有世交的同辈之间的互称；也用于对世交晚辈的尊称,世兄近来可好｜拜见世兄大人,son of father's friend
66307,1,鹞鹰,yào yīng,,,名,雀鹰,鹞鹰在天空盘旋｜鹞鹰捕捉小鸟,sparrow hawk
66310,1,逼良为娼,bī liáng wéi chāng,,,,逼迫清白人家妇女做娼妓；比喻迫使好人干坏事,逼良为娼天理难容｜恶霸逼良为娼,force a virtuous woman into prostitution
66311,1,破绽百出,pò zhàn bǎi chū,,,,比喻说话、做事不严密，漏洞很多,他的谎言破绽百出｜破绽百出难圆其说,full of flaws
66313,1,寒症,hán zhèng,,,名,中医指感受风寒或身体机能下降而出现的寒性症候。如畏寒、手足发凉、腹泻、脉搏迟缓等,中医诊断为寒症｜寒症需要温补,cold syndrome
66314,1,刀斧手,dāo fǔ shǒu,,,名,旧指刽子手,刀斧手准备行刑｜刀斧手站在刑场,executioner
66315,1,同音字,tóng yīn zì,,,名,读音完全相同而意义、形体不同的字。如“工”和“公”，“天”和“添”,"""工""和""公""是同音字｜学习同音字区别",homophone
66316,1,特种工艺,tè zhǒng gōng yì,,,,使用特殊材料，以特种技术加工的手工艺；也指这种手工艺的制品。如景泰蓝等,景泰蓝是特种工艺｜特种工艺很珍贵,special craft
66317,1,棉毛衫,mián máo shān,,,名,用棉纱针织的内衣；有时单指这类上衣,穿棉毛衫很舒适｜买件新棉毛衫,cotton jersey
66319,1,柜房,guì fáng,,,名,店铺的账房,掌柜在柜房算账｜柜房存放账本,accounting room
66320,1,桃花运,táo huā yùn,,,名,指男子在情爱方面的运气（桃花：比喻女子的面容；借指美女）,走桃花运,luck in love
66324,1,八角帽,bā jiǎo mào,,,名,呈八角形的帽子；特指中国工农红军的军帽,红军戴八角帽｜八角帽很有特色,octagonal cap
66325,1,标准像,biāo zhǔn xiàng,,,名,指人的正面免冠半身照片（多用于证件）,需要一张标准像｜证件用标准像,official portrait
66326,1,期期艾艾,qī qī ài ài,,,,《史记·周昌传》记载：汉代周昌口吃，说话时常带“期期”的声音；又《世说新语》记载：邓艾口吃，在说到自己时连称“艾艾”。后人用“期期艾艾”形容说话结巴,他期期艾艾说不出话｜说话期期艾艾的,stammering
66327,1,国防绿,guó fáng lǜ,,,形,【军绿】颜色接近于草绿的。因中国人民解放军陆军服是这类颜色的，故称,他穿国防绿军装｜国防绿颜色很正,military green
66327,2,国防绿,guó fáng lǜ,,,名,【军绿】借指军服,他脱下国防绿｜国防绿代表军人,military uniform
66329,1,有始无终,yǒu shǐ wú zhōng,,,,指做事有头无尾，不能坚持到底,做事不能有始无终｜有始无终难成事,start but not finish
66331,1,轻侮,qīng wǔ,,,动,轻蔑并侮辱,勿轻侮民意,insult
66334,1,打擦边球,dǎ cā biān qiú,,,,打乒乓球时，侥幸打了一个从对方球台边沿擦过的球，使对方难接而己方得分；比喻行为已经达到规章制度所能容许的边缘，而又尚未出格,政策法规不完善，就难免有人打擦边球，钻空子。,play a borderline ball
66338,1,篦子,bì zi,,,名,梳头用具，中间有梁，两侧有密齿，一般为竹制,用篦子梳头很舒服｜这把篦子是竹制的,fine-toothed comb
66339,1,苛政,kē zhèng,,,名,暴政,百姓反抗苛政｜苛政猛于虎,tyranny
66341,1,水瓢,shuǐ piáo,,,名,舀水的器具，多用对半剖开的半个匏瓜制成,用水瓢舀水｜水瓢是半个葫芦,water dipper
66342,1,青饲料,qīng sì liào,,,名,指野草、树叶、农作物茎叶等制成的青绿新鲜的饲料,用青饲料喂牲畜｜青饲料营养丰富,green fodder
66345,1,穿小鞋,chuān xiǎo xié,,,,穿比脚小的鞋。比喻暗中刁难或打击报复,谁提意见，他就给谁穿小鞋。,wear tight shoes
66349,1,人来疯,rén lái fēng,,,,指小孩子由于有人来而兴奋得故意撒娇、疯闹,孩子一见客就人来疯｜人来疯要适当管教,act up when guests come
66355,1,百事通,bǎi shì tōng,,,名,万事通,他是村里的百事通｜百事通什么都知道,know-it-all
66357,1,狼子野心,láng zǐ yě xīn,,,,狼崽有野性，难以驯化。比喻残暴的人贪婪狠毒，恶性难改,揭露他的狼子野心｜狼子野心昭然若揭,wolfish ambition
66358,1,豪兴,háo xìng,,,名,极高的兴致,豪兴未尽,great interest
66359,1,替考,tì kǎo,,,动,替代别人参加考试。是一种严重违纪行为,替考会被严肃处理｜禁止替考行为,take an exam for someone
66361,1,色厉内荏,sè lì nèi rěn,,,,外表严厉强横（hèng），内心软弱怯懦,他色厉内荏很虚伪｜别被他色厉内荏吓住,fierce in appearance but weak inside
66362,1,百褶裙,bǎi zhě qún,,,名,裙幅较宽，从腰部到下摆有许多皱褶的裙子,她穿着百褶裙｜百褶裙很飘逸,pleated skirt
66364,1,欲壑难填,yù hè nán tián,,,,贪婪的欲望像沟壑一样难以填满。形容贪欲太大，难以满足,欲壑难填终害己｜贪官欲壑难填,insatiable greed
66365,1,死心眼儿,sǐ xīn yǎn er,,,形,固执死板；不灵活,你也太死心眼儿了，不会另想个办法?,stubborn
66365,2,死心眼儿,sǐ xīn yǎn er,,,名,指死心眼儿的人,跟他这种死心眼儿解释没用,stubborn person
66368,1,扬场,yáng cháng,,,动,用机器、木锨等扬起已脱粒的谷物，借助风力去掉壳皮、尘土等，以分离出纯净的籽粒,农民在扬场｜扬场要借助风力,winnow grain
66370,1,开山祖师,kāi shān zǔ shī,,,,佛教指最早在某名山创建寺院的人；比喻某一事业或某一流派的创始人,他是这个流派的开山祖师｜尊为开山祖师,founder
66371,1,耍贫嘴,shuǎ pín zuǐ,,,,油嘴滑舌，开粗俗的玩笑或没完没了地说废话,别整天耍贫嘴｜耍贫嘴惹人烦,talk nonsense
66372,1,屹然,yì rán,,,形,形容屹立的样子,屹然不屈,towering
66373,1,勘误,kān wù,,,动,校正印刷品中的差错,勘误表,correct errors
66380,1,峭拔,qiào bá,,,形,（山）又高又陡,群峰峭拔,steep
66380,2,峭拔,qiào bá,,,形,形容文笔或字体雄健有力,他的诗峭拔有余，秀逸不足｜字体清劲峭拔,vigorous
66385,1,寡情,guǎ qíng,,,形,缺少情义；缺少情感,寡情薄义｜冷漠寡情,heartless
66387,1,零存整取,líng cún zhěng qǔ,,,,储蓄的一种形式，储户按月存入固定金额，到约定取款时间一次性取出,办理零存整取储蓄｜零存整取能攒钱,installment savings
66392,1,坟山,fén shān,,,名,有很多坟的山坡地；也指高大的坟头,祖坟在坟山上｜坟山草木茂盛,graveyard hill
66396,1,替手,tì shǒu,,,名,代替别人做事的人；副手,开长途车，要有一个替手才好。,substitute
66399,1,鼓舌,gǔ shé,,,动,卖弄唇舌，多指花言巧语进行煽动、游说或诡辩,摇唇鼓舌,wag one's tongue
66400,1,黑牢,hēi láo,,,名,阴森黑暗的牢房；也指非法私设的牢房,他被关进黑牢｜黑牢环境恶劣,dark prison
66405,1,踮脚,diǎn jiǎo,,,动,抬起脚跟，用脚掌前部着（zháo）地,他不用踮脚就能摸着棚顶。,stand on tiptoe
66408,1,哑炮,yǎ pào,,,名,瞎炮,挖出个哑炮｜哑炮很危险,dud
66409,1,分针,fēn zhēn,,,名,钟表上指示分钟数的指针。比时针长，循环一周是一小时,分针指向十二｜分针比时针长,minute hand
66410,1,音控,yīn kòng,,,动,声控,音控开关很方便｜这是音控设备,voice-controlled
66414,1,鸡鸣狗盗,jī míng gǒu dào,,,,《史记·孟尝君列传》记载：战国时齐国的孟尝君被秦王扣留，幸亏他的一个门客装成狗潜入秦宫，偷出已经献给秦王的白狐裘，再献给秦王的爱姬，才得以获释；又靠一个会学公鸡叫的门客骗开城门，才逃回齐国。后用“鸡鸣狗盗”指微不足道的技能；也指偷偷摸摸的行为,鸡鸣狗盗之徒｜只会鸡鸣狗盗,petty tricks
66420,1,坚壁清野,jiān bì qīng yě,,,,加固防御工事，转移周围的群众和物资，使敌人既攻不下据点，又抢不到物资。是防御战的一种策略,采取坚壁清野策略｜坚壁清野对付敌军,strengthen defense and clear the fields
66424,1,师出无名,shī chū wú míng,,,,军队出发打仗没有正当的理由；泛指做事没有正当理由,他这样做简直是师出无名｜师出无名的事我不干,act without justification
66428,1,十冬腊月,shí dōng là yuè,,,,指农历十月、冬月（十一月）和腊月（十二月），是一年中天气寒冷的季节,十冬腊月里寒风刺骨｜十冬腊月要注意保暖,cold winter months
66441,1,烘焙,hōng bèi,,,动,用微火或电热烤，使干燥,烘焙茶叶,bake
66449,1,贪大求洋,tān dà qiú yáng,,,,不顾客观条件和实际需要，一味追求大型的、外国的设备技术等,这个项目不能贪大求洋｜贪大求洋只会浪费资源,blindly seek large-scale and foreign things
66453,1,酒肉朋友,jiǔ ròu péng you,,,,只能在一起吃喝玩乐，不能共患难的朋友,他那些都是酒肉朋友｜酒肉朋友靠不住,fair-weather friend
66455,1,魔怪,mó guài,,,名,魔鬼妖怪；比喻坏人或邪恶势力,传说山里有魔怪出没｜我们要战胜心中的魔怪,demons and monsters
66456,1,续借,xù jiè,,,动,在原定的借用期期满后继续借用,书没读完可以续借｜这名球员我们续借一年。,renew a loan
66457,1,刁蛮,diāo mán,,,形,奸猾野蛮,刁蛮成性,cunning and unruly
66459,1,雕漆,diāo qī,,,名,我国一种传统工艺品。先用铜或木制作坯子，再反复多次地涂上漆料，然后在尚未全干时进行浮雕，再烘干打磨而成,这个雕漆盒子很精美｜他擅长雕漆工艺,carved lacquerware
66461,1,虚胖,xū pàng,,,形,人体脂肪过多而肥胖；多形容胖而不健壮,他看起来有些虚胖｜虚胖的人需要多运动,puffy fat
66462,1,弃妇,qì fù,,,名,被丈夫遗弃的女人,小说描写了一个弃妇的故事｜她成了可怜的弃妇,abandoned woman
66465,1,工料,gōng liào,,,名,完成某项工程所需人工和材料的合称,工程需要计算工料｜工料费用已经超支,labor and materials
66465,2,工料,gōng liào,,,名,单指完成某项工程所需的材料,确保工料质量,materials
66469,1,薄礼,bó lǐ,,,名,微薄的礼物（多用作谦词）,薄礼一份，略表心意。,modest gift
66472,1,撒赖,sā lài,,,动,耍无赖；无理取闹,孩子躺在地上撒赖｜别在这里撒赖了,act shamelessly
66475,1,跟脚,gēn jiǎo,,,形,指鞋适合脚的大小，走路方便,我换双跟脚的鞋,fit well
66476,1,气窗,qì chuāng,,,名,主要用于通风换气的窗子，一般开在屋顶或墙壁上部,记得打开气窗通风｜气窗可以调节空气,ventilation window
66477,1,格纸,gé zhǐ,,,名,印有格子的信纸或稿纸,他用格纸写信｜稿子写在格纸上,ruled paper
66478,1,幽僻,yōu pì,,,形,幽静偏僻,幽僻的山路,secluded
66480,1,磨具,mó jù,,,名,打磨工具的统称。由碳硅、金刚石等磨粒黏结而成。如砂轮、油石、砂纸等,砂轮是常见磨具｜工厂需要各种磨具,abrasive tool
66481,1,闭门思过,bì mén sī guò,,,,关起门来自我反省,他在家闭门思过｜犯错后应该闭门思过,reflect on one's mistakes behind closed doors
66482,1,丁零,dīng líng,,,拟声,模拟铃声或小金属物的碰撞声,门铃丁零丁零地响着。,jingle
66485,1,花盘,huā pán,,,名,某些花的花托因膨大而在子房附近形成的盘状构造,这朵花的花盘很大｜花盘托着花瓣,floral disc
66485,2,花盘,huā pán,,,名,附置在机床主轴上的圆盘形夹具，用来固定某些复杂的工件,工件固定在花盘上｜机床花盘需要保养,faceplate
66488,1,以身许国,yǐ shēn xǔ guó,,,,把生命献给国家,英雄们以身许国｜他立志以身许国,dedicate one's life to the country
66490,1,复杂劳动,fù zá láo dòng,,,,指技术含量高，需要经过专门训练才能胜任的劳动（跟“简单劳动”相区别）,编程是复杂劳动｜复杂劳动价值更高,complex labor
66499,1,杯盏,bēi zhǎn,,,名,酒杯；借指酒,莫贪杯盏,wine cups
66501,1,财势,cái shì,,,名,财力和权势,以财势压人,wealth and power
66504,1,画屏,huà píng,,,名,绘制着图画的屏风,客厅摆着精美画屏｜画屏上绘着山水,painted screen
66508,1,壮苗,zhuàng miáo,,,名,健壮的幼苗,这些是壮苗｜壮苗长势很好,strong seedling
66508,2,壮苗,zhuàng miáo,,,动,使幼苗强壮,施肥壮苗,strengthen seedlings
66511,1,坐待,zuò dài,,,动,不操心，不费力，坐着等待,坐待时机｜坐待成功,sit and wait
66513,1,黑更半夜,hēi gēng bàn yè,,,,深夜,黑更半夜别出门｜黑更半夜的别吵,dead of night
66514,1,尾椎,wěi zhuī,,,名,脊柱的最后部分,他摔伤了尾椎｜尾椎需要保护,coccyx
66515,1,砖坯,zhuān pī,,,名,用黏土制成的没有经过烧制的砖,砖坯需要晾干｜这些砖坯还没烧制,unfired brick
66516,1,自贬,zì biǎn,,,动,贬低自己,你太谦虚，过于自贬了。,belittle oneself
66517,1,琼楼玉宇,qióng lóu yù yǔ,,,,传说中神仙居住的亭台楼阁。现多指华丽的建筑物,月光下的琼楼玉宇｜这座建筑如琼楼玉宇,jade palace
66518,1,惨况,cǎn kuàng,,,名,悲惨的景况,灾区惨况令人心痛｜报道描述了战争惨况,miserable situation
66522,1,多吃多占,duō chī duō zhàn,,,,指有一定权力的人占有超出自己应该享有的利益，是一种以权谋私的不正之风,反对多吃多占行为｜多吃多占是腐败,take more than one's share
66523,1,挠痒,náo yǎng,,,动,搔痒,他在帮孩子挠痒｜后背需要挠痒,scratch an itch
66525,1,懒虫,lǎn chóng,,,名,指懒惰的人（含谐谑意）,这个懒虫怎么还不起床?,lazybones
66526,1,烧心,shāo xīn,,,动,胃部出现烧灼感觉，多由于胃酸过多刺激胃黏膜引起,吃太辣容易烧心｜胃酸过多会烧心,heartburn
66526,2,烧心,shāo xīn,,,动,〈口〉大白菜、萝卜等蔬菜的菜心因病害而变黄,这棵白菜烧心了,(of vegetables) yellowing heart
66527,1,侧室,cè shì,,,名,旧指妾,她曾是富商侧室｜古代可以娶侧室,concubine
66527,2,侧室,cè shì,,,名,厢房,客人住在侧室｜侧室比较安静,side room
66528,1,测查,cè chá,,,动,测验检查；测量查勘,智力测查｜对这个地区的地形尚未深入测查。,test and inspect
66530,1,绍剧,shào jù,,,名,流行于浙江、上海等地的地方剧种。明末清初形成于浙江绍兴一带。表演朴实粗犷，善于表现悲壮情感,他喜欢看绍剧｜绍剧唱腔高亢,Shaoxing opera
66531,1,蓝靛,lán diàn,,,名,靛蓝的通称,衣服染了蓝靛｜蓝靛是传统染料,indigo
66532,1,粗盐,cū yán,,,名,未经加工、含有杂质的盐,粗盐需要加工｜粗盐比较便宜,crude salt
66536,1,原宥,yuán yòu,,,动,原谅,请予原宥,forgive
66537,1,圆雕,yuán diāo,,,名,用石头、木头、金属等雕出的不附在任何背景上，可四面欣赏的立体雕塑,这座圆雕很精美｜圆雕可以四面欣赏,sculpture in the round
66543,1,谄笑,chǎn xiào,,,动,为奉承讨好而装出笑脸,满脸谄笑，令人生厌。,smile obsequiously
66544,1,皮实,pí shi,,,形,（身体）结实，不易生病,这孩子真皮实｜皮实的孩子少生病,sturdy
66544,2,皮实,pí shi,,,形,（器物）坚固耐用，不易破损,这个玩具很皮实｜皮实的家具耐用,durable
66545,1,约言,yuē yán,,,名,约定的话,恪守约言｜背离约言,promise
66546,1,敞车,chǎng chē,,,名,敞篷车,他开着敞车兜风｜敞车适合晴天用,open wagon
66546,2,敞车,chǎng chē,,,名,特指没有车篷的货运列车,货物装在敞车上｜敞车运输成本低,Open wagon
66547,1,神算,shén suàn,,,名,准确神妙的预测或谋划,诸葛亮神算如仙｜他的神算很准确,Divine calculation
66555,1,稚子,zhì zǐ,,,名,幼子；小孩,稚子天真可爱｜保护稚子成长,Young child
66557,1,抓赌,zhuā dǔ,,,动,捉拿正在赌博的人,警察深夜抓赌｜抓赌行动很成功,Arrest gamblers
66560,1,机谋,jī móu,,,名,遇事应变的计谋、谋略,他是一位善思考、多机谋的人。,Expedient stratagem
66562,1,专使,zhuān shǐ,,,名,国家派到别国执行专门任务的使节,特派专使前往谈判。,Special envoy
66563,1,重孝,zhòng xiào,,,名,古代五种孝服中礼节上最重的一种，如子女为父母所穿的孝服,她穿着重孝守灵｜重孝要穿三年,Heavy mourning
66571,1,诚聘,chéng pìn,,,动,诚恳地招聘,诚聘科研人员,Sincerely hire
66572,1,积云,jī yún,,,名,低云。白色，常见于晴天。可分为淡积云、中积云和浓积云。浓积云可发展成积雨云，多形成降雨,天上飘着积云｜积云预示好天气,Cumulus
66577,1,乘便,chéng biàn,,,副,顺便,回家乘便带点儿蔬菜。,Conveniently
66578,1,攀折,pān zhé,,,动,把花木等拉下来折断,不许攀折公园花木。,Break off (plants)
