rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example,definition_en
25454,1,枝条,zhī tiáo,,,名,植物细而长的枝子,柳树的枝条垂到水面。,branch; twig
25455,1,判官,pàn guān,,,名,迷信指阴间掌管生死簿的官,判官很威严｜判官掌管生死,judge in the underworld
25455,2,判官,pàn guān,,,名,古代官名，唐代始设，其职责是辅助地方长官处理政务,唐代设判官｜判官辅助政务,assistant magistrate in ancient China
25456,1,百业,bǎi yè,,,名,各行各业,百业兴旺,all industries
25457,1,不负众望,bù fù zhòng wàng,,,,不辜负众人的期望,他不负众望｜终不负众望,live up to expectations
25458,1,生养,shēng yǎng,,,动,生育抚养,她一直没生养过孩子。,to give birth and raise
25459,1,超速,chāo sù,,,动,超过规定速度或正常速度,禁止超速｜超速很危险,to exceed the speed limit
25460,1,剪影,jiǎn yǐng,,,名,剪影作品,剪影很艺术｜做人物剪影,silhouette
25460,2,剪影,jiǎn yǐng,,,名,比喻对于事物轮廓或概况的描写（多用于标题）,青年志愿者活动剪影。,outline; sketch
25460,3,剪影,jiǎn yǐng,,,动,按照人或物的轮廓剪纸成形,剪影是一种手工工艺。,to make a silhouette cutout
25463,1,责任事故,zé rèn shì gù,,,,由于不负责任而造成的事故,这是责任事故｜避免责任事故,liability accident
25464,1,分门别类,fēn mén bié lèi,,,,根据不同的性质、特点，把事物分成若干门类,分门别类整理｜图书分门别类,to classify
25465,1,默不作声,mò bù zuò shēng,,,,静默不说话,他默不作声｜一直默不作声,remain silent
25466,1,天涯海角,tiān yá hǎi jiǎo,,,,极远的地方；也形容相隔极远,走到天涯海角｜相隔天涯海角,the ends of the earth
25467,1,照会,zhào huì,,,名,用于照会的外交文件,递交照会｜照会很重要,diplomatic note
25467,2,照会,zhào huì,,,动,一国政府就某一事项通知另一国政府,照会对方政府｜正式照会,to present a diplomatic note
25470,1,迷途,mí tú,,,名,歧途；错路,误入迷途,wrong path
25470,2,迷途,mí tú,,,动,迷路,迷途知返,to lose one's way
25472,1,海警,hǎi jǐng,,,名,在近海负责边防保卫的武装警察，主要任务是维护领海主权、保护航船安全、打击海上犯罪等,海警在巡逻｜海警保卫海疆,coast guard
25473,1,泪痕,lèi hén,,,名,泪水留下的痕迹,泪痕斑斑,tear stains
25474,1,明摆着,míng bǎi zhe,,,动,情况明明白白地摆在面前,明摆着这是不同意你去。,obvious
25476,1,精疲力尽,jīng pí lì jìn,,,,精疲力竭,他精疲力尽｜工作到精疲力尽,exhausted
25477,1,不胫而走,bù jìng ér zǒu,,,,没有腿却能跑（胫：小腿）。比喻消息等迅速流传开来,消息不胫而走｜喜讯不胫而走,spread like wildfire
25478,1,有的放矢,yǒu dì fàng shǐ,,,,对准靶心射箭（的：靶心）。比喻说话做事目的明确，有针对性,要有的放矢｜做事有的放矢,shoot the arrow at the target
25479,1,不容置疑,bù róng zhì yí,,,,不允许提出怀疑。表示真实可信,这是不容置疑的｜事实不容置疑,beyond doubt
25480,1,冠状病毒,guān zhuàng bìng dú,,,,一种直径大约为75—160纳米的病毒，能引起人呼吸感染和肠道感染。因其形态在电子显微镜下外膜呈日冕状或王冠状，故称,预防冠状病毒｜冠状病毒很危险,coronavirus
25481,1,保单,bǎo dān,,,名,保险单的简称,查看保单｜保单要保管好,insurance policy
25481,2,保单,bǎo dān,,,名,厂家或商家开具的表示在一定期限和一定范围内对所售或所修物品负责的单据,请妥善保管好您的保单。｜这份保单保障范围很广。,warranty
25481,3,保单,bǎo dān,,,名,为他人的行为或财力作担保的字据,他为朋友做了担保，签了保单。｜这份保单确保债务偿还。,guarantee slip
25482,1,养子,yǎng zǐ,,,名,领养或收养的儿子,他们收养了一个可爱的养子。｜养子对父母非常孝顺。,adopted son
25483,1,判断力,pàn duàn lì,,,名,作出准确判断的能力,他的判断力很强，很少出错。｜我们需要提高判断力。,judgment
25484,1,猫头鹰,māo tóu yīng,,,名,鸮的通称,猫头鹰在夜晚捕食老鼠。｜森林里住着猫头鹰。,owl
25485,1,隔膜,gé mó,,,名,隔阂,消除彼此的隔膜,barrier
25485,2,隔膜,gé mó,,,形,情意不相通，互不了解,长期不联系，彼此隔膜了。,estranged
25485,3,隔膜,gé mó,,,形,不了解；不熟悉,我对考古学很隔膜。,unfamiliar
25486,1,刻板,kè bǎn,,,形,比喻因循呆板，不知变通,办事刻板｜刻板地模仿,rigid
25486,2,刻板,kè bǎn,,,动,把木板或金属板刻成印刷底版,工人正在刻板准备印刷。｜刻板需要精湛技艺。,to carve a printing block
25487,1,偏执,piān zhí,,,形,偏激而执拗,个性偏执,biased and stubborn
25488,1,奔忙,bēn máng,,,动,奔走忙碌,他成天奔忙,to bustle about
25490,1,信纸,xìn zhǐ,,,名,写信用的纸,她选用精美信纸写信。｜信纸上有淡淡花香。,letter paper
25491,1,分科,fēn kē,,,动,按学科分类,分科教学｜分科词典,to classify by subject
25491,2,分科,fēn kē,,,名,某些学科的分支,词汇学、语法学、语音学都是语言学的分科。,branch of a subject
25492,1,副职,fù zhí,,,名,起辅助作用的职务（跟“正职”相区别）。如副局长、副主任,他担任部门的副职。｜副职协助正职工作。,deputy position
25493,1,发情,fā qíng,,,动,高等动物性成熟期性欲亢进，要求交配（多指雌性）,春天是动物发情的季节。｜母猫开始发情了。,to be in heat
25494,1,念佛,niàn fó,,,动,佛教指口诵“阿弥陀佛”或“南无（nāmó）阿弥陀佛”,吃斋念佛,to chant Buddha's name
25495,1,耐火,nài huǒ,,,形,承受火烧的性能强,耐火性能｜耐火布,fire-resistant
25496,1,江防,jiāng fáng,,,名,长江的军事防御,江防工事十分坚固。｜军队加强江防部署。,military defense of the Yangtze River
25496,2,江防,jiāng fáng,,,名,江河水患的防护工作；特指长江的防护工作,江防工程保护沿岸安全。｜政府重视江防工作。,flood prevention of rivers
25497,1,乡音,xiāng yīn,,,名,家乡的口音,熟悉的乡音,local accent
25498,1,同日而语,tóng rì ér yǔ,,,,同样看待；相提并论（同日：同时；语：谈论。多用于否定或疑问）,两者不可同日而语。｜今昔岂能同日而语？,mention in the same breath
25500,1,夜景,yè jǐng,,,名,夜晚的景色,京城夜景,night scene
25504,1,老两口,lǎo liǎng kǒu,,,名,指老年夫妇,老两口还像年轻时那样爱说爱笑。,old couple
25505,1,加害,jiā hài,,,动,有意给别人造成危害,加害于人,to harm
25506,1,丸子,wán zi,,,名,小球状的东西；特指把鱼、肉、蔬菜等剁碎，加调料制成的圆球状食品,药丸子｜肉丸子,ball-shaped food; meatball
25507,1,因循,yīn xún,,,动,沿袭不变；守旧,因循旧制，不思变革。,to follow old ways
25507,2,因循,yīn xún,,,动,拖延；延迟,因循时日,to procrastinate
25508,1,受气,shòu qì,,,动,遭受欺侮、委屈,不怕受累，就怕受气,to be bullied
25510,1,笔调,bǐ diào,,,名,文章的风格基调,笔调幽默｜政论笔调,style of writing
25511,1,色光,sè guāng,,,名,带颜色的光。白色的光通过棱镜分解成红、橙、黄、绿、蓝、靛、紫七种色光,棱镜分解出七种色光。｜色光交织成彩虹。,colored light
25512,1,垦荒,kěn huāng,,,动,开垦荒地或荒山,他们垦荒种植庄稼。｜垦荒增加耕地面积。,to reclaim wasteland
25513,1,师母,shī mǔ,,,名,对老师或师傅的妻子的尊称,师母待人非常和蔼。｜我们常去师母家做客。,teacher's wife
25514,1,概算,gài suàn,,,动,大概估算,概算一下本月花了多少钱。,to estimate roughly
25514,2,概算,gài suàn,,,名,编制预算前对收支指标提出的大概数字。政府财政收支预算在完成法律程序以前都叫概算,政府公布了财政概算。｜概算需要进一步细化。,budgetary estimate
25515,1,调教,tiáo jiào,,,动,调理教养（多指对小孩儿）,他把儿子调教得很懂礼貌。,to discipline and educate
25515,2,调教,tiáo jiào,,,动,有目的地训练（动物）,他把猴子调教得真乖。,to train
25516,1,核裁军,hé cái jūn,,,动,指拥有核武器的国家根据国际公约减少本国的核军事力量,两国同意核裁军。｜核裁军促进世界和平。,nuclear disarmament
25517,1,点明,diǎn míng,,,动,说明；指明,点明意图,to point out
25518,1,市布,shì bù,,,名,一种质地细密的平纹棉布，比较厚实耐磨,这件衣服用市布制成。｜市布厚实耐穿。,plain calico
25519,1,诵经,sòng jīng,,,动,诵读经文,诵经念佛,to chant scriptures
25520,1,口舌,kǒu shé,,,名,口和舌。借指话语,口舌之争｜费了那么多口舌才劝住了他。,words; speech
25520,2,口舌,kǒu shé,,,名,因说话引起的误会、纠纷,搬弄口舌,dispute caused by gossip
25521,1,单行本,dān xíng běn,,,名,在报刊发表后又单独印刷发行的书籍,《政府工作报告》的单行本已经出版。,offprint
25521,2,单行本,dān xíng běn,,,名,从选集、全集或合集中抽出来单独印刷发行的著作,《实践论》除见于《毛泽东选集》第一卷外，还有单行本。,separate edition
25522,1,红领巾,hóng lǐng jīn,,,名,中国少年先锋队队员佩戴的红色的领巾，代表红旗的一角，象征革命传统,红领巾是少先队的标志。｜她戴上红领巾上学。,red scarf
25522,2,红领巾,hóng lǐng jīn,,,名,借指中国少年先锋队队员,红领巾们迈着整齐的步伐从主席台前走过。,Young Pioneer
25523,1,此道,cǐ dào,,,名,这种技能；这一行当,精于此道,this profession
25525,1,翰林,hàn lín,,,名,由唐代开始历朝所设的一种官职，或做皇帝的文学侍从，或为朝廷撰拟文书，或修国史、记录皇帝言行等,他考中翰林入朝为官。｜翰林负责修撰史书。,imperial academician
25526,1,作罢,zuò bà,,,动,停止进行；取消原来的打算,事已至此，只好作罢。,to give up
25528,1,铸就,zhù jiù,,,动,铸造成（多用于抽象事物）,热血铸就壮丽人生｜铸就辉煌,to forge
25529,1,余光,yú guāng,,,名,眼角的视觉,用余光扫视着两侧。,peripheral vision
25529,2,余光,yú guāng,,,名,落日的余晖；残余的光,夕阳在山坡上还留着几缕余光。,remaining light
25530,1,灼见,zhuó jiàn,,,名,透辟的见解,真知灼见,profound view
25532,1,并力,bìng lì,,,动,一起用力；合力,三军并力抗敌｜并力救助,to join forces
25533,1,商办,shāng bàn,,,动,协商办理,此事正在商办,negotiate and handle
25533,2,商办,shāng bàn,,,动,由商人或用商业方式办理,官督商办｜商办企业｜商办铁路,operated by merchants or in a commercial manner
25534,1,主见,zhǔ jiàn,,,名,个人的独立见解,他虽年轻，却很有主见。,independent opinion
25536,1,走强,zǒu qiáng,,,动,出现兴旺强盛的趋势,农产品加工企业出现了走强的势头。,strengthen; trend upward
25537,1,取道,qǔ dào,,,动,为到达目的地，选取经过某地的路线,这次我取道九江前往深圳。,take the route via
25539,1,升级换代,shēng jí huàn dài,,,,提高产品的质量档次，用新的品种更换旧的品种,产品需要升级换代。｜升级换代提高竞争力。,upgrade and replace
25540,1,铺张浪费,pū zhāng làng fèi,,,,过分地讲求排场，挥霍财物和人力,反对铺张浪费行为。｜铺张浪费可耻。,extravagance and waste
25541,1,斗牛,dòu niú,,,名,西班牙盛行的一种人跟牛相斗的竞技活动。在我国某些地区有使牛跟牛相斗的游戏,西班牙斗牛很精彩。｜村民喜欢看斗牛。,bullfighting
25542,1,每况愈下,měi kuàng yù xià,,,,原作“每下愈况”。《庄子·知北游》：“正获之问于监市履豨也，每下愈况。”（正获：司正、司获，官名；监市：监管市场的人；履：踩；豨：猪；况：甚，更加）意思是用脚踩猪腿的方法来验猪，越往下踩越能看出猪的肥瘦。后讹变为“每况愈下”，形容越往下发展情况越严重,他的病情每况愈下。｜公司业绩每况愈下。,go from bad to worse
25544,1,半封建,bàn fēng jiàn,,,形,封建国家在帝国主义经济入侵后，原有的封建经济虽遭到破坏，但仍保持着封建制度，同时资本主义也有一定的发展的、形态特殊的（社会或制度）,那时是半封建社会。｜半封建制度阻碍发展。,semi-feudal
25545,1,事半功倍,shì bàn gōng bèi,,,,下一半工夫，收加倍成效。形容费力小而收效大,新方法事半功倍。｜这样做事半功倍。,get twice the result with half the effort
25546,1,桎梏,zhì gù,,,名,脚镣和手铐；比喻束缚人或阻碍事物发展的东西,从封建礼教的桎梏中挣脱出来。,shackles; fetters
25547,1,心静,xīn jìng,,,形,内心平静,心静如水,calm; serene
25549,1,世袭,shì xí,,,动,世代承袭相传（多指帝位、爵位、领地等）,世袭领地｜世袭制度,hereditary; inherit
25550,1,回话,huí huà,,,动,回答别人问话,爷爷问你，你怎么不回话呢,reply; answer
25550,2,回话,huí huà,,,名,答复的话,去不去，就等你的一句回话了。,response; answer
25552,1,知识面,zhī shi miàn,,,名,掌握知识的广度,他知识面非常广。｜拓宽知识面很重要。,breadth of knowledge
25554,1,前哨,qián shào,,,名,向敌军方向派出的担任侦察和警戒任务的小股部队,前哨发现敌情。｜前哨部队已出发。,outpost; advance guard
25554,2,前哨,qián shào,,,名,指前线,国防前哨｜缉毒前哨,front line
25555,1,计策,jì cè,,,名,计谋；策略,运用计策使敌人上当。,stratagem; scheme
25556,1,平交,píng jiāo,,,动,在同一平面上交叉,平交公路口容易造成交通拥堵。,intersect on the same plane
25556,2,平交,píng jiāo,,,动,平辈间的交往；平等地交往,咱们是平交，没有长幼尊卑之别。,associate as equals
25557,1,骇人听闻,hài rén tīng wén,,,,使人听了非常震惊,这消息骇人听闻。｜案件细节骇人听闻。,shocking; appalling
25558,1,险要,xiǎn yào,,,名,险峻而重要的地方,占据险要以待来敌。,strategic pass
25558,2,险要,xiǎn yào,,,形,（地势）险峻而重要,埋伏在险要处，截击增援的敌人。,strategically located and difficult of access
25559,1,重彩,zhòng cǎi,,,名,浓重的色彩,重彩浓抹,heavy colors
25561,1,倾覆,qīng fù,,,动,（物体）倒塌；翻倒,大厦倾覆｜狂风巨浪中的小舟，时刻有倾覆的危险。,overturn; collapse
25561,2,倾覆,qīng fù,,,动,颠覆；覆灭,敌人妄图倾覆新生的革命政权。,overthrow; ruin
25563,1,冬眠,dōng mián,,,动,蛇、蛙、龟、蝙蝠、刺猬等动物为适应冬季的寒冷和食物不足而出现的休眠现象。主要表现为僵卧在洞穴里，不吃不喝，血液循环缓慢，体温下降，进入昏睡状态,熊在洞里冬眠。｜冬眠动物不吃不喝。,hibernate
25566,1,柴火,chái huo,,,名,作燃料用的木头、树枝、杂草、农作物秸秆等,奶奶捡柴火做饭。｜柴火堆在院子里。,firewood
25567,1,至宝,zhì bǎo,,,名,最珍贵的宝物,如获至宝,treasured object
25568,1,巨匠,jù jiàng,,,名,在科技、文艺领域内取得杰出成就的人,文学巨匠｜画坛巨匠,master; great master
25569,1,整容,zhěng róng,,,动,修饰、美化容貌；特指通过手术整治面部的损伤或缺陷,他的鼻梁已经整容过｜整容术,cosmetic surgery; face-lift
25570,1,痛感,tòng gǎn,,,名,痛苦或疼痛的感觉,痛感消失,sense of pain
25570,2,痛感,tòng gǎn,,,动,深深地感到,痛感事态严重,feel deeply
25571,1,账目,zhàng mù,,,名,账本上记载的项目,账目必须清晰。｜他核对公司账目。,account items
25572,1,星宿,xīng xiù,,,名,古代指宿（xiù）。今指星座,古人观测星宿。,constellation
25573,1,凭吊,píng diào,,,动,面对坟墓、遗迹或纪念物等缅怀先人或往事,凭吊革命先烈,pay homage at a historical site
25575,1,祝酒,zhù jiǔ,,,动,敬酒表示祝愿,举杯祝酒,toast
25576,1,粗细,cū xì,,,名,粗和细的程度,筷子般粗细的枝条｜粗细合适,thickness
25576,2,粗细,cū xì,,,名,粗糙和精细的程度,做工的粗细，一比就能看出来。,coarseness and fineness
25578,1,扉页,fēi yè,,,名,书刊封面后、正文前印有书名、作者姓名等内容的一页,扉页印着作者名。｜看书先看扉页。,title page
25579,1,轻浮,qīng fú,,,形,（言语举动）不严肃；不稳重,言谈轻浮｜作风轻浮,frivolous
25580,1,堵车,dǔ chē,,,动,因车辆过多等造成道路堵塞,高峰时段常堵车。｜堵车耽误了时间。,traffic jam
25581,1,题记,tí jì,,,名,说明著作内容等的简要文字，在书的正文之前或文章的题目之下。有的也可用名人语句、格言或现成诗句代替,题记点明主题。｜书的题记很精彩。,epigraph; preface note
25582,1,报章,bào zhāng,,,名,【报纸】以刊登新闻为主的散页定期出版物，有日报、晨报、晚报等,报章杂志,newspapers
25583,1,军兵种,jūn bīng zhǒng,,,,军种和兵种。一个军种一般由几个兵种组成,军兵种协同作战。｜了解各军兵种特点。,military services and arms
25584,1,除开,chú kāi,,,介,【除了】引进不包括在下文所说范围之内的内容，表示排除在外，常跟“都”、“全”等配合使用,除开这一条，我都同意。,except for
25584,2,除开,chú kāi,,,介,【除了】介引进全体事物中的某一部分（表示把它排除在外，还有别的），常跟“还”、“也”等配合使用,除开这个问题，他还有别的问题。,besides; in addition to
25584,3,除开,chú kāi,,,动,【除尽】除法运算的结果没有余数,4能被2除开,divide exactly
25586,1,导管,dǎo guǎn,,,名,输送液体或气体的管子,药液顺着塑料导管经针头输进体内。,conduit; duct
25586,2,导管,dǎo guǎn,,,名,植物木质部中用来输导汁液的管状组织,植物导管输送水分。｜导管结构很精细。,vessel (in plants)
25588,1,专文,zhuān wén,,,名,专门就某一问题撰写的文章,发表专文披露事情真相。,special article
25589,1,彩云,cǎi yún,,,名,彩色的云,彩云飘在天空。｜彩云美丽如画。,colorful clouds
25590,1,尼姑,ní gū,,,名,【尼】梵语音译词“比丘尼（Bhikṣuṇī）”的简称。佛教指出家修行的女子,尼姑在庵中修行。｜她出家做了尼姑。,Buddhist nun
25591,1,先驱者,xiān qū zhě,,,名,走在前面起开创引导作用的人,现实主义文学的先驱者。,pioneer; forerunner
25592,1,网罗,wǎng luó,,,动,（从各方面）寻求搜集,网罗爪牙,enlist; recruit
25592,2,网罗,wǎng luó,,,名,捕鱼和捉鸟兽的网和罗；比喻束缚人的东西,布下网罗｜旧思想的网罗,net; trap
25593,1,空头,kōng tóu,,,形,有名无实的；不能实现的,空头理论家｜送个空头人情,nominal; empty
25593,2,空头,kōng tóu,,,名,证券、外汇、期货市场上交易活动的一种。交易者在预计某种证券、外汇或商品的行情将跌时先卖出，待价格下跌后再买回来，从中赚取差价。因交易者在补进之前手头没有证券等，故称,他做空头赚了钱。｜空头交易有风险。,short selling
25594,1,支气管,zhī qì guǎn,,,名,气管的分支，分布在左右两个肺叶上,支气管需要保护。｜他得了支气管炎。,bronchus
25596,1,足下,zú xià,,,名,对对方的敬称（多用于书信）,足下高见,you (honorific)
25596,2,足下,zú xià,,,名,脚下,千里之行，始于足下｜风从足下生,under one's feet
25600,1,呜呼,wū hū,,,叹,表示叹息,呜呼哀哉,alas; alack
25600,2,呜呼,wū hū,,,动,借指死亡,一命呜呼,die
25602,1,白鹤,bái hè,,,名,鹤的一种。羽毛大部分为白色，仅翅膀有一部分黑色，尾短，喙长，腿长，体态优美，鸣声动听。生活在水边，食鱼虾等。属国家保护动物,白鹤在湖边栖息。｜白鹤姿态优雅。,white crane
25603,1,雨衣,yǔ yī,,,名,防雨外衣。多用胶布、塑料布、油布等制成,下雨请穿雨衣。｜雨衣可以防雨。,raincoat
25604,1,玉成,yù chéng,,,动,敬词，用于称人成全某事,多蒙玉成小女婚姻。,kindly help to fulfill
25605,1,交口,jiāo kǒu,,,副,众口一齐（说）,交口称赞,unanimously
25606,1,岳母,yuè mǔ,,,名,妻子的母亲,岳母来做客了。｜他孝敬岳母。,mother-in-law (wife's mother)
25607,1,绝症,jué zhèng,,,名,目前还不能治愈的疾病,他身患绝症,incurable disease
25608,1,明镜,míng jìng,,,名,明亮的镜子,心如明镜,bright mirror
25610,1,有底,yǒu dǐ,,,动,知道底细；心中有把握,派谁去最合适，他心里早就有底了。,know the inside story
25611,1,水彩,shuǐ cǎi,,,名,绘画颜料，用水调和后使用,她喜欢画水彩。｜水彩颜色鲜艳。,watercolor
25612,1,情思,qíng sī,,,名,思念的情意,在信中他尽情抒发对恋人的情思｜故国情思,tender thoughts
25613,1,击毁,jī huǐ,,,动,击中并毁坏,击毁敌军飞机5架。,destroy by hitting
25614,1,暗处,àn chù,,,名,黑暗或光线不足的地方,在暗处看书会伤眼睛。,dark place
25614,2,暗处,àn chù,,,名,不公开的场合,躲在暗处兴风作浪。,secret place
25615,1,馆子,guǎn zi,,,名,指酒馆、饭馆,下馆子,restaurant
25615,2,馆子,guǎn zi,,,名,旧指戏园子,去馆子听戏,theater (old use)
25617,1,卫戍,wèi shù,,,动,警卫和守备（多用于首都）,北京卫戍区｜卫戍部队,garrison
25618,1,烟消云散,yān xiāo yún sàn,,,,像烟和云那样飘散消失；比喻事物、思虑、怨愤等消失干净,烦恼烟消云散。｜往事烟消云散。,vanish like smoke
25619,1,励精图治,lì jīng tú zhì,,,,振奋精神，谋求治理好国家,领导励精图治。｜励精图治振兴国家。,exert oneself to make the country prosperous
25620,1,用得着,yòng de zháo,,,动,能用上；有用,这件棉大衣天冷时还用得着。,useful; of use
25620,2,用得着,yòng de zháo,,,动,有必要,一点儿小事，用得着那么紧张吗?,need to; necessary to
25621,1,翻版,fān bǎn,,,名,比喻生硬模仿或照抄照搬而形成的观点或作品等,他的“新作”不过是前人著作的翻版。,reproduction; copy
25621,2,翻版,fān bǎn,,,名,照原样翻印的版本,这是原书翻版。｜翻版质量较差。,reprint edition
25627,1,节育,jié yù,,,动,节制生育,提倡节育,birth control
25630,1,公证处,gōng zhèng chù,,,名,依法具有公证权力、从事公证活动的专门机构,公证处办理公证。｜去公证处开证明。,notary office
25632,1,沾染,zhān rǎn,,,动,因接触而附着上某种不好的东西或受到不良影响,小心不要沾染上病毒｜沾染了不少坏毛病。,contaminate; be tainted with
25633,1,成气候,chéng qì hòu,,,,比喻有成就或有发展前途；也比喻形成一定的规模或产生一定的影响,这样努力下去，将来一定能成气候｜决不能让不正之风成气候。,make a mark; succeed
25634,1,地方病,dì fāng bìng,,,名,主要在某一地区流行的疾病。如克山病、大骨节病等,这是当地地方病。｜防治地方病重要。,endemic disease
25635,1,打印机,dǎ yìn jī,,,名,与电子计算机相连，可将计算机中储存的文字、图像印制出来的办公设备,打印机坏了。｜用打印机打印文件。,printer
25636,1,绒毛,róng máo,,,名,人或动物体表上短而细软的毛；人或哺乳动物小肠壁的黏膜面上密布的细微的指状凸起,小肠绒毛,fine hair; villus
25636,2,绒毛,róng máo,,,名,某些织物上的绒,绒衣磨得没有绒毛了。,nap; pile
25637,1,突兀,tū wù,,,形,形容高耸的样子,危崖突兀,lofty; towering
25637,2,突兀,tū wù,,,形,突然,泥石流突兀而来,sudden; abrupt
25639,1,臭名,chòu míng,,,名,坏名声,臭名远扬,notorious reputation
25640,1,烤鸭,kǎo yā,,,名,宰杀后挂在特制烤炉里烤熟的填鸭,北京烤鸭很出名。｜晚餐吃烤鸭。,roast duck
25642,1,主峰,zhǔ fēng,,,名,山脉的最高峰,喜马拉雅山脉的主峰是珠穆朗玛峰。,main peak
25643,1,帮困,bāng kùn,,,动,帮助贫困户,政府开展帮困活动。｜帮困扶贫有意义。,Help the poor
25645,1,助词,zhù cí,,,名,附着在词、短语、句子后面表示某种附加意义的词。包括结构助词（如“的”、“地”、“得”）、时态助词（如“着”、“了”、“过”）和语气助词（如“吗”、“呢”）等,“的”是助词。｜助词没有实义。,Particle
25646,1,启航,qǐ háng,,,动,（轮船、飞机等）开始航行,正点启航,Set sail
25647,1,名句,míng jù,,,名,长期以来经常被人引用的句子或短语,千古名句,Famous saying
25648,1,血染,xuè rǎn,,,动,用鲜血染成；比喻用生命和鲜血保卫或战火中形成,血染的军旗｜血染的风采,Bloodstained
25649,1,入骨,rù gǔ,,,形,形容仇恨等达到最高程度,恨之入骨,Deep-seated
25650,1,奴才,nú cai,,,名,指甘愿受人驱使并帮着做坏事的人,一副奴才相,Lackey
25650,2,奴才,nú cai,,,名,家奴；奴仆,奴才伺候主人。｜他是府中奴才。,Servant
25650,3,奴才,nú cai,,,名,明清两代太监和清代旗籍文武官员对皇帝的自称；清代旗籍家庭奴仆对主人的自称,奴才遵旨。｜奴才给主子请安。,Your servant
25651,1,准绳,zhǔn shéng,,,名,比喻衡量行为的准则或标准,以事实为依据，以法律为准绳。,Criterion
25651,2,准绳,zhǔn shéng,,,名,测定物体平直的器具,准绳测量平直。｜以法律为准绳。,Plumb line
25652,1,夜饭,yè fàn,,,名,某些地区指晚饭,我们吃夜饭。｜夜饭很丰盛。,Supper
25653,1,化外,huà wài,,,名,旧指统治者政令教化达不到的偏远的地方,那里曾是化外之地。｜化外之民不受管束。,Uncivilized land
25654,1,印度教,yìn dù jiào,,,名,流行于印度、尼泊尔等国的宗教，由婆罗门教演变而来,印度教流行于印度。｜他信奉印度教。,Hinduism
25655,1,共同语,gòng tóng yǔ,,,名,民族内部共同使用的语言。一般是在一种方言的基础上发展起来的。现代汉民族共同语是以北京语音为标准音，以北方话为基础方言，以典范的现代白话文著作为语法规范的普通话,普通话是共同语。｜推广民族共同语。,Common language
25656,1,基础工业,jī chǔ gōng yè,,,,指为国民经济各部门提供能源、材料和技术装备的工业,钢铁是基础工业。｜发展基础工业。,Basic industry
25657,1,身先士卒,shēn xiān shì zú,,,,作战时将帅一马当先，冲在士兵的前头；现多比喻工作中领导走在群众前面，起带头作用,领导身先士卒。｜他身先士卒冲在前。,Lead the charge
25658,1,大失所望,dà shī suǒ wàng,,,,原来所寄予的希望完全落空。形容非常失望,结果令人大失所望。｜他的表现大失所望。,Greatly disappointed
25659,1,制革,zhì gé,,,动,指将某些动物的皮加工成革,这家工厂制革。｜制革工艺复杂。,Tan leather
25660,1,伤兵,shāng bīng,,,名,打仗受伤的士兵,伤兵得到救治。｜医院里有很多伤兵。,Wounded soldier
25661,1,忙活,máng huo,,,动,忙着做事,他整天忙活。｜妈妈在厨房忙活。,Be busy
25662,1,唾液,tuò yè,,,名,唾液腺分泌的液体。能使口腔湿润，食物变软，容易咽下；还能分解淀粉，帮助消化，杀灭细菌。通称口水、唾沫,唾液帮助消化。｜他吐了一口唾液。,Saliva
25667,1,萎靡,wěi mǐ,,,形,精神不振；意志消沉,精神萎靡,Listless
25668,1,高就,gāo jiù,,,动,敬词，用于指对方离开原职就任较高的职位；泛指任职和工作,何处高就?,Take up a higher post
25669,1,世态,shì tài,,,名,指人与人之间的关系状态；世俗情态,世态万象，纷繁复杂｜世态炎凉,State of human relationships
25671,1,断代,duàn dài,,,动,按历史朝代分段,研究历史需要断代。｜这本书是断代史。,Periodize
25671,2,断代,duàn dài,,,动,比喻事业没有继承人,人才断代,Lack successors
25671,3,断代,duàn dài,,,动,断绝后代,他担心家族断代。｜无后就是断代。,Have no descendants
25673,1,切中,qiè zhòng,,,动,（言论或办法）正好说中或打中,切中时弊｜切中要害,Hit the mark
25674,1,何故,hé gù,,,副,为什么,何故如此伤心?,Why
25675,1,复古,fù gǔ,,,动,恢复古代的制度、文化风尚等,反对复古,Restore ancient ways
25676,1,鸦雀无声,yā què wú shēng,,,连,乌鸦和麻雀的声音都没有。形容非常寂静,教室里鸦雀无声。｜全场鸦雀无声。,Silent
25677,1,正教,zhèng jiào,,,名,基督教的一派，与天主教、新教并称为基督教三大教派。基督教产生后逐渐分化为以希腊语地区为主的东派和以拉丁语地区为主的西派。11世纪正式分裂。以东罗马帝国首都君士坦丁堡为中心的东派教会自命为“正宗教会”，称正教,他信仰正教。｜正教是基督教派。,Orthodox Church
25678,1,开凿,kāi záo,,,动,开辟；挖掘（河道等）,开凿运河｜开凿隧道,Excavate
25680,1,一站式,yī zhàn shì,,,名,把各种手续集中在一处一次办妥的工作方式,一站式服务方便。｜提供一站式办理。,One-stop
25685,1,平明,píng míng,,,名,天亮的时候,平明时分出发。｜平明天已亮。,Dawn
25686,1,往复,wǎng fù,,,动,往返；来回,他往复于两地。｜做往复运动。,Move back and forth
25686,2,往复,wǎng fù,,,动,反复,往复看了好几遍｜循环往复,Recur
25687,1,文化层,wén huà céng,,,名,古代人类居住遗址上埋藏古代人类建筑、用具、工具等遗迹、遗物的土层,考古发现文化层。｜文化层有文物。,Cultural layer
